player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
La'Mical Perine,26408,HB,FLORIDA,1,0.0,1,1,11.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,163,88.8,73.8,72.6,75.7,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ryan Chalifoux,99858,K,LOUISVILLE,1,100.0,1,1,14.0,5.2,0,0,0.0,100.0,1,0,1,0.0,1,0,1,210,60.3,85.4,75.4,,0,0,1,0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Jake McClure,57594,K,OKLA STATE,1,0.0,1,1,-3.0,0.9,0,0,0.0,0.0,0,0,0,,1,0,0,262,63.7,49.0,54.4,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Adam Barry,101046,P,TEMPLE,1,100.0,1,1,0.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,0,306,67.5,50.9,60.6,52.9,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Jared Atkinson,25636,WR,BAYLOR,1,,0,1,,5.6,0,0,0.0,0.0,0,0,1,,1,0,0,118,66.9,61.2,60.0,,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Alec Hallman,57597,P,FIU,1,0.0,1,1,1.0,3.9,0,0,0.0,0.0,0,0,1,,1,0,0,166,60.3,19.5,27.3,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Cody Grace,60266,P,ARK STATE,1,100.0,1,1,-1.0,2.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,113,9.6,56.1,74.3,50.1,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Omar Bayless,25522,WR,ARK STATE,1,100.0,1,1,18.0,4.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,113,57.1,87.2,73.1,,0,0,1,6,,118.8,0.0,0,0,0,0,0,0,0.0,37,37.0
Jake Julien,60269,P,E MICHIGAN,1,,0,1,,6.7,0,0,0.0,0.0,0,0,1,,1,0,0,160,0.0,42.3,51.2,60.0,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,1,100.0,0,0.0
Nate Needham,24901,K,BOWL GREEN,1,0.0,1,1,2.0,5.7,0,0,0.0,0.0,0,0,1,,1,0,0,122,60.3,53.5,56.1,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Ta'Quan Roberson,101625,QB,PENN STATE,1,0.0,1,1,13.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,266,63.7,48.4,49.6,59.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jacob Clark,101628,QB,MINNESOTA,1,100.0,1,1,38.0,2.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,225,60.3,90.2,88.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,39,39.0
Adam Williams,60289,P,MEMPHIS,1,100.0,1,1,27.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,218,60.3,60.4,60.5,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,29,29.0
Casey Washington,101710,WR,ILLINOIS,1,0.0,1,1,16.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,187,68.0,60.3,47.3,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Seamus O'Kelly,102853,P,TEXAS ST,1,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,314,9.6,41.4,60.6,60.0,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Kobay White,40782,WR,BOSTON COL,2,0.0,1,1,28.0,4.25,0,0,0.0,0.0,0,0,2,,2,0,0,121,74.0,65.1,27.6,48.9,0,1,2,4,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Aaron Mathews,41132,WR,PITTSBURGH,2,100.0,1,1,4.0,2.45,0,0,0.0,100.0,1,0,1,0.0,2,0,1,268,69.3,61.0,68.0,,0,0,2,1,100.0,118.8,50.0,1,0,0,0,1,0,0.0,3,3.0
Darrynton Evans,40692,HB,APP STATE,1,100.0,1,1,-4.0,0.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,108,91.3,77.3,60.4,77.3,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Ben Batson,77631,QB,CLEMSON,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,140,68.7,79.2,61.0,71.7,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0
Raykwon Anderson,102919,HB,APP STATE,1,0.0,1,1,-9.0,1.3,0,0,0.0,0.0,0,0,0,,1,0,0,108,50.4,62.4,55.3,63.4,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Blake Clark,77671,QB,IOWA STATE,1,0.0,1,1,5.0,2.4,0,0,0.0,0.0,0,0,0,,1,0,0,193,60.3,44.0,44.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Thomas MacVittie,41467,WR,KANSAS,1,0.0,1,1,9.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,198,60.3,25.2,28.6,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Rex Culpepper,40540,QB,SYRACUSE,1,0.0,1,1,5.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,304,60.3,54.4,57.7,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Rakeem Boyd,40492,HB,ARKANSAS,1,100.0,1,1,-6.0,0.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,111,90.8,80.4,60.4,82.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Jack Sorenson,41983,WR,MIAMI OH,1,100.0,1,1,37.0,3.9,0,0,0.0,0.0,0,0,0,100.0,1,1,0,221,71.9,76.7,58.0,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
DL Knock,40488,WR,OHIO,2,100.0,1,1,4.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,259,79.8,57.8,50.1,,0,0,2,0,0.0,118.8,0.0,0,0,0,0,1,1,50.0,2,2.0
Adrian Hardy,42172,WR,LA TECH,1,100.0,1,1,35.0,2.8,0,1,100.0,0.0,0,0,0,100.0,1,1,0,208,24.1,64.8,87.3,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
David Bailey,77792,HB,BOSTON COL,2,100.0,1,1,19.0,4.8,0,0,0.0,100.0,1,1,1,0.0,2,0,1,121,79.1,79.8,73.1,78.8,0,0,2,1,0.0,158.3,0.0,0,1,0,0,1,0,0.0,16,16.0
Presley Motes,77931,TE,BOWL GREEN,1,,0,1,,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,122,65.0,46.1,60.0,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dyami Brown,77986,WR,N CAROLINA,2,100.0,1,1,-6.0,4.8,0,0,0.0,100.0,1,0,2,0.0,2,0,1,245,73.5,68.6,60.4,57.3,0,0,2,3,0.0,118.8,0.0,0,1,0,0,0,0,0.0,18,18.0
Jake Bobo,77997,WR,DUKE,1,0.0,1,1,20.0,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,154,72.3,62.0,58.4,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Line Latu,78182,WR,E MICHIGAN,2,0.0,1,1,17.0,2.9,0,0,0.0,0.0,0,0,0,,1,0,0,160,24.6,62.9,44.1,63.0,0,0,2,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isiah Cox,78199,WR,OHIO,1,0.0,1,1,24.0,6.5,0,0,0.0,0.0,0,0,1,,1,0,0,259,50.4,70.6,37.5,63.2,0,0,1,3,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Aleva Hifo,42365,WR,BYU,1,100.0,1,1,20.0,3.7,0,0,0.0,100.0,1,0,1,0.0,1,0,1,128,69.2,63.5,76.2,59.0,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Zach Potter,43754,P,ARMY,2,0.0,1,1,15.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,114,61.8,54.2,55.2,60.0,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Trent Wessel,40389,QB,FAU,1,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,165,13.4,38.5,61.0,45.6,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Kaden Keon,44470,K,C MICHIGAN,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,134,60.3,57.6,59.4,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jamarye Joiner,82071,WR,ARIZONA,1,0.0,1,1,32.0,4.1,0,0,0.0,0.0,0,0,1,,1,0,0,109,51.7,64.7,49.9,,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sam Loy,44580,P,ARKANSAS,1,0.0,1,1,-4.0,2.2,0,0,0.0,0.0,0,0,0,,1,0,0,111,60.3,44.9,31.4,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Pressley Harvin III,62973,P,GA TECH,1,100.0,1,1,32.0,2.0,0,1,100.0,100.0,1,0,0,0.0,1,0,1,176,60.3,74.2,89.4,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,41,41.0
Jacquez Sloan,61821,WR,W KENTUCKY,1,0.0,1,1,20.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,346,77.1,69.1,37.5,73.7,0,1,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Trenard Davis,40351,WR,ILLINOIS,1,0.0,1,1,30.0,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,187,60.3,28.7,27.5,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Asim Rose,40265,HB,KENTUCKY,2,100.0,1,1,-3.0,3.7,0,0,0.0,100.0,1,0,1,0.0,2,0,1,202,67.9,68.8,58.9,70.2,0,0,2,0,100.0,108.3,50.0,1,0,0,0,0,0,0.0,10,10.0
Quayvon Skanes,40233,WR,UCONN,1,100.0,1,1,17.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,146,82.5,55.1,72.6,63.2,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
Luke Whittemore,61736,WR,TROY,1,,0,1,,3.6,0,0,0.0,0.0,0,0,1,,1,0,0,318,80.8,61.3,59.9,,1,0,2,1,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Shi Smith,61643,WR,S CAROLINA,1,0.0,1,1,13.0,3.0,0,0,0.0,0.0,0,0,0,,1,0,0,289,75.5,62.1,72.6,53.8,0,0,1,4,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Williams,40127,WR,LA LAFAYET,1,100.0,1,1,18.0,4.0,0,0,0.0,100.0,1,1,1,0.0,1,0,1,207,24.8,65.6,55.3,,0,0,1,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Micah Wilson,40104,WR,MISSOURI,1,100.0,1,1,15.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,229,60.3,67.9,73.1,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0
James Charles,40069,HB,FAU,1,100.0,1,1,-5.0,0.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,165,84.5,75.5,60.4,77.8,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0
Elijah Cooks,61501,WR,NEVADA,1,100.0,1,1,42.0,4.5,0,1,100.0,100.0,1,0,0,0.0,1,0,1,239,51.3,71.7,87.3,,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,50,50.0
McLane Mannix,61496,WR,TEXAS TECH,2,0.0,1,1,14.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,315,32.7,55.4,36.5,67.9,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cody White,61448,WR,MICH STATE,2,,0,1,,7.55,0,0,0.0,0.0,0,1,2,,2,0,1,223,40.5,74.1,60.0,65.4,0,0,2,5,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Devin Duvernay,40006,WR,TEXAS,1,100.0,1,1,1.0,4.8,0,0,0.0,100.0,1,0,1,0.0,2,0,1,311,79.4,88.3,56.1,61.7,0,0,2,1,0.0,100.0,0.0,0,1,0,0,0,0,0.0,8,8.0
Branden Mack,39902,WR,TEMPLE,2,100.0,1,1,4.0,3.4,0,0,0.0,100.0,1,0,1,0.0,2,0,0,306,74.4,69.0,60.4,64.3,0,0,2,3,0.0,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0
Jalen Walker,61429,WR,MIAMI OH,1,0.0,1,1,34.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,221,33.8,62.3,49.9,63.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kaylon Geiger,102929,WR,TROY,1,,0,1,,3.1,1,0,0.0,0.0,0,1,0,,1,0,0,318,62.9,71.6,34.3,71.2,0,0,2,5,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Jonah Fitzgerald,83535,QB,DOMINION,1,0.0,1,1,22.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,263,60.3,50.0,50.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Ali,61359,WR,KENTUCKY,1,0.0,1,1,12.0,4.4,0,0,0.0,0.0,0,0,1,,1,0,0,202,51.1,55.1,56.6,60.9,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
D.J. Matthews Jr.,61255,WR,FLORIDA ST,3,100.0,1,1,7.0,7.65,0,0,0.0,100.0,1,0,1,0.0,2,0,1,167,84.1,72.6,67.1,53.4,0,0,3,5,0.0,118.8,0.0,0,1,0,0,0,0,0.0,25,25.0
Kadarius Toney,61245,WR,FLORIDA,1,100.0,1,1,25.0,3.6,0,1,100.0,0.0,0,0,0,100.0,1,1,0,163,75.4,86.6,87.7,65.1,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Logan Burnett,39867,QB,MISS STATE,1,100.0,1,1,-5.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,227,63.7,62.4,61.0,60.0,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
K.D. Nixon,61216,WR,COLORADO,2,100.0,1,1,38.0,5.3,0,1,100.0,100.0,1,0,1,0.0,2,0,1,143,55.3,65.6,87.3,53.0,0,0,2,5,0.0,158.3,0.0,0,1,0,0,1,0,0.0,38,38.0
Amari Rodgers,61212,WR,CLEMSON,1,,0,1,,7.0,0,0,0.0,0.0,0,0,0,,1,0,0,140,82.2,66.7,60.0,77.2,0,0,1,0,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Cameron Dollar,61207,WR,CHARLOTTE,1,100.0,1,1,8.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,136,74.0,67.4,77.2,59.6,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,28.0
CJ Lewis,61173,WR,BOSTON COL,1,100.0,1,1,8.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,121,63.7,55.3,77.2,,0,0,1,0,,156.3,0.0,0,0,0,0,1,0,0.0,12,12.0
CT Thomas,61168,WR,BOISE ST,1,0.0,1,1,16.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,120,73.2,78.6,46.8,67.6,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Malik Williams,61121,WR,APP STATE,3,100.0,1,1,1.0,4.4,0,2,66.7,0.0,0,0,1,100.0,1,1,0,108,75.2,79.5,96.2,52.0,0,0,3,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Josh Growden,39328,ST,W VIRGINIA,1,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,343,63.7,61.7,60.6,60.0,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Nate Stewart,61099,WR,AKRON,1,0.0,1,1,0.0,2.8,0,0,0.0,0.0,0,0,0,,1,0,0,102,72.7,64.2,67.8,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Daniel Rodriguez,39190,K,OREGON ST,1,0.0,1,1,13.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,265,60.3,53.0,49.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Ke'Mon Freeman,45849,HB,SMU,1,0.0,1,1,29.0,3.3,0,0,0.0,0.0,0,0,0,,1,0,0,287,88.0,70.9,50.4,72.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aaron Fuller,47537,WR,WASHINGTON,1,0.0,1,1,34.0,3.0,0,0,0.0,0.0,0,2,1,,1,0,0,340,68.7,72.5,58.0,,0,0,1,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kelton Moore,34571,HB,NEVADA,2,100.0,1,1,-2.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,239,55.9,72.8,61.0,72.7,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0
Tyler Lytle,60364,QB,COLORADO,2,100.0,1,1,3.0,3.3,0,0,0.0,0.0,0,0,2,100.0,2,1,0,143,61.8,59.5,58.9,,0,0,2,0,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Kevaris Thomas,83593,QB,W KENTUCKY,1,100.0,1,1,-5.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,0,346,60.3,62.2,60.4,,0,0,1,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Isiah Pacheco,83747,HB,RUTGERS,1,0.0,1,1,0.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,278,90.6,73.4,60.6,75.3,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Barrett,83822,LB,MICHIGAN,1,100.0,1,1,6.0,1.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,222,65.3,65.8,62.2,62.7,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Lucas Krull,83962,TE,FLORIDA,1,100.0,1,1,2.0,2.3,0,0,0.0,100.0,1,0,1,0.0,1,0,1,163,64.6,48.6,71.8,,0,0,1,0,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Slade Bolden,84089,WR,ALABAMA,1,100.0,1,1,11.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,103,69.2,74.3,73.1,69.0,0,0,1,0,,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Khalil Shakir,84140,WR,BOISE ST,2,100.0,1,1,-3.0,3.15,0,0,0.0,100.0,1,0,1,0.0,2,0,1,120,78.3,87.3,58.9,70.9,0,0,2,1,100.0,118.8,50.0,1,0,0,0,1,0,0.0,2,2.0
John Hightower,84142,WR,BOISE ST,3,100.0,1,1,-9.0,6.6,0,0,0.0,100.0,1,1,1,0.0,3,0,1,120,78.5,76.2,60.4,71.1,0,0,3,2,0.0,83.3,0.0,0,2,0,0,0,0,0.0,4,4.0
Brandon Robinson,84179,WR,FAU,1,100.0,1,1,13.0,4.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,165,62.4,64.0,73.1,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,41,41.0
Sheldon Jones,84492,WR,UTSA,1,0.0,1,1,6.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,331,81.6,55.1,52.8,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Isaiah Esdale,88318,WR,W VIRGINIA,2,100.0,1,1,22.0,3.6,0,0,0.0,100.0,1,1,0,0.0,1,0,1,343,69.3,62.9,72.0,,0,0,2,1,,158.3,0.0,0,0,0,0,1,0,0.0,24,24.0
Michael Love,97098,WR,N ILLINOIS,2,100.0,1,1,12.0,4.3,0,0,0.0,100.0,1,0,1,0.0,2,0,1,254,28.4,68.8,71.9,57.5,0,0,2,0,100.0,135.4,50.0,1,0,0,0,1,0,0.0,7,7.0
Jaylin Nelson,60563,HB,TEXAS ST,1,,0,1,,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,314,70.8,60.0,60.0,60.0,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
