player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Darian Varner,125344,ED,TEMPLE,11,0,,,0.8,,,0,0,0,,306,63.6,71.1,83.5,56.2,76.3,63.6,0,,40.0,2,0,0,0.0,0,1,129,6,3,0,0,0,0,0.0,
Jalen Ware,125346,S,TEMPLE,10,3,13.1,60.0,100.0,14.8,8.9,0,0,2,10.0,306,54.0,54.8,34.1,,58.4,45.0,2,24,20.0,3,2,1,75.8,12,189,189,1,9,20,2,144,78,0.8,12.0
Kobe Wilson,125348,LB,TEMPLE,12,0,7.0,83.3,81.1,26.4,22.0,0,0,0,0.0,306,57.8,68.7,85.0,90.9,62.2,63.3,0,17,22.2,2,0,0,140.3,5,137,169,5,7,6,1,49,21,0.4,9.8
D.J. Woodbury,125349,LB,TEMPLE,5,0,11.0,100.0,81.8,8.0,8.0,0,0,0,0.0,306,56.2,57.2,82.2,54.1,60.0,50.5,0,11,20.0,1,0,0,112.5,2,18,22,1,4,2,0,22,0,1.4,11.0
Zion Kelly,125397,CB,AIR FORCE,7,1,20.3,66.7,99.4,15.5,10.3,1,0,1,6.7,101,64.0,65.9,83.1,70.4,69.4,75.5,0,43,6.7,1,1,2,131.9,10,161,162,5,13,15,1,188,22,1.2,18.8
Corban Cleveland,127176,WR,OHIO STATE,1,0,,,100.0,,,0,0,0,,260,60.0,62.4,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jace Waters,127616,CB,AIR FORCE,1,0,10.3,66.7,100.0,3.5,2.3,0,0,0,0.0,101,34.8,33.9,72.6,,60.0,19.6,0,26,100.0,2,0,0,95.1,2,7,7,0,0,3,0,27,19,3.9,13.5
Keydrain Calligan,127949,S,LA MONROE,8,1,7.0,0.0,96.0,,22.0,0,0,0,0.0,209,69.4,58.7,77.0,59.4,39.2,50.7,0,,25.0,1,0,0,39.6,0,24,25,1,2,1,0,0,0,0.0,
JK Johnson,128013,CB,OHIO STATE,1,0,6.0,100.0,100.0,8.0,8.0,0,0,0,0.0,260,65.8,57.6,0.0,,,74.2,0,7,0.0,0,0,1,95.8,1,8,8,0,1,1,0,7,1,0.9,7.0
Mekhi Wingo,128050,DI,MISSOURI,11,0,,,1.1,,,0,0,0,,229,54.2,72.1,85.4,74.0,69.3,56.1,1,,50.0,2,0,1,0.0,0,2,188,2,2,0,0,0,0,0.0,
Viczaril Alobwede,128071,ED,UMASS,11,0,,,0.6,,,0,0,0,,216,72.1,55.5,85.2,54.0,53.7,62.8,0,,40.0,2,0,0,0.0,0,1,178,2,3,0,0,0,0,0.0,
Tristan Armstrong,128072,S,UMASS,4,1,20.0,0.0,83.9,,25.0,0,0,0,0.0,216,39.6,45.8,0.0,60.5,62.5,52.2,0,,50.0,1,0,1,39.6,0,26,31,0,0,1,0,0,0,0.0,
Gerrell Johnson,128085,LB,UMASS,12,2,2.9,71.4,84.0,21.8,15.6,0,0,1,7.1,216,70.3,49.8,0.0,64.6,40.1,65.1,0,44,5.9,1,0,3,121.1,10,236,281,9,14,14,1,120,86,0.6,12.0
Cody Jones,128086,S,UMASS,10,3,9.0,62.5,94.8,13.8,8.6,0,1,1,4.2,216,43.3,39.5,84.1,62.8,32.6,43.1,0,47,22.7,5,1,0,100.0,15,221,233,4,14,24,1,184,92,0.9,12.3
Abdoul Kone,128089,ED,UMASS,2,0,,,40.0,,,0,0,0,,216,59.9,63.2,71.3,63.6,60.0,,0,,,0,0,0,0.0,0,2,5,0,0,0,0,0,0,0.0,
Nahji Logan,128090,LB,UMASS,10,4,4.6,76.5,79.2,10.6,8.1,0,1,1,5.9,216,49.8,42.6,85.7,51.0,40.4,74.2,0,17,20.0,3,1,0,95.5,13,152,192,5,8,17,0,121,81,0.9,9.3
Zack Magdis,128092,LB,UMASS,2,0,9.0,100.0,82.0,40.0,40.0,0,0,0,0.0,216,64.0,59.9,74.5,48.6,59.8,84.6,0,10,33.3,1,0,0,108.3,1,41,50,0,2,1,0,10,1,0.3,10.0
Te'Rai Powell,128102,S,UMASS,12,4,7.1,84.8,87.4,10.4,8.8,1,0,0,0.0,216,43.8,42.5,30.5,57.1,41.1,42.6,0,47,27.6,8,0,4,113.6,28,311,356,5,17,33,1,292,176,1.0,10.4
Jaylen Clark,128122,CB,BOISE ST,2,0,,,100.0,,,0,0,0,,120,57.4,59.3,71.9,,62.8,77.0,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
Kaonohi Kaniho,128134,CB,BOISE ST,8,3,12.0,67.7,100.0,9.1,6.2,1,0,5,16.1,120,72.2,74.6,83.4,,79.4,69.7,2,59,13.0,3,4,1,104.5,21,199,199,4,17,31,3,302,70,1.6,14.4
Bam Amina,128144,LB,COLO STATE,9,1,4.0,100.0,76.8,13.7,13.7,0,0,0,0.0,144,60.2,56.3,0.0,54.4,59.1,57.8,0,20,25.0,1,0,1,97.2,3,43,56,1,2,3,0,22,10,0.5,7.3
Henry Blackburn,128146,S,COLO STATE,7,5,4.9,66.7,99.5,21.1,14.1,0,1,2,16.7,144,69.4,64.8,84.9,60.0,54.2,49.8,0,30,18.8,3,1,0,83.3,8,185,186,3,8,12,0,74,41,0.4,9.3
Brandon Guzman,128153,CB,COLO STATE,1,0,,,100.0,,,0,0,0,,144,62.5,63.4,71.7,,60.1,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Brandon Hickerson-Rooks,128155,ED,COLO STATE,4,0,,,4.2,,,0,0,0,,144,60.0,55.9,77.4,61.5,60.0,,0,,,0,0,0,0.0,0,1,24,0,0,0,0,0,0,0.0,
Sanjay Strickland,128168,LB,COLO STATE,9,0,13.0,50.0,43.4,36.0,18.0,0,0,0,0.0,144,70.5,59.4,82.2,66.5,40.0,47.7,0,11,33.3,2,0,0,66.7,1,36,83,3,4,2,0,11,3,0.3,11.0
Kosi Agina,128171,S,FRESNO ST,7,1,5.8,80.0,100.0,8.5,6.8,0,0,0,0.0,169,55.9,58.7,79.4,,66.5,60.5,0,32,14.3,1,0,1,110.0,4,40,40,3,5,5,0,52,28,1.5,13.0
Da'Marcus Johnson,128179,ED,FRESNO ST,7,0,,,7.1,,,0,0,0,,169,60.8,73.3,82.1,70.1,70.0,78.5,0,,,0,0,0,0.0,0,3,42,0,0,0,0,0,0,0.0,
Tyler Mello,128186,LB,FRESNO ST,5,0,2.0,0.0,75.0,,42.0,0,0,1,100.0,169,70.8,74.1,79.8,57.0,74.5,84.0,0,,,0,0,0,39.6,0,45,60,1,0,1,0,0,0,0.0,
Cam Lockridge,128202,CB,HAWAII,8,3,9.2,48.9,99.3,11.6,5.7,0,2,4,8.5,180,76.8,74.8,0.0,55.9,75.7,75.1,2,56,9.4,3,4,3,52.5,23,272,274,6,26,47,1,229,100,0.9,10.0
Jalen Perdue,128209,CB,HAWAII,1,0,19.0,0.0,100.0,,1.0,0,0,0,0.0,180,60.0,53.4,65.6,,60.0,,0,,,0,0,0,39.6,0,1,1,0,0,1,0,0,0,0.0,
Mikael Bradford,128224,CB,NEVADA,5,2,4.3,73.7,91.2,6.2,4.6,1,0,2,10.5,239,61.6,59.6,0.0,49.2,66.0,65.4,0,34,14.3,2,2,1,104.7,14,93,102,4,10,19,1,108,90,1.2,7.7
Devin Gunter,128231,CB,NEVADA,4,0,7.3,75.0,100.0,9.7,7.3,0,0,0,0.0,239,67.1,68.1,77.2,,66.8,78.5,0,10,0.0,0,0,0,83.3,3,30,30,2,2,4,0,18,2,0.6,6.0
Angel King,128234,CB,NEVADA,12,0,15.0,62.8,99.4,12.0,7.5,1,1,8,18.6,239,63.5,65.2,85.0,59.6,68.4,68.5,0,48,14.8,4,4,4,125.9,27,335,337,5,23,43,4,418,83,1.3,15.5
Tongiaki Mateialona,128238,LB,NEVADA,3,0,8.0,100.0,100.0,13.0,13.0,0,0,0,0.0,239,48.4,37.4,71.5,,36.7,20.0,0,9,100.0,1,0,0,104.2,1,13,13,0,0,1,0,9,1,0.7,9.0
Mathias Bertram,128255,S,NEW MEXICO,1,0,6.0,100.0,77.8,7.0,7.0,0,0,0,0.0,241,51.3,55.7,74.1,59.6,60.0,40.7,0,6,0.0,0,0,0,91.7,1,7,9,0,1,1,0,6,0,0.9,6.0
Tavian Combs,128258,S,NEW MEXICO,11,5,9.2,59.5,98.4,15.5,9.2,0,0,3,8.1,241,75.7,70.1,50.0,80.0,58.4,76.2,2,36,24.2,8,2,1,64.2,22,358,364,10,20,37,1,232,72,0.7,10.5
Kyler Drake,128260,ED,NEW MEXICO,9,0,,,2.4,,,0,0,0,,241,60.0,46.9,80.1,55.4,43.1,77.3,0,,0.0,0,0,0,0.0,0,1,42,1,1,0,0,0,0,0.0,
Dion Hunter,128264,LB,NEW MEXICO,11,3,3.3,71.4,55.9,21.8,15.6,1,0,0,0.0,241,71.4,64.4,2.3,60.8,61.7,59.7,0,17,18.8,3,0,2,84.8,5,114,204,4,10,7,0,39,21,0.4,7.8
Ray Leutele,128269,LB,NEW MEXICO,12,3,4.2,70.0,56.9,16.4,11.5,2,0,1,10.0,241,67.1,58.1,0.0,63.2,54.7,52.4,1,26,22.2,2,1,3,102.1,7,123,216,4,4,10,2,100,71,0.9,14.3
Cody Moon,128273,LB,NEW MEXICO,12,2,4.9,69.2,49.8,10.8,7.5,1,0,0,0.0,241,63.0,56.1,0.0,69.9,49.8,65.5,1,16,28.6,4,0,4,53.7,9,101,203,1,8,13,0,81,34,0.8,9.0
Syaire Riley,128277,LB,NEW MEXICO,12,2,4.4,75.0,47.1,11.9,8.9,0,1,1,8.3,241,65.6,61.8,88.9,59.9,57.8,69.0,0,14,16.7,2,1,0,86.5,9,112,238,7,8,12,0,63,36,0.6,7.0
Jake Saltonstall,128278,ED,NEW MEXICO,12,0,-2.0,100.0,3.8,9.0,9.0,0,0,0,0.0,241,55.4,61.1,67.9,59.9,63.5,72.8,0,4,0.0,0,0,1,122.9,1,9,239,2,1,1,1,4,6,0.4,4.0
Dallas Branch,128292,CB,S DIEGO ST,7,0,16.2,46.7,99.3,10.3,4.8,0,0,4,13.3,284,73.8,72.6,82.1,59.8,61.0,59.0,2,69,20.0,3,3,0,39.0,14,149,150,3,12,30,0,186,48,1.3,13.3
Vai Kaho,128304,LB,S DIEGO ST,3,0,20.0,0.0,68.0,,16.0,0,0,0,0.0,284,57.2,40.6,77.1,59.2,29.5,63.9,0,,,0,0,0,39.6,0,17,25,1,0,1,0,0,0,0.0,
Segun Olubi,128312,LB,S DIEGO ST,12,1,5.1,77.3,66.0,11.5,8.9,0,0,1,4.5,284,47.8,55.4,50.7,60.5,64.3,77.2,0,28,15.8,3,0,2,96.8,17,204,309,7,15,22,0,160,95,0.8,9.4
Mikale Greer,128324,CB,S JOSE ST,8,0,6.5,100.0,99.0,23.8,23.8,0,0,0,0.0,285,63.3,62.8,82.3,59.9,58.7,34.5,0,13,42.9,3,0,0,111.5,4,99,100,0,4,4,0,43,17,0.5,10.8
Elijah Lawson,128329,LB,S JOSE ST,1,0,2.0,100.0,100.0,3.0,3.0,0,0,0,0.0,285,50.2,46.4,67.4,,60.0,26.5,0,14,50.0,1,0,0,118.8,1,3,3,0,1,1,0,14,12,4.7,14.0
Dion Leonard,128330,LB,S JOSE ST,1,0,,,87.5,,,0,0,0,,285,64.0,66.4,73.5,60.0,64.8,76.5,0,,,0,0,0,0.0,0,7,8,0,0,0,0,0,0,0.0,
Kenyon Reed,128334,CB,S JOSE ST,11,3,12.6,62.5,99.7,11.5,7.2,0,0,5,12.5,285,72.7,72.4,85.1,59.9,66.0,78.1,1,53,6.7,2,4,2,93.2,25,303,304,7,25,40,2,315,49,1.1,12.6
Zavion Reese,128335,CB,S JOSE ST,1,0,0.3,100.0,100.0,3.0,3.0,0,0,0,0.0,285,59.7,64.6,74.2,,70.3,77.1,0,13,0.0,0,0,0,100.0,3,11,11,0,1,3,0,24,23,2.7,8.0
LeShaun Bell,128344,ED,UNLV,6,0,7.5,100.0,15.4,6.5,6.5,0,0,0,0.0,325,31.0,44.9,85.8,56.3,48.2,28.2,0,22,100.0,2,0,0,116.7,2,14,91,0,0,2,0,24,9,1.8,12.0
Dondi Fuller,128353,LB,UNLV,1,0,,,100.0,,,0,0,0,,325,61.6,49.8,69.9,,45.7,20.7,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Jeremiah Houston,128358,CB,UNLV,3,0,12.3,71.4,100.0,10.6,7.6,0,0,1,14.3,325,55.9,57.5,77.4,,66.6,34.5,0,24,40.0,2,1,0,97.9,5,53,53,0,3,7,0,61,18,1.2,12.2
Ricky Johnson,128360,CB,UNLV,8,2,9.5,56.3,100.0,11.1,6.3,0,0,2,12.5,325,81.9,74.5,81.2,,44.7,61.2,3,14,14.3,2,2,0,49.5,9,103,103,2,10,16,1,74,11,0.7,8.2
Tyson Player,128368,S,UNLV,5,3,11.3,80.0,98.6,8.4,6.7,0,0,1,10.0,325,51.1,54.0,80.4,60.0,58.5,69.6,0,26,12.5,1,0,0,150.8,8,73,74,0,4,10,3,107,28,1.6,13.4
Brennon Scott,128370,ED,UNLV,10,0,5.0,33.3,14.9,23.0,7.7,0,0,1,33.3,325,66.3,61.1,61.9,59.7,59.7,68.9,0,10,20.0,1,1,1,43.8,1,23,154,6,4,3,0,10,3,0.4,10.0
Nohl Williams,128375,CB,UNLV,9,1,9.7,70.0,98.3,10.3,7.2,0,0,3,10.0,325,80.6,78.7,22.7,63.8,71.3,68.2,1,31,13.6,3,3,1,86.7,21,225,229,6,18,30,1,209,70,1.0,10.0
Kina Maile,128389,LB,UTAH ST,4,0,10.0,0.0,78.9,,15.0,0,0,1,100.0,329,70.7,81.1,74.1,63.7,80.0,81.2,0,,0.0,0,0,0,39.6,0,15,19,0,1,1,0,0,0,0.0,
Luke Marion,128390,S,UTAH ST,1,0,15.0,100.0,100.0,2.0,2.0,0,0,0,0.0,329,48.7,39.4,67.5,,60.0,,0,12,,0,0,0,156.3,1,2,2,0,0,1,1,12,0,6.0,12.0
Jakob Robinson,128395,CB,BYU,12,2,14.7,61.0,100.0,10.8,6.6,0,2,5,12.2,128,69.4,69.8,86.8,,68.7,47.5,3,37,17.2,5,5,0,72.9,25,287,287,3,22,41,2,337,118,1.2,13.5
Cam Stone,128434,CB,WYOMING,3,0,14.2,60.0,100.0,6.0,3.6,0,0,2,20.0,351,72.1,72.6,76.4,,66.3,53.6,0,30,25.0,1,1,0,78.8,6,36,36,2,3,10,0,64,5,1.8,10.7
Isaac White,128440,S,WYOMING,5,2,13.1,68.8,96.0,14.7,10.1,0,0,1,6.3,351,62.0,62.1,82.1,76.2,57.7,72.2,1,50,15.0,3,1,1,102.6,11,169,176,2,15,16,2,114,30,0.7,10.4
Isaac Darkangelo,129410,LB,ILLINOIS,2,0,,,100.0,,,0,0,0,,187,63.6,81.0,71.1,,83.1,78.8,0,,0.0,0,0,0,0.0,0,7,7,1,1,0,0,0,0,0.0,
Tahveon Nicholson,129421,CB,ILLINOIS,5,0,12.8,62.5,100.0,13.1,8.2,0,0,3,18.8,187,57.5,58.5,0.0,,72.1,26.6,0,34,53.8,7,1,1,126.3,10,133,133,3,6,16,2,125,46,1.0,12.5
Bryson Bonds,129435,S,INDIANA,1,0,,,85.7,,,0,0,0,,190,63.1,63.4,73.7,60.0,60.0,,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Christopher Keys,129445,CB,INDIANA,1,0,5.0,100.0,100.0,7.0,7.0,0,0,0,0.0,190,50.3,50.2,70.8,,60.0,,0,22,,0,0,0,118.8,1,7,7,0,0,1,0,22,17,3.1,22.0
Jalen Mayala,129448,ED,UAB,3,0,8.0,0.0,6.7,,1.0,0,0,0,0.0,321,60.0,36.5,0.0,60.2,61.3,73.0,0,,,0,0,1,39.6,0,1,15,0,0,1,0,0,0,0.0,
Lem Watley-Neely,129453,S,INDIANA,1,0,,,100.0,,,0,0,0,,190,60.0,60.0,64.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Ty Wise,129458,LB,INDIANA,2,0,2.0,100.0,83.3,4.0,4.0,0,0,0,0.0,190,72.1,67.0,69.4,59.5,56.0,76.5,0,2,0.0,0,0,0,79.2,1,5,6,1,1,1,0,2,0,0.5,2.0
Reggie Bracy,129462,S,IOWA,1,0,,,100.0,,,0,0,0,,192,60.0,56.5,69.7,,54.9,39.0,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Deontae Craig,129464,ED,IOWA,10,1,,,2.5,,,0,0,0,,192,63.9,62.1,83.5,55.6,67.3,39.9,0,,0.0,0,0,0,0.0,0,3,119,2,0,0,0,0,0,0.0,
Jay Higgins,129469,LB,IOWA,5,0,6.0,100.0,85.0,16.0,16.0,0,0,0,0.0,192,52.8,51.4,73.4,56.4,55.2,49.5,0,3,,0,0,0,118.8,1,17,20,0,0,1,1,3,0,0.2,3.0
Ethan Hurkett,129471,ED,IOWA,3,0,,,9.1,,,0,0,0,,192,48.5,69.6,77.2,64.5,76.6,41.9,0,,,0,0,0,0.0,0,2,22,0,0,0,0,0,0,0.0,
Jakorian Bennett,129496,CB,MARYLAND,11,1,13.4,54.0,99.2,10.0,5.4,0,2,9,14.3,215,68.3,65.8,86.3,54.5,50.5,49.4,3,45,19.0,4,8,6,75.0,34,369,372,7,16,63,3,483,171,1.4,14.2
Beau Brade,129499,S,MARYLAND,8,2,7.0,50.0,93.3,25.5,12.8,0,0,0,0.0,215,65.2,64.8,78.7,66.8,60.1,52.9,0,22,16.7,1,0,0,79.2,2,56,60,1,3,4,0,34,21,0.7,17.0
Sean Greeley,129513,LB,MARYLAND,1,0,,,100.0,,,0,0,0,,215,60.2,50.4,68.5,,57.8,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Ruben Hyppolite II,129516,LB,MARYLAND,12,2,3.2,76.9,81.7,13.1,10.0,0,0,2,7.7,215,49.7,41.5,84.1,49.4,36.6,59.4,0,42,13.3,2,1,0,101.8,20,281,344,4,11,26,0,222,162,0.9,11.1
TJ Kautai,129520,LB,MARYLAND,1,0,-4.0,100.0,100.0,3.0,3.0,0,0,0,0.0,215,50.3,47.4,68.3,,60.0,,0,5,,0,0,0,87.5,1,3,3,0,0,1,0,5,9,1.7,5.0
Devyn King,129521,CB,MARYLAND,2,0,,,100.0,,,0,0,0,,215,63.8,64.7,72.2,,61.2,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Glendon Miller,129525,S,MARYLAND,4,0,-5.0,50.0,100.0,27.0,13.5,0,0,0,0.0,215,55.6,57.1,75.4,,60.3,56.4,0,4,0.0,0,0,0,56.3,1,31,31,0,2,2,0,4,13,0.1,4.0
Shane Mosley,129526,S,MARYLAND,1,0,,,100.0,,,0,0,0,,215,61.4,62.4,68.3,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Mosiah Nasili-Kite,129527,DI,MARYLAND,10,0,,,0.4,,,0,0,0,,215,61.1,58.8,26.8,58.3,61.7,54.6,0,,33.3,1,0,3,0.0,0,1,250,5,2,0,0,0,0,0.0,
Greg China-Rose,129531,DI,MARYLAND,12,0,,,0.5,,,0,0,0,,215,60.1,56.1,61.2,68.7,45.3,84.5,0,,0.0,0,0,1,0.0,0,1,208,4,1,0,0,0,0,0.0,
Osita Smith,129534,S,MARYLAND,1,0,,,100.0,,,0,0,0,,215,61.6,74.4,70.9,,73.9,73.2,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Tarheeb Still,129537,CB,MARYLAND,12,2,12.5,62.7,95.5,8.1,5.1,1,0,10,13.3,215,56.6,58.9,25.4,66.1,69.1,62.7,0,39,15.6,7,8,5,113.9,47,403,422,8,36,75,6,593,181,1.6,12.6
Jaylen Harrell,129579,ED,MICHIGAN,10,1,5.7,100.0,52.6,9.3,9.3,0,0,0,0.0,222,49.0,60.3,85.6,64.1,63.6,81.8,0,15,0.0,0,0,0,104.2,3,30,57,1,1,3,0,27,10,1.0,9.0
A.J. Henning,129580,WR,MICHIGAN,1,0,,,100.0,,,0,0,0,,222,60.0,62.4,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Nikhai Hill-Green,129582,LB,MICHIGAN,12,3,6.1,66.7,88.6,17.1,11.4,0,0,1,8.3,222,57.2,59.9,29.9,55.5,64.7,77.0,0,22,0.0,0,0,1,125.7,8,140,158,1,7,12,1,116,59,0.8,14.5
Braiden McGregor,129586,ED,MICHIGAN,8,0,,,9.7,,,0,0,0,,222,62.2,69.6,81.0,67.2,66.3,57.6,0,,,0,0,0,0.0,0,3,31,0,0,0,0,0,0,0.0,
William Mohan,129587,LB,TENNESSEE,2,0,1.0,100.0,72.7,8.0,8.0,0,0,0,0.0,307,73.4,75.1,72.5,55.8,70.3,81.1,0,6,0.0,0,0,0,91.7,1,8,11,1,3,1,0,6,5,0.8,6.0
Jordan Morant,129588,S,MICHIGAN,3,0,,,100.0,,,0,0,0,,222,63.5,63.8,69.5,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
R.J. Moten,129589,S,MICHIGAN,12,1,5.6,85.7,95.5,20.2,17.3,0,2,2,14.3,222,65.5,66.0,87.8,61.5,64.7,73.8,1,33,11.1,2,2,0,75.6,12,256,268,5,15,14,0,130,49,0.5,10.8
Kalel Mullings,129590,LB,MICHIGAN,6,0,2.5,75.0,88.4,12.3,9.3,0,0,0,0.0,222,54.7,56.6,74.9,62.8,58.4,63.9,0,12,0.0,0,0,0,89.6,3,38,43,0,2,4,0,24,20,0.6,8.0
Makari Paige,129592,S,MICHIGAN,7,0,7.5,50.0,92.9,26.0,13.0,0,0,0,0.0,222,40.8,55.1,76.3,58.0,79.2,80.2,0,25,,0,0,0,135.4,1,26,28,0,0,2,1,25,1,1.0,25.0
Cornell Wheeler,129603,LB,KANSAS,1,0,5.0,100.0,100.0,1.0,1.0,0,0,0,0.0,198,60.0,40.8,69.4,,53.1,73.2,0,18,,0,0,0,118.8,1,1,1,0,0,1,0,18,13,18.0,18.0
Simeon Barrow Jr.,129606,DI,MICH STATE,9,0,,,0.4,,,0,0,0,,223,59.3,70.7,55.9,70.8,68.2,56.7,0,,66.7,2,0,1,0.0,0,1,267,4,1,0,0,0,0,0.0,
Angelo Grose,129618,S,MICH STATE,12,7,13.1,53.8,98.6,28.3,15.3,0,1,5,12.8,223,59.4,58.2,61.3,60.3,54.6,60.6,1,93,15.0,9,4,2,111.2,21,616,625,6,44,39,5,331,165,0.6,15.8
Cal Haladay,129620,LB,MICH STATE,12,12,4.9,79.2,82.8,10.4,8.3,0,0,2,3.8,223,63.3,62.7,54.2,60.3,62.5,44.5,1,28,21.1,12,2,2,94.8,42,452,546,11,33,53,1,378,232,0.9,9.0
Devin Hightower,129621,LB,CINCINNATI,2,0,-4.0,100.0,100.0,5.0,5.0,0,0,0,0.0,138,71.3,75.8,68.2,,70.5,79.4,0,4,0.0,0,0,0,83.3,1,7,7,1,1,1,0,4,8,0.8,4.0
Jeff Pietrowski Jr.,129631,ED,MICH STATE,12,2,-5.0,100.0,3.2,10.0,10.0,0,0,0,0.0,223,64.4,76.5,87.8,69.8,77.9,69.0,0,2,25.0,1,0,0,79.2,1,10,314,7,1,1,0,2,7,0.2,2.0
Darius Snow,129635,S,MICH STATE,12,2,4.5,82.1,97.2,6.7,5.5,0,0,2,3.0,223,59.7,66.6,87.9,50.4,89.3,68.1,1,39,17.9,10,2,0,104.8,55,379,390,18,44,67,3,473,294,1.3,8.6
Justin White,129640,CB,MICH STATE,6,2,7.6,66.7,96.1,8.2,5.4,0,0,1,11.1,223,62.9,66.9,78.0,70.1,74.2,82.6,1,15,0.0,0,1,0,44.9,6,49,51,0,3,9,0,58,26,1.2,9.7
Itayvion Brown,129643,ED,MICH STATE,4,0,,,15.4,,,0,0,0,,223,60.4,58.0,78.5,54.4,63.1,72.2,0,,,0,0,0,0.0,0,4,26,0,0,0,0,0,0,0.0,
JaQwondis Burns,129644,LB,MINNESOTA,2,1,,,95.5,,,0,0,0,,225,65.8,54.9,74.3,70.2,36.5,48.9,0,,0.0,0,0,0,0.0,0,21,22,1,0,0,0,0,0,0.0,
Flip Dixon,129646,S,MINNESOTA,12,1,22.5,75.0,98.5,39.3,29.5,0,0,0,0.0,225,64.2,66.4,82.4,56.6,74.3,72.5,0,32,14.3,1,0,0,156.3,3,129,131,1,5,4,1,76,17,0.6,25.3
Jah Joyner,129655,ED,MINNESOTA,3,0,,,6.7,,,0,0,0,,225,60.0,61.2,75.5,57.5,63.7,71.1,0,,,0,0,0,0.0,0,1,15,0,0,0,0,0,0,0.0,
Cody Lindenberg,129660,LB,MINNESOTA,1,0,,,100.0,,,0,0,0,,225,65.8,67.3,67.4,,60.0,75.8,0,,0.0,0,0,0,0.0,0,8,8,1,2,0,0,0,0,0.0,
Jimari Butler,129679,ED,NEBRASKA,2,0,,,16.7,,,0,0,0,,238,60.2,57.2,76.4,59.3,55.6,,0,,,0,0,0,0.0,0,2,12,0,0,0,0,0,0,0.0,
Niko Cooper,129683,ED,W KENTUCKY,7,0,,,3.0,,,0,0,0,,346,60.0,53.4,79.1,51.0,57.9,39.0,0,,,0,0,0,0.0,0,1,33,0,0,0,0,0,0,0.0,
RJ Delancy III,129686,CB,TOLEDO,4,1,3.5,75.0,100.0,10.0,7.5,0,0,1,25.0,316,70.2,72.2,76.9,,73.3,81.6,1,8,0.0,0,1,0,77.1,3,33,33,1,1,4,1,10,10,0.3,3.3
Isaac Gifford,129689,CB,NEBRASKA,5,0,5.2,66.7,96.6,13.0,8.7,0,1,1,16.7,238,66.1,68.5,77.8,56.5,72.4,33.8,0,9,66.7,2,1,0,77.8,4,56,58,0,1,6,0,29,27,0.6,7.3
Nadab Joseph,129695,CB,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,60.0,61.3,68.2,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Tamon Lynum,129699,CB,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,60.0,61.1,67.8,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Eteva Mauga-Clements,129700,LB,NEBRASKA,2,0,10.0,50.0,91.7,10.0,5.0,0,0,1,50.0,238,65.0,67.6,74.8,59.5,66.8,80.4,0,10,0.0,0,1,0,64.6,1,11,12,1,1,2,0,10,0,1.0,10.0
Pheldarius Payne,129709,ED,NEBRASKA,10,0,6.0,100.0,6.5,9.0,9.0,0,0,0,0.0,238,58.3,65.9,84.9,62.3,67.0,84.7,0,43,0.0,0,0,0,118.8,1,9,139,2,3,1,0,43,37,4.8,43.0
Cullen Coleman,129720,TE,NWESTERN,1,0,,,100.0,,,0,0,0,,256,60.0,60.1,65.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Garnett Hollis Jr.,129725,CB,NWESTERN,4,0,5.0,100.0,100.0,11.0,11.0,0,0,0,0.0,256,67.0,62.3,73.8,,52.4,56.7,0,5,0.0,0,0,0,87.5,1,11,11,0,1,1,0,5,0,0.5,5.0
