player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Dywan Griffin,97274,WR,UTSA,11,44.8,0,331,49.5,,46.1,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,145,0,78,0,0,65,0
Anthony D. Taylor,34014,HB,TEXAS ST,10,23.6,0,314,64.9,57.5,53.5,1,4,42,24.3,23.5,94.0,1,5,0,65,0,0,0,276,42,179,0,0,23,0
Clayton Welch,60546,QB,SYRACUSE,9,41.1,0,304,60.7,,60.1,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,158,0,83,0,0,65,0
Malcolm Davidson,83660,HB,FAU,10,24.4,0,165,75.5,37.2,55.4,0,2,40,28.4,27.5,97.5,0,2,0,65,0,0,0,266,41,149,0,0,24,0
Thomas Vieira,61503,WR,NEW MEXICO,7,58.6,0,241,58.0,,61.3,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,111,0,46,0,0,65,0
Cassius Allen,102931,WR,LA LAFAYET,9,61.9,0,207,68.2,,71.0,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,105,0,40,0,0,65,3
Landry Weber,61349,WR,KANSAS ST,10,48.5,0,199,68.0,,68.2,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,134,0,69,0,0,65,0
Israel Tucker,40566,HB,LA TECH,9,30.2,0,208,76.0,46.9,51.8,3,1,41,33.1,33.1,95.1,0,4,0,65,0,0,0,215,43,130,0,0,22,0
Alfred Armour,83743,FB,PURDUE,11,74.4,0,273,54.7,40.3,61.7,0,1,13,39.4,39.4,96.2,0,1,0,64,0,0,0,86,13,33,0,0,51,1
Hassan Haskins,83701,HB,MICHIGAN,11,24.7,0,222,76.5,75.1,55.9,0,2,32,27.1,28.0,96.9,0,2,0,64,0,0,0,259,35,125,0,0,29,0
Austin Stogner,98464,TE,OKLAHOMA,12,58.2,0,261,62.9,,60.8,0,0,0,0.0,0.0,,0,0,0,64,0,0,0,110,0,46,0,0,64,29
Ali'i Niumatalolo,58240,TE,UTAH,7,88.9,0,328,58.8,,57.5,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,72,0,8,0,0,64,66
Matt Fink,40553,QB,USC,7,41.6,0,326,57.0,,60.0,0,0,0,0.0,0.0,,2,0,0,64,0,0,0,154,0,77,0,0,64,0
Khalil Crowder,78240,G,GA SOUTHRN,4,100.0,0,174,69.3,66.1,68.6,0,0,19,100.0,100.0,100.0,0,0,0,64,0,45,0,64,20,20,17,0,44,0
Reese White,97197,HB,COAST CAR,10,49.6,0,141,79.0,57.7,69.0,1,0,18,40.0,38.3,97.2,0,1,0,64,0,0,0,129,18,47,0,0,46,1
Tyler Badie,83714,HB,MISSOURI,12,17.3,0,229,70.7,67.6,57.7,0,1,33,15.1,15.5,98.5,1,1,0,64,0,0,0,370,36,233,0,0,28,0
Niko Yaramus,41759,G,NAVY,9,100.0,0,237,61.7,82.3,60.2,0,0,6,100.0,100.0,100.0,0,0,0,64,0,53,0,64,7,7,11,0,57,0
Dylan Thomas,39948,WR,TCU,5,44.1,0,305,58.4,,48.3,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,145,0,81,0,0,64,0
John Harris,77369,C,VA TECH,5,100.0,0,337,62.9,35.2,66.4,0,4,26,100.0,100.0,92.3,0,4,0,64,44,0,0,64,28,28,20,0,36,0
Jordon Brown,39916,HB,KANSAS ST,10,27.1,0,199,69.1,55.8,68.9,2,2,31,26.5,27.4,93.5,0,4,0,64,0,0,0,236,34,124,0,0,30,0
Blake Kern,60848,TE,ARKANSAS,9,95.5,0,111,53.6,74.4,54.3,0,0,3,60.0,57.1,100.0,0,0,0,63,0,0,0,66,4,7,0,0,59,66
Deuce Wallace,40169,QB,VANDERBILT,9,34.1,0,333,28.6,,60.1,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,185,0,118,0,0,63,0
Tray Eafford,39907,WR,TROY,10,26.1,0,318,65.5,,75.7,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,241,0,178,0,0,63,0
Michael Mathison,100275,WR,AKRON,9,21.6,0,102,62.2,,63.3,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,291,0,227,0,0,63,0
Jerry Howard Jr.,62941,HB,GA TECH,12,44.1,0,176,65.3,72.0,62.5,0,0,30,34.9,34.5,100.0,0,0,0,63,0,0,0,143,30,87,0,0,33,1
Brodarious Hamm,58518,T,AUBURN,5,100.0,0,115,76.6,81.7,72.1,0,0,15,100.0,100.0,100.0,0,0,0,63,0,0,1,63,15,15,0,62,48,0
Steven Jones,81792,G,OREGON,3,100.0,0,264,57.2,65.0,59.6,0,2,32,100.0,100.0,96.9,1,2,0,63,0,0,23,63,35,35,40,0,28,0
Chad Magyar,83785,HB,UNLV,8,24.7,0,325,67.7,53.9,49.9,2,1,45,27.8,27.8,96.7,0,3,0,63,0,0,0,255,47,169,0,0,16,0
Darius Pinnix Jr.,57192,HB,E CAROLINA,4,29.0,0,156,68.2,74.6,61.0,0,0,36,31.0,33.3,100.0,0,0,0,63,0,0,0,217,41,123,0,0,22,0
Abraham Delfin,59808,C,LA TECH,7,100.0,0,208,76.4,79.7,71.3,0,0,17,100.0,100.0,100.0,0,0,0,63,62,0,0,63,17,17,0,0,46,0
Jared Wilson,83753,HB,S ALABAMA,12,41.7,1,288,55.9,84.3,44.4,0,0,15,29.4,28.6,100.0,2,0,0,63,0,0,0,151,16,56,0,0,47,0
Will Swinney,61209,WR,CLEMSON,11,46.0,0,140,58.8,,60.5,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,137,0,72,0,0,63,0
Grant Betts,81870,T,TROY,8,98.4,0,318,57.8,48.2,59.4,1,1,18,100.0,95.2,94.4,0,2,0,63,0,0,26,64,20,21,0,31,43,6
Dwayne Scott,45593,G,BOSTON COL,7,100.0,0,121,50.5,53.9,51.1,0,2,19,100.0,100.0,94.7,0,2,0,63,38,0,0,63,20,20,25,0,43,0
Cadarrius Thompson,98007,WR,GA STATE,5,48.5,0,175,55.1,,62.6,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,130,0,67,0,0,63,0
Gage Welborn,84546,C,CHARLOTTE,4,100.0,0,136,27.3,0.0,46.5,0,1,18,100.0,100.0,97.2,1,1,0,63,63,0,0,63,19,19,0,0,44,0
Brandius Batiste,40358,WR,LA MONROE,8,47.0,0,209,65.0,,62.5,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,132,0,70,0,0,62,0
Tavares Kelly Jr.,78002,WR,VIRGINIA,11,33.7,0,335,63.4,,60.8,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,184,0,116,0,0,62,6
Alec Burton,77884,TE,OHIO,7,77.5,0,259,58.2,72.2,54.9,0,0,5,21.7,21.7,100.0,0,0,0,62,0,0,0,80,5,23,0,0,57,49
Kelley Joiner Jr.,101124,HB,USF,11,28.6,0,327,68.7,65.6,57.3,0,1,40,34.5,35.7,98.7,1,1,0,62,0,0,0,217,45,126,0,0,17,0
Tyler Tupa,43063,WR,OHIO,4,44.6,0,259,67.6,,62.9,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,139,0,77,0,0,62,0
Trevon Bradford,40116,WR,OREGON ST,4,35.6,0,265,59.1,,52.5,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,174,0,110,0,0,62,4
Rico Dowdle,40693,HB,S CAROLINA,10,16.8,0,289,68.7,63.4,64.5,1,1,46,19.8,19.8,97.8,0,2,0,62,0,0,0,369,49,248,0,0,13,0
Dominic Gicinto,84316,WR,MISSOURI,11,29.7,0,229,47.5,,58.2,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,209,0,147,0,0,62,0
Zach Whaley,77504,T,KENT STATE,5,100.0,0,201,60.7,14.9,75.1,0,4,29,100.0,100.0,93.1,0,4,0,62,0,0,0,62,31,31,0,62,31,0
Amari Johnson,98551,WR,UCF,5,72.9,0,323,62.5,,64.5,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,85,0,23,0,0,62,0
Jacob Robertson Jr.,40210,WR,TULANE,11,54.4,0,319,57.0,64.4,63.6,0,0,1,1.9,1.9,100.0,2,0,0,62,0,0,0,114,1,53,0,0,61,0
Josh Blancato,62947,WR,GA TECH,10,54.4,0,176,54.2,,58.0,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,114,0,52,0,0,62,0
Tyler Fannin,62781,C,VIRGINIA,2,100.0,0,335,58.8,59.3,57.6,0,2,38,100.0,100.0,97.4,0,2,0,61,44,0,0,61,39,39,17,0,22,0
Audie Omotosho,42280,WR,E CAROLINA,9,42.4,0,156,55.2,,40.4,0,0,0,0.0,0.0,,1,0,0,61,0,0,0,144,0,83,0,0,61,0
Enokk Vimahi,101548,G,OHIO STATE,3,100.0,0,260,58.4,61.4,57.3,0,0,17,100.0,100.0,100.0,0,0,0,61,0,61,0,61,17,17,0,0,44,0
DJ England-Chisolm,97068,WR,MIDDLE TN,9,37.7,0,224,60.9,,69.3,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,162,0,96,0,0,61,0
Hayden Wolff,98362,QB,DOMINION,3,28.8,0,263,50.6,,60.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,212,0,148,0,0,61,0
Austin Burton,60577,QB,UCLA,6,40.7,0,324,69.1,,60.0,0,0,0,0.0,0.0,,1,0,0,61,0,0,0,150,0,83,0,0,61,0
Shane Creamer,60906,TE,HOUSTON,12,85.9,0,182,50.3,34.6,52.1,0,3,14,60.9,58.3,82.1,0,4,1,61,0,0,0,71,14,24,0,0,47,47
Jamious Griffin,97189,HB,GA TECH,9,45.9,0,176,63.0,63.8,47.2,1,1,35,49.3,50.0,97.1,0,2,0,61,0,0,0,133,37,74,0,0,24,0
Tommy McIntyre,91786,TE,SMU,9,79.2,0,287,52.6,75.8,52.5,0,0,6,28.6,27.3,100.0,0,0,0,61,0,0,8,77,6,22,0,2,55,44
Jafar Armstrong,61555,HB,NOTRE DAME,8,34.9,1,258,60.1,74.1,55.2,0,0,30,29.4,29.2,100.0,2,0,0,61,0,0,0,175,31,106,0,0,30,0
Andrew Van Buren,83636,HB,BOISE ST,12,33.2,0,120,62.0,30.7,70.3,0,2,40,41.2,40.2,90.0,2,5,3,61,0,0,0,184,41,102,0,0,20,1
Kyle Lanterman,36461,G,UTAH,8,100.0,0,328,78.9,77.3,76.7,0,0,11,100.0,100.0,100.0,0,0,0,61,0,17,18,61,11,11,19,0,50,7
Kevin Marks Jr.,55019,HB,BUFFALO,12,16.9,1,126,70.7,50.0,61.5,1,1,26,24.5,24.5,96.2,1,2,0,61,0,0,0,361,27,110,0,0,34,0
Ryan O'Keefe,101139,WR,UCF,8,66.3,0,323,80.1,,61.0,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,92,0,31,0,0,61,0
Kai-Leon Herbert,59843,T,MIAMI FL,4,100.0,0,220,39.6,0.0,57.6,0,5,29,100.0,100.0,87.9,0,6,1,60,0,0,15,60,29,29,25,19,31,0
Caleb Huntley,57156,HB,BALL ST,12,14.4,0,117,83.4,67.5,55.6,0,0,25,20.0,20.8,100.0,1,0,0,60,0,0,0,416,27,130,0,0,33,0
Terrance Dixon,84195,WR,GA STATE,2,49.2,0,175,64.1,,58.7,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,122,0,62,0,0,60,0
Camron Buckley,61716,WR,TEXAS A&M,12,25.1,0,312,57.1,,61.7,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,239,0,179,0,0,60,1
Dakereon Joyner,83554,WR,S CAROLINA,8,33.0,0,289,58.0,,64.9,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,182,0,106,0,0,60,1
Luke Matthews,81859,C,TEXAS A&M,5,100.0,0,312,55.0,12.7,66.2,0,2,30,100.0,100.0,96.7,0,2,0,60,49,0,0,60,31,31,11,0,29,0
Bryant Koback,57266,HB,TOLEDO,12,15.1,0,316,73.3,45.8,56.8,1,1,39,22.5,22.0,94.9,1,3,1,60,0,0,0,397,39,177,0,0,21,0
Finley Felix,99430,T,OKLAHOMA,5,100.0,0,261,54.9,75.2,48.7,0,1,25,100.0,100.0,98.0,0,1,0,60,0,0,0,60,26,26,0,60,34,0
Gerrid Doaks,40903,HB,CINCINNATI,10,25.1,0,138,75.0,66.5,80.7,0,1,33,27.7,29.0,98.5,0,1,0,60,0,0,0,239,36,124,0,0,24,0
Winston Wright Jr.,99537,WR,W VIRGINIA,10,30.3,0,343,50.2,,59.1,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,198,0,137,0,0,60,0
Myles Brennan,60438,QB,LSU,8,53.6,0,211,68.3,,60.0,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,112,0,42,0,0,60,0
Sam Letton,40115,WR,TROY,11,31.9,0,318,52.5,54.5,76.4,0,0,1,0.8,1.5,100.0,1,0,0,60,1,0,0,188,2,130,0,0,58,2
Aaron Jarman,77894,TE,TEMPLE,11,88.2,0,306,59.0,61.6,54.0,0,0,8,50.0,50.0,100.0,0,0,0,60,0,0,0,68,8,16,0,0,52,64
Kenan Christon,100601,HB,USC,6,27.4,0,326,62.4,53.9,60.2,1,2,49,35.8,37.8,96.9,1,3,0,60,0,0,0,219,54,143,0,0,6,0
Zack Dobson,78831,WR,MIDDLE TN,8,32.3,1,224,75.0,,66.5,0,0,0,0.0,0.0,,1,0,0,60,0,0,0,186,0,107,0,0,60,0
David Ellis,101663,WR,INDIANA,12,34.1,0,190,67.0,,52.8,0,0,0,0.0,0.0,,0,0,0,60,0,0,0,176,0,107,0,0,60,0
Hayden Johnson,25516,TE,ARKANSAS,9,96.8,0,111,58.7,75.6,57.8,0,0,4,66.7,71.4,100.0,0,0,0,60,0,0,0,62,5,7,0,0,55,45
Lyn-J Dixon,77712,HB,CLEMSON,12,23.5,0,140,72.5,55.4,57.8,0,1,43,31.4,30.3,96.5,0,2,1,59,0,0,0,251,43,142,0,0,16,0
Delon Hurt,84466,WR,UCLA,10,36.2,0,324,50.3,,63.7,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,163,0,104,0,0,59,2
Melvin Hill,52107,WR,UMASS,11,36.6,0,216,46.2,,50.0,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,161,0,102,0,0,59,0
Tyre Shelton,77038,HB,MIAMI OH,12,28.1,0,221,75.3,77.4,48.3,1,0,33,37.9,38.7,98.5,1,1,0,59,0,0,0,210,36,93,0,0,23,0
Kevin Perkins,98626,HB,SO MISS,12,20.0,0,296,73.3,52.9,83.6,2,1,37,22.4,22.8,93.2,0,4,1,59,0,0,0,295,39,171,0,0,20,0
Artur Sitkowski,83547,QB,RUTGERS,3,40.7,0,278,51.3,,60.0,0,0,0,0.0,0.0,,1,0,0,59,0,0,0,145,0,83,0,0,59,0
Bart Clement,99053,G,TEXAS A&M,5,100.0,0,312,51.4,23.9,60.0,0,2,30,100.0,100.0,96.7,1,2,0,59,0,59,0,59,31,31,0,0,28,0
Cagan Baldree,41502,FB,TEXAS A&M,11,93.7,0,312,70.8,71.8,71.4,0,0,1,20.0,20.0,100.0,0,0,0,59,0,0,0,63,1,5,0,0,58,0
Kellen Diesch,41750,T,TEXAS A&M,5,100.0,0,312,74.1,81.2,68.9,0,0,30,100.0,100.0,100.0,0,0,0,59,0,0,55,59,31,31,0,4,28,0
Devante Peete,47963,WR,LOUISVILLE,9,59.6,0,210,56.0,,59.6,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,99,0,40,0,0,59,0
Andrew Clair,57167,HB,BOWL GREEN,4,31.1,0,122,74.7,70.4,67.1,0,1,32,34.8,35.5,95.3,0,2,1,59,0,0,0,190,33,93,0,0,26,0
Leroy Henley,61229,WR,E CAROLINA,8,46.5,0,156,53.0,,51.2,0,0,0,0.0,0.0,,0,0,0,59,0,0,0,127,0,68,0,0,59,0
Ke'Mon Freeman,45849,HB,SMU,12,22.3,0,287,70.9,83.9,70.6,1,1,45,33.1,33.8,97.8,0,2,0,59,0,0,0,264,49,145,0,0,10,0
Corey Taylor II,40707,HB,TULSA,12,26.9,0,320,71.9,35.6,68.0,0,3,48,55.2,57.6,92.7,0,5,2,59,0,0,0,219,53,92,0,0,6,0
J.L. Banks,21585,TE,CLEMSON,7,74.7,0,140,52.9,70.1,58.5,0,0,5,21.7,20.0,100.0,0,0,0,59,0,0,0,79,5,25,0,0,54,50
Dayton Furuta,38649,HB,HAWAII,3,71.1,0,180,70.1,70.1,59.3,1,1,54,81.8,82.1,98.1,0,2,0,59,0,0,0,83,55,67,0,0,4,0
Willie Wright,61250,WR,FAU,9,50.9,0,165,53.9,61.9,60.0,0,0,1,1.9,1.9,100.0,1,0,0,58,0,0,0,114,1,54,0,0,57,0
Dejon Brissett,28435,WR,VIRGINIA,10,43.0,0,335,51.2,,68.7,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,135,0,77,0,0,58,2
Jesse Chamberlain,52243,C,S JOSE ST,1,100.0,0,285,46.0,17.8,56.4,1,0,31,100.0,100.0,91.9,0,3,2,58,58,0,0,58,33,33,0,0,25,0
Osiris St. Brown,52279,WR,STANFORD,12,20.2,0,300,58.5,,45.5,0,0,0,0.0,0.0,,3,0,0,58,0,0,0,287,0,227,0,0,58,0
Jaylen Thomas,97201,HB,COLO STATE,10,24.9,0,144,66.0,72.5,59.0,0,1,43,29.3,29.5,98.8,0,1,0,58,0,0,0,233,44,149,0,0,14,0
Mason Kolinchak,81577,T,ARMY,4,100.0,0,114,79.8,73.1,79.6,0,0,1,100.0,100.0,100.0,1,0,0,58,0,0,0,58,2,2,0,44,56,12
Tyler Page,61631,WR,SMU,12,34.3,0,287,66.6,,68.3,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,169,0,111,0,0,58,0
Frank Harris,60586,QB,UTSA,4,30.2,0,331,68.3,,60.0,0,0,0,0.0,0.0,,1,0,0,58,0,0,0,192,0,116,0,0,58,0
Jack Doyle,41833,G,E CAROLINA,3,100.0,0,156,40.2,60.6,43.8,0,1,26,100.0,100.0,98.1,2,1,0,58,0,50,0,58,30,30,0,8,28,0
Leddie Brown,77766,HB,W VIRGINIA,10,18.1,0,343,67.3,64.5,73.7,1,0,32,17.5,20.1,98.4,0,1,0,58,0,0,0,320,39,194,0,0,19,0
Jah'Marae Sheread,84443,WR,TEXAS ST,7,30.7,0,314,75.4,,45.6,0,0,0,0.0,0.0,,0,0,0,58,0,0,0,189,0,130,0,0,58,0
John Turner,78484,TE,MIDDLE TN,9,95.1,0,224,51.9,44.2,52.3,0,2,13,81.3,83.3,92.3,0,2,0,58,0,0,0,61,15,18,0,0,43,13
Devontae Dobbs,101574,T,MICH STATE,4,100.0,0,223,38.5,30.8,42.0,0,4,25,100.0,100.0,92.0,1,4,0,57,0,0,57,57,27,27,0,0,30,0
Destin Coates,83668,HB,GA STATE,9,27.8,0,175,69.5,76.0,55.8,0,0,31,32.6,34.3,100.0,2,0,0,57,0,0,0,205,37,108,0,0,20,0
Andrew Coker,99459,T,TCU,3,100.0,0,305,65.5,56.0,72.3,1,1,20,100.0,100.0,95.0,2,2,0,57,0,0,0,57,22,22,0,57,35,0
Cameron Gardner,84310,WR,MISS STATE,7,54.8,0,227,52.9,,72.9,0,0,0,0.0,0.0,,1,0,0,57,0,0,0,104,0,47,0,0,57,0
Timothy Shafter,60140,T,TULANE,5,100.0,0,319,58.5,78.5,60.6,0,0,10,100.0,100.0,100.0,1,0,0,57,0,0,57,57,10,10,0,0,47,0
Trey Palmer,99248,WR,LSU,6,55.9,1,211,45.2,,66.0,0,0,0,0.0,0.0,,2,0,0,57,0,0,0,102,0,45,0,0,57,7
Mike Adzima,41120,G,NAVY,6,100.0,0,237,64.2,82.7,62.7,0,0,6,100.0,100.0,100.0,0,0,0,57,0,8,0,57,7,7,49,0,50,0
Chase Jasmin,41549,HB,S DIEGO ST,12,26.5,0,284,67.4,38.0,52.2,1,3,42,32.8,32.8,88.1,0,7,3,57,0,0,0,215,43,131,0,0,14,0
Christian Duffie,77484,T,KANSAS ST,3,100.0,0,199,72.7,7.0,74.4,0,0,7,100.0,100.0,85.7,2,1,1,57,0,0,0,57,8,8,0,57,49,0
Nick Kovacs,55371,WR,TOLEDO,12,38.0,0,316,59.0,,67.1,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,150,0,92,0,0,57,0
Khaleb Hood,97159,WR,GA SOUTHRN,12,57.0,0,174,64.3,,61.6,0,0,0,0.0,0.0,,0,0,0,57,0,0,0,100,0,40,0,0,57,0
Colin Grunhard,59979,C,NOTRE DAME,5,100.0,0,258,73.7,79.9,72.8,0,0,16,100.0,100.0,100.0,1,0,0,57,57,0,0,57,18,18,0,0,39,0
Jahleel Billingsley,98221,TE,ALABAMA,8,57.0,0,103,58.6,69.5,67.6,0,0,3,7.3,6.5,100.0,0,0,0,57,0,0,0,100,3,46,0,0,54,76
Titus Jones,77418,G,MEMPHIS,6,100.0,0,218,51.0,83.4,48.5,0,0,8,100.0,100.0,100.0,1,0,0,57,0,36,7,57,9,9,1,12,48,1
Tayon Fleet-Davis,57290,HB,MARYLAND,10,27.1,0,215,67.9,48.2,51.2,0,1,17,16.7,16.5,91.2,0,2,1,57,0,0,0,210,18,109,0,0,39,0
Kwamie Lassiter II,23226,WR,KANSAS,11,21.5,0,198,62.7,,59.0,0,0,0,0.0,0.0,,1,0,0,57,0,0,0,265,0,208,0,0,57,0
Marcus Washington,99527,WR,TEXAS,10,47.9,0,311,55.3,,71.0,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,117,0,61,0,0,56,1
Evan Fields,77417,G,MEMPHIS,5,100.0,0,218,69.1,64.4,68.3,0,1,9,100.0,100.0,94.4,0,1,0,56,0,0,0,56,9,9,55,0,47,0
Jonathan Ward,25859,HB,C MICHIGAN,10,14.0,1,134,79.3,41.6,64.9,0,1,30,15.2,14.4,95.0,2,2,1,56,0,0,0,401,30,208,0,0,26,0
Niko Hea,99192,TE,MISSOURI,10,67.5,0,229,52.0,27.6,53.8,0,0,2,7.1,10.0,100.0,0,0,0,56,0,0,0,83,3,30,0,0,53,51
Gunnar Watson,83570,QB,TROY,6,65.9,0,318,45.9,,60.0,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,85,0,24,0,0,56,0
Nick Szpor,40523,WR,WYOMING,7,84.8,0,351,56.6,,62.3,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,66,0,10,0,0,56,0
TW Ayers,86860,FB,ARK STATE,11,93.3,0,113,62.0,80.6,60.0,0,0,14,82.4,78.9,100.0,0,0,0,56,0,0,0,60,15,19,0,0,41,10
Ben Adler,59778,G,KANSAS ST,3,100.0,0,199,75.7,80.3,74.1,0,0,7,100.0,100.0,100.0,0,0,0,56,0,4,0,56,8,8,52,0,48,0
Jawon Pass,40916,QB,LOUISVILLE,2,44.1,0,210,60.6,,60.0,0,0,0,0.0,0.0,,1,0,0,56,0,0,0,127,0,60,0,0,56,0
Andrew Vorhees,60818,G,USC,2,100.0,0,326,65.3,66.3,64.6,0,0,26,100.0,100.0,100.0,0,0,0,56,0,0,0,56,28,28,56,0,28,0
Markos Lujan,37274,G,UTEP,5,100.0,0,330,33.1,0.0,50.2,0,0,28,100.0,100.0,100.0,0,0,0,56,26,0,0,56,29,29,30,0,27,0
Derek Wright,101347,WR,UTAH ST,8,50.9,0,329,68.7,,61.5,0,0,0,0.0,0.0,,0,0,0,56,0,0,0,110,0,54,0,0,56,0
Jack Westover,84079,TE,WASHINGTON,12,82.4,0,340,62.4,70.2,60.5,0,0,1,7.7,7.7,100.0,0,0,0,56,0,0,0,68,1,13,0,0,55,22
Tommy Lazzaro,41906,QB,C MICHIGAN,9,60.9,0,134,57.9,,60.0,0,0,0,0.0,0.0,,2,0,0,56,0,0,0,92,0,8,0,0,56,0
Trejan Bridges,97600,WR,OKLAHOMA,7,59.1,0,261,68.8,65.4,60.2,0,0,2,5.1,5.0,100.0,3,0,0,55,0,0,0,93,2,40,0,0,53,0
Will Levis,83542,QB,PENN STATE,7,34.8,0,266,57.3,,60.0,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,158,0,58,0,0,55,0
Sheldon Evans,83699,HB,MARSHALL,11,31.6,0,214,76.2,67.2,63.4,0,2,28,38.4,36.4,96.4,0,2,0,55,0,0,0,174,28,77,0,0,27,0
Dylan McDuffie,77703,HB,BUFFALO,9,45.8,0,126,63.9,77.9,54.5,0,0,5,11.9,10.6,100.0,0,0,0,55,0,0,0,120,5,47,0,0,50,24
Carlos Davis,83755,HB,S ALABAMA,11,35.5,0,288,62.4,23.2,65.0,1,2,14,26.9,27.8,89.3,0,3,0,55,0,0,0,155,15,54,0,0,40,0
DeAndre Torrey,83728,HB,N TEXAS,9,19.4,0,251,69.1,25.3,55.3,1,5,40,21.4,21.3,90.0,0,7,1,55,0,0,0,284,42,197,0,0,13,0
Jamal Glaspie,97402,WR,FRESNO ST,11,37.4,0,169,52.5,,38.6,0,0,0,0.0,0.0,,1,0,0,55,0,0,0,147,0,92,0,0,55,0
Jordan Young,77956,WR,FLORIDA ST,9,50.0,0,167,57.8,,50.6,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,110,0,55,0,0,55,0
Ricky Pearsall,100660,WR,ARIZONA ST,12,35.0,0,110,54.5,,52.9,0,0,0,0.0,0.0,,2,0,0,55,0,0,0,157,0,102,0,0,55,0
Xavier Graham,98041,G,UMASS,2,100.0,0,216,36.0,28.3,32.8,0,2,32,100.0,100.0,93.7,0,3,1,55,0,0,0,55,32,32,55,0,23,0
Tyler Johnson,40470,T,TULANE,1,100.0,0,319,62.2,86.0,54.8,0,0,22,100.0,100.0,100.0,0,0,0,55,0,0,55,55,25,25,0,0,30,0
Messiah deWeaver,40096,QB,DOMINION,5,31.0,0,263,61.5,,60.0,0,0,0,0.0,0.0,,1,0,0,54,0,0,0,174,0,103,0,0,54,0
Noah Johnson,99436,C,KANSAS ST,3,100.0,0,199,79.1,79.1,73.7,0,0,8,100.0,100.0,100.0,0,0,0,54,48,0,0,54,9,9,6,0,45,0
Jamal Jones,33919,HB,ARK STATE,8,27.4,0,113,74.8,76.9,60.1,0,0,37,37.0,37.0,97.3,0,1,1,54,0,0,0,197,40,108,0,0,14,0
Grant Calcaterra,60997,WR,OKLAHOMA,5,41.2,0,261,61.3,67.4,71.2,0,0,2,2.7,2.5,100.0,0,0,0,54,0,0,0,131,2,79,0,0,52,11
CJ Sanders,47607,WR,SMU,10,43.5,0,287,65.2,,70.4,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,124,0,68,0,0,54,0
Demetric Felton Jr.,40568,HB,UCLA,12,12.8,0,324,72.6,49.9,58.8,1,2,28,9.3,9.2,91.1,0,4,1,54,0,0,0,421,28,306,0,0,26,6
Timmie Gibson,84456,WR,TROY,9,52.4,0,318,53.5,,58.3,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,103,0,49,0,0,54,0
Marcus Williams Jr.,40600,HB,APP STATE,12,25.5,0,108,74.0,39.1,64.6,1,3,30,35.7,36.0,93.3,0,4,0,54,0,0,0,212,32,89,0,0,22,0
Brian Maurer,99123,QB,TENNESSEE,7,35.3,0,307,52.9,,60.0,0,0,0,0.0,0.0,,0,0,0,54,0,0,0,153,0,90,0,0,54,0
Ryan Winkel,81563,T,ARKANSAS,6,100.0,0,111,59.2,75.0,52.6,0,1,24,100.0,100.0,97.9,0,1,0,53,0,0,0,53,27,27,0,53,26,0
