player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Blake Bost,146984,QB,TEXAS A&M,2,33.3,6,7,11.7,2.66,0,0,0.0,28.6,2,0,3,0.0,7,0,0,312,65.9,39.6,32.0,60.0,1,1,7,0,0.0,0.0,0.0,0,0,0,0,0,1,14.3,18,2.6
Calvin Brownholtz,83584,QB,UTEP,2,50.0,6,6,7.2,1.93,0,0,0.0,16.7,1,0,0,66.7,6,2,1,330,79.5,66.1,28.3,71.8,0,1,6,1,,0.0,0.0,0,0,0,0,0,1,16.7,9,1.5
Tyhier Tyler,82083,QB,ARMY,6,40.0,5,6,19.2,4.36,0,0,0.0,33.3,2,0,5,0.0,10,0,3,114,64.0,63.2,38.8,64.4,0,1,11,1,20.0,35.4,10.0,1,3,0,1,0,1,9.1,65,10.8
Tate Martell,60505,QB,UNLV,1,60.0,5,6,8.0,3.37,0,0,0.0,33.3,2,0,2,33.3,7,1,1,325,69.7,49.3,50.8,55.2,0,0,7,0,0.0,48.6,0.0,0,1,0,1,0,0,0.0,27,4.5
Jack Sears,60580,QB,BOISE ST,3,50.0,6,6,19.2,3.34,0,0,0.0,33.3,2,0,2,33.3,11,1,2,120,71.1,53.1,36.7,66.8,0,1,12,0,100.0,23.6,18.2,2,3,0,0,0,2,16.7,48,8.0
Isaiah Sanders,60319,QB,STANFORD,3,60.0,5,6,13.8,4.09,0,0,0.0,50.0,3,0,1,0.0,7,0,3,300,76.7,66.2,70.1,61.3,0,0,8,0,0.0,75.7,0.0,0,1,0,1,0,1,12.5,46,7.7
Cam Fancher,145266,QB,MARSHALL,2,50.0,6,6,20.2,2.39,0,0,0.0,50.0,3,0,1,0.0,8,0,3,214,20.5,43.7,41.0,58.5,0,0,8,0,0.0,75.7,0.0,0,1,0,0,0,0,0.0,46,7.7
Joey Marousek,130303,QB,AKRON,1,60.0,5,5,6.2,1.88,0,0,0.0,60.0,3,0,1,0.0,5,0,1,102,63.8,39.9,39.8,,0,0,5,0,0.0,64.6,0.0,0,0,0,0,0,0,0.0,11,2.2
Derek Green,77646,QB,SMU,1,40.0,5,5,1.6,2.75,0,0,0.0,40.0,2,0,0,0.0,6,0,1,287,15.4,30.3,43.0,43.8,0,0,6,0,,47.9,0.0,0,1,0,0,0,1,16.7,2,0.4
Alan Bowman,77679,QB,MICHIGAN,2,60.0,5,5,8.4,2.22,0,1,20.0,60.0,3,0,1,0.0,5,0,1,222,63.8,68.1,67.6,,0,1,5,0,0.0,41.7,0.0,0,0,0,0,0,0,0.0,35,7.0
Jack Salopek,130662,QB,W MICHIGAN,2,75.0,4,5,7.0,1.98,1,0,0.0,60.0,3,0,2,0.0,5,0,2,347,64.2,68.0,67.4,,0,0,6,0,0.0,68.8,0.0,0,0,0,0,0,0,0.0,20,4.0
Tyler Snead,90863,WR,E CAROLINA,4,60.0,5,5,19.6,3.16,0,1,20.0,60.0,3,0,3,0.0,5,0,2,156,40.5,71.6,69.8,47.6,0,0,5,1,0.0,143.8,0.0,0,0,0,0,2,0,0.0,102,20.4
Chance McDonald,145529,QB,W KENTUCKY,1,40.0,5,5,4.4,1.64,0,0,0.0,20.0,1,0,0,50.0,5,1,1,346,63.8,55.4,54.5,,0,1,5,0,,0.0,0.0,0,0,0,0,0,0,0.0,13,2.6
Michael Kern,97799,QB,WAKE,2,50.0,4,5,8.0,2.8,0,0,0.0,40.0,2,0,2,0.0,5,0,1,339,63.8,54.1,58.7,,1,0,5,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,66,13.2
Gavin Wimsatt,155757,QB,RUTGERS,3,40.0,5,5,6.4,3.63,0,0,0.0,40.0,2,0,2,0.0,7,0,1,278,68.1,29.7,27.6,58.2,0,1,7,0,50.0,8.3,14.3,1,1,0,0,0,2,28.6,15,3.0
Dylan Plautz,83559,QB,STANFORD,1,40.0,5,5,9.0,2.48,0,0,0.0,40.0,2,0,1,0.0,6,0,1,300,64.2,26.9,27.0,,0,1,6,0,100.0,17.5,16.7,1,0,0,0,0,2,33.3,26,5.2
Chubba Purdy,122412,QB,FLORIDA ST,1,100.0,5,5,11.8,2.4,0,1,16.7,100.0,5,0,0,0.0,5,0,5,167,65.7,84.8,88.8,58.1,0,0,6,0,,158.3,0.0,0,0,0,0,2,0,0.0,98,19.6
Matthew Downing,82120,QB,TCU,1,75.0,4,4,7.0,2.08,0,0,0.0,75.0,3,0,1,0.0,4,0,2,305,65.2,76.7,83.0,57.5,0,0,4,0,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5
Carl Richardson,129735,QB,NWESTERN,2,50.0,4,4,14.5,2.33,0,0,0.0,50.0,2,0,2,0.0,4,0,1,256,65.2,38.0,38.1,53.5,0,0,4,0,0.0,63.5,0.0,0,0,0,0,0,1,25.0,19,4.8
Davis Beville,99588,QB,PITTSBURGH,2,100.0,3,4,12.3,1.83,1,1,25.0,75.0,3,0,1,0.0,4,0,3,268,63.3,90.5,90.5,,0,0,4,0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,58,14.5
Kinkead Dent,99132,QB,OLE MISS,2,66.7,3,4,3.0,2.78,0,0,0.0,50.0,2,0,2,0.0,4,0,0,226,66.6,66.3,49.5,70.9,0,0,4,0,0.0,56.3,0.0,0,0,0,1,0,0,0.0,7,1.8
Keytaon Thompson,60457,WR,VIRGINIA,3,33.3,3,4,15.7,2.78,0,0,0.0,25.0,1,1,3,0.0,4,0,0,335,52.9,85.5,40.1,79.6,1,0,4,4,0.0,39.6,0.0,0,0,0,0,0,1,25.0,-1,-0.3
Nate Hampton,147548,QB,LIBERTY,1,66.7,3,4,26.7,2.53,0,2,40.0,25.0,1,0,2,50.0,4,1,1,206,68.9,86.2,90.2,62.9,0,0,5,0,0.0,118.8,0.0,0,0,0,1,1,0,0.0,63,15.8
Leo Kelly,98018,QB,WAKE,1,33.3,3,4,11.0,3.9,1,0,0.0,25.0,1,0,1,0.0,4,0,0,339,66.6,40.4,29.7,64.2,0,1,4,0,0.0,0.0,0.0,0,0,0,0,0,1,25.0,8,2.0
Samson Evans,84228,HB,E MICHIGAN,3,100.0,4,4,1.8,1.35,0,0,0.0,100.0,4,0,0,0.0,4,0,4,160,68.6,74.9,72.7,80.1,0,0,4,0,,151.0,0.0,0,0,0,0,3,0,0.0,43,10.8
Billy Wiles,144144,QB,CLEMSON,1,50.0,4,4,10.5,2.1,0,0,0.0,50.0,2,0,0,0.0,4,0,2,140,65.2,59.5,61.8,58.2,0,0,4,0,,115.6,0.0,0,0,0,0,1,0,0.0,31,7.8
Drew Zaubi,77616,QB,W KENTUCKY,2,75.0,4,4,7.5,1.8,0,1,20.0,75.0,3,0,1,0.0,4,0,2,346,63.8,88.5,89.7,,0,0,5,0,0.0,104.2,0.0,0,0,0,0,0,0,0.0,38,9.5
Trent Whittemore,98811,WR,FLORIDA,3,100.0,3,3,11.3,3.43,0,0,0.0,100.0,3,0,0,0.0,3,0,3,163,69.9,60.5,81.7,,0,0,4,0,,158.3,0.0,0,0,0,0,2,0,0.0,41,13.7
Sam Vidlak,146333,QB,OREGON ST,1,100.0,3,3,2.0,2.57,0,0,0.0,66.7,2,0,1,33.3,3,1,1,265,64.8,64.5,63.3,60.0,0,0,3,0,0.0,70.1,0.0,0,0,0,0,0,0,0.0,8,2.7
Braden Smith,61460,WR,LOUISVILLE,3,66.7,3,3,16.0,3.67,0,0,0.0,66.7,2,1,0,0.0,3,0,1,210,78.8,63.4,56.1,59.6,0,0,3,1,,149.3,0.0,0,0,0,0,1,1,33.3,54,18.0
Matt Masker,83523,QB,NEBRASKA,1,100.0,3,3,0.3,1.47,0,0,0.0,100.0,3,0,0,0.0,3,0,1,238,67.7,66.3,63.9,62.0,0,0,3,0,,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7
Ethan Bullock,66590,QB,OKLA STATE,2,66.7,3,3,9.7,2.1,0,0,0.0,66.7,2,0,1,0.0,3,0,1,262,66.6,59.9,55.9,61.6,0,0,4,0,0.0,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3
Darius Bracy,55048,HB,C MICHIGAN,3,100.0,3,3,0.3,1.07,0,0,0.0,100.0,3,0,1,0.0,3,0,2,134,50.8,78.7,59.3,83.4,0,0,3,0,0.0,142.4,0.0,0,0,0,0,1,0,0.0,26,8.7
Sam Kenerson,122447,WR,GA SOUTHRN,1,66.7,3,3,3.3,2.55,0,0,0.0,66.7,2,0,0,0.0,4,0,1,174,24.4,44.9,28.5,46.6,0,1,4,0,,45.8,0.0,0,1,0,0,0,1,25.0,20,6.7
Luca Diamont,122370,QB,DUKE,2,100.0,3,3,3.0,1.67,0,0,0.0,66.7,2,0,1,33.3,3,1,1,154,68.8,77.8,62.8,72.4,0,0,3,0,0.0,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0
Jacob Drena,156010,QB,UCONN,1,100.0,2,3,3.0,2.9,0,0,0.0,66.7,2,0,1,0.0,4,0,1,146,63.3,58.1,58.0,,0,0,4,0,100.0,78.5,25.0,1,0,0,1,0,0,0.0,15,5.0
Cole Kramer,101627,QB,MINNESOTA,3,100.0,3,3,11.7,2.47,0,0,0.0,100.0,3,0,1,0.0,3,0,3,225,80.0,79.9,91.0,68.3,0,0,3,0,0.0,158.3,0.0,0,0,0,0,2,0,0.0,62,20.7
Ryan O'Keefe,101139,WR,UCF,3,100.0,3,3,4.7,4.2,0,0,0.0,100.0,3,0,1,0.0,4,0,2,323,60.8,74.8,77.1,67.3,0,0,4,1,0.0,158.3,0.0,0,1,0,0,2,1,25.0,66,22.0
Patrick O'Brien,40273,QB,WASHINGTON,2,100.0,2,3,-2.5,3.28,0,0,0.0,33.3,1,0,3,50.0,5,1,0,340,63.8,54.8,57.9,57.8,1,0,5,0,33.3,42.4,20.0,1,1,0,0,0,0,0.0,1,0.3
Behren Morton,144747,QB,TEXAS TECH,1,50.0,2,3,5.0,3.16,0,0,0.0,33.3,1,0,3,0.0,5,0,0,315,65.5,57.0,46.9,65.5,1,0,5,0,33.3,42.4,20.0,1,1,0,0,0,0,0.0,0,0.0
Jay Butterfield,131706,QB,OREGON,1,66.7,3,3,6.0,1.9,0,0,0.0,66.7,2,0,0,0.0,3,0,1,264,62.7,57.7,56.8,,0,0,3,0,,88.2,0.0,0,0,0,0,0,0,0.0,22,7.3
Clay Millen,146082,QB,NEVADA,1,66.7,3,3,5.7,3.4,0,0,0.0,66.7,2,0,3,0.0,4,0,0,239,16.8,38.2,51.5,46.5,0,0,4,0,33.3,82.6,25.0,1,0,0,0,0,0,0.0,18,6.0
Dontayvion Wicks,99711,WR,VIRGINIA,3,50.0,2,3,14.0,2.9,1,0,0.0,33.3,1,2,1,0.0,3,0,1,335,28.1,78.8,57.8,,0,0,3,3,0.0,54.9,0.0,0,0,0,0,0,0,0.0,18,6.0
Jacob Zeno,98014,QB,BAYLOR,2,66.7,3,3,4.7,3.38,0,0,0.0,33.3,1,0,2,50.0,5,1,1,118,65.5,46.8,46.9,58.2,0,0,5,0,100.0,81.9,40.0,2,0,0,0,0,0,0.0,41,13.7
Neil Pau'u,52010,WR,BYU,3,100.0,3,3,6.3,3.7,0,0,0.0,100.0,3,0,0,0.0,3,0,1,128,74.9,77.7,72.3,67.0,0,0,3,2,,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7
Mason Garcia,123811,QB,E CAROLINA,2,66.7,3,3,6.0,2.03,0,0,0.0,66.7,2,0,0,0.0,3,0,1,156,71.7,44.7,28.4,65.1,0,1,3,1,,86.8,0.0,0,0,0,0,1,1,33.3,21,7.0
De'Vion Warren,61141,WR,ARKANSAS,2,0.0,2,2,26.0,3.45,0,0,0.0,0.0,0,0,1,,2,0,0,111,26.8,54.8,38.6,58.9,0,0,2,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tate Rodemaker,122414,QB,FLORIDA ST,1,100.0,2,2,-0.5,1.6,0,0,0.0,50.0,1,0,0,50.0,2,1,0,167,66.4,65.0,63.9,60.1,0,0,3,0,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Jahan Dotson,84375,WR,PENN STATE,2,100.0,2,2,15.5,3.4,0,0,0.0,100.0,2,1,0,0.0,2,0,2,266,86.7,87.5,86.8,64.3,0,0,2,1,,118.8,0.0,0,0,0,0,0,0,0.0,43,21.5
Ralph Rucker,144625,QB,OKLAHOMA,1,100.0,2,2,-1.0,1.8,0,0,0.0,100.0,2,0,0,0.0,2,0,1,261,61.8,63.4,62.7,,0,0,2,0,,108.3,0.0,0,0,0,0,0,0,0.0,20,10.0
Andrew Erickson,84333,WR,NEW MEXICO,2,0.0,2,2,22.5,2.85,0,0,0.0,0.0,0,0,1,,2,0,0,241,36.4,51.5,42.8,63.0,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Andrew Brito,98674,QB,UCF,1,100.0,2,2,14.5,3.9,0,0,0.0,100.0,2,0,1,0.0,5,0,2,323,65.5,62.9,72.6,54.2,0,0,5,0,100.0,118.8,20.0,1,2,0,0,0,0,0.0,35,17.5
Goose Crowder,144781,QB,W VIRGINIA,1,100.0,2,2,9.0,2.2,0,0,0.0,100.0,2,0,0,0.0,2,0,1,343,61.8,73.3,72.7,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,14.0
Lew Nichols,97187,HB,C MICHIGAN,2,100.0,2,2,-5.5,0.85,0,0,0.0,100.0,2,0,0,0.0,2,0,2,134,90.6,83.6,62.6,85.0,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,28,14.0
Jared Wayne,99691,WR,PITTSBURGH,2,50.0,2,2,23.0,3.35,0,0,0.0,50.0,1,0,0,0.0,2,0,1,268,73.3,71.4,69.7,,0,0,2,2,,116.7,0.0,0,0,0,0,1,0,0.0,16,8.0
Thayer Thomas,61515,WR,NC STATE,2,0.0,2,2,25.0,3.25,0,1,50.0,0.0,0,0,2,,2,0,0,248,86.7,74.5,77.0,63.1,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Calvin Turner Jr.,109028,WR,HAWAII,4,0.0,1,2,23.0,4.8,0,1,25.0,0.0,0,0,2,,3,0,0,180,77.1,75.6,68.0,73.2,1,0,5,1,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Jay Rose,55118,TE,UCONN,2,50.0,2,2,24.0,4.9,0,0,0.0,50.0,1,0,2,0.0,4,0,1,146,31.2,51.8,64.3,56.2,0,0,4,2,50.0,95.8,25.0,1,1,0,0,0,0,0.0,26,13.0
Jaedyn McKinstry,145642,TE,BOWL GREEN,2,0.0,2,2,12.5,2.6,0,0,0.0,0.0,0,0,0,,2,0,0,122,65.0,44.8,30.5,,0,1,2,1,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Tyler Pape,145698,QB,C MICHIGAN,1,100.0,2,2,4.5,2.6,0,0,0.0,100.0,2,0,0,0.0,2,0,0,134,61.8,64.2,63.7,,0,0,2,0,,91.7,0.0,0,0,0,0,0,0,0.0,12,6.0
Taye Barber,78107,WR,TCU,2,50.0,2,2,2.5,3.45,0,0,0.0,50.0,1,1,1,0.0,2,0,0,305,73.2,73.1,47.5,58.4,0,0,2,2,0.0,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5
Cameron Odom,61558,WR,OHIO,3,100.0,1,2,7.0,4.53,0,0,0.0,50.0,1,0,3,0.0,3,0,1,259,72.1,60.3,75.9,57.3,1,0,3,2,0.0,95.8,0.0,0,1,0,0,0,0,0.0,38,19.0
Kalil Pimpleton,61799,WR,C MICHIGAN,4,50.0,2,2,16.5,4.15,0,0,0.0,50.0,1,1,2,0.0,4,0,0,134,86.0,75.9,42.9,69.2,0,0,4,4,50.0,56.3,25.0,1,1,0,0,0,0,0.0,4,2.0
Justice McCoy,52034,WR,COLO STATE,2,50.0,2,2,10.5,4.65,0,0,0.0,50.0,1,0,2,0.0,2,0,1,144,65.6,53.3,47.9,,0,0,2,0,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
Vontravious Hall,83526,QB,NEW MEXICO,3,100.0,2,2,-0.5,3.47,0,0,0.0,50.0,1,0,1,50.0,3,1,0,241,71.7,55.5,60.0,63.4,0,0,3,0,100.0,56.3,33.3,1,0,0,0,0,0,0.0,5,2.5
Jayshon Jackson,78041,WR,BALL ST,2,50.0,2,2,19.5,2.85,0,0,0.0,50.0,1,0,1,0.0,2,0,1,117,75.7,72.4,63.2,67.8,0,0,2,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,26,13.0
Jalen Cropper,97273,WR,FRESNO ST,4,100.0,1,2,28.0,4.87,0,0,0.0,50.0,1,0,3,0.0,3,0,1,169,17.3,78.2,73.8,69.1,0,0,4,0,0.0,135.4,0.0,0,1,0,1,1,0,0.0,51,25.5
Casey Washington,101710,WR,ILLINOIS,1,0.0,2,2,12.0,4.4,0,0,0.0,0.0,0,0,1,,2,0,0,187,70.7,58.7,25.0,,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Ryan Rizk,77630,QB,MIAMI FL,1,100.0,2,2,3.0,2.2,0,0,0.0,50.0,1,0,0,50.0,2,1,0,220,64.4,60.2,63.1,58.2,0,0,2,0,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Cade Ballard,102861,QB,ARMY,2,0.0,2,2,15.0,2.85,0,0,0.0,0.0,0,0,0,,2,0,0,114,71.2,46.2,22.9,74.2,0,1,2,0,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Mitch Griffis,123386,QB,WAKE,1,0.0,1,2,4.0,3.2,1,0,0.0,0.0,0,0,2,,2,0,0,339,20.4,33.2,35.4,56.5,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dan Villari,129602,QB,MICHIGAN,1,0.0,2,2,19.0,2.15,0,0,0.0,0.0,0,0,0,,2,0,0,222,72.8,64.4,47.1,67.3,0,0,3,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Treylon Burks,99218,WR,ARKANSAS,3,0.0,2,2,34.5,4.2,0,0,0.0,0.0,0,0,1,,3,0,1,111,77.4,85.8,31.5,71.5,0,0,3,4,0.0,39.6,0.0,0,1,0,0,0,1,33.3,0,0.0
Tommy Heatherly,100814,P,FIU,2,100.0,2,2,13.0,1.9,0,0,0.0,100.0,2,0,0,0.0,2,0,2,166,61.8,67.6,72.0,,0,0,2,0,,118.8,0.0,0,0,0,0,0,0,0.0,33,16.5
Gaston Moore,123756,QB,TENNESSEE,1,100.0,2,2,0.5,1.35,0,0,0.0,100.0,2,0,0,0.0,2,0,0,307,61.8,63.4,62.7,,0,0,2,0,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0
Ira Armstead,123767,QB,VIRGINIA,3,0.0,2,2,9.0,4.32,0,0,0.0,0.0,0,0,4,,5,0,0,335,72.9,47.7,46.1,60.7,0,0,5,0,75.0,39.6,60.0,3,0,0,0,0,0,0.0,0,0.0
Avery Atkins,82599,P,LSU,2,50.0,2,2,9.5,2.15,0,0,0.0,50.0,1,0,1,0.0,2,0,1,211,61.8,65.4,68.4,,0,1,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,26,13.0
Ricky Pearsall,100660,WR,ARIZONA ST,2,100.0,2,2,8.5,2.9,0,0,0.0,100.0,2,1,0,0.0,2,0,2,110,74.7,67.3,77.3,76.0,0,0,2,4,,158.3,0.0,0,0,0,0,1,0,0.0,59,29.5
Kaylon Geiger,102929,WR,TEXAS TECH,2,50.0,2,2,14.0,2.85,0,0,0.0,0.0,0,1,1,100.0,2,1,0,315,51.7,68.9,38.6,66.0,0,1,2,1,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Ryan Wright,77591,P,TULANE,2,50.0,2,2,13.5,2.3,0,0,0.0,50.0,1,0,0,0.0,2,0,1,319,61.8,82.8,88.3,,0,0,2,0,,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0
Christian Daniels,77648,WR,TULANE,2,100.0,2,2,5.5,3.64,0,0,0.0,100.0,2,0,2,0.0,5,0,1,319,7.0,46.8,59.3,48.2,0,0,6,0,50.0,95.8,20.0,1,2,0,0,0,1,16.7,14,7.0
Brenden Brady,83795,HB,UTSA,2,50.0,2,2,15.0,3.4,0,0,0.0,50.0,1,0,0,0.0,2,0,1,331,81.2,67.2,61.9,68.3,0,0,2,0,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0
Kaidon Salter,132046,QB,LIBERTY,1,50.0,2,2,12.0,3.65,0,1,50.0,50.0,1,0,1,0.0,2,0,1,206,67.6,92.8,90.3,73.3,0,0,2,0,0.0,135.4,0.0,0,0,0,0,1,0,0.0,39,19.5
Isaiah Garcia-Castaneda,138481,WR,NEW MEX ST,3,50.0,2,2,17.0,4.0,0,0,0.0,50.0,1,0,1,0.0,3,0,1,242,73.6,74.5,59.4,69.8,0,0,3,0,0.0,106.3,0.0,0,1,0,0,1,0,0.0,11,5.5
Malik Williams,61121,WR,APP STATE,2,50.0,2,2,18.0,3.1,0,0,0.0,50.0,1,0,0,0.0,2,0,1,108,77.9,78.7,67.6,63.2,0,0,2,1,,135.4,0.0,0,0,0,0,1,0,0.0,34,17.0
Quadry Jones,77640,QB,UCF,1,100.0,1,1,12.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,323,63.7,79.9,72.6,63.3,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,14,14.0
Isaiah Washington,98102,WR,RUTGERS,1,,0,1,,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,278,25.1,61.0,60.0,,1,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kyle Maxwell,98110,WR,LA TECH,1,100.0,1,1,38.0,3.5,0,1,100.0,100.0,1,0,1,0.0,1,0,1,208,68.2,68.0,87.3,,0,0,1,1,0.0,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0
Javion Posey,97606,QB,FAU,1,100.0,1,1,-6.0,5.6,0,0,0.0,100.0,1,0,1,0.0,2,0,1,165,73.2,50.0,60.4,55.8,0,0,2,1,0.0,112.5,0.0,0,1,0,0,0,0,0.0,11,11.0
John Rhys Plumlee,97602,WR,OLE MISS,1,100.0,1,1,-2.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,0,226,75.9,68.8,60.4,75.0,0,0,1,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Trevor Wilson,97287,WR,KANSAS,1,0.0,1,1,29.0,4.9,0,0,0.0,0.0,0,0,0,,1,0,0,198,74.2,63.9,37.9,61.7,0,0,1,2,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Lincoln Victor,97215,WR,WASH STATE,2,0.0,1,1,38.0,6.0,0,0,0.0,0.0,0,0,0,,1,0,0,341,72.0,69.5,49.0,61.5,0,0,2,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dajon Richard,97174,HB,SO MISS,1,100.0,1,1,-5.0,1.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,296,87.0,76.1,60.6,78.3,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Dontario Drummond,98738,WR,OLE MISS,1,100.0,1,1,14.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,226,63.3,77.8,72.6,75.1,0,0,1,5,,118.8,0.0,0,0,0,0,0,0,0.0,19,19.0
Bub Means,98847,WR,LA TECH,1,100.0,1,1,8.0,3.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,208,40.0,70.2,60.4,57.5,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0
Isaiah Williams,97156,WR,ILLINOIS,1,0.0,1,1,11.0,3.9,0,0,0.0,0.0,0,0,0,,1,0,0,187,76.6,72.5,46.8,66.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cam Johnson,84497,WR,VANDERBILT,2,100.0,1,1,14.0,4.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,333,60.2,58.0,70.1,,0,0,2,1,,118.8,0.0,0,0,0,0,0,0,0.0,25,25.0
Josh Vann,84414,WR,S CAROLINA,1,100.0,1,1,6.0,4.1,0,0,0.0,100.0,1,1,0,0.0,1,0,1,289,64.7,72.6,53.9,66.9,0,0,1,4,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Roschon Johnson,99467,HB,TEXAS,1,100.0,1,1,-4.0,2.95,0,0,0.0,100.0,1,0,1,0.0,2,0,1,311,86.9,84.4,60.4,86.6,0,0,2,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,2,2.0
Amad Anderson Jr.,84380,WR,TEMPLE,2,0.0,1,1,18.0,4.95,0,0,0.0,0.0,0,1,1,,2,0,0,306,78.9,61.0,24.8,,0,1,2,3,100.0,0.0,50.0,1,0,0,0,0,1,50.0,0,0.0
Nico Ragaini,84232,WR,IOWA,1,0.0,1,1,4.0,3.3,0,0,0.0,0.0,0,0,1,,1,0,0,192,29.8,59.4,57.7,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tayvion Robinson,99693,WR,VA TECH,2,100.0,1,1,2.0,4.0,0,0,0.0,100.0,1,1,2,0.0,2,0,1,337,71.5,71.9,76.8,60.2,0,0,2,2,50.0,118.8,50.0,1,0,0,0,1,0,0.0,3,3.0
Demetrius Knight II,99728,LB,GA TECH,1,100.0,1,1,-5.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,176,60.3,60.5,60.6,,0,0,1,0,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0
Brandon Robinson,84179,WR,FAU,1,0.0,1,1,9.0,3.3,0,0,0.0,0.0,0,1,1,,1,0,0,165,72.9,58.2,45.8,,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Khalil Shakir,84140,WR,BOISE ST,2,0.0,1,1,26.0,3.5,0,0,0.0,0.0,0,0,1,,1,0,0,120,75.0,86.7,30.2,65.8,0,1,2,1,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Matt Alaimo,84066,TE,RUTGERS,1,0.0,1,1,10.0,1.9,0,0,0.0,0.0,0,0,0,,1,0,0,278,66.3,51.3,27.4,,0,0,1,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Lucas Krull,83962,TE,PITTSBURGH,1,,0,1,,4.5,0,0,0.0,0.0,0,0,1,,1,0,0,268,22.4,60.1,60.0,,0,0,1,3,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Gabriel Rogers,100921,WR,MEMPHIS,1,100.0,1,1,1.0,2.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,218,76.6,56.0,60.6,59.7,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Kenny Scribner,100973,P,USF,1,100.0,1,1,-3.0,1.8,0,0,0.0,100.0,1,0,1,0.0,1,0,0,327,9.1,25.4,60.6,60.0,0,0,1,0,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Kekoa Crawford,27369,WR,CAL,1,100.0,1,1,32.0,3.8,0,0,0.0,100.0,1,0,1,0.0,1,0,1,130,74.9,64.8,58.0,,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
