player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Race Porter,60313,P,WASHINGTON,2,2,0,0,0.0,0,0,8,0,0,0,1,0.0,0,0,340,0,0,65.5,60.9,73.6,,,,60.1,,8,0,0,0,0,2,0,0,0,2,0,8,1,0.5,4.0,,0
Milton Wright,97775,WR,PURDUE,12,2,0,1,100.0,18,0,18,4,2,0,7,11.9,1,1,273,0,0,74.9,74.3,86.2,60.0,,74.8,61.0,57.3,18,0,737,57,386,190,0,0,79,59,0,18,7,3.5,9.0,1.91,0
Evan Conley,97783,QB,LOUISVILLE,5,0,3,0,0.0,0,0,0,0,0,0,,100.0,1,2,210,0,0,67.4,61.4,75.2,50.0,,,77.3,60.0,20,0,0,0,0,22,26,2,0,0,0,26,13,6.5,13.0,,0
Cornelius Johnson,97996,WR,MICHIGAN,12,2,0,0,0.0,0,0,13,6,9,0,1,11.8,0,0,222,0,1,73.2,68.8,69.7,,,68.9,60.9,64.6,7,1,587,36,297,386,0,0,62,38,0,13,1,0.5,6.5,1.98,0
Leo Kelly,98018,QB,WAKE,3,2,1,0,0.0,0,0,2,0,0,1,6,150.0,0,0,339,0,1,66.6,40.4,71.8,29.7,,,64.2,60.0,4,0,0,0,0,13,0,0,0,2,0,2,6,3.0,1.0,,0
Jalen McGaughy,98023,WR,BALL ST,11,2,1,1,96.2,25,0,26,1,0,1,38,380.0,1,1,117,0,0,22.0,60.5,80.5,,,56.8,68.1,71.2,25,0,124,3,58,42,0,0,11,5,0,26,38,19.0,13.0,2.14,0
Jake Bailey,72158,WR,RICE,11,1,0,0,0.0,0,1,-10,2,5,0,0,0.0,1,1,275,0,0,74.7,78.8,14.1,,,81.7,60.0,54.0,11,5,714,56,302,185,0,0,84,57,0,1,0,0.0,1.0,2.36,0
Connor Genal,98366,QB,NEW MEXICO,2,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,241,1,0,67.4,53.9,0.0,54.3,,,63.3,60.0,8,1,0,0,0,7,8,1,0,1,0,12,4,2.0,6.0,,1
Porter Wilson,98463,P,DUKE,2,2,0,0,0.0,0,0,10,0,0,0,11,0.0,1,1,154,0,0,65.5,60.9,75.6,,,,60.6,60.0,11,0,0,0,0,3,0,0,0,2,0,10,11,5.5,5.0,,0
Keric Wheatfall,98730,WR,FRESNO ST,12,2,0,0,0.0,0,0,2,0,5,0,6,39.5,0,0,169,0,0,73.2,71.2,86.6,,,70.9,55.7,67.2,3,0,582,36,317,130,0,0,58,38,0,2,6,3.0,1.0,1.84,0
Peyton Matocha,98798,QB,MIAMI FL,2,2,0,1,66.7,16,0,24,0,0,0,4,0.0,1,1,220,0,0,65.9,73.3,70.4,59.4,,,69.1,60.0,16,0,0,0,0,10,0,0,0,2,0,24,4,2.0,12.0,,2
Kinkead Dent,99132,QB,OLE MISS,3,2,3,1,92.9,26,0,28,0,0,3,27,2025.0,1,1,226,0,1,66.6,66.3,73.4,49.5,,,70.9,60.0,26,0,0,0,0,23,0,0,0,2,0,28,27,13.5,14.0,,1
Trey Palmer,99248,WR,LSU,11,2,1,0,,0,0,0,6,4,1,3,23.4,0,0,211,0,0,85.9,59.3,85.2,,,56.7,55.8,80.9,3,1,344,30,234,145,0,0,49,32,0,0,3,1.5,0.0,1.47,0
A.J. Davis,57381,HB,PITTSBURGH,1,2,0,1,85.7,18,0,21,0,0,0,16,0.0,1,1,268,1,1,16.1,60.5,74.6,,76.6,35.6,62.9,85.7,18,0,22,4,14,3,0,0,4,6,1,21,16,8.0,10.5,1.57,0
Andre Washington,99485,HB,OKLA STATE,1,2,0,0,0.0,0,0,8,0,0,0,5,0.0,0,1,262,0,0,65.5,64.1,66.2,,,,63.0,,7,0,0,0,0,2,0,0,0,2,0,8,5,2.5,4.0,,2
Jacoby Clarke,99494,HB,BAYLOR,1,2,0,0,0.0,0,0,9,0,0,0,7,0.0,0,0,118,0,0,65.5,63.0,69.2,,,,62.1,60.0,5,0,0,0,0,5,0,0,0,2,0,9,7,3.5,4.5,,2
Brent Matiscik,99517,TE,TCU,10,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,1,305,0,0,66.7,67.2,82.1,,28.9,49.6,60.1,77.4,2,0,0,0,11,46,0,0,0,2,0,2,3,1.5,1.0,0.0,0
Winston Wright Jr.,99537,WR,W VIRGINIA,12,2,0,0,0.0,0,0,2,3,13,0,3,31.5,0,0,343,0,0,78.3,73.9,59.8,,,75.3,56.1,59.3,1,1,672,60,343,167,0,0,81,62,0,2,3,1.5,1.0,1.96,1
Michel Dukes,99591,HB,CLEMSON,1,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,140,1,0,11.5,47.0,72.6,,72.2,26.6,62.2,58.2,5,0,3,1,7,5,0,0,1,3,0,7,5,2.5,3.5,0.43,2
Kanoa Shannon,100603,HB,OREGON ST,2,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,265,0,0,65.5,58.6,68.4,,,,58.8,60.0,3,0,0,0,0,4,0,0,0,2,0,4,2,1.0,2.0,,2
RaJae' Johnson,100886,WR,UAB,12,2,0,0,0.0,0,0,-1,3,12,0,6,144.0,0,0,321,1,1,28.3,62.2,38.4,,,62.0,59.7,65.6,0,2,379,23,203,284,0,0,36,25,0,-1,6,3.0,-0.5,1.87,0
Cooper Legas,101286,QB,UTAH ST,1,2,1,0,0.0,0,0,-8,0,0,1,0,0.0,0,0,329,0,1,65.5,56.8,68.1,,,,58.2,60.0,-4,0,0,0,0,5,0,0,0,2,0,-8,0,0.0,-4.0,,0
Steve Jenkins,101350,WR,UNLV,12,2,0,0,0.0,0,1,10,3,8,0,8,66.7,0,0,325,0,0,76.7,71.4,65.9,,65.0,72.2,60.8,59.7,9,4,699,46,351,244,0,0,77,48,0,10,8,4.0,5.0,1.99,0
Robert Cope,101642,HB,OHIO STATE,1,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,260,0,0,65.5,55.7,65.2,,,,56.8,,2,0,0,0,0,2,0,0,0,2,0,4,1,0.5,2.0,,2
Cooper Jewett,101654,HB,NEBRASKA,2,2,1,0,0.0,0,0,5,0,0,1,4,100.0,0,0,238,0,0,65.5,55.8,66.8,,,,57.2,60.0,3,0,0,0,0,3,0,0,0,2,0,5,4,2.0,2.5,,2
Jameson Williams,101701,WR,ALABAMA,12,2,0,0,0.0,0,0,5,5,9,0,1,7.1,0,0,103,2,0,32.9,79.9,30.1,,,83.4,57.5,46.5,4,3,1259,61,405,254,0,0,93,63,0,5,1,0.5,2.5,3.11,0
Tre Mosley,101722,WR,MICH STATE,12,2,0,0,0.0,0,0,-1,2,9,0,5,70.3,0,0,223,0,0,72.6,65.8,84.9,,,66.8,56.1,55.7,2,0,472,30,277,241,0,0,42,32,0,-1,5,2.5,-0.5,1.7,0
Maurice Bellan,102864,QB,ARMY,1,2,1,0,0.0,0,0,16,0,0,1,14,350.0,0,0,114,0,0,68.1,76.8,66.6,,,,69.2,60.0,9,0,0,0,0,3,0,0,0,2,0,16,14,7.0,8.0,,2
Masen Wake,102915,TE,BYU,10,2,0,0,0.0,0,0,8,0,6,0,4,92.3,0,1,128,0,0,69.9,67.2,85.1,,52.6,66.8,61.4,63.6,7,0,93,11,77,211,0,0,13,13,0,8,4,2.0,4.0,1.21,0
Reikan Donaldson,102947,WR,ARMY,10,2,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,114,1,0,13.6,56.0,85.0,,32.4,52.3,45.8,68.0,9,1,15,2,24,225,0,0,6,4,0,1,2,1.0,0.5,0.63,0
Will Bowers,104159,QB,LIBERTY,1,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,206,0,0,65.5,60.9,65.5,,,,60.1,,-2,0,0,0,0,2,0,0,0,2,0,-4,0,0.0,-2.0,,0
Malik Caper,104164,HB,LIBERTY,2,2,1,0,0.0,0,0,5,0,0,1,2,50.0,0,0,206,0,0,68.3,53.8,68.7,,40.4,59.9,56.2,,4,0,0,0,1,2,0,0,0,2,0,5,2,1.0,2.5,0.0,2
Jordan Schippers,104851,HB,KANSAS ST,1,2,0,0,0.0,0,0,7,0,0,0,3,0.0,0,0,199,0,1,65.5,63.8,65.4,,,,62.8,,5,0,0,0,0,2,0,0,0,2,0,7,3,1.5,3.5,,1
Ryan Glover,109047,QB,CAL,1,2,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,130,0,1,69.5,62.8,76.2,60.0,,,65.5,60.0,6,0,0,0,0,22,0,0,0,2,0,6,5,2.5,3.0,,1
Parker Day,56151,HB,RUTGERS,1,2,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,278,0,2,65.5,56.8,68.8,,,59.8,57.9,59.7,4,0,0,0,1,4,0,0,0,2,0,6,4,2.0,3.0,0.0,0
Joshua Edwards,121518,HB,ARK STATE,2,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,113,0,0,65.5,61.8,71.8,,39.1,58.3,58.4,75.1,1,0,0,0,2,8,0,0,0,2,0,1,3,1.5,0.5,0.0,2
Marcus Jones,55717,CB,HOUSTON,4,2,0,0,0.0,0,0,4,1,0,0,5,0.0,0,0,182,0,0,69.5,66.4,76.7,,,66.3,59.6,60.2,4,2,109,10,40,15,0,0,15,12,0,4,5,2.5,2.0,2.73,1
Jaquarii Roberson,55454,WR,WAKE,12,2,0,0,0.0,0,0,8,3,5,0,5,19.5,0,0,339,2,0,29.6,82.5,85.3,,,84.9,56.1,48.7,6,1,1024,62,356,213,0,0,97,64,0,8,5,2.5,4.0,2.88,0
Emmanuel Logan-Greene,55409,WR,NEW MEXICO,4,2,0,0,0.0,0,0,9,1,4,0,5,62.5,0,1,241,0,2,44.7,75.1,0.0,,,77.5,61.2,61.2,6,2,155,14,54,40,0,0,19,16,0,9,5,2.5,4.5,2.87,0
JaMichael Thompson,121827,WR,MIDDLE TN,10,2,0,0,0.0,0,1,-12,0,3,0,-1,-15.0,0,0,224,1,1,21.0,50.5,0.0,60.4,,60.1,38.6,51.5,-2,3,54,8,56,72,0,0,9,10,0,-12,-1,-0.5,-6.0,0.96,0
Tate Rodemaker,122414,QB,FLORIDA ST,2,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,167,0,0,66.4,65.0,70.1,63.9,,,60.1,60.0,-2,0,0,0,0,7,0,0,0,2,0,-4,0,0.0,-2.0,,0
Tucker Gleason,122475,QB,TOLEDO,3,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,316,0,1,67.4,62.6,74.4,65.2,,,55.4,60.0,4,0,0,0,0,26,0,0,0,2,0,4,4,2.0,2.0,,1
Ben Finley,122864,QB,NC STATE,4,2,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,248,0,1,67.4,56.9,73.0,51.6,,,63.9,60.0,6,0,0,0,0,14,0,0,0,2,0,7,5,2.5,3.5,,1
Trevon West,122948,WR,OKLAHOMA,11,2,0,1,84.6,66,0,78,0,1,0,11,91.7,2,2,261,0,0,67.8,55.0,79.3,,,52.5,67.6,60.7,66,0,45,4,60,46,0,0,11,6,0,78,11,5.5,39.0,0.75,0
Quentin Johnston,123085,WR,TCU,9,2,1,0,0.0,0,0,12,2,10,1,0,0.0,0,1,305,1,0,37.5,76.0,61.0,,,76.4,62.0,64.8,8,1,604,33,232,205,0,0,61,35,0,12,0,0.0,6.0,2.6,0
Omarion Dollison,123280,WR,USF,12,2,0,0,0.0,0,0,-2,1,6,0,3,31.0,0,0,327,0,0,32.6,60.4,87.1,,,60.5,57.2,56.9,2,0,218,27,252,229,0,0,37,29,0,-2,3,1.5,-1.0,0.87,1
Justin Rodriguez,123329,HB,UTSA,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,331,0,0,66.3,64.0,68.6,,,79.5,58.7,60.0,3,0,9,1,1,4,0,0,1,3,0,4,3,1.5,2.0,9.0,2
Markquan Rucker,123430,HB,W VIRGINIA,1,2,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,343,0,0,65.5,62.9,65.2,,,,62.1,,5,0,0,0,0,2,0,0,0,2,0,6,4,2.0,3.0,,2
Chase Wolf,51692,QB,WISCONSIN,4,1,1,0,0.0,0,0,0,0,0,1,2,200.0,0,0,349,3,1,24.7,51.3,77.0,50.9,,,54.2,60.0,5,0,0,0,0,50,5,1,0,1,0,5,2,1.0,2.5,,0
Jack Dunn,47396,WR,WISCONSIN,12,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,349,0,0,73.9,57.5,82.7,,,53.0,55.3,76.1,2,0,24,4,61,152,0,0,11,6,0,4,1,0.5,2.0,0.39,0
Ladd McConkey,124030,WR,GEORGIA,12,2,1,2,100.0,39,0,39,1,5,1,6,64.3,2,2,173,1,0,43.3,82.0,83.6,,,79.6,67.6,80.6,24,0,395,26,127,146,0,0,31,28,1,39,6,3.0,19.5,3.11,0
Tre Bradford,124088,HB,LSU,1,2,1,0,0.0,0,0,11,0,0,1,10,250.0,0,0,211,0,1,65.5,70.2,65.2,,,,67.6,,6,0,0,0,0,2,0,0,0,2,0,11,10,5.0,5.5,,1
Bobo Miller,124142,HB,OLE MISS,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,226,0,0,65.5,53.6,65.2,,,,55.3,,2,0,0,0,0,2,0,0,0,2,0,4,2,1.0,2.0,,2
Keke Chism,124198,WR,MISSOURI,12,1,1,0,0.0,0,0,5,5,4,0,6,64.9,1,1,229,0,0,73.2,61.9,88.2,,,62.6,63.0,52.8,10,1,449,36,355,316,10,1,59,37,0,15,23,11.5,7.5,1.26,0
D'ionte Smith,124218,WR,MISSOURI,10,2,0,0,0.0,0,0,4,0,1,0,2,10.0,0,1,229,0,1,83.8,84.4,79.1,,,84.5,64.1,58.5,4,0,195,8,28,33,0,0,11,10,1,4,2,1.0,2.0,6.96,0
Bradley Dunn,124231,HB,S CAROLINA,1,2,1,0,0.0,0,0,4,0,0,1,4,100.0,0,0,289,0,2,65.5,54.7,66.4,,,,56.1,,2,0,0,0,0,2,0,0,0,2,0,4,4,2.0,2.0,,0
Harrison Bailey,124266,QB,TENNESSEE,1,1,2,0,0.0,0,0,2,0,0,0,0,0.0,0,2,307,0,1,66.7,69.7,72.5,62.2,,,69.1,60.0,8,0,0,0,0,10,8,1,0,1,1,10,17,8.5,5.0,,0
Darvon Hubbard,124320,HB,TEXAS A&M,1,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,312,0,0,65.5,54.9,66.2,,,,56.3,,1,0,0,0,0,2,0,0,0,2,0,2,3,1.5,1.0,,2
Rick Wells,42268,WR,FLORIDA,10,2,0,0,0.0,0,0,12,1,0,0,2,0.0,1,1,163,0,0,71.1,76.7,0.0,,,80.0,63.3,50.1,10,2,216,20,108,120,0,0,27,22,0,12,2,1.0,6.0,2.0,1
CJ McNeal,127622,HB,AIR FORCE,2,2,1,0,0.0,0,0,17,0,0,1,13,325.0,1,1,101,0,1,65.5,70.1,72.8,,,,69.5,58.5,13,0,0,0,0,16,0,0,0,2,0,17,13,6.5,8.5,,1
Austin Erickson,128261,WR,NEW MEXICO,5,2,0,0,0.0,0,0,-9,0,0,0,1,0.0,0,0,241,0,2,67.4,56.5,80.4,,,56.6,56.3,60.3,-3,0,30,3,42,53,0,0,6,5,0,-9,1,0.5,-4.5,0.71,0
Natano Woods,128341,QB,S JOSE ST,2,2,0,0,0.0,0,0,7,0,0,0,7,0.0,0,0,285,0,2,67.5,55.5,0.0,62.1,,,56.7,60.0,5,1,0,0,0,7,0,0,0,2,0,7,7,3.5,3.5,,0
Kyle Williams,128374,WR,UNLV,10,1,0,0,0.0,0,0,6,5,5,0,0,0.0,0,0,325,0,0,73.4,71.7,62.9,,,72.2,60.6,63.9,6,1,601,42,272,229,1,1,72,43,0,7,0,0.0,3.5,2.21,0
Stephen Kotsanlee,128385,P,UTAH ST,2,2,0,0,0.0,0,0,-8,0,0,0,0,0.0,0,0,329,1,0,62.5,57.0,69.8,,,,58.8,,0,0,0,0,0,2,0,0,0,2,0,-8,0,0.0,-4.0,,1
Jacob Huesman,41939,QB,APP STATE,5,2,0,0,,0,1,0,0,0,0,0,0.0,0,1,108,0,1,67.6,62.1,15.5,63.4,,,61.6,60.0,2,1,0,0,0,45,0,0,0,2,0,0,0,0.0,0.0,,0
Taysir Mack,41635,WR,PITTSBURGH,8,2,0,0,0.0,0,0,12,4,1,0,2,3.4,0,0,268,0,1,72.2,62.0,54.4,,,63.0,64.6,48.7,8,1,461,27,260,132,0,0,47,29,0,12,2,1.0,6.0,1.77,0
Zavier Betts,129674,WR,NEBRASKA,11,2,1,2,100.0,110,0,110,2,3,1,17,154.5,2,2,238,0,0,72.2,66.7,84.1,,,64.6,75.1,61.6,83,0,286,20,147,128,0,0,30,22,1,110,17,8.5,55.0,1.95,1
Carl Richardson,129735,QB,NWESTERN,4,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,256,1,0,65.2,38.0,73.3,38.1,,,53.5,60.0,2,0,0,0,0,22,0,0,0,2,0,2,2,1.0,1.0,,2
Marcellus Moore,129827,WR,PURDUE,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,273,0,0,69.2,77.1,70.3,,,69.2,63.3,83.5,6,0,11,1,4,3,0,0,1,3,0,5,3,1.5,2.5,2.75,1
Chimere Dike,129918,WR,WISCONSIN,12,2,0,0,0.0,0,0,22,3,3,0,10,75.0,2,1,349,0,0,72.8,65.1,85.0,,67.1,64.6,63.8,61.1,12,2,242,18,184,269,0,0,31,20,0,22,10,5.0,11.0,1.32,0
Ashton Stredick,131667,HB,CAL,1,2,1,0,0.0,0,0,8,0,0,1,4,100.0,0,0,130,0,2,65.5,72.7,68.4,,,,69.6,60.0,8,0,0,0,0,4,0,0,0,2,0,8,4,2.0,4.0,,0
Benjamin Yurosek,131786,TE,STANFORD,11,2,0,0,0.0,0,0,11,3,3,0,6,20.5,1,1,300,0,0,73.9,74.4,88.7,,75.8,79.9,59.9,43.3,11,0,655,42,345,167,0,0,61,44,0,11,6,3.0,5.5,1.9,0
Josh Bryant,133943,HB,AKRON,1,2,0,0,0.0,0,0,10,0,0,0,1,0.0,0,0,102,0,0,66.7,61.8,69.1,,67.5,55.0,63.0,,6,0,0,0,4,2,0,0,0,2,0,10,1,0.5,5.0,0.0,2
Shai Werts,40384,WR,LOUISVILLE,8,2,0,0,0.0,0,0,-9,1,0,0,1,0.0,0,0,210,0,1,68.1,53.5,82.7,,,51.3,56.1,70.2,1,0,23,4,89,82,0,0,9,6,0,-9,1,0.5,-4.5,0.26,0
Ahmari Huggins-Bruce,144160,WR,LOUISVILLE,12,2,0,0,0.0,0,0,15,1,4,0,4,27.6,1,1,210,1,0,27.3,69.3,2.3,,,71.1,63.2,54.8,12,2,399,27,150,112,0,0,38,29,0,15,4,2.0,7.5,2.66,0
Riley Riethman,144340,P,NAVY,4,2,0,1,100.0,16,0,16,0,0,0,1,0.0,1,1,237,0,0,65.5,67.3,77.0,,,55.3,61.3,60.0,16,0,0,0,1,3,0,0,0,2,0,16,1,0.5,8.0,0.0,0
Charles Schibler,144434,HB,TULANE,1,2,0,0,0.0,0,0,10,0,0,0,4,0.0,0,1,319,0,0,65.5,73.3,64.5,,,,69.7,,6,0,0,0,0,2,0,0,0,2,0,10,4,2.0,5.0,,2
Levi Falck,40261,WR,NEBRASKA,12,1,0,0,0.0,0,0,6,0,3,0,2,31.6,1,1,238,0,0,70.4,61.4,85.9,,,60.5,63.3,58.6,12,1,223,18,205,190,0,0,29,19,0,18,2,2.0,18.0,1.09,1
RJ Garcia II,144591,WR,KANSAS ST,2,2,0,0,,0,0,0,0,0,0,-5,0.0,0,0,199,0,1,66.3,58.3,73.6,,,55.1,63.3,61.4,3,0,6,1,8,12,0,0,2,3,0,0,-5,-2.5,0.0,0.75,0
Behren Morton,144747,QB,TEXAS TECH,2,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,1,0,315,0,0,65.5,57.0,69.5,46.9,,,65.5,60.0,17,0,0,0,0,3,17,1,0,1,0,15,26,13.0,7.5,,0
BK Jackson,145318,HB,N TEXAS,1,2,0,0,,0,0,0,0,0,0,5,0.0,0,0,251,0,2,65.5,57.5,66.2,,,,58.2,,1,0,0,0,0,2,0,0,0,2,0,0,5,2.5,0.0,,0
Sam Noyer,40048,QB,OREGON ST,2,2,0,0,,0,0,0,0,0,0,0,0.0,0,1,265,1,1,27.3,31.9,76.0,29.5,,54.3,63.5,60.3,2,0,0,0,1,26,0,0,0,2,0,0,0,0.0,0.0,0.0,0
Jamari Gassett,145690,WR,BUFFALO,12,2,0,0,0.0,0,0,16,3,4,0,7,60.9,0,0,126,0,0,71.4,56.4,84.0,,,55.6,67.6,55.2,8,0,273,21,232,179,0,0,37,23,0,16,7,3.5,8.0,1.18,0
Amari Terry,145969,WR,AIR FORCE,6,2,0,0,0.0,0,0,8,0,0,0,2,0.0,0,1,101,0,1,67.3,70.8,76.2,,,59.9,59.2,83.7,4,0,0,0,1,51,0,0,1,2,0,8,2,1.0,4.0,0.0,1
Ty Thompson,146568,QB,OREGON,3,1,0,0,0.0,0,0,13,0,0,0,1,0.0,1,1,264,0,0,67.6,42.6,74.7,39.7,,,60.2,60.0,13,0,0,0,0,20,2,1,0,1,0,15,1,0.5,7.5,,1
Jordon Ingram,146650,HB,AUBURN,1,2,1,0,0.0,0,0,8,0,0,1,7,175.0,0,1,115,0,1,65.5,65.1,65.4,,,,63.7,,5,0,0,0,0,2,0,0,0,2,0,8,7,3.5,4.0,,1
Garrett Nussmeier,146757,QB,LSU,4,2,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,211,0,0,71.0,66.8,79.4,66.2,,,58.0,60.1,-1,0,0,0,0,59,0,0,0,2,0,-7,0,0.0,-3.5,,1
Luke Altmyer,146802,QB,OLE MISS,4,1,0,0,0.0,0,0,14,0,0,0,4,0.0,1,1,226,0,0,66.8,63.7,72.2,62.6,,,61.1,60.0,14,0,0,0,0,7,8,1,0,1,0,22,4,2.0,11.0,,1
Yulkeith Brown,146985,WR,TEXAS A&M,4,2,0,1,86.5,45,0,52,0,0,0,7,0.0,1,2,312,0,0,66.7,68.4,75.3,,,55.7,76.1,56.2,45,0,0,0,9,18,0,0,2,2,0,52,7,3.5,26.0,0.0,0
Conner Carey,155815,FB,AIR FORCE,2,2,1,0,0.0,0,0,19,0,0,1,12,300.0,1,2,101,0,0,65.5,83.4,72.2,,,,70.4,84.1,11,0,0,0,0,19,0,0,0,2,0,19,12,6.0,9.5,,2
Antoine Lane,155989,HB,GA STATE,1,2,1,0,0.0,0,0,7,0,0,1,8,200.0,0,0,175,0,0,65.5,55.0,65.5,,,,56.4,,4,0,0,0,0,2,0,0,0,2,0,7,8,4.0,3.5,,2
Trevor Borland,130400,TE,BUFFALO,12,1,0,0,,0,0,0,1,1,0,0,0.0,0,0,126,1,0,28.5,61.8,85.7,,55.6,51.7,49.8,72.6,0,2,59,7,97,258,0,0,13,8,0,0,0,0.0,0.0,0.61,1
Dee Beckwith,124269,HB,TENNESSEE,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,307,0,0,62.5,56.8,66.1,,,58.3,58.9,,2,0,0,0,2,1,0,0,0,1,0,2,2,2.0,2.0,0.0,1
Ryan Razzano,130417,HB,BUFFALO,1,1,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,126,0,0,62.5,65.8,62.7,,,,63.5,,5,0,0,0,0,1,0,0,0,1,0,5,2,2.0,5.0,,1
Luke Elzinga,130433,P,C MICHIGAN,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,134,1,0,,60.0,60.0,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Matt Naranjo,44994,P,BOWL GREEN,2,1,0,0,0.0,0,0,8,0,0,0,3,0.0,0,1,122,0,0,63.7,51.3,69.8,44.6,,,62.7,,8,0,0,0,0,1,0,0,0,1,0,8,3,3.0,8.0,,0
Chance Luper,124210,WR,MISSOURI,8,1,0,0,0.0,0,1,2,4,1,0,0,0.0,0,0,229,0,0,71.1,54.5,82.9,50.8,62.1,54.3,57.7,64.7,2,1,208,22,165,70,0,0,31,23,0,2,0,0.0,2.0,1.26,0
Grant Carlson,45056,P,BOSTON COL,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,121,1,0,11.1,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Joel Velazquez,45075,P,BOISE ST,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,120,1,0,,60.0,70.3,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,0
Kayshon Boutte,124087,WR,LSU,6,1,0,0,0.0,0,0,6,3,8,0,2,42.1,0,1,211,0,0,72.8,75.8,84.5,,,75.5,,60.0,6,0,503,37,222,94,0,0,50,38,0,6,2,2.0,6.0,2.27,0
Arian Smith,124039,WR,GEORGIA,4,1,0,1,100.0,15,0,15,0,0,0,3,0.0,1,1,173,0,0,66.0,87.3,74.7,,,84.1,63.2,60.8,15,0,102,3,11,8,0,0,6,4,0,15,3,3.0,15.0,9.27,0
Derek Adams,45279,P,NWESTERN,1,1,1,0,0.0,0,0,-5,0,0,1,0,0.0,0,0,256,0,0,62.5,56.2,70.3,,,,57.7,,-5,0,0,0,0,1,0,0,0,1,0,-5,0,0.0,-5.0,,0
Russian Williams,123899,HB,LIBERTY,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,206,0,1,62.5,58.0,62.7,,,,58.9,,3,0,0,0,0,1,0,0,0,1,0,3,3,3.0,3.0,,0
Velus Jones Jr.,40573,WR,TENNESSEE,12,1,0,1,100.0,15,0,15,2,15,0,0,0.0,1,1,307,0,1,68.9,78.0,84.5,,,77.3,63.1,69.9,15,0,722,52,258,225,0,0,67,53,0,15,0,0.0,15.0,2.8,0
Philip Cole,130590,WR,OHIO,3,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,259,0,0,69.0,52.6,70.8,,,57.7,57.5,60.0,1,0,0,0,1,3,0,0,0,1,0,1,0,0.0,1.0,0.0,0
Tailique Williams,123867,WR,GA STATE,4,1,0,0,0.0,0,0,7,1,0,0,0,0.0,0,1,175,0,0,64.3,71.6,75.0,,,69.3,62.8,62.0,7,0,66,1,8,20,0,0,2,2,0,7,0,0.0,7.0,8.25,1
Dexter Carter Jr.,45343,WR,GA SOUTHRN,4,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,174,0,1,65.7,50.7,0.0,,,55.6,58.8,60.7,3,1,10,1,9,14,0,0,2,2,0,3,2,2.0,3.0,1.11,0
Jabre Barber,123689,WR,TROY,12,1,0,0,0.0,0,0,-8,5,7,0,0,0.0,0,0,318,1,0,35.7,59.6,41.1,,62.1,61.4,57.5,46.9,-8,1,324,32,204,59,0,0,45,33,0,-8,0,0.0,-8.0,1.59,0
Jevin Frett,123478,WR,LA MONROE,11,1,0,0,0.0,0,0,-3,1,0,0,1,0.0,0,0,209,0,0,69.5,55.6,86.7,,,55.1,59.4,58.4,-3,1,218,12,238,176,0,0,24,13,0,-3,1,1.0,-3.0,0.92,0
