player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Malcolm Rodriguez,60731,S,OKLA STATE,12,0,0,262,55.6,0,1,12,3.3,0.0,0,2,4.2,0,365,12,1,0,57.9,0,0,2,1.7,0.0,0,0.0,0,121,2,0
Nick Pickett,60736,S,OREGON,12,0,0,264,53.4,0,2,16,4.6,6.3,1,2,6.3,0,370,17,2,0,49.4,0,1,3,2.7,0.0,0,16.7,0,147,4,1
Jonathan Sutherland,60739,S,PENN STATE,10,0,0,266,66.4,0,0,2,1.9,50.0,1,0,0.0,0,107,2,0,0,,0,0,0,0.0,,0,,0,48,0,0
Darren Hall,60742,CB,S DIEGO ST,10,0,0,284,82.0,1,0,6,2.6,0.0,0,1,25.0,1,274,7,2,0,77.3,0,0,4,5.0,0.0,0,25.0,1,100,5,1
Tariq Thompson,60743,S,S DIEGO ST,12,0,0,284,54.7,0,0,8,2.1,0.0,0,2,0.0,0,436,9,0,0,59.0,0,0,1,0.6,0.0,0,0.0,0,158,1,0
Elijah McQueen,60744,S,SMU,10,0,0,287,56.6,0,0,3,1.4,0.0,0,0,0.0,0,218,3,0,0,,0,0,0,0.0,,0,,0,54,0,0
Delano Robinson,60745,LB,SMU,9,0,0,287,51.5,1,1,15,15.4,0.0,0,0,6.7,0,104,16,2,0,53.3,0,0,7,21.9,0.0,0,0.0,0,32,7,0
A.J. DeShazor Jr.,60748,LB,S ALABAMA,10,1,0,288,60.7,1,1,10,8.5,0.0,0,1,10.0,0,117,10,2,0,,0,0,0,0.0,,0,,0,31,0,0
Sterrling Fisher,60749,S,S ALABAMA,12,0,1,288,74.2,4,1,14,9.9,0.0,0,2,39.3,3,162,16,8,0,77.0,1,0,1,2.1,0.0,0,250.0,2,48,1,3
La'Kendrick Van Zandt,60760,CB,TCU,2,0,0,305,59.2,0,1,1,9.1,0.0,0,0,50.0,0,11,1,1,0,59.2,0,1,1,50.0,0.0,0,50.0,0,2,1,1
Garret Wallow,60761,LB,TCU,12,0,0,305,64.4,4,3,32,9.8,3.1,1,0,17.2,2,346,34,9,0,60.3,1,1,14,14.9,0.0,0,14.3,1,101,15,3
Kyle Nixon,60764,S,TROY,10,0,0,318,58.6,0,0,2,2.7,0.0,0,0,0.0,0,74,2,0,0,,0,0,0,0.0,,0,,0,29,0,0
Tyler Murray,60765,LB,TROY,12,0,0,318,82.5,1,5,17,6.4,29.4,5,2,29.4,2,265,17,8,0,76.1,1,1,3,3.3,33.3,1,66.7,1,91,3,3
Tirise Barge,60767,S,TULANE,11,0,0,319,72.5,1,3,20,18.1,5.0,1,1,20.0,2,127,23,6,0,65.4,0,1,3,7.7,0.0,0,16.7,0,39,3,1
Chase Kuerschen,60770,S,TULANE,11,0,1,319,72.3,0,1,5,5.3,20.0,1,1,10.0,0,113,6,1,0,66.1,0,0,4,9.3,25.0,1,0.0,0,54,5,0
Chase Biles,60772,CB,UAB,2,0,0,321,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Clay Templeton,60773,S,UAB,4,0,1,321,82.9,0,0,2,7.4,0.0,0,2,50.0,1,27,2,1,0,82.9,0,0,2,25.0,0.0,0,50.0,1,8,2,1
Mar'Sean Diggs,60778,S,UAB,12,0,0,321,56.4,0,0,5,1.5,0.0,0,2,0.0,0,330,5,0,0,59.2,0,0,1,0.9,0.0,0,0.0,0,111,1,0
Isaiah Pola-Mao,60781,S,USC,2,0,0,326,60.0,0,1,1,2.9,100.0,1,0,50.0,0,35,1,1,0,,0,0,0,0.0,,0,,0,9,0,0
Chase Nelson,60782,S,UTAH ST,8,0,0,329,68.2,0,1,2,7.5,0.0,0,0,75.0,1,40,3,2,0,,0,0,0,0.0,,0,,0,4,0,0
Derrek Pitts,60785,CB,W VIRGINIA,7,0,0,343,58.7,0,2,6,4.7,0.0,0,1,16.7,0,128,6,2,0,54.1,0,0,3,15.8,0.0,0,0.0,0,19,3,0
Kenny Robinson,60789,S,W VIRGINIA,11,0,0,343,71.5,0,1,2,0.5,50.0,1,4,25.0,0,403,2,1,0,,0,0,0,0.0,,0,,0,54,0,0
Exree Loe,60790,LB,W VIRGINIA,3,0,0,343,78.1,1,0,3,16.7,0.0,0,0,50.0,1,18,3,2,0,69.8,0,0,1,33.3,0.0,0,100.0,1,3,1,1
Scott Nelson,60791,S,WISCONSIN,8,0,2,349,65.5,0,2,6,3.1,16.7,1,2,16.7,0,195,6,2,0,,0,0,0,0.0,,0,,0,63,0,0
Austin Jackson,60816,T,USC,1,0,0,326,60.0,0,0,1,100.0,0.0,0,5,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Dylan Meeks,60832,ED,AKRON,5,0,0,102,53.0,0,1,21,100.0,0.0,0,0,2.4,0,21,21,1,0,54.0,0,1,9,100.0,0.0,0,5.6,0,9,9,1
Rob Saulin,60857,DI,BAYLOR,4,0,0,118,55.7,0,0,26,100.0,0.0,0,0,0.0,0,26,26,0,0,55.6,0,0,11,100.0,0.0,0,0.0,0,11,11,0
Drew McQuarrie,60858,ED,BOSTON COL,2,0,0,121,57.2,0,0,6,100.0,0.0,0,1,0.0,0,7,7,0,0,,0,0,0,,,0,,0,0,0,0
Ben Moos,60867,ED,CAL,3,0,0,130,54.3,0,0,12,75.0,0.0,0,0,0.0,0,16,12,0,0,55.2,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Chris Phillips,60873,TE,CHARLOTTE,2,0,0,136,53.9,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,58.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Andre Landry,60938,DI,LA LAFAYET,2,0,0,207,56.1,0,0,8,100.0,0.0,0,0,0.0,0,9,9,0,0,56.0,0,0,6,100.0,0.0,0,0.0,0,7,7,0
Jack Camper,60962,ED,MICH STATE,10,0,0,223,54.7,0,5,119,98.4,4.2,5,0,2.1,0,126,124,5,0,54.8,0,4,48,100.0,6.3,3,4.2,0,51,51,4
Moses Robinson-Carr,61053,DI,UCLA,6,0,0,324,57.7,1,2,46,100.0,6.5,3,1,3.3,0,49,49,3,0,62.5,1,1,17,100.0,11.8,2,5.9,0,18,18,2
Noah Igbinoghene,61155,CB,AUBURN,12,0,1,115,53.0,0,1,4,1.0,0.0,0,3,12.5,0,402,4,1,0,57.2,0,1,1,0.7,0.0,0,50.0,0,144,1,1
Trevor Hohlt,61161,WR,BALL ST,1,0,0,117,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Justin Collins,61171,WR,OREGON,1,0,0,264,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Mark Webb Jr.,61274,CB,GEORGIA,12,0,0,173,56.1,0,0,3,2.2,0.0,0,0,0.0,0,138,3,0,0,56.1,0,0,3,5.3,0.0,0,0.0,0,57,3,0
JaCoby Stevens,61402,LB,LSU,10,0,0,211,64.2,1,0,8,7.7,12.5,1,0,18.8,1,117,9,2,0,69.1,1,0,4,10.6,25.0,1,37.5,1,47,5,2
Tyson Williams,61499,S,NEVADA,9,0,0,239,59.4,0,0,1,0.7,0.0,0,0,0.0,0,135,1,0,0,59.4,0,0,1,2.8,0.0,0,0.0,0,36,1,0
Daiyan Henley,61500,WR,NEVADA,1,0,0,239,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jaylon Redd,61586,WR,OREGON,1,0,0,264,60.0,0,0,1,100.0,0.0,0,1,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Drew Tejchman,61767,WR,UNLV,2,0,0,325,59.9,0,0,1,3.6,0.0,0,0,0.0,0,28,1,0,0,,0,0,0,,,0,,0,0,0,0
Dadrian Taylor,61789,CB,UTSA,5,0,0,331,59.1,0,0,2,2.3,0.0,0,0,0.0,0,88,2,0,0,,0,0,0,0.0,,0,,0,39,0,0
Tyler Mahnke,61791,LB,UTSA,5,0,0,331,60.0,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,0.0,,0,,0,5,0,0
Caleb Farley,61803,CB,VA TECH,12,0,0,337,61.2,0,1,8,2.3,0.0,0,2,18.8,1,341,8,2,0,55.5,0,0,2,2.7,0.0,0,0.0,0,73,2,0
Harrison Taylor,61830,S,W MICHIGAN,5,0,0,347,60.0,0,0,1,8.3,0.0,0,0,0.0,0,12,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Chris Oats,62603,LB,KENTUCKY,9,0,0,202,65.3,0,0,11,15.7,0.0,0,0,18.2,2,70,11,2,0,68.3,0,0,7,19.4,0.0,0,28.6,2,36,7,2
Joey Blount,62771,S,VIRGINIA,10,0,1,335,53.0,0,0,5,1.8,0.0,0,3,0.0,0,281,5,0,0,56.5,0,0,2,1.7,0.0,0,0.0,0,121,2,0
Darrius Bratton,62772,CB,VIRGINIA,10,0,0,335,50.6,0,0,6,2.8,0.0,0,1,0.0,0,211,6,0,0,51.6,0,0,3,3.4,0.0,0,0.0,0,87,3,0
Zane Zandier,62773,LB,VIRGINIA,11,2,0,335,59.5,4,1,57,22.2,3.5,2,2,7.9,2,266,59,7,1,62.0,1,1,27,29.3,7.4,2,11.1,2,99,29,4
Charles Snowden,62775,ED,VIRGINIA,12,6,0,335,71.6,6,13,222,61.6,6.3,14,0,6.1,4,372,229,23,2,63.7,2,4,82,61.6,4.9,4,7.3,3,138,85,9
Elliott Brown,62777,ED,VIRGINIA,9,0,0,335,57.9,0,3,36,51.4,5.6,2,1,6.9,1,70,36,4,0,55.7,0,0,17,47.2,5.9,1,5.9,1,36,17,1
Matt Gahm,62779,ED,VIRGINIA,11,0,0,335,54.6,1,2,57,69.0,5.3,3,0,4.4,1,87,60,4,0,56.0,1,0,23,67.6,8.7,2,6.5,1,37,25,2
Mandy Alonso,62784,DI,VIRGINIA,9,0,0,335,59.1,1,8,223,99.6,5.4,12,1,3.4,3,231,230,12,0,62.4,1,6,88,100.0,9.1,8,6.3,2,94,94,9
Kaleb Oliver,62915,S,GA TECH,11,0,0,176,58.2,0,0,2,1.2,50.0,1,2,0.0,0,162,2,0,0,59.2,0,0,1,1.9,100.0,1,0.0,0,54,1,0
Shawn Shamburger,62918,S,TENNESSEE,8,0,0,307,63.7,0,0,4,3.0,25.0,1,0,0.0,0,132,4,0,0,65.5,0,0,2,4.0,50.0,1,0.0,0,50,2,0
Theo Jackson,62919,S,TENNESSEE,11,0,0,307,57.2,0,0,2,1.6,0.0,0,0,0.0,0,123,2,0,0,58.9,0,0,1,2.2,0.0,0,0.0,0,45,1,0
Tre Swilling,62922,CB,GA TECH,11,2,1,176,94.4,0,2,10,3.6,10.0,1,2,20.0,1,302,11,3,0,95.7,0,0,1,1.1,100.0,1,100.0,1,94,1,1
Jaytlin Askew,62924,CB,GA TECH,9,0,0,176,60.0,0,0,1,0.9,0.0,0,0,0.0,0,111,1,0,0,,0,0,0,0.0,,0,,0,30,0,0
Deandre Johnson,62927,ED,TENNESSEE,12,0,0,307,58.1,2,11,114,81.4,7.9,9,1,6.6,1,145,118,14,0,57.4,2,6,43,88.2,14.0,6,11.6,1,51,45,9
Matthew Butler,62931,ED,TENNESSEE,8,0,0,307,54.9,1,0,39,100.0,2.6,1,1,1.3,0,42,42,1,0,54.3,0,0,9,100.0,0.0,0,0.0,0,10,10,0
Kivon Bennett,62934,ED,TENNESSEE,3,0,0,307,53.2,0,0,17,100.0,0.0,0,0,0.0,0,20,20,0,0,54.8,0,0,6,100.0,0.0,0,0.0,0,8,8,0
Josh Tukes,62937,ED,GA TECH,2,0,0,176,57.8,0,0,4,66.7,0.0,0,0,0.0,0,6,4,0,0,58.2,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Antwan Owens,62938,ED,GA TECH,11,0,0,176,55.4,1,4,135,100.0,4.4,6,0,1.9,0,136,136,5,0,56.0,0,3,44,100.0,6.8,3,3.4,0,45,45,3
Kelton Dawson,62939,ED,GA TECH,2,0,0,176,64.8,0,1,4,100.0,25.0,1,1,12.5,0,4,4,1,0,65.1,0,1,1,100.0,100.0,1,50.0,0,1,1,1
Will Ignont,62951,LB,TENNESSEE,11,0,0,307,59.4,1,1,14,10.7,7.1,1,0,7.1,0,131,14,2,0,54.0,0,0,4,9.8,0.0,0,0.0,0,41,4,0
Bruce Jordan-Swilling,62954,LB,GA TECH,8,0,0,176,66.9,0,3,8,9.3,37.5,3,1,18.8,0,86,8,3,0,73.7,0,3,4,20.0,75.0,3,37.5,0,20,4,3
Jaquan Henderson,62955,ED,GA TECH,5,0,0,176,56.4,0,0,26,68.4,3.8,1,0,0.0,0,38,26,0,0,53.9,0,0,7,100.0,0.0,0,0.0,0,7,7,0
T.D. Roof,62956,LB,INDIANA,10,0,0,190,60.7,1,2,21,13.4,4.8,1,0,11.9,1,164,22,4,0,64.9,1,2,12,16.7,8.3,1,20.8,1,72,12,4
Antonio Mallard,62957,DI,GA TECH,4,0,0,176,58.0,1,0,18,100.0,5.6,1,0,2.8,0,18,18,1,0,60.6,1,0,9,100.0,11.1,1,5.6,0,9,9,1
Kam Butler,63872,DI,MIAMI OH,10,1,0,221,56.6,0,5,138,99.3,2.9,4,2,2.5,1,151,150,6,1,58.0,0,4,69,98.7,4.3,3,4.3,1,78,77,5
Josh Houser,64113,ED,APP STATE,4,0,0,108,59.4,0,0,12,100.0,8.3,1,0,0.0,0,13,13,0,0,56.2,0,0,5,100.0,0.0,0,0.0,0,5,5,0
Garrett Flanary,64823,DI,TULSA,2,0,0,320,64.3,0,0,9,100.0,11.1,1,2,0.0,0,9,9,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Robi Stuart,65032,DI,C MICHIGAN,12,0,0,134,58.8,0,5,136,99.3,2.2,3,2,3.3,2,147,146,7,0,58.4,0,4,49,100.0,2.0,1,8.2,2,53,53,6
Akayleb Evans,65033,CB,TULSA,8,0,0,320,53.9,0,0,4,2.4,0.0,0,5,0.0,0,170,4,0,0,58.1,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Chandler Stump,65082,ED,MEMPHIS,2,0,0,218,54.4,0,1,15,83.3,0.0,0,0,3.3,0,18,15,1,0,53.9,0,0,8,100.0,0.0,0,0.0,0,8,8,0
Troy Hairston,65088,ED,C MICHIGAN,3,0,0,134,66.1,0,1,4,100.0,25.0,1,0,12.5,0,4,4,1,0,66.5,0,1,3,100.0,33.3,1,16.7,0,3,3,1
Devan Rogers,66122,DI,TOLEDO,1,0,0,316,67.4,0,0,5,100.0,20.0,1,0,0.0,0,5,5,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Riggs Powell,66170,LB,BYU,9,0,0,128,52.8,1,1,17,15.1,0.0,0,0,5.9,0,119,18,2,0,54.4,0,1,6,14.6,0.0,0,8.3,0,41,6,1
Will Graham,66206,LB,CHARLOTTE,5,0,0,136,74.7,1,0,4,11.1,0.0,0,1,37.5,1,36,4,2,0,,0,0,0,0.0,,0,,0,11,0,0
Donte Lindsey,75689,CB,UMASS,2,0,0,216,59.0,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,59.0,0,0,1,14.3,0.0,0,0.0,0,7,1,0
Dajon Owens,75698,CB,COLO STATE,8,0,0,144,58.7,0,0,1,1.2,0.0,0,1,0.0,0,85,1,0,0,58.7,0,0,1,3.3,0.0,0,0.0,0,30,1,0
Rashad Ajayi,75699,CB,COLO STATE,12,0,0,144,69.2,0,1,5,1.9,0.0,0,2,30.0,1,309,6,2,0,58.3,0,1,1,1.1,0.0,0,50.0,0,90,1,1
Khoury Bethley,75719,S,HAWAII,5,0,0,180,59.8,0,0,2,2.6,0.0,0,0,0.0,0,77,2,0,0,,0,0,0,0.0,,0,,0,23,0,0
Prudy Calderon,75733,S,RICE,13,0,0,275,56.5,0,0,3,1.0,0.0,0,3,0.0,0,308,3,0,0,59.2,0,0,1,0.9,0.0,0,0.0,0,114,1,0
Brandon Derrow,75739,ED,COLO STATE,2,0,0,144,60.6,0,0,10,100.0,10.0,1,0,0.0,0,10,10,0,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Damion Dickens,75740,DI,COLO STATE,12,0,0,144,58.7,0,1,90,100.0,4.4,4,2,0.6,0,95,95,1,0,63.2,0,0,25,100.0,12.0,3,0.0,0,27,27,0
Solomon Byrd,75742,ED,WYOMING,3,0,0,351,56.4,0,3,20,100.0,20.0,4,0,7.5,0,21,21,3,0,64.8,0,1,4,100.0,50.0,2,12.5,0,4,4,1
Hunter Brown,75751,DI,UMASS,2,0,0,216,59.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Dennis Osagiede,75754,DI,UMASS,10,0,0,216,67.4,1,1,70,100.0,5.7,4,1,1.4,0,74,74,2,0,55.5,0,0,10,100.0,0.0,0,0.0,0,10,10,0
Jeffery Keene,75758,ED,HAWAII,1,0,0,180,58.1,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Derek Thomas,75760,ED,HAWAII,12,0,0,180,58.8,1,2,74,74.8,4.1,3,0,4.7,2,103,77,5,0,61.4,0,1,25,80.6,4.0,1,10.0,2,31,25,3
Blessman Ta'ala,75762,DI,HAWAII,13,0,0,180,62.8,1,9,186,100.0,5.4,10,0,2.7,0,194,194,10,0,58.6,1,2,53,100.0,3.8,2,2.8,0,54,54,3
Mason Mataafa,75764,ED,HAWAII,2,0,0,180,64.5,0,1,3,100.0,33.3,1,0,16.7,0,3,3,1,0,65.7,0,1,2,100.0,50.0,1,25.0,0,2,2,1
Kendall Hune,75765,DI,HAWAII,13,1,0,180,61.5,0,12,186,100.0,5.9,11,0,3.8,1,192,192,13,0,68.3,0,9,64,100.0,14.1,9,8.6,1,65,65,10
Jan-Phillip Bombek,75769,ED,COLO STATE,10,0,1,144,64.3,5,3,114,100.0,6.1,7,2,5.3,2,118,118,10,0,56.2,1,2,33,100.0,6.1,2,4.5,0,34,34,3
Damion Daley,75770,DI,COLO STATE,2,0,0,144,59.5,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Devin Phillips,75771,DI,COLO STATE,10,1,1,144,56.8,0,3,192,99.5,2.1,4,1,2.3,3,201,200,6,0,58.4,0,2,56,100.0,3.6,2,5.4,2,56,56,4
Mike Edwards,75772,ED,NEW MEX ST,3,0,0,242,56.2,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,57.2,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Donavan King,75773,ED,NEW MEX ST,11,0,0,242,56.1,1,4,64,100.0,4.7,3,0,3.9,0,64,64,5,0,59.8,0,3,21,100.0,9.5,2,7.1,0,21,21,3
John Graves III,75777,DI,NEW MEX ST,3,0,0,242,66.9,0,0,16,100.0,6.3,1,0,6.3,1,16,16,1,0,70.3,0,0,8,100.0,12.5,1,12.5,1,8,8,1
Dequan Jackson,75810,LB,COLO STATE,8,0,0,144,71.9,0,2,6,30.0,33.3,2,0,16.7,0,20,6,2,0,66.4,0,1,3,75.0,33.3,1,16.7,0,4,3,1
Cam'Ron Carter,75811,LB,COLO STATE,8,0,0,144,55.3,0,0,20,30.4,5.0,1,1,0.0,0,69,21,0,0,54.3,0,0,5,41.7,0.0,0,0.0,0,12,5,0
Antonio Montero,75822,LB,RICE,12,0,0,275,47.7,0,2,29,15.4,0.0,0,1,3.4,0,195,30,2,0,50.5,0,0,12,16.9,0.0,0,0.0,0,77,13,0
Treshawn Chamberlain,75823,LB,RICE,12,0,0,275,64.1,3,4,39,16.1,7.7,3,1,11.5,1,248,40,8,0,71.1,2,2,12,12.6,16.7,2,25.0,1,95,12,5
Kebreyun Page,75825,ED,RICE,4,0,0,275,57.9,1,0,10,83.3,10.0,1,0,5.0,0,12,10,1,0,53.9,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Blaze Alldredge,75826,LB,RICE,13,0,0,275,72.4,1,5,40,15.2,12.5,5,0,12.5,2,282,43,8,0,77.3,1,4,19,18.3,21.1,4,18.4,1,109,20,6
Joe Norwood,75905,S,UMASS,12,0,0,216,57.2,0,0,3,2.9,0.0,0,1,0.0,0,105,3,0,0,,0,0,0,0.0,,0,,0,26,0,0
Quinn Brinnon,75908,S,COLO STATE,8,0,0,144,60.0,0,0,1,2.3,0.0,0,0,0.0,0,44,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Tywan Francis,75909,CB,COLO STATE,10,0,0,144,57.7,0,0,2,3.4,0.0,0,0,0.0,0,58,2,0,0,58.6,0,0,1,4.8,0.0,0,0.0,0,21,1,0
Chandler Jones,76565,CB,LOUISVILLE,11,0,0,210,51.2,0,1,11,5.2,0.0,0,2,4.5,0,212,11,1,0,56.7,0,1,2,3.1,0.0,0,25.0,0,64,2,1
Teshaun Smith,76572,CB,NC STATE,7,0,1,248,60.0,0,0,1,0.5,0.0,0,3,0.0,0,197,1,0,0,,0,0,0,0.0,,0,,0,73,0,0
De'Von Graves,76573,S,NC STATE,5,0,0,248,59.1,0,0,0,3.0,,0,0,,0,33,1,0,0,59.1,0,0,0,9.1,,0,,0,11,1,0
Taj Ward,76583,CB,CINCINNATI,3,0,0,138,59.1,0,0,1,6.3,0.0,0,0,0.0,0,16,1,0,0,,0,0,0,0.0,,0,,0,11,0,0
Johnathan Phenix,76590,S,HOUSTON,1,0,0,182,60.0,0,0,0,33.3,,0,0,,0,3,1,0,0,60.0,0,0,0,50.0,,0,,0,2,1,0
Tanner McCalister,76591,CB,OKLA STATE,10,0,0,262,66.2,0,0,5,7.7,20.0,1,0,0.0,0,65,5,0,0,72.2,0,0,2,9.5,50.0,1,0.0,0,21,2,0
Corione Harris,76600,CB,KANSAS,12,0,0,198,60.0,0,0,1,0.6,0.0,0,0,0.0,0,350,2,0,0,,0,0,0,0.0,,0,,0,57,0,0
Antwain Walker,76613,CB,N ILLINOIS,4,0,0,254,58.3,0,0,1,2.9,0.0,0,0,0.0,0,34,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Elmore Hempstead Jr.,76621,CB,KANSAS,9,0,0,198,,0,0,1,0.8,0.0,0,0,0.0,0,126,1,0,0,,0,0,0,0.0,,0,,0,22,0,0
Jaiden Woodbey,76624,LB,FLORIDA ST,12,2,0,167,72.1,4,4,42,12.0,9.5,4,1,11.9,1,399,48,9,0,61.5,1,1,8,7.1,0.0,0,12.5,0,127,9,2
Asante Samuel Jr.,76625,CB,FLORIDA ST,12,0,0,167,57.5,0,0,1,0.8,0.0,0,3,0.0,0,241,2,0,0,58.6,0,0,1,1.2,0.0,0,0.0,0,85,1,0
Elijah Jones,76632,CB,BOSTON COL,4,0,0,121,60.0,0,0,1,2.3,0.0,0,0,0.0,0,44,1,0,0,,0,0,0,0.0,,0,,0,18,0,0
Nasir Greer,76638,S,WAKE,10,0,0,339,59.6,0,0,1,0.5,0.0,0,0,0.0,0,194,1,0,0,,0,0,0,0.0,,0,,0,45,0,0
Brendan Radley-Hiles,76640,S,OKLAHOMA,11,1,0,261,56.5,1,3,13,3.7,0.0,0,0,15.4,0,383,14,4,0,54.7,0,0,4,4.3,0.0,0,0.0,0,115,5,0
Trill Williams,76643,CB,SYRACUSE,12,0,0,304,56.2,1,2,15,6.3,0.0,0,2,10.0,0,238,15,3,0,61.8,1,1,5,6.2,0.0,0,20.0,0,81,5,2
Bryson Richardson,76646,CB,N CAROLINA,6,0,0,245,53.8,0,0,6,11.8,0.0,0,1,0.0,0,51,6,0,0,54.1,0,0,4,14.3,0.0,0,0.0,0,28,4,0
Trey Morrison,76650,CB,N CAROLINA,11,1,0,245,77.8,1,1,14,3.8,0.0,0,3,28.6,3,371,14,5,1,78.1,1,1,7,4.9,0.0,0,42.9,2,143,7,4
Zamari Walton,76654,CB,GA TECH,3,0,0,176,60.0,0,0,1,2.9,0.0,0,0,0.0,0,35,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Juanyeh Thomas,76655,S,GA TECH,8,0,0,176,59.2,0,0,1,4.8,0.0,0,0,0.0,0,21,1,0,0,,0,0,0,0.0,,0,,0,12,0,0
Chamarri Conner,76662,S,VA TECH,4,0,0,337,75.0,0,0,1,3.8,0.0,0,0,100.0,1,26,1,1,0,60.0,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Jermaine Waller,76664,CB,VA TECH,10,1,0,337,81.7,0,1,3,4.9,33.3,1,0,16.7,0,61,3,1,0,59.1,0,0,1,7.1,0.0,0,0.0,0,14,1,0
Nasir Peoples,76665,LB,VA TECH,2,0,0,337,70.5,0,0,2,28.6,0.0,0,0,50.0,1,7,2,1,0,71.1,0,0,1,33.3,0.0,0,100.0,1,3,1,1
Tanner Ingle,76667,CB,NC STATE,11,0,0,248,69.9,1,3,16,6.1,18.8,3,1,12.5,0,264,16,4,0,74.6,0,2,4,5.3,50.0,2,25.0,0,76,4,2
Al Blades Jr.,76669,CB,MIAMI FL,7,0,0,220,59.2,0,0,1,2.7,0.0,0,0,0.0,0,37,1,0,0,59.2,0,0,1,8.3,0.0,0,0.0,0,12,1,0
DJ Ivey,76670,CB,MIAMI FL,8,0,0,220,55.4,0,0,2,6.5,0.0,0,0,0.0,0,31,2,0,0,,0,0,0,0.0,,0,,0,5,0,0
Gurvan Hall Jr.,76671,S,MIAMI FL,8,0,0,220,58.9,0,0,1,2.9,0.0,0,0,0.0,0,34,1,0,0,58.9,0,0,1,11.1,0.0,0,0.0,0,9,1,0
Michael McMorris,76674,CB,NAVY,9,0,0,237,60.0,0,0,1,1.0,0.0,0,0,0.0,0,101,1,0,0,,0,0,0,0.0,,0,,0,21,0,0
Jermaine McMillian,76684,S,UCF,5,0,0,323,59.5,0,0,1,2.0,0.0,0,0,0.0,0,50,1,0,0,59.5,0,0,1,4.5,0.0,0,0.0,0,22,1,0
Derek Gainous,76685,S,UCF,1,0,0,323,59.2,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,,0,0,0,0.0,,0,,0,7,0,0
Chris Claybrooks,76692,CB,MEMPHIS,7,0,0,218,59.8,0,1,1,2.5,0.0,0,0,50.0,0,40,1,1,0,,0,0,0,0.0,,0,,0,19,0,0
Messiah Turner,76699,S,UCONN,4,0,0,146,60.0,0,0,1,3.8,0.0,0,0,0.0,0,26,1,0,0,,0,0,0,0.0,,0,,0,9,0,0
Jordan Morrison,76703,S,UCONN,2,0,0,146,59.6,0,0,1,4.2,0.0,0,0,0.0,0,24,1,0,0,59.6,0,0,1,6.7,0.0,0,0.0,0,15,1,0
Oneil Robinson,76704,S,UCONN,11,0,0,146,61.6,0,0,4,2.1,0.0,0,2,25.0,1,192,4,1,0,59.5,0,0,1,1.8,0.0,0,0.0,0,57,1,0
Ryan Carroll,76706,CB,UCONN,11,0,0,146,58.5,0,0,4,1.6,0.0,0,1,0.0,0,249,4,0,0,,0,0,0,0.0,,0,,0,81,0,0
Gleson Sprewell,76707,S,HOUSTON,12,0,0,182,56.9,0,0,1,0.2,0.0,0,2,0.0,0,403,1,0,0,56.9,0,0,1,0.8,0.0,0,0.0,0,132,1,0
