player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Stone Wolfley,29316,ED,W VIRGINIA,2,0,0,343,63.7,0,1,5,100.0,20.0,1,0,10.0,0,5,5,1,0,63.9,0,1,4,100.0,25.0,1,12.5,0,4,4,1
Adam Shuler,29321,DI,FLORIDA,12,1,1,163,57.3,0,9,219,100.0,3.7,8,1,3.0,2,229,229,11,0,60.8,0,5,59,100.0,8.5,5,7.6,2,63,63,7
Zach Sandwisch,29368,ED,W VIRGINIA,3,0,0,343,60.2,0,0,7,58.3,14.3,1,0,0.0,0,12,7,0,0,58.8,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Deonte Holden,29464,ED,NC STATE,11,0,0,248,55.4,1,11,130,99.3,6.9,9,0,5.4,1,135,134,13,0,55.4,0,1,27,96.6,7.4,2,1.9,0,29,28,1
D'Wayne Eskridge,29573,CB,W MICHIGAN,3,1,0,347,75.0,1,0,2,2.7,0.0,0,2,25.0,0,73,2,1,0,,0,0,0,0.0,,0,,0,15,0,0
Garrett Rand,29616,DI,WISCONSIN,11,0,0,349,56.6,1,4,233,100.0,3.0,7,0,1.5,1,247,247,6,0,60.0,0,3,77,100.0,5.2,4,3.2,1,81,81,4
Josiah Hall,29620,ED,WYOMING,10,0,0,351,56.2,3,6,181,97.9,3.9,7,0,4.7,4,191,187,13,0,54.4,1,2,69,94.7,5.8,4,3.6,1,75,71,4
Logan Wilson,29623,LB,WYOMING,12,2,0,351,88.2,5,11,47,10.0,27.7,13,2,19.1,1,500,50,17,0,87.9,3,6,27,13.2,37.0,10,16.7,0,204,27,9
Darius Slade,29757,ED,USF,12,0,0,327,63.3,3,9,214,100.0,7.9,17,1,3.7,2,220,220,14,0,60.7,1,3,51,100.0,9.8,5,3.9,0,54,54,4
LaMone Williams,29813,DI,OREGON ST,5,1,1,265,56.0,0,0,48,100.0,0.0,0,1,0.0,0,50,50,0,0,56.0,0,0,9,100.0,0.0,0,0.0,0,9,9,0
Marshaun Cameron,30624,CB,COLO STATE,12,1,1,144,64.1,0,2,7,3.0,0.0,0,2,14.3,0,266,8,2,0,54.6,0,0,3,3.5,0.0,0,0.0,0,85,3,0
Joey Banks,31453,S,BUFFALO,12,0,0,126,73.6,0,0,3,1.5,0.0,0,1,33.3,1,344,5,1,0,,0,0,0,0.0,,0,,0,108,0,0
Dane Jackson,32989,CB,PITTSBURGH,12,0,0,268,60.8,0,1,7,1.7,0.0,0,6,21.4,1,464,8,2,0,65.3,0,1,4,2.5,0.0,0,37.5,1,161,4,2
Clayton Johnson,33000,CB,UTSA,12,0,0,331,78.6,0,1,6,3.0,16.7,1,2,8.3,0,198,6,1,0,59.7,0,0,1,1.2,0.0,0,0.0,0,83,1,0
Zamore Zigler,33012,CB,S JOSE ST,11,0,0,285,59.0,0,0,1,0.5,0.0,0,0,0.0,0,206,1,0,0,59.0,0,0,1,2.2,0.0,0,0.0,0,46,1,0
Roney Elam,33103,CB,TEXAS A&M,3,0,0,312,74.4,0,0,2,2.7,0.0,0,0,50.0,1,75,2,1,0,,0,0,0,0.0,,0,,0,24,0,0
Julius Lewis,33145,CB,TCU,6,0,0,305,60.0,0,0,1,0.6,0.0,0,2,0.0,0,154,1,0,0,,0,0,0,0.0,,0,,0,50,0,0
Desmond Anderson,33165,CB,MIDDLE TN,10,0,0,224,47.3,2,1,9,4.1,0.0,0,1,16.7,0,242,10,3,0,55.3,0,0,2,3.4,0.0,0,0.0,0,59,2,0
Michael Lewis,33204,S,UTEP,12,0,0,330,47.8,0,0,7,2.3,0.0,0,0,0.0,0,355,8,0,0,59.6,0,0,1,1.6,0.0,0,0.0,0,62,1,0
DeAnte Ford,33293,S,KANSAS,11,0,0,198,68.9,0,0,4,5.3,0.0,0,0,0.0,0,95,5,0,0,71.9,0,0,1,6.5,0.0,0,0.0,0,31,2,0
Jeremiah Dinson,33322,S,AUBURN,11,0,0,115,65.2,0,3,30,8.1,13.3,4,1,11.7,2,394,32,5,0,64.6,0,0,15,9.9,13.3,2,13.3,2,151,15,2
DJ Williams,33354,CB,UTAH ST,12,0,4,329,50.9,0,1,5,1.2,0.0,0,9,10.0,0,410,5,1,0,55.3,0,0,2,1.5,0.0,0,0.0,0,131,2,0
Kahlil Robinson,33387,S,TOLEDO,12,0,0,316,56.6,0,0,5,1.6,0.0,0,1,0.0,0,370,6,0,0,57.4,0,0,2,1.7,0.0,0,0.0,0,121,2,0
Chris Stamps,33448,CB,MIDDLE TN,7,0,0,224,49.2,0,1,3,1.9,0.0,0,1,16.7,0,157,3,1,0,57.2,0,0,1,2.3,0.0,0,0.0,0,44,1,0
Amari Henderson,33456,CB,WAKE,12,0,0,339,60.0,0,0,1,0.2,0.0,0,4,0.0,0,411,1,0,0,60.0,0,0,1,1.1,0.0,0,0.0,0,95,1,0
Devon Russell,33461,CB,BUFFALO,12,1,0,126,90.4,0,0,6,1.6,16.7,1,3,16.7,1,375,6,1,0,56.1,0,0,2,1.6,0.0,0,0.0,0,123,2,0
James Jackson,33524,LB,LA TECH,9,0,1,208,64.5,3,6,34,15.7,0.0,0,1,16.2,1,223,35,10,0,54.3,1,2,14,25.9,0.0,0,10.7,0,58,15,3
Deuce Wallace,33531,S,LA LAFAYET,12,0,0,207,63.9,0,0,6,4.3,0.0,0,0,0.0,0,162,7,0,0,56.4,0,0,3,6.5,0.0,0,0.0,0,46,3,0
Shawn Wilson,33547,S,OREGON ST,11,0,0,265,57.7,0,1,14,4.1,0.0,0,2,3.6,0,390,16,1,0,59.5,0,0,1,0.7,0.0,0,0.0,0,147,1,0
Cassius Grady,33577,CB,UTSA,11,0,1,331,67.1,1,1,7,2.5,14.3,1,5,28.6,1,283,7,3,0,79.9,0,0,1,1.0,100.0,1,100.0,1,98,1,1
Ta'Corian Darden,33612,CB,W KENTUCKY,12,0,0,346,72.0,1,0,11,3.5,18.2,2,3,4.5,0,318,11,1,0,64.2,0,0,5,3.6,20.0,1,0.0,0,137,5,0
Ernest Gunn,33665,CB,SO MISS,12,0,0,296,59.4,0,0,8,3.2,12.5,1,2,0.0,0,251,8,0,0,64.8,0,0,4,4.2,25.0,1,0.0,0,96,4,0
Eric Lee Jr.,33681,S,NEBRASKA,11,0,0,238,69.1,0,0,1,2.1,100.0,1,1,0.0,0,145,3,0,0,,0,0,0,0.0,,0,,0,66,0,0
Shea Campbell,33714,LB,W VIRGINIA,10,0,0,343,55.2,1,2,31,25.2,3.2,1,0,11.3,2,135,34,5,0,50.4,0,0,13,33.3,0.0,0,0.0,0,45,15,0
Brock Nichols,33753,S,USF,2,0,0,327,58.6,0,1,1,12.5,0.0,0,0,50.0,0,8,1,1,0,,0,0,0,0.0,,0,,0,2,0,0
Mehdi El Attrach,33828,S,BOSTON COL,10,0,0,121,52.6,0,2,6,1.9,0.0,0,0,16.7,0,308,6,2,0,55.6,0,1,3,2.6,0.0,0,16.7,0,114,3,1
Meiko Dotson,33902,CB,FAU,11,0,1,165,54.2,0,0,5,1.7,0.0,0,4,0.0,0,297,5,0,0,56.5,0,0,2,1.8,0.0,0,0.0,0,111,2,0
Khafari Buffalo,33907,S,BOISE ST,8,0,1,120,53.2,0,1,10,11.0,0.0,0,1,5.0,0,91,10,1,0,53.1,0,1,7,17.5,0.0,0,7.1,0,40,7,1
Lane Ecton,33921,S,GA SOUTHRN,12,0,0,174,73.1,3,3,37,26.5,21.6,8,1,13.5,2,147,39,8,0,72.1,3,1,15,33.3,33.3,5,20.0,1,45,15,5
Chandler Hawkins,33949,S,S JOSE ST,1,0,0,285,60.0,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,0.0,,0,,0,2,0,0
Omar Hicks,33988,S,OREGON ST,6,0,0,265,57.9,0,0,2,1.4,0.0,0,2,0.0,0,142,2,0,0,,0,0,0,0.0,,0,,0,51,0,0
Darreon Jackson,34032,S,ARK STATE,11,0,1,113,60.2,3,7,35,9.0,8.6,3,6,17.1,1,421,38,11,0,54.3,0,3,10,16.4,20.0,2,15.0,0,73,12,3
Da'Quaun Jamison,34082,CB,C MICHIGAN,11,0,1,134,61.2,0,6,28,7.1,14.3,4,1,14.3,1,393,28,7,0,62.3,0,3,13,8.0,15.4,2,19.2,1,163,13,4
Khalil Brooks,34161,LB,MIDDLE TN,12,0,0,224,68.2,14,7,181,42.9,9.9,18,0,7.5,3,434,186,24,0,63.9,2,3,57,52.2,14.0,8,7.9,2,113,59,7
Andre Brown Jr.,34189,CB,INDIANA,12,0,0,190,46.6,0,0,11,5.2,0.0,0,0,0.0,0,232,12,0,0,50.4,0,0,7,6.7,0.0,0,0.0,0,104,7,0
Jovante Moffatt,34207,S,MIDDLE TN,12,0,0,224,67.2,0,2,7,1.6,28.6,2,0,14.3,0,438,7,2,0,59.2,0,0,1,0.9,0.0,0,0.0,0,113,1,0
Maliek Broady,34220,LB,NEVADA,11,0,0,239,70.0,0,0,24,30.9,0.0,0,0,8.3,2,81,25,2,0,72.7,0,0,7,50.0,0.0,0,14.3,1,14,7,1
Deamonte Lindsay,34228,ED,W VIRGINIA,3,0,0,343,71.4,0,1,5,50.0,40.0,2,0,10.0,0,10,5,1,0,55.9,0,0,3,60.0,0.0,0,0.0,0,5,3,0
Owen Rogers,34290,LB,BAYLOR,2,0,0,118,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Logan Wescott,34328,CB,ARK STATE,11,0,1,113,76.3,4,6,49,17.0,10.2,5,2,14.3,2,300,51,12,0,68.7,1,2,14,30.6,7.1,1,25.0,2,49,15,5
Adam Buirge,34330,S,N ILLINOIS,5,0,0,254,57.0,0,0,2,4.9,0.0,0,0,0.0,0,41,2,0,0,59.2,0,0,1,6.7,0.0,0,0.0,0,15,1,0
P.J. Mbanasor,34347,CB,LOUISVILLE,1,0,0,210,58.3,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,58.3,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Denzel Goolsby,34355,S,KANSAS ST,12,0,0,199,56.0,1,1,13,3.5,0.0,0,1,7.7,0,373,13,2,0,58.2,1,1,8,5.5,0.0,0,12.5,0,146,8,2
Marshe' Terry,34384,LB,N ILLINOIS,12,0,0,254,59.7,1,3,30,12.5,10.0,3,0,6.7,0,240,30,4,0,55.2,0,3,15,19.7,6.7,1,10.0,0,76,15,3
Denzel Johnson,34405,S,CLEMSON,11,0,1,140,59.4,0,0,1,0.8,0.0,0,1,0.0,0,122,1,0,0,,0,0,0,0.0,,0,,0,38,0,0
Darryl Lewis,34437,S,LA TECH,12,0,0,208,57.9,1,0,4,1.5,0.0,0,0,12.5,0,261,4,1,0,58.8,1,0,1,1.2,0.0,0,50.0,0,83,1,1
Andrew Martel,34478,LB,UTSA,12,0,0,331,53.9,0,8,36,11.4,8.3,3,1,13.9,1,361,41,9,0,50.8,0,5,8,7.0,25.0,2,31.3,0,129,9,5
Dev Lamour,34503,S,BUFFALO,2,0,0,126,60.0,0,0,1,11.1,0.0,0,0,0.0,0,9,1,0,0,60.0,0,0,1,50.0,0.0,0,0.0,0,2,1,0
Christian Campbell,34534,S,GA TECH,12,0,0,176,59.7,0,1,9,4.6,0.0,0,2,5.6,0,237,11,1,0,56.0,0,0,3,4.1,0.0,0,0.0,0,73,3,0
Donald Rutledge Jr.,34540,S,GA SOUTHRN,12,0,0,174,55.9,1,1,4,1.2,0.0,0,1,25.0,0,325,4,2,0,,1,0,0,0.0,,0,,0,106,0,1
Adrienne Talan,34594,ED,UAB,11,0,0,321,80.5,3,12,60,98.5,25.0,15,2,17.5,3,67,66,18,0,78.7,0,2,18,100.0,22.2,4,16.7,2,18,18,4
Ferrod Gardner,34595,LB,LA LAFAYET,11,0,0,207,60.6,3,4,41,18.1,7.3,3,2,11.0,1,248,45,8,0,67.8,3,4,21,25.0,14.3,3,21.4,1,88,22,8
Zack Baun,34632,ED,WISCONSIN,12,0,1,349,90.9,12,24,282,77.7,18.4,52,6,10.6,12,390,303,48,0,90.6,5,11,104,80.6,27.9,29,13.5,6,134,108,22
Thad Abram,34655,ED,E MICHIGAN,9,1,0,160,55.9,0,2,44,90.4,2.3,1,0,2.3,0,52,47,2,0,53.5,0,2,11,100.0,0.0,0,9.1,0,13,13,2
Mykelti Williams,34664,S,N ILLINOIS,12,0,0,254,68.4,2,3,17,5.0,11.8,2,3,14.7,0,360,18,5,0,58.2,0,1,7,6.8,14.3,1,7.1,0,103,7,1
Jarvis Miller,34689,LB,UMASS,12,0,0,216,50.6,1,5,57,23.0,3.5,2,1,7.0,1,256,59,7,0,55.9,0,5,17,22.7,5.9,1,20.6,1,75,17,6
Brian Cole,34696,CB,MISS STATE,12,1,1,227,71.6,4,6,42,12.1,11.9,5,4,16.7,2,372,45,12,0,67.6,0,1,13,12.2,23.1,3,19.2,2,115,14,3
Ross Matiscik,34710,LB,BAYLOR,4,0,0,118,57.7,0,0,2,11.8,0.0,0,0,0.0,0,17,2,0,0,59.5,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Trent Shaw,34781,LB,USF,2,0,0,327,59.3,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,59.3,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Akeem Davis-Gaither,34788,LB,APP STATE,12,5,0,108,85.4,8,9,131,35.1,16.0,21,4,10.3,5,424,149,22,1,72.3,3,4,54,48.4,16.7,9,12.0,3,122,59,10
Austin Kafentzis,34791,S,BYU,6,0,0,128,91.0,0,1,10,13.5,10.0,1,0,15.0,1,74,10,2,0,94.2,0,0,3,37.5,33.3,1,33.3,1,8,3,1
Jordan Glasgow,34816,LB,MICHIGAN,12,0,0,222,86.5,7,13,82,27.0,22.0,18,0,17.1,4,315,85,24,0,80.3,4,8,32,31.5,25.0,8,25.0,2,111,35,14
A.J. Smiley,34869,ED,TROY,7,0,0,318,60.1,2,5,75,69.4,6.7,5,0,4.7,0,108,75,7,0,61.2,1,2,25,80.6,12.0,3,6.0,0,31,25,3
Nolan Borgersen,34894,S,BOSTON COL,12,0,0,121,47.4,0,1,5,2.0,0.0,0,0,10.0,0,254,5,1,0,47.6,0,1,1,1.0,0.0,0,50.0,0,97,1,1
Jarrod Jones,34928,LB,ARMY,2,0,0,114,60.0,0,0,1,50.0,0.0,0,0,0.0,0,2,1,0,0,,0,0,0,,,0,,0,0,0,0
Christian Irving,34962,LB,FIU,1,0,0,166,58.4,0,0,5,83.3,0.0,0,0,0.0,0,6,5,0,0,,0,0,0,,,0,,0,0,0,0
Mason Ramirez,35026,CB,TEXAS,2,0,0,311,54.1,0,0,4,66.7,0.0,0,0,0.0,0,6,4,0,0,55.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Chris Melton,35031,LB,MIDDLE TN,9,0,0,224,53.7,1,4,63,31.8,6.3,4,0,4.0,0,201,64,5,0,49.4,0,0,21,44.7,4.8,1,0.0,0,47,21,0
Philip Redwine-Bryant,35032,LB,OKLA STATE,4,0,0,262,57.6,0,0,4,15.4,0.0,0,0,0.0,0,26,4,0,0,,0,0,0,0.0,,0,,0,7,0,0
Reakwon Jones,35041,LB,INDIANA,12,0,0,190,62.9,3,3,35,17.0,5.7,2,1,11.4,1,229,39,7,0,59.2,0,1,17,24.0,5.9,1,2.9,0,75,18,1
Armani Linton,35048,S,OLE MISS,8,0,0,226,59.2,0,0,1,0.8,0.0,0,0,0.0,0,133,1,0,0,59.2,0,0,1,1.4,0.0,0,0.0,0,74,1,0
Greg Reaves,35068,ED,USF,12,1,0,327,64.7,5,10,212,68.8,7.1,15,2,5.4,4,324,223,19,0,67.1,1,3,58,73.8,13.8,8,6.9,2,84,62,6
Josh Butler,35097,CB,MICH STATE,10,0,2,223,49.0,0,0,6,2.1,0.0,0,6,0.0,0,290,6,0,0,52.5,0,0,3,3.4,0.0,0,0.0,0,89,3,0
Alex Mussat,35120,WR,W MICHIGAN,1,0,0,347,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jamie King,35142,ED,N TEXAS,11,0,0,251,60.6,1,1,50,36.2,2.0,1,1,2.0,0,152,55,2,0,61.5,0,1,13,70.0,7.7,1,3.8,0,20,14,1
Ben Holt,35158,LB,PURDUE,12,1,0,273,61.5,2,8,52,13.3,3.8,2,1,13.5,2,428,57,12,0,67.0,2,5,30,20.0,6.7,2,15.0,1,165,33,8
JD Alexander,35169,ED,UNLV,1,0,0,325,60.6,0,0,12,44.4,8.3,1,0,0.0,0,27,12,0,0,58.2,0,0,2,33.3,0.0,0,0.0,0,6,2,0
Franklin Agbasimere,35211,ED,MISSOURI,5,0,0,229,56.7,1,0,27,96.6,0.0,0,0,5.6,1,29,28,2,0,60.1,0,0,10,100.0,0.0,0,10.0,1,10,10,1
Trevis Gipson,35241,ED,TULSA,12,0,0,320,89.7,5,28,281,100.0,16.4,46,1,8.7,8,311,311,41,0,86.6,0,7,34,100.0,29.4,10,16.2,2,35,35,9
Collin Scott,35247,LB,LA TECH,12,0,0,208,57.8,3,9,44,12.2,4.5,2,3,18.2,2,362,44,14,0,57.9,3,6,33,25.4,6.1,2,16.7,1,130,33,10
Dana Levine,35250,ED,TEMPLE,12,0,0,306,72.8,7,15,214,93.8,12.1,26,2,7.5,5,242,227,27,0,77.8,6,10,78,98.8,16.7,13,16.7,5,86,85,21
Mohamed Barry,35283,LB,NEBRASKA,12,0,0,238,60.7,4,6,36,13.4,11.1,4,1,16.7,1,283,38,11,0,78.4,2,4,14,12.4,21.4,3,28.6,1,121,15,7
Eric Gallon II,35291,LB,KANSAS ST,3,0,0,199,63.9,0,1,9,52.6,0.0,0,0,16.7,1,19,10,2,0,59.4,0,1,7,77.8,0.0,0,7.1,0,9,7,1
Damien Smith,35331,LB,LOUISVILLE,1,0,0,210,59.1,0,0,1,33.3,0.0,0,0,0.0,0,3,1,0,0,59.1,0,0,1,100.0,0.0,0,0.0,0,1,1,0
William LeMasters,35452,LB,N TEXAS,3,0,0,251,59.5,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,59.5,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Marcel Spears Jr.,35464,LB,IOWA STATE,12,0,1,193,59.8,2,16,83,20.5,4.8,4,1,15.7,4,420,86,22,0,58.6,2,7,37,46.8,2.7,1,14.9,1,79,37,10
Jan Johnson,35468,LB,PENN STATE,12,1,0,266,70.6,2,3,27,14.9,3.7,1,0,16.7,2,194,29,7,0,58.0,0,2,10,15.9,10.0,1,10.0,0,63,10,2
John Washington,35491,DI,LA MONROE,6,0,0,209,58.9,0,2,32,100.0,3.1,1,1,3.1,0,36,36,2,0,55.9,0,0,8,100.0,0.0,0,0.0,0,9,9,0
Ben Schrider,35494,ED,CAL,11,0,0,130,62.2,0,4,88,78.0,5.7,5,0,3.4,1,118,92,5,0,61.5,0,3,35,72.9,8.6,3,7.1,1,48,35,4
John Lako,35535,LB,AKRON,12,1,0,102,73.2,4,9,39,12.0,15.4,6,0,19.2,1,357,43,14,0,66.8,3,5,19,26.2,15.8,3,21.1,0,84,22,8
Josh Woods,35556,ED,UCLA,12,2,0,324,59.3,2,12,195,55.7,4.6,9,2,5.6,4,377,210,18,0,62.0,0,7,84,67.2,6.0,5,8.9,4,134,90,11
Alex Grace,35562,S,W MICHIGAN,12,0,0,347,53.9,0,6,49,19.8,2.0,1,0,8.2,1,263,52,7,0,61.8,0,2,9,15.2,11.1,1,22.2,1,66,10,3
Ed Curney,35574,LB,GA STATE,7,0,0,175,73.4,2,3,30,14.2,13.3,4,3,15.0,2,218,31,7,0,69.0,1,2,7,13.7,14.3,1,21.4,0,51,7,3
Tim Bonner,35579,ED,FAU,12,1,0,165,70.7,3,31,281,98.1,13.9,39,3,7.1,3,308,302,37,0,69.5,2,14,90,97.0,18.9,17,11.1,2,100,97,18
Javahn Fergurson,35606,LB,NEW MEX ST,12,4,0,242,63.0,2,9,99,27.2,3.0,3,0,6.6,1,379,103,12,0,64.8,1,6,29,29.7,10.3,3,15.5,1,101,30,8
Kenny Willekes,35624,ED,MICH STATE,12,0,3,223,72.7,4,31,377,98.8,12.2,46,8,6.5,7,403,398,42,0,70.1,1,13,123,97.8,19.5,24,8.9,4,135,132,18
Calvin Brewton,35653,S,DOMINION,12,0,0,263,51.3,0,3,8,2.7,0.0,0,0,18.8,0,298,8,3,0,53.8,0,1,3,2.8,0.0,0,16.7,0,106,3,1
Jesse Osuna,35670,LB,S JOSE ST,9,0,0,285,71.9,1,4,86,36.2,9.3,8,7,7.6,4,254,92,9,0,72.3,0,1,30,67.3,10.0,3,8.3,2,49,33,3
Braden Harris,35695,ED,UTAH ST,1,0,0,329,57.2,0,0,4,80.0,0.0,0,0,0.0,0,5,4,0,0,57.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Richard McBryde,35699,LB,SMU,12,0,0,287,62.0,2,8,57,14.9,5.3,3,1,15.8,4,402,60,14,0,66.0,1,4,25,21.4,12.0,3,22.0,3,131,28,8
Tyshun Render,35744,ED,MIDDLE TN,12,5,0,224,61.3,3,9,308,98.5,5.8,18,2,2.9,3,327,322,15,0,60.9,2,2,79,100.0,11.4,9,3.8,1,82,82,5
Leroy Godfrey,35746,ED,HOUSTON,1,0,0,182,54.5,0,1,13,86.7,0.0,0,0,3.8,0,15,13,1,0,55.1,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Tae Crowder,35774,LB,GEORGIA,12,0,0,173,61.2,0,4,31,13.2,9.7,3,0,6.5,0,243,32,4,0,52.8,0,1,11,13.8,0.0,0,4.5,0,80,11,1
Conner Greene,35776,ED,IOWA STATE,1,0,0,193,64.5,1,0,6,100.0,16.7,1,0,8.3,0,6,6,1,0,,0,0,0,,,0,,0,0,0,0
Rayshad Jackson,35807,LB,UNLV,12,1,0,325,63.8,7,13,92,23.4,8.7,8,3,14.1,3,410,96,23,0,73.2,3,5,44,35.8,15.9,7,15.9,3,123,44,11
John Houston Jr.,35810,LB,USC,12,1,0,326,64.8,2,4,41,8.9,7.3,3,2,14.6,3,507,45,9,0,68.2,1,2,13,7.5,15.4,2,34.6,3,201,15,6
Nick Faulkner,35812,ED,KENT STATE,12,1,0,201,56.9,1,11,164,56.1,5.5,9,0,4.3,1,310,174,13,0,61.4,1,10,58,68.1,12.1,7,11.2,1,91,62,12
Trae Philpots,35853,ED,MIDDLE TN,10,0,0,224,54.6,5,4,242,100.0,3.7,9,0,2.3,1,251,251,10,0,60.2,3,1,62,100.0,8.1,5,4.8,1,63,63,5
Daniel Fennell,35881,ED,S CAROLINA,11,0,0,289,59.5,4,0,78,91.1,6.4,5,0,2.6,0,90,82,4,0,61.4,1,0,23,88.9,13.0,3,2.2,0,27,24,1
Kyahva Tezino,35886,LB,S DIEGO ST,12,0,0,284,80.4,4,32,179,38.7,17.3,31,1,11.2,2,488,189,38,0,84.0,0,20,82,43.7,24.4,20,13.4,1,199,87,21
Kyle Pugh,35900,LB,N ILLINOIS,2,0,0,254,54.9,1,1,12,27.5,8.3,1,0,8.3,0,51,14,2,0,64.1,1,0,4,30.8,0.0,0,12.5,0,13,4,1
Antonio Jones-Davis,35904,LB,N ILLINOIS,6,0,0,254,65.7,0,3,32,19.3,12.5,4,1,10.9,2,171,33,5,0,67.7,0,0,12,24.5,8.3,1,16.7,2,49,12,2
Maurice Smitherman,35935,CB,MISS STATE,6,0,2,227,53.5,1,0,17,12.9,0.0,0,2,2.9,0,132,17,1,0,52.6,0,0,6,17.1,0.0,0,0.0,0,35,6,0
Antonio Balabani,35939,ED,W MICHIGAN,12,0,0,347,63.7,3,14,256,97.5,7.8,20,1,4.1,2,276,269,19,0,67.5,2,8,69,97.3,13.0,9,8.7,1,75,73,11
Gabriel Sewell,35942,LB,NEVADA,12,0,0,239,60.9,5,15,86,24.2,8.1,7,1,11.6,0,376,91,20,0,64.3,0,7,29,55.2,17.2,5,12.1,0,58,32,7
Chad Smith,35955,LB,CLEMSON,12,0,0,140,66.7,4,12,64,27.4,12.5,8,0,15.6,2,237,65,18,0,67.3,2,7,28,41.2,17.9,5,19.6,1,68,28,10
Jalen Moore,35966,S,OREGON ST,8,0,0,265,56.0,0,0,3,1.8,0.0,0,2,0.0,0,218,4,0,0,58.3,0,0,2,2.3,0.0,0,0.0,0,87,2,0
Caleb Peart,35968,LB,VANDERBILT,10,0,0,333,61.6,3,0,37,34.8,10.8,4,0,4.1,0,115,40,3,0,61.1,0,0,7,26.9,14.3,1,0.0,0,26,7,0
Adrian Hynson,35995,S,UTEP,11,0,0,330,57.3,0,1,12,5.1,0.0,0,0,12.5,1,237,12,2,0,52.1,0,1,5,12.2,0.0,0,10.0,0,41,5,1
Tanner Muse,35997,LB,CLEMSON,12,0,0,140,77.2,0,4,12,5.1,25.0,3,0,33.3,2,237,12,6,0,80.0,0,4,7,10.1,28.6,2,42.9,1,69,7,5
Braxton Lewis,36000,S,IOWA STATE,11,1,0,193,66.6,0,1,5,1.6,0.0,0,0,10.0,0,319,5,1,0,55.3,0,0,2,4.1,0.0,0,0.0,0,49,2,0
Darrell Taylor,36001,ED,TENNESSEE,12,2,0,307,87.5,3,31,250,88.3,14.8,37,1,9.2,6,298,263,40,0,86.5,2,20,98,92.9,26.5,26,15.3,4,112,104,26
Trent Sellers,36003,ED,NEW MEXICO,12,0,0,241,68.8,9,9,236,99.2,9.3,22,2,4.2,1,249,247,19,0,79.8,5,6,70,98.7,22.9,16,9.3,1,76,75,12
Bryan Wright,36004,LB,CINCINNATI,12,2,1,138,82.7,7,12,109,29.0,14.7,16,6,13.3,5,414,120,24,1,78.1,3,4,41,32.6,19.5,8,13.4,2,144,47,9
Jared Gescheidler,36019,LB,IOWA STATE,1,2,0,193,81.7,0,0,1,14.3,0.0,0,0,0.0,0,7,1,0,0,,0,0,0,,,0,,0,0,0,0
Deandre Kelly,36042,ED,TEMPLE,12,0,0,306,66.5,1,3,109,100.0,6.4,7,1,3.7,2,111,111,6,0,77.2,0,2,32,100.0,15.6,5,9.4,2,32,32,4
Kirk Louis,36045,LB,ARK STATE,10,0,0,113,56.6,2,0,15,22.2,0.0,0,0,6.7,0,72,16,2,0,56.0,0,0,3,21.4,0.0,0,0.0,0,14,3,0
Terrence Jones,36071,ED,LA LAFAYET,2,0,0,207,75.7,0,0,3,50.0,66.7,2,0,0.0,0,6,3,0,0,67.6,0,0,2,50.0,50.0,1,0.0,0,4,2,0
Chukwudi Chukwu,36110,ED,OHIO,12,0,1,259,63.0,0,5,105,97.4,7.6,8,2,2.4,0,115,112,5,0,66.4,0,3,28,96.8,14.3,4,5.4,0,31,30,3
Willie Hibbler,36113,LB,OLE MISS,12,0,0,226,67.5,1,4,38,17.2,15.8,6,0,9.2,1,233,40,6,0,69.5,1,4,27,24.6,22.2,6,9.3,0,114,28,5
Josh Thomas,36116,S,APP STATE,12,0,0,108,59.2,0,0,1,0.2,0.0,0,1,0.0,0,415,1,0,0,,0,0,0,0.0,,0,,0,119,0,0
Cristian Williams,36151,S,TULSA,12,0,0,320,59.2,0,0,1,0.4,0.0,0,1,0.0,0,275,1,0,0,,0,0,0,0.0,,0,,0,31,0,0
