player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Devonta'e Henry-Cole,41545,HB,UTAH,10,33,9,3,31.9,59,0,185,0,1,9,116,97.6,6,9,328,0,14,80.0,75.4,79.9,,76.3,58.8,78.0,56.1,27,0,23,3,36,48,0,0,5,36,2,185,116,3.52,5.6,0.64,19
Gerry Bohanon,77636,QB,BAYLOR,8,31,11,5,49.4,127,0,219,0,0,8,98,81.6,8,12,118,2,15,52.3,64.2,10.7,47.6,,,71.8,60.0,38,2,0,0,0,80,38,1,0,31,3,257,146,4.56,8.0,,10
Gilberto Torres,75805,HB,UMASS,5,32,5,1,15.2,19,0,125,1,0,5,67,32.7,2,6,216,0,11,79.5,61.1,77.9,,25.7,34.8,67.2,60.0,19,0,0,0,30,33,0,0,3,32,1,125,67,2.09,3.9,0.0,20
Chandler Smith,45291,HB,HOUSTON,7,32,6,1,21.4,34,0,159,0,0,6,96,48.6,4,8,182,1,7,49.2,72.1,77.4,,78.1,39.0,74.4,59.4,34,0,15,5,16,38,0,0,6,37,0,159,96,3.0,5.0,0.94,23
Anthony Williams Jr.,101651,HB,MICH STATE,11,32,3,1,18.9,17,0,90,3,2,3,67,28.3,2,4,223,0,11,79.9,62.6,80.3,,44.2,56.4,65.5,58.6,17,0,63,5,39,47,0,0,9,37,1,90,67,2.09,2.8,1.62,19
PK Kier,62769,HB,VIRGINIA,11,32,6,2,32.2,56,0,174,0,0,6,96,56.3,4,8,335,0,10,79.5,74.8,81.4,,71.0,53.3,74.2,65.5,38,1,0,0,18,66,0,0,0,32,1,174,96,3.0,5.4,0.0,22
Tazh Maloy,41206,FB,NAVY,10,32,11,3,27.0,72,0,267,1,2,11,112,133.8,12,15,237,0,11,79.5,74.0,66.2,,37.5,54.2,90.2,61.6,26,1,51,2,43,354,0,0,4,34,1,267,112,3.5,8.3,1.19,6
Kyle Vantrease,55029,QB,BUFFALO,10,31,0,1,25.4,16,0,57,0,0,0,14,0.0,2,12,126,3,2,66.1,83.5,87.0,82.2,,,65.1,60.2,16,0,0,0,0,381,6,1,0,31,5,63,14,0.44,2.0,,13
Malik Davis,57196,HB,FLORIDA,12,32,1,0,0.0,0,0,94,1,0,1,73,6.3,2,5,163,0,10,49.5,59.5,81.0,,32.3,53.6,63.1,57.4,12,0,24,4,49,53,0,0,7,36,1,94,73,2.28,2.9,0.49,22
Michael Wiley,98617,HB,ARIZONA,11,31,2,1,16.0,17,0,106,1,2,2,69,18.2,2,5,109,1,10,53.5,64.6,83.1,,28.0,73.6,60.8,74.2,17,0,165,18,86,61,0,0,21,49,0,106,69,2.23,3.4,1.92,20
Trilion Coles,101076,HB,UCF,6,31,8,2,25.0,32,0,128,0,0,8,84,69.9,3,6,323,0,8,79.3,76.0,76.2,,38.0,56.6,75.0,60.6,16,0,0,0,5,43,0,0,0,31,0,128,84,2.71,4.1,0.0,23
Jacob Kibodi,57427,HB,TEXAS A&M,7,31,10,1,17.9,22,0,123,0,0,10,81,70.6,4,9,312,0,7,79.3,64.0,80.9,,52.3,60.3,64.3,76.0,22,0,37,6,76,44,0,0,10,37,1,123,81,2.61,4.0,0.49,24
Chris Smith,83693,HB,LA LAFAYET,8,31,11,6,72.8,217,0,298,0,0,11,193,214.0,7,7,207,0,2,80.8,82.7,78.5,,70.9,68.5,80.3,72.7,80,0,46,1,26,35,0,0,1,32,4,298,193,6.23,9.6,1.77,29
Jaxson Kincaide,40415,HB,NEVADA,4,31,6,1,22.6,33,0,146,0,1,6,94,54.4,2,3,239,0,12,79.5,77.5,80.4,,81.5,87.9,70.9,60.3,33,0,61,8,41,37,0,0,9,39,1,146,94,3.03,4.7,1.49,19
Ryan Willis,60594,QB,VA TECH,6,19,6,0,0.0,0,0,64,0,0,6,58,96.4,3,12,337,2,6,49.5,61.4,63.1,58.7,,,64.5,60.0,12,1,0,0,0,129,45,11,0,19,1,109,77,2.57,3.6,,6
Tyjae Spears,97195,HB,TULANE,4,30,13,3,48.9,89,0,182,0,2,13,128,182.9,3,9,319,0,13,79.1,83.0,79.2,,58.4,80.1,81.3,60.9,52,0,128,5,31,55,0,0,7,35,1,182,128,4.27,6.1,4.13,17
Mason Fine,46629,QB,N TEXAS,12,20,0,0,0.0,0,0,39,0,0,0,23,0.0,3,4,251,10,4,38.9,77.3,71.9,78.6,,,48.7,60.0,14,3,0,0,0,310,49,10,0,20,2,88,28,0.93,2.9,,9
Devin Leary,77628,QB,NC STATE,8,11,4,0,0.0,0,1,3,0,0,1,16,13.2,2,11,248,7,1,31.7,55.9,70.2,57.2,,50.0,52.0,60.3,13,2,0,0,2,156,108,19,0,11,0,111,87,2.9,3.7,0.0,3
B.J. Baylor,52122,HB,OREGON ST,11,30,6,1,41.8,74,0,177,0,0,6,76,49.0,2,13,265,0,7,79.3,71.4,80.0,,72.2,53.3,72.4,67.8,74,0,6,1,35,41,0,0,1,31,3,177,76,2.53,5.9,0.17,23
Chauncey Mason,45156,HB,FAU,7,30,8,4,50.6,84,0,166,0,1,8,92,83.6,6,9,165,0,6,79.1,70.0,78.0,,69.4,67.2,69.3,58.1,24,0,42,3,23,42,0,0,3,33,0,166,92,3.07,5.5,1.83,24
Jaylon Henderson,39535,QB,BOISE ST,7,26,6,2,34.2,40,0,86,0,0,5,52,38.5,5,12,120,1,7,62.7,68.8,82.6,62.8,62.2,60.0,72.4,60.1,23,1,0,0,1,131,31,4,0,26,1,117,61,2.03,3.9,0.0,5
Kedon Slovis,100580,QB,USC,11,12,3,0,0.0,0,0,-44,0,0,0,0,0.0,0,4,326,7,0,30.2,77.8,78.5,80.0,,,42.2,60.0,9,1,0,0,0,242,83,18,0,12,0,39,46,1.53,1.3,,4
Sheldon Croney Jr.,32290,HB,IOWA STATE,8,29,1,0,0.0,0,0,92,0,1,1,48,8.5,3,6,193,1,6,50.9,58.1,79.3,,53.9,68.1,55.1,59.3,14,0,60,10,57,39,0,0,12,39,1,92,48,1.66,3.2,1.05,23
Kyric McGowan,61544,WR,NWESTERN,9,29,9,2,55.8,101,0,181,5,1,9,72,60.6,5,7,256,0,9,79.1,57.4,86.3,,79.9,51.4,69.9,59.8,79,0,98,12,193,189,0,0,29,41,1,181,72,2.48,6.2,0.51,16
Isaiah Phillips,83695,HB,LA MONROE,6,29,8,1,24.5,25,0,102,1,1,8,66,66.1,2,4,209,0,4,79.1,59.6,78.7,,71.2,49.6,60.6,59.2,25,0,34,2,31,38,0,0,3,31,0,102,66,2.28,3.5,1.1,25
Raheem Blackshear,57385,HB,RUTGERS,4,29,7,0,0.0,0,0,88,1,7,7,57,47.4,0,0,278,1,5,56.7,74.6,82.5,,30.8,88.0,61.6,60.4,8,0,310,29,94,66,0,0,37,58,0,88,57,1.97,3.0,3.3,23
Tommy Lazzaro,41906,QB,C MICHIGAN,9,28,2,1,19.4,20,0,102,0,0,2,36,9.2,2,12,134,1,0,46.1,57.9,4.0,60.7,,,59.9,60.0,20,2,0,0,0,84,1,1,0,28,6,103,37,1.28,3.6,,25
Brandon Jones,83583,QB,UTEP,6,25,2,1,19.8,23,0,107,0,0,2,43,13.8,4,8,330,0,10,77.0,57.6,82.7,58.1,,,55.8,61.1,23,0,0,0,0,117,9,4,0,25,1,116,45,1.55,4.0,,7
Isaac Ruoss,77033,HB,NAVY,7,29,2,1,23.9,26,0,109,0,0,2,43,10.2,1,7,237,0,9,79.1,56.6,83.2,,47.3,58.4,57.3,59.1,26,0,0,0,3,91,0,0,0,29,1,109,43,1.48,3.8,0.0,3
Michel Dukes,99591,HB,CLEMSON,9,29,3,2,27.9,39,0,140,0,0,3,56,20.0,5,5,140,0,5,79.1,66.1,77.8,,67.3,60.2,66.0,58.3,24,0,0,0,18,38,0,0,0,29,2,140,56,1.93,4.8,0.0,23
Josh Jackson,40482,QB,MARYLAND,10,14,7,0,0.0,0,0,30,0,0,2,24,24.5,3,8,215,3,4,49.6,43.3,71.7,40.7,,,61.2,60.0,14,2,0,0,0,178,72,15,0,14,0,102,65,2.24,3.5,,2
Robert Burns,57293,HB,MIAMI FL,6,28,4,1,18.4,21,0,114,0,0,4,90,42.9,1,6,220,0,14,78.7,64.6,79.4,,52.8,60.0,65.6,59.6,21,0,21,2,38,30,0,0,2,30,0,114,90,3.21,4.1,0.55,13
Artice Hobbs IV,57142,HB,ARMY,13,28,5,1,10.8,17,0,158,3,0,5,81,35.3,5,12,114,0,9,79.7,67.9,77.0,,22.2,73.1,69.6,56.9,17,1,335,13,106,566,0,0,26,41,2,158,81,2.89,5.6,3.16,9
Frank Harris,60586,QB,UTSA,4,16,9,3,31.2,53,0,90,0,0,5,54,105.5,7,8,331,4,0,25.5,68.3,56.4,68.8,,,61.6,60.0,24,1,0,0,0,76,80,12,0,16,0,170,107,3.82,6.1,,12
Nahshon Ellerbe,40664,HB,RICE,7,28,7,3,61.3,84,0,137,0,0,7,68,56.7,4,5,275,0,15,79.1,67.0,78.6,,49.7,66.9,66.0,68.3,54,0,12,2,15,33,0,0,2,30,1,137,68,2.43,4.9,0.8,13
Anthony Russo,40108,QB,TEMPLE,12,22,0,0,0.0,0,0,6,0,0,0,10,0.0,0,2,306,6,5,58.8,72.3,89.2,71.0,62.2,,57.3,60.0,9,2,0,0,0,349,18,6,0,22,2,24,19,0.68,0.9,,2
Ja'Vahri Portis,77802,HB,OHIO,5,28,5,1,9.5,16,0,168,0,0,5,89,56.8,5,14,259,0,3,78.9,80.1,0.0,,53.9,54.2,81.6,59.3,16,1,0,0,14,42,0,0,0,28,4,168,89,3.18,6.0,0.0,25
Robert Brown Jr.,57428,HB,TEXAS ST,6,28,7,2,37.9,61,0,161,0,0,7,95,76.6,4,4,314,0,5,78.9,63.8,79.6,,77.3,54.2,66.1,55.3,40,0,11,3,59,46,0,0,4,31,1,161,95,3.39,5.8,0.19,22
Bobby Cole,57331,HB,NEW MEXICO,6,27,6,3,40.7,77,0,189,0,0,6,123,101.2,4,9,241,0,5,78.7,74.8,77.8,,75.3,53.8,74.4,58.3,37,0,0,0,16,42,0,0,0,27,2,189,123,4.56,7.0,0.0,20
Darius Wade,28055,QB,BOWL GREEN,7,15,3,0,0.0,0,0,25,0,0,3,27,36.0,5,8,122,6,3,34.8,56.9,65.8,54.5,,57.2,62.1,60.0,21,1,0,0,1,148,99,12,0,15,0,124,65,2.41,4.6,0.0,7
Kevin Brown Jr.,97440,HB,UMASS,3,27,5,1,15.1,18,0,119,0,0,5,89,61.0,3,6,216,0,15,78.5,73.6,76.6,,79.3,51.3,74.7,59.9,18,0,0,0,18,29,0,0,0,27,1,119,89,3.3,4.4,0.0,12
Dj Chatman,102878,HB,ARK STATE,6,27,2,1,17.0,17,0,100,0,0,2,70,18.5,4,7,113,1,19,44.1,60.3,76.5,,28.9,55.9,62.1,60.0,17,0,7,1,21,30,0,0,1,28,0,100,70,2.59,3.7,0.33,8
Sam Hartman,77618,QB,WAKE,3,14,4,0,0.0,0,0,35,0,0,1,17,8.7,2,3,339,1,12,59.4,65.9,81.0,70.7,,,50.6,60.8,12,0,0,0,0,57,56,13,0,14,1,91,43,1.59,3.4,,2
Velton Gardner,97110,HB,KANSAS,10,27,6,2,55.8,77,0,138,0,0,6,106,71.4,5,7,198,0,3,78.7,65.5,81.6,,53.4,58.2,69.4,58.1,45,0,24,6,66,40,0,0,6,33,2,138,106,3.93,5.1,0.36,23
Kentrail Moran,39913,HB,NEW MEXICO,6,27,2,0,0.0,0,0,97,0,0,2,56,15.4,0,9,241,0,5,78.5,65.6,77.1,,35.6,52.8,67.9,58.9,9,0,0,0,10,31,0,0,0,27,2,97,56,2.07,3.6,0.0,22
Martell Pettaway,40633,HB,W VIRGINIA,4,27,9,1,31.9,23,0,72,2,1,9,93,118.8,2,6,343,0,4,78.2,51.1,78.1,,9.4,35.5,59.0,55.6,23,0,7,2,39,33,0,0,4,29,2,72,93,3.44,2.7,0.18,16
Matt Myers,77698,QB,BUFFALO,5,21,5,2,42.2,57,1,96,0,0,3,52,35.4,6,14,126,1,3,62.0,56.6,50.7,51.6,,,68.1,60.0,33,2,0,0,0,211,39,6,0,21,2,135,82,3.04,5.0,,12
Jacob Eason,46444,QB,WASHINGTON,12,21,1,0,0.0,0,0,16,0,0,0,10,0.0,1,10,340,4,0,59.3,84.1,89.4,81.5,,60.0,68.4,60.8,19,3,5,0,1,388,47,6,0,21,1,63,49,1.81,2.3,5.0,1
Justin Herbert,28237,QB,OREGON,12,10,2,0,0.0,0,0,-22,0,0,0,14,0.0,6,6,264,5,0,51.7,84.6,80.9,86.2,,,45.9,60.0,26,4,0,0,0,368,135,17,0,10,1,113,71,2.63,4.2,,4
Ronnie Walker Jr.,83681,HB,INDIANA,12,26,0,1,19.5,15,0,77,3,2,0,50,10.7,2,4,190,0,5,78.1,55.3,82.5,,71.3,44.2,59.1,57.8,15,0,101,10,130,53,0,0,15,36,0,77,50,1.92,3.0,0.78,20
Rodrigues Clark,101068,HB,MEMPHIS,7,26,4,0,0.0,0,0,85,0,0,4,68,40.2,2,7,218,0,12,78.2,70.2,76.6,,79.8,56.7,69.7,54.5,10,0,0,0,3,38,0,0,0,26,1,85,68,2.62,3.3,0.0,14
Jovoni Johnson-McCray,100830,QB,RICE,4,23,7,2,25.7,44,0,144,0,0,5,62,58.6,6,11,275,0,17,76.6,70.5,23.3,63.2,,,69.7,60.0,26,1,0,0,0,39,27,3,0,23,2,171,67,2.58,6.6,,3
DeAndre Marcus,78606,HB,LA TECH,8,26,5,3,42.9,84,0,196,0,0,5,108,74.2,5,11,208,2,10,23.5,69.4,78.8,,48.7,54.2,72.3,59.3,38,0,12,2,26,33,0,0,2,28,1,196,108,4.15,7.5,0.46,16
Josh Love,34044,QB,S JOSE ST,12,21,0,1,125.0,15,0,2,0,0,0,24,0.0,1,4,285,6,0,74.9,88.8,80.5,87.3,,54.3,58.8,60.0,15,2,0,0,0,237,10,5,0,21,3,12,31,1.19,0.5,,4
Levi Williams,98365,QB,WYOMING,2,22,6,2,44.2,57,0,117,0,0,4,84,69.4,3,7,351,1,15,46.2,69.5,76.7,66.6,,,64.9,60.0,38,0,0,0,0,44,12,4,0,22,1,129,99,3.81,5.0,,6
Riley Burt,34493,HB,UTAH ST,7,26,1,1,23.6,21,0,89,0,2,1,46,17.7,1,4,329,0,4,78.2,59.4,77.1,,31.0,62.3,59.2,60.1,21,0,22,4,40,31,0,0,6,30,0,89,46,1.77,3.4,0.55,21
Zay Flowers,97268,WR,BOSTON COL,12,26,5,6,72.7,144,0,198,4,6,5,34,30.0,7,7,121,0,0,78.5,67.5,57.4,57.7,,65.2,69.6,64.9,46,1,341,22,175,241,0,0,36,48,1,198,34,1.31,7.6,1.95,0
Tyler Burns,40130,HB,KANSAS ST,4,26,8,2,25.0,37,0,148,0,0,8,106,125.4,3,9,199,0,14,78.5,73.1,77.3,,42.7,57.8,72.3,57.1,19,0,0,0,4,42,0,0,1,26,2,148,106,4.08,5.7,0.0,12
Dakereon Joyner,83554,WR,S CAROLINA,8,17,12,1,32.5,41,0,80,1,3,7,80,204.6,3,4,289,0,9,75.0,58.0,41.8,53.2,,55.4,65.9,64.9,41,1,46,6,59,76,46,9,11,23,1,126,149,5.73,4.8,0.78,7
Seth Green,40668,WR,MINNESOTA,11,26,2,1,27.2,25,0,92,0,0,2,60,17.1,2,12,225,1,23,78.0,60.5,83.0,,,56.9,65.4,46.0,25,0,8,1,25,99,0,0,1,27,5,92,60,2.31,3.5,0.32,3
Michael Penix Jr.,82134,QB,INDIANA,6,22,2,3,47.9,56,0,104,0,0,1,26,5.4,5,10,190,2,3,65.7,84.0,83.7,83.5,,57.2,64.0,60.0,24,0,-15,0,0,124,13,3,0,22,2,117,45,1.8,4.7,,11
Marcus Jones,34772,HB,N ILLINOIS,12,25,6,2,40.2,39,0,97,1,1,6,93,66.8,3,6,254,1,6,52.9,63.8,82.3,,75.3,63.5,60.2,72.3,20,0,124,14,99,38,0,0,17,39,1,97,93,3.72,3.9,1.25,18
Blake Watson,84363,HB,DOMINION,10,25,13,2,31.0,36,0,116,0,4,13,119,212.9,3,6,263,1,7,59.5,70.7,80.5,,47.9,67.7,72.2,66.3,20,0,79,13,60,63,0,0,13,38,1,116,119,4.76,4.6,1.32,13
Jaren Hall,82094,QB,BYU,7,20,4,3,43.5,77,0,153,0,0,3,53,39.8,7,10,128,1,5,53.4,77.3,80.4,73.5,,56.1,71.8,60.7,32,1,0,0,3,71,24,5,0,20,3,177,79,3.16,7.1,0.0,7
KJ Jefferson,99129,QB,ARKANSAS,3,23,4,2,36.9,38,0,89,0,0,4,50,36.2,3,9,111,1,21,52.0,64.2,33.1,53.3,62.2,,70.8,60.0,21,1,-8,1,0,48,14,2,1,24,2,103,62,2.48,4.1,,0
Cordarrian Richardson,55386,HB,TEXAS A&M,8,25,3,3,53.9,125,0,232,0,0,3,87,40.2,6,9,312,0,10,78.0,84.7,78.5,,78.0,62.5,83.8,68.5,75,0,17,1,20,54,0,0,1,26,4,232,87,3.48,9.3,0.85,15
Noah Vedral,55406,QB,NEBRASKA,5,21,4,0,0.0,0,0,93,0,0,2,45,19.5,1,8,238,3,15,24.6,73.7,79.8,61.9,,87.9,74.2,60.1,22,0,22,1,1,68,37,4,1,22,3,130,73,2.92,5.2,22.0,4
Peytton Pickett,41310,HB,LIBERTY,11,25,4,0,0.0,0,0,85,0,0,4,60,31.0,3,9,206,0,14,78.0,69.4,79.8,,45.6,74.9,68.6,59.9,14,0,71,6,33,41,0,0,6,31,2,85,60,2.4,3.4,2.15,11
Jackson McChesney,102891,HB,BYU,2,25,4,3,57.3,157,0,274,0,0,4,136,80.6,5,8,128,0,4,78.2,80.7,78.5,,79.0,60.8,79.9,57.9,62,0,-7,2,14,39,0,0,3,27,2,274,136,5.44,11.0,-0.5,21
Darien Rencher,39949,HB,CLEMSON,11,25,7,1,18.2,24,0,132,0,0,7,67,64.7,2,6,140,0,6,78.0,73.1,77.0,,43.7,72.0,73.0,59.5,24,0,26,4,20,30,0,0,4,29,2,132,67,2.68,5.3,1.3,19
Marcus Crowley,97626,HB,OHIO STATE,7,25,4,5,61.2,145,0,237,0,0,4,128,78.8,6,11,260,0,1,78.1,90.9,74.7,,73.9,73.4,86.5,60.0,53,0,7,1,5,29,0,0,1,26,1,237,128,5.12,9.5,1.4,24
Vontravious Hall,83526,QB,NEW MEXICO,3,22,9,4,40.1,71,0,155,0,0,8,80,132.2,6,11,241,3,6,22.8,55.2,79.0,44.6,,,66.5,60.1,22,0,0,0,0,72,22,3,0,22,2,177,87,3.48,7.1,,15
Darran Williams,98691,HB,UNLV,6,24,7,1,19.0,15,0,79,2,0,7,53,61.8,4,8,325,0,1,78.0,61.8,76.9,,22.1,30.6,70.2,59.2,15,0,4,1,24,29,0,0,4,25,1,79,53,2.21,3.3,0.17,23
Evan Conley,97783,QB,LOUISVILLE,7,14,6,1,28.1,41,0,80,0,0,4,37,75.5,5,6,210,4,0,22.9,63.9,81.7,71.0,,,45.8,60.0,41,0,0,0,0,109,66,10,0,14,1,146,76,3.17,6.1,,9
Kumehnnu Gwilly,40495,HB,C MICHIGAN,6,24,5,0,0.0,0,0,80,1,0,5,67,58.2,0,4,134,1,12,37.9,57.9,77.3,,72.3,29.3,62.6,51.1,8,0,0,0,7,37,0,0,2,24,0,80,67,2.79,3.3,0.0,12
Jake Luton,17287,QB,OREGON ST,11,16,1,1,26.0,19,0,36,0,0,1,10,3.9,1,11,265,0,1,79.3,88.5,69.6,86.9,,,66.8,60.2,19,2,-3,0,0,327,37,8,0,16,1,73,10,0.42,3.0,,7
Connor Heyward,57301,HB,MICH STATE,4,24,2,0,0.0,0,0,79,0,1,2,56,22.6,1,6,223,1,9,44.1,63.2,79.5,,77.0,71.2,58.7,59.8,14,1,52,7,48,30,0,0,9,31,0,79,56,2.33,3.3,1.08,15
Keoni-Kordell Makekau,57324,TE,NAVY,12,24,1,2,35.1,66,0,188,0,0,1,52,7.7,5,7,237,0,11,77.8,71.4,85.6,,56.3,70.5,69.9,62.4,41,0,148,4,68,282,0,0,10,28,0,188,52,2.17,7.8,2.18,1
Jerome Ford,83601,HB,ALABAMA,4,24,6,1,32.7,37,0,113,0,1,6,82,92.0,1,6,103,1,7,39.5,72.0,77.0,,79.6,68.8,69.8,60.0,37,0,11,2,12,25,0,0,2,26,3,113,82,3.42,4.7,0.92,17
Phil Jurkovec,83533,QB,NOTRE DAME,6,20,9,2,37.0,50,0,90,0,0,6,46,69.0,6,6,258,1,6,39.2,78.9,77.5,72.0,,,71.3,60.0,27,0,0,0,0,50,45,4,0,20,0,135,88,3.67,5.6,,6
Baylor Romney,82095,QB,BYU,4,17,5,1,27.7,18,0,26,0,0,5,33,53.9,2,5,128,1,4,58.9,74.9,81.3,71.9,,89.2,65.1,60.0,18,0,13,1,2,84,39,7,1,18,0,65,40,1.67,2.7,6.5,5
Christian Hunter,97202,HB,COLO STATE,6,24,6,2,51.5,51,0,99,1,0,6,69,63.9,2,5,144,0,6,77.8,70.9,77.4,,76.6,43.8,73.6,59.4,34,0,8,3,18,26,0,0,4,27,1,99,69,2.88,4.1,0.44,17
Justin Hall,61158,WR,BALL ST,12,24,12,3,29.4,55,1,187,4,18,12,94,138.2,9,12,117,1,2,81.1,74.6,34.7,,,71.8,78.6,64.9,23,2,686,61,327,156,0,0,88,85,2,187,94,3.92,7.8,2.1,0
Luke McCaffrey,101634,QB,NEBRASKA,4,22,3,1,9.0,15,0,151,0,0,3,58,34.4,9,10,238,0,13,76.5,89.8,78.6,89.8,,72.0,75.2,55.9,15,1,12,1,2,53,15,2,1,23,1,166,66,2.75,6.9,6.0,9
Laviska Shenault Jr.,61220,WR,COLORADO,11,23,8,4,46.0,74,0,161,3,15,8,97,122.8,5,14,143,0,8,59.8,86.3,60.1,,,84.6,77.0,68.2,23,1,764,56,256,193,0,0,80,79,2,161,97,4.22,7.0,2.98,10
Joe Ervin,99490,HB,KANSAS ST,4,23,2,0,0.0,0,0,95,0,0,2,57,21.6,2,4,199,0,12,77.5,73.7,76.5,,,57.1,72.1,57.9,13,0,0,0,4,28,0,0,0,23,1,95,57,2.48,4.1,0.0,11
James Morgan,25694,QB,FIU,11,19,0,1,42.9,15,0,19,0,0,0,19,0.0,1,5,166,8,0,30.0,64.3,67.2,67.2,,49.7,40.4,60.0,15,2,0,0,1,279,16,4,0,19,2,35,23,1.0,1.5,0.0,9
Zach Kahn,40571,HB,MIAMI OH,4,23,4,1,29.6,21,0,71,0,0,4,59,44.6,2,3,221,0,5,77.5,53.2,75.9,,4.0,55.5,57.4,55.2,21,0,0,0,5,33,0,0,0,23,1,71,59,2.57,3.1,0.0,17
James Cook,83666,WR,GEORGIA,12,23,5,3,45.8,70,0,153,0,4,5,85,87.5,5,7,173,0,1,78.3,71.2,81.0,,73.7,73.5,65.4,60.4,37,0,121,15,63,49,0,0,15,38,2,153,85,3.7,6.7,1.92,15
Ryan Graham,98618,HB,ARK STATE,4,23,3,2,38.8,52,0,134,0,0,3,91,49.5,3,7,113,0,14,77.5,75.2,77.6,,46.9,56.9,80.9,60.0,37,0,13,1,44,24,0,0,1,24,2,134,91,3.96,5.8,0.3,8
T.J. Green,57454,HB,UTAH,6,23,2,1,25.0,17,0,68,0,0,2,52,19.7,2,5,328,0,3,77.5,68.7,75.6,,,59.9,67.2,60.0,17,0,0,0,1,25,0,0,0,23,1,68,52,2.26,3.0,0.0,20
Xavier Gaines,40094,WR,MARSHALL,12,22,4,3,42.9,70,1,159,3,5,4,72,64.0,6,11,214,1,2,49.2,65.6,63.0,56.7,72.9,62.9,76.8,54.2,26,3,294,24,205,225,4,1,45,46,2,163,74,3.22,7.1,1.43,13
Travis Levy,57164,WR,BOSTON COL,12,23,7,1,41.1,37,0,90,0,0,7,62,78.6,2,3,121,0,13,86.5,59.1,21.6,,72.2,50.6,63.3,73.8,37,1,9,1,48,122,0,0,6,24,1,90,62,2.7,3.9,0.19,6
Deion Smith,83655,HB,COLORADO,8,23,3,1,26.5,18,0,68,0,2,3,47,37.8,1,2,143,0,3,78.0,57.8,78.8,,16.9,66.3,58.4,60.0,18,0,28,4,25,24,0,0,4,27,0,68,47,2.04,3.0,1.12,20
Trevon Raymore,100208,HB,BOWL GREEN,3,23,5,0,0.0,0,0,68,0,0,5,48,45.4,1,3,122,0,7,77.5,63.3,78.6,,81.2,53.2,65.5,46.8,10,0,0,0,22,36,0,0,0,23,0,68,48,2.09,3.0,0.0,16
Dylan McDuffie,77703,HB,BUFFALO,9,23,8,3,43.2,60,0,139,1,0,8,112,149.8,5,5,126,1,2,39.1,63.9,82.6,,77.9,51.1,69.9,54.5,21,0,25,3,37,73,0,0,7,26,0,139,112,4.87,6.0,0.68,21
Brett Brenton,91070,HB,WYOMING,7,23,1,3,70.4,100,0,142,1,0,1,43,7.5,3,5,351,0,2,77.5,59.2,79.4,,81.8,43.9,60.9,66.0,41,0,16,2,49,36,0,0,3,25,0,142,43,1.87,6.2,0.33,21
Jerry Howard Jr.,62941,HB,GA TECH,12,23,13,1,19.6,20,0,102,1,1,13,98,205.7,3,5,176,0,3,77.6,65.3,80.7,,72.0,53.8,68.0,62.5,20,0,92,6,56,56,0,0,9,29,0,102,98,4.26,4.4,1.64,20
Dorian Maddox,40894,HB,STANFORD,8,22,6,0,0.0,0,0,75,0,0,6,51,53.5,1,3,300,0,13,77.5,60.3,77.8,,20.0,72.5,58.9,60.0,11,0,37,4,31,24,0,0,4,26,0,75,51,2.32,3.4,1.19,9
Darwin Barlow,99482,HB,TCU,3,22,5,0,0.0,0,0,99,0,0,5,83,82.0,2,7,305,0,2,77.3,81.2,75.4,,73.2,81.1,77.1,58.8,14,0,10,1,6,25,0,0,1,23,1,99,83,3.77,4.5,1.67,20
Matthew McKay,60485,QB,NC STATE,6,17,1,1,23.9,21,0,70,0,0,1,31,10.7,2,9,248,3,6,38.4,57.1,65.6,58.7,62.2,54.3,53.6,60.0,21,1,0,0,1,130,18,5,0,17,4,88,39,1.77,4.0,0.0,10
Joshua Stoner,83597,FB,AIR FORCE,8,22,6,3,38.2,78,0,204,0,0,6,79,97.9,10,12,101,0,3,77.5,79.8,80.7,,37.2,50.1,90.3,51.7,43,0,0,0,23,105,0,0,1,22,1,204,79,3.59,9.3,0.0,5
Tre Turner,78006,WR,VA TECH,10,22,7,4,59.2,141,0,238,4,6,7,136,146.1,6,10,337,4,10,29.2,71.4,64.8,,,68.2,82.2,55.2,57,1,540,33,250,307,0,0,55,55,1,238,136,6.18,10.8,2.16,2
Jamontez Woods,97311,HB,TROY,4,22,2,0,0.0,0,0,105,0,0,2,67,27.7,3,7,318,0,6,77.3,73.4,76.7,,77.6,52.1,73.5,,14,0,0,0,12,22,0,0,0,22,0,105,67,3.05,4.8,0.0,16
Deshaun Fenwick,83759,HB,S CAROLINA,2,22,2,1,16.2,18,0,111,0,0,2,81,33.5,5,7,289,0,17,77.3,75.4,75.1,,,53.7,75.9,57.9,18,0,0,0,13,28,0,0,0,22,0,111,81,3.68,5.0,0.0,5
Cristian Solano,33330,QB,NEVADA,10,14,7,2,20.4,31,0,59,0,0,5,35,89.3,6,8,239,2,3,29.0,65.9,40.2,67.0,,,61.5,62.4,47,1,0,0,0,66,93,8,0,14,0,152,95,4.32,6.9,,6
