player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Jamarye Joiner,82071,QB,ARIZONA,1,75.0,4,4,8.3,3.23,0,0,0.0,75.0,3,0,3,0.0,6,0,1,109,21.8,51.3,38.4,65.6,0,0,7,0,66.7,82.3,33.3,2,0,0,0,0,1,14.3,17,4.3
Corey Lacanaria,47550,WR,BALL ST,4,100.0,4,4,2.3,3.38,0,0,0.0,100.0,4,0,1,0.0,4,0,3,117,82.6,63.8,72.3,,0,0,4,5,0.0,118.8,0.0,0,0,0,0,0,0,0.0,68,17.0
Tanner Mordecai,77656,QB,OKLAHOMA,2,100.0,4,4,9.5,1.98,0,1,25.0,50.0,2,0,0,50.0,4,2,2,261,67.8,90.5,91.1,60.8,0,0,4,0,,82.3,0.0,0,0,0,0,0,0,0.0,37,9.3
Timmy Hernandez,48225,WR,OREGON ST,4,0.0,2,4,7.0,4.05,0,0,0.0,0.0,0,0,4,,4,0,0,265,75.1,68.7,28.2,57.5,0,0,4,4,0.0,39.6,0.0,0,0,0,2,0,1,25.0,0,0.0
Parker Towns,75892,QB,RICE,2,33.3,3,4,6.3,2.13,1,0,0.0,25.0,1,0,3,0.0,6,0,1,275,67.0,48.3,41.9,63.3,0,0,6,0,66.7,39.6,33.3,2,0,0,0,0,0,0.0,10,2.5
Manny Miles,33924,QB,N CAROLINA,1,50.0,4,4,16.5,3.6,0,0,0.0,50.0,2,0,4,0.0,5,0,3,245,63.8,57.8,48.8,64.0,0,0,5,0,0.0,135.4,0.0,0,1,0,0,1,0,0.0,50,12.5
Dane Ledford,60567,QB,TULANE,1,0.0,3,4,15.3,3.03,1,0,0.0,0.0,0,0,2,,4,0,0,319,65.2,28.7,26.5,62.4,0,1,4,0,0.0,0.0,0.0,0,0,0,0,0,1,25.0,0,0.0
Austin Upshaw,60528,QB,SMU,1,66.7,3,3,6.3,2.4,0,0,0.0,66.7,2,0,1,0.0,3,0,1,287,68.8,71.2,67.2,64.8,0,0,3,0,0.0,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3
Zeb Speir,34402,QB,APP STATE,1,33.3,3,3,17.0,2.27,0,0,0.0,33.3,1,0,1,0.0,3,0,1,108,62.7,49.6,48.0,,0,0,3,0,0.0,42.4,0.0,0,0,0,0,0,0,0.0,9,3.0
Keenen Johnson,45257,WR,TULSA,2,66.7,3,3,16.7,2.43,0,0,0.0,66.7,2,0,0,0.0,3,0,2,320,23.5,59.8,63.0,,0,0,3,3,,100.7,0.0,0,0,0,0,0,0,0.0,31,10.3
Jack Walker,55195,QB,GA STATE,1,66.7,3,3,6.3,1.77,0,0,0.0,66.7,2,0,0,0.0,3,0,1,175,67.7,47.7,51.0,54.9,0,0,3,0,,77.1,0.0,0,0,0,0,0,0,0.0,14,4.7
Jamie Sackville,45130,P,SMU,2,100.0,3,3,-6.0,1.57,0,0,0.0,100.0,3,0,0,0.0,3,0,2,287,64.8,59.7,62.1,59.3,0,0,3,0,,142.4,0.0,0,0,0,0,1,0,0.0,26,8.7
JT Jackson,60435,QB,LA MONROE,2,100.0,2,3,-4.0,1.1,0,0,0.0,66.7,2,0,1,0.0,3,0,1,209,67.7,62.7,60.2,60.8,1,0,3,0,0.0,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3
Tyler Page,61631,WR,SMU,3,66.7,3,3,17.0,3.63,0,0,0.0,66.7,2,0,0,0.0,3,0,2,287,71.1,62.7,79.1,,0,0,3,0,,120.8,0.0,0,0,0,0,1,0,0.0,17,5.7
Isiah Pacheco,83747,HB,RUTGERS,3,66.7,3,3,13.0,2.73,0,0,0.0,66.7,2,0,0,0.0,3,0,2,278,64.7,67.3,32.7,70.4,0,1,3,0,,70.1,0.0,0,0,0,0,0,1,33.3,58,19.3
Britain Covey,32933,WR,UTAH,4,100.0,3,3,10.0,4.15,0,1,33.3,100.0,3,0,2,0.0,6,0,4,328,75.1,74.8,90.6,75.4,0,0,6,0,0.0,158.3,0.0,0,3,0,0,2,0,0.0,71,23.7
Jarren Williams,77629,QB,MIAMI FL,1,33.3,3,3,17.7,2.47,0,0,0.0,33.3,1,0,0,0.0,3,0,1,220,66.4,68.6,66.2,62.8,0,0,3,0,,53.5,0.0,0,0,0,0,0,0,0.0,17,5.7
Jonah Fitzgerald,83535,QB,DOMINION,1,66.7,3,3,6.7,3.7,0,0,0.0,66.7,2,0,3,0.0,5,0,2,263,63.8,55.3,57.9,57.3,0,0,5,0,33.3,86.8,20.0,1,1,0,0,0,0,0.0,21,7.0
Steven Krajewski,77650,QB,UCONN,1,100.0,2,3,0.0,2.98,1,0,0.0,66.7,2,0,2,0.0,5,0,0,146,14.7,41.3,57.9,46.5,0,0,5,0,50.0,72.9,20.0,1,1,0,0,0,0,0.0,11,3.7
Lil'Jordan Humphrey,42247,WR,TEXAS,2,66.7,3,3,16.3,3.2,0,0,0.0,66.7,2,0,0,0.0,3,0,1,311,60.0,81.4,53.8,65.5,0,0,3,3,,111.1,0.0,0,0,0,0,1,1,33.3,10,3.3
Cade Weldon,60448,QB,MIAMI FL,2,66.7,3,3,7.0,1.98,0,0,0.0,66.7,2,0,0,0.0,4,0,1,220,18.8,29.5,25.4,65.5,0,0,4,0,,77.1,25.0,1,0,0,0,0,2,50.0,14,4.7
Joe Milton III,82151,QB,MICHIGAN,2,66.7,3,3,24.0,4.78,0,0,0.0,66.7,2,0,3,0.0,4,0,1,222,69.7,56.9,40.9,67.0,0,1,4,0,33.3,70.1,25.0,1,0,0,0,0,1,25.0,45,15.0
Hutch White,41208,WR,TEXAS ST,2,66.7,3,3,7.7,3.8,0,0,0.0,66.7,2,0,0,0.0,3,0,2,314,85.3,73.2,72.9,59.6,0,0,3,0,,145.8,0.0,0,0,0,0,1,1,33.3,35,11.7
Seth Collins,47812,WR,TEXAS TECH,3,50.0,2,2,5.5,4.25,0,0,0.0,50.0,1,0,1,0.0,2,0,1,315,72.5,63.1,26.6,59.6,0,0,4,2,0.0,64.6,0.0,0,0,0,0,0,1,25.0,10,5.0
Dominic Johnson,41594,QB,BUFFALO,1,50.0,2,2,14.0,2.25,0,0,0.0,50.0,1,0,1,0.0,2,0,0,126,71.2,48.7,40.5,59.3,0,1,2,1,0.0,16.7,0.0,0,0,0,0,0,1,50.0,4,2.0
Kwadra Griggs,41579,QB,SO MISS,1,50.0,2,2,15.5,3.25,0,0,0.0,50.0,1,0,1,0.0,2,0,0,296,66.2,47.9,51.5,56.2,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5
Devon Spalding,45840,WR,C MICHIGAN,2,100.0,2,2,-4.5,0.7,0,0,0.0,50.0,1,0,0,50.0,2,1,0,134,74.1,64.2,54.5,57.5,0,0,2,1,,56.3,0.0,0,0,0,0,0,0,0.0,-6,-3.0
Isaac Stiebeling,41520,QB,E MICHIGAN,2,100.0,2,2,-4.5,2.27,0,0,0.0,100.0,2,0,1,0.0,3,0,0,160,73.7,67.1,62.7,63.5,0,0,3,0,0.0,79.2,0.0,0,1,0,0,0,0,0.0,2,1.0
Dillon Sterling-Cole,46390,QB,ARIZONA ST,1,0.0,1,2,52.0,3.45,0,0,0.0,0.0,0,0,2,,2,0,0,110,67.6,84.0,73.4,70.1,0,0,2,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Brandon Peters,40416,QB,MICHIGAN,2,50.0,2,2,14.5,2.8,0,0,0.0,50.0,1,0,0,0.0,2,0,0,222,66.2,61.1,58.0,60.1,0,1,2,0,,20.8,0.0,0,0,0,0,0,1,50.0,8,4.0
Trenard Davis,40351,WR,ILLINOIS,2,50.0,2,2,23.0,3.6,0,0,0.0,50.0,1,0,0,0.0,2,0,1,187,48.2,62.8,89.7,57.9,0,0,2,0,,118.8,0.0,0,0,0,0,1,0,0.0,17,8.5
Desmond Phillips,40244,WR,TOLEDO,2,50.0,2,2,24.0,2.8,0,1,50.0,50.0,1,0,0,0.0,2,0,1,316,72.2,53.6,65.1,,0,1,2,0,,83.3,0.0,0,0,0,0,1,1,50.0,19,9.5
Jeff George Jr.,46564,QB,PITTSBURGH,2,0.0,2,2,5.5,3.0,0,0,0.0,0.0,0,0,0,,3,0,0,268,64.8,47.9,45.9,60.0,0,0,3,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Drayton Arnold,40050,QB,DOMINION,1,50.0,2,2,26.5,3.5,0,0,0.0,50.0,1,0,1,0.0,3,0,1,263,62.7,60.4,64.0,57.3,0,0,3,0,0.0,87.5,0.0,0,1,0,0,0,0,0.0,21,10.5
Jakobi Meyers,47468,WR,NC STATE,3,0.0,2,2,19.5,3.43,0,0,0.0,0.0,0,0,2,,3,0,0,248,77.4,84.7,46.1,54.1,0,0,3,3,50.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
Hunter Renfrow,47509,WR,CLEMSON,2,50.0,2,2,8.0,2.5,0,0,0.0,50.0,1,0,1,0.0,2,0,0,140,73.7,73.2,38.9,,0,0,2,0,0.0,56.3,0.0,0,0,0,0,0,1,50.0,2,1.0
Andre Baccellia,47901,WR,WASHINGTON,2,50.0,2,2,14.5,3.7,0,0,0.0,50.0,1,1,0,0.0,2,0,1,340,41.2,65.1,32.1,67.4,0,1,2,3,,33.3,0.0,0,0,0,0,0,1,50.0,14,7.0
Ryan Davis,48186,WR,AUBURN,3,100.0,2,2,17.5,3.73,0,0,0.0,100.0,2,0,1,0.0,3,0,2,115,84.4,69.1,83.5,67.6,0,0,3,0,100.0,158.3,33.3,1,0,0,0,2,0,0.0,43,21.5
Davis Mills,52269,QB,STANFORD,1,0.0,2,2,19.5,3.0,0,0,0.0,0.0,0,0,0,,3,0,0,300,63.3,29.2,26.0,61.6,0,0,4,0,,39.6,0.0,0,1,0,0,0,1,25.0,0,0.0
Chance Thrasher,54512,QB,COAST CAR,3,100.0,2,2,4.0,2.47,0,0,0.0,100.0,2,0,0,0.0,3,0,1,141,68.8,54.9,75.4,49.6,0,0,3,0,,102.1,0.0,0,1,0,0,0,0,0.0,17,8.5
Matt Considine,55448,QB,WAKE,1,50.0,2,2,28.5,2.55,0,1,50.0,0.0,0,0,0,100.0,2,1,0,339,61.8,86.1,86.9,,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cam Thomas,60340,QB,ARMY,1,0.0,2,2,15.5,2.45,0,0,0.0,0.0,0,0,1,,2,0,0,114,56.1,64.5,52.1,64.6,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Colten Rastetter,39656,QB,IOWA,2,100.0,2,2,4.0,1.85,0,0,0.0,100.0,2,0,0,0.0,2,0,1,192,61.8,78.3,75.7,,0,0,2,0,,129.2,0.0,0,0,0,0,1,0,0.0,11,5.5
Connor Adair,60445,QB,MEMPHIS,2,50.0,2,2,20.0,2.3,0,1,33.3,50.0,1,0,0,0.0,2,0,1,218,64.8,72.5,72.2,60.0,0,0,3,0,,118.8,0.0,0,0,0,0,1,0,0.0,17,8.5
Alex Mussat,35120,QB,W MICHIGAN,1,50.0,2,2,3.0,3.03,0,0,0.0,0.0,0,0,0,100.0,3,1,0,347,63.3,52.2,55.0,57.3,0,0,4,0,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Colby Moore,34895,S,KANSAS ST,2,0.0,1,2,9.0,6.45,0,0,0.0,0.0,0,0,0,,2,0,0,199,60.3,20.2,25.9,,0,1,2,0,,0.0,0.0,0,0,0,1,0,1,50.0,0,0.0
Anthony Ratliff-Williams,34629,WR,N CAROLINA,3,0.0,2,2,9.5,4.83,0,0,0.0,0.0,0,0,2,,3,0,1,245,60.5,68.5,50.1,75.6,0,0,3,6,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Darveon Brown,33514,WR,ARK STATE,2,100.0,2,2,8.0,4.0,0,0,0.0,100.0,2,0,1,0.0,2,0,2,113,61.8,48.4,59.7,,0,0,2,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,47,23.5
De'Vion Warren,61141,WR,ARKANSAS,1,0.0,1,2,9.0,4.1,0,0,0.0,0.0,0,0,1,,2,0,0,111,73.1,45.2,28.1,63.2,0,0,2,2,0.0,39.6,0.0,0,0,0,1,0,1,50.0,0,0.0
D.J. Matthews Jr.,61255,WR,FLORIDA ST,3,0.0,2,2,35.0,4.1,0,0,0.0,0.0,0,0,1,,3,0,0,167,84.2,64.1,47.7,62.9,0,0,3,3,100.0,39.6,33.3,1,0,0,0,0,0,0.0,0,0.0
DJ Stubbs,61373,WR,LIBERTY,3,50.0,2,2,28.0,2.95,0,1,33.3,50.0,1,0,1,0.0,2,0,1,206,78.4,73.6,85.1,,0,0,3,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,39,19.5
Thayer Thomas,61515,WR,NC STATE,2,50.0,2,2,28.5,2.95,0,0,0.0,50.0,1,0,0,0.0,2,0,1,248,38.3,80.1,66.1,,0,0,2,0,,95.8,0.0,0,0,0,0,0,0,0.0,56,28.0
Luke Whittemore,61736,WR,TROY,2,100.0,2,2,14.5,4.2,0,0,0.0,100.0,2,0,1,0.0,2,0,2,318,68.4,59.5,69.3,,0,0,2,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,51,25.5
Andre Wilson,61746,WR,UAB,2,0.0,2,2,27.0,3.45,0,0,0.0,0.0,0,0,0,,2,0,0,321,54.0,77.9,57.1,74.1,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caiden Norman,77623,QB,E CAROLINA,1,50.0,2,2,4.5,1.85,0,0,0.0,50.0,1,0,0,0.0,2,0,0,156,16.5,29.9,54.5,38.8,0,0,2,0,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0
Nick Smith,30748,QB,WYOMING,2,0.0,2,2,0.5,2.35,0,0,0.0,0.0,0,0,0,,2,0,0,351,67.6,51.8,46.4,60.8,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Pooka Williams Jr.,77771,HB,KANSAS,2,50.0,2,2,14.0,2.95,0,1,50.0,50.0,1,1,0,0.0,2,0,1,198,56.3,90.1,78.3,89.9,0,0,2,1,,102.1,0.0,0,0,0,0,1,0,0.0,9,4.5
Patrick Laird,28219,HB,CAL,2,100.0,2,2,8.0,4.2,0,0,0.0,100.0,2,0,1,0.0,2,0,2,130,79.3,68.5,55.5,69.0,0,0,2,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5
Kavious Price,26943,WR,KENT STATE,3,50.0,2,2,24.5,3.55,0,0,0.0,50.0,1,0,0,0.0,2,0,1,201,27.8,53.0,47.6,68.0,0,1,3,2,,81.3,0.0,0,0,0,0,1,1,33.3,18,9.0
Tyler DeSue,82149,QB,MARYLAND,1,100.0,2,2,0.0,1.97,0,0,0.0,100.0,2,0,1,0.0,3,0,1,215,69.7,65.6,60.2,63.6,0,0,3,0,100.0,100.0,33.3,1,0,0,0,0,0,0.0,16,8.0
Jalen Mayden,83520,QB,MISS STATE,1,100.0,2,2,-5.5,1.8,0,0,0.0,50.0,1,0,0,50.0,2,1,1,227,22.3,56.7,62.7,56.5,0,0,2,0,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Phil Jurkovec,83533,QB,NOTRE DAME,1,0.0,2,2,22.5,2.25,0,0,0.0,0.0,0,0,0,,2,0,0,258,68.7,52.3,45.4,61.8,0,0,2,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Brandon Childress,25888,WR,C MICHIGAN,2,0.0,2,2,26.5,5.1,0,0,0.0,0.0,0,0,1,,2,0,0,134,25.0,48.0,43.8,,0,0,2,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Chance La Chapelle,83549,QB,S JOSE ST,2,100.0,2,2,1.0,2.33,0,0,0.0,100.0,2,0,0,0.0,3,0,0,285,71.1,51.1,62.7,52.8,0,0,3,0,,81.3,0.0,0,1,0,0,0,0,0.0,7,3.5
Dakereon Joyner,83554,QB,S CAROLINA,1,50.0,2,2,7.5,4.0,0,0,0.0,50.0,1,0,2,0.0,5,0,1,289,63.8,67.0,56.2,66.7,0,0,5,0,0.0,56.3,0.0,0,3,0,0,0,0,0.0,1,0.5
Jonathan Ward,25859,HB,C MICHIGAN,2,50.0,2,2,31.0,3.3,0,0,0.0,50.0,1,1,0,0.0,2,0,1,134,85.6,61.6,65.6,65.5,0,0,2,1,,135.4,0.0,0,0,0,0,1,0,0.0,29,14.5
Khalil Shakir,84140,WR,BOISE ST,1,100.0,2,2,-4.5,0.7,0,0,0.0,100.0,2,0,0,0.0,2,0,0,120,81.6,70.2,62.6,65.9,0,0,2,0,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0
Sitaleki Nunn,84402,WR,S JOSE ST,4,100.0,2,2,4.5,3.53,0,0,0.0,100.0,2,0,2,0.0,4,0,2,285,27.0,55.1,59.3,60.3,0,0,4,0,50.0,118.8,25.0,1,1,0,0,0,0,0.0,32,16.0
Ryan Nuss,34195,K,W KENTUCKY,1,0.0,1,1,6.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,346,60.3,63.7,62.2,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Connor Blumrick,60558,QB,TEXAS A&M,1,100.0,1,1,1.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,312,67.5,66.2,60.6,62.9,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
DeeJay Dallas,55632,HB,MIAMI FL,2,,0,1,,7.2,1,0,0.0,0.0,0,0,1,,1,0,0,220,59.7,74.4,56.4,75.9,0,0,2,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Anthony Thompson,40036,QB,N ILLINOIS,1,100.0,1,1,-6.0,1.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,254,65.9,71.0,60.6,65.5,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-5,-5.0
Austin Trammell,52195,WR,RICE,1,,0,1,,3.6,0,0,0.0,0.0,0,0,1,,1,0,0,275,83.1,67.1,60.0,57.3,0,0,1,0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Rodrigo Blankenship,34038,K,GEORGIA,1,0.0,1,1,14.0,1.7,0,0,0.0,0.0,0,0,0,,1,0,0,173,9.1,21.6,49.6,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aidan Willard,52119,QB,OREGON ST,1,0.0,1,1,27.0,2.55,0,0,0.0,0.0,0,0,2,,2,0,0,265,9.2,28.6,28.3,,0,0,2,0,50.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Kaleb Fossum,33966,WR,NEVADA,2,0.0,1,1,35.0,4.05,0,0,0.0,0.0,0,2,1,,2,0,0,239,59.7,70.5,47.6,63.0,0,0,2,4,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Ryan Stonehouse,52045,P,COLO STATE,1,100.0,1,1,-1.0,0.92,0,0,0.0,100.0,1,0,0,0.0,1,0,1,144,9.1,45.6,60.6,60.0,0,0,1,0,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Neil Pau'u,52010,WR,BYU,1,100.0,1,1,22.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,0,128,71.7,61.3,50.4,66.4,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,35,35.0
Stefan Flintoft,33792,P,UCLA,1,100.0,1,1,-1.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,324,60.3,60.6,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
D.J. Brown,33750,WR,N ILLINOIS,1,100.0,1,1,4.0,3.1,0,0,0.0,100.0,1,1,0,0.0,1,0,0,254,77.9,60.2,56.8,55.7,0,0,1,4,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Jake Stoshak,51409,S,FAU,1,,0,1,,4.2,0,0,0.0,0.0,0,0,1,,1,0,0,165,60.3,57.8,59.4,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Drew Galitz,33579,P,BAYLOR,1,0.0,1,1,20.0,3.4,0,0,0.0,0.0,0,0,0,,1,0,0,118,63.7,48.9,52.5,60.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Danny Vanden Boom,60612,QB,WISCONSIN,1,100.0,1,1,3.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,349,60.3,73.7,71.8,,0,0,1,0,,118.8,0.0,0,0,0,0,1,0,0.0,3,3.0
Jared Atkinson,25636,WR,BAYLOR,1,100.0,1,1,19.0,4.9,0,1,100.0,100.0,1,0,0,0.0,1,0,1,118,60.3,62.3,84.1,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,36,36.0
Maurice Alexander,33465,WR,FIU,3,100.0,1,1,22.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,166,48.2,70.5,91.5,64.6,0,0,3,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,26,26.0
Tyler Sumpter,44945,K,TROY,1,100.0,1,1,2.0,2.5,0,0,0.0,100.0,1,0,0,0.0,1,0,0,318,60.3,60.6,60.6,,0,0,1,0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Jatarvious Whitlow,61156,HB,AUBURN,1,100.0,1,1,17.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,115,58.9,71.2,73.1,76.1,0,0,1,0,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0
CT Thomas,61168,WR,BOISE ST,1,0.0,1,1,16.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,120,73.4,72.1,26.8,70.1,0,0,1,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Amari Rodgers,61212,WR,CLEMSON,1,0.0,1,1,30.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,140,58.8,70.0,51.3,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kadarius Toney,61245,WR,FLORIDA,1,100.0,1,1,24.0,3.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,163,79.0,85.2,76.2,90.9,0,0,1,1,,158.3,0.0,0,0,0,0,1,0,0.0,20,20.0
Olamide Zaccheaus,44920,WR,VIRGINIA,1,100.0,1,1,6.0,3.9,0,0,0.0,100.0,1,0,1,0.0,1,0,0,335,78.1,76.9,60.4,60.5,0,0,1,0,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Lynn Bowden,61361,WR,KENTUCKY,3,0.0,1,1,20.0,4.75,0,0,0.0,0.0,0,0,1,,2,0,0,202,46.6,75.4,28.4,64.1,0,1,3,1,0.0,0.0,0.0,0,1,0,0,0,1,33.3,0,0.0
Nick Basquine,44829,WR,OKLAHOMA,1,100.0,1,1,37.0,4.3,0,1,100.0,0.0,0,0,0,100.0,1,1,0,261,65.3,69.3,87.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cody White,61448,WR,MICH STATE,2,100.0,1,1,6.0,5.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,223,78.4,70.1,75.7,63.0,0,0,2,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Dazz Newsome,61510,WR,N CAROLINA,1,100.0,1,1,28.0,3.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,245,84.8,69.6,76.2,65.1,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,43,43.0
Beau Corrales,61513,WR,N CAROLINA,1,0.0,1,1,22.0,2.8,0,0,0.0,0.0,0,0,1,,1,0,0,245,69.9,59.2,37.5,,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Jacob Herbers,13790,P,MINNESOTA,1,0.0,1,1,33.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,225,60.3,54.7,52.1,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
CeeDee Lamb,61570,WR,OKLAHOMA,1,,0,1,,6.6,0,0,0.0,0.0,0,0,1,,1,0,0,261,81.8,81.6,60.0,,0,0,1,5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Tylan Wallace,61577,WR,OKLA STATE,1,100.0,1,1,-3.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,262,37.5,86.4,60.6,,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,24,24.0
Josh Hokit,50305,HB,FRESNO ST,2,0.0,1,1,12.0,4.35,0,0,0.0,0.0,0,0,1,,2,0,0,169,66.0,61.5,26.8,62.1,0,1,2,0,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Nykeim Johnson,61692,WR,SYRACUSE,2,0.0,1,1,26.0,3.75,0,0,0.0,0.0,0,1,1,,2,0,0,304,76.2,64.9,56.4,61.2,0,0,2,1,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
OJ Davis,43181,WR,NAVY,1,0.0,1,1,14.0,4.7,0,0,0.0,0.0,0,0,0,,1,0,0,237,64.6,60.9,56.6,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Aleva Hifo,42365,WR,BYU,1,100.0,1,1,29.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,128,55.1,66.1,76.6,53.1,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,31,31.0
Sean Savoy,61802,WR,VA TECH,1,,0,1,,3.6,0,0,0.0,0.0,0,0,1,,1,0,0,337,36.8,60.9,60.0,45.5,0,0,1,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Matt Hadley,49140,HB,BYU,1,0.0,1,1,21.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,128,68.9,74.9,58.4,79.1,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Steven Sims,48341,WR,KANSAS,2,0.0,1,1,-1.0,3.1,0,0,0.0,0.0,0,1,1,,1,0,0,198,76.2,67.7,50.3,63.4,0,0,2,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dillon Stoner,48304,WR,OKLA STATE,1,100.0,1,1,2.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,0,262,82.2,71.0,60.4,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Hasise Dubois,48298,WR,VIRGINIA,1,100.0,1,1,8.0,3.7,0,0,0.0,0.0,0,1,0,100.0,1,1,0,335,44.1,73.3,71.7,,0,0,1,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
N'Keal Harry,48297,WR,ARIZONA ST,1,0.0,1,1,19.0,4.9,0,0,0.0,0.0,0,0,0,,1,0,0,110,65.6,86.0,33.8,62.1,0,1,1,2,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Luke Langdon,33213,QB,ARMY,1,0.0,1,1,29.0,2.9,0,0,0.0,0.0,0,0,1,,1,0,0,114,71.9,70.1,51.9,69.4,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
