player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Patrick Mensah,83272,CB,LA LAFAYET,1,0,10.0,0.0,100.0,,3.0,0,0,0,0.0,207,51.3,50.5,69.6,,60.0,,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
AJ Washington,83273,CB,LA LAFAYET,12,1,13.3,50.0,97.6,8.8,4.4,0,0,4,15.4,207,81.0,79.4,81.8,49.4,68.9,84.3,3,49,14.3,1,3,1,46.8,13,124,127,1,5,26,1,186,51,1.6,14.3
Eric Garror,83274,CB,LA LAFAYET,12,2,14.5,50.0,99.1,12.8,6.4,0,1,7,15.2,207,62.7,60.4,85.6,52.5,47.4,46.9,0,66,16.7,4,6,2,84.0,23,313,316,7,18,46,1,364,116,1.2,15.8
Cameron Solomon,83275,S,LA LAFAYET,12,1,8.1,76.9,97.2,19.7,15.2,0,1,0,0.0,207,67.6,61.9,21.8,70.4,47.2,60.7,0,53,9.1,1,0,1,113.3,10,207,213,3,9,13,0,147,118,0.7,14.7
Daijuane Dorsey,83277,CB,LA LAFAYET,5,0,13.1,57.1,100.0,11.5,6.6,0,0,1,14.3,207,64.5,62.9,77.6,,51.8,39.9,0,15,20.0,1,1,0,71.1,4,48,48,1,4,7,0,36,16,0.8,9.0
Kam Pedescleaux,83278,S,LA LAFAYET,12,2,10.8,50.0,95.7,15.2,7.6,0,1,5,20.8,207,74.3,76.5,84.8,66.8,77.5,74.7,1,36,12.5,2,5,0,52.6,12,200,209,5,12,24,0,151,69,0.8,12.6
Steven Gilmore,83286,CB,MARSHALL,11,3,11.9,64.7,99.3,8.3,5.4,0,0,4,7.8,214,68.3,69.6,85.1,57.8,72.5,74.6,2,59,7.5,3,3,4,82.6,33,290,292,9,34,51,1,445,197,1.6,13.5
Vincent Flythe,83288,CB,MARYLAND,3,0,16.0,66.7,100.0,8.0,5.3,1,0,1,16.7,215,61.6,62.6,77.0,,64.6,58.9,0,59,25.0,1,1,1,149.3,4,32,32,1,3,6,1,116,31,3.6,29.0
Myles Sims,83292,CB,GA TECH,10,0,16.5,52.9,98.3,12.1,6.4,0,0,3,17.6,176,53.8,57.4,82.3,64.5,69.8,87.4,0,25,0.0,0,2,1,72.7,9,117,119,3,12,17,0,108,28,1.0,12.0
Gemon Green,83293,CB,MICHIGAN,2,0,5.0,100.0,100.0,3.0,3.0,0,0,0,0.0,222,39.4,43.0,71.7,,63.3,79.2,0,28,0.0,0,0,0,118.8,2,6,6,0,2,2,0,35,25,5.8,17.5
Sammy Faustin,83295,S,MICHIGAN,3,0,,,100.0,,,0,0,0,,222,65.0,56.0,70.5,,50.9,28.9,0,,0.0,0,0,0,0.0,0,7,7,0,1,0,0,0,0,0.0,
Vincent Gray,83297,CB,MICHIGAN,12,2,11.9,36.4,99.3,20.7,7.5,1,1,4,12.1,222,60.4,60.8,85.0,56.6,60.4,59.6,0,47,15.8,3,3,2,76.8,12,266,268,5,14,33,2,192,42,0.8,16.0
Terell Smith,83302,CB,MINNESOTA,8,0,12.5,69.2,100.0,10.0,6.9,0,0,1,7.7,225,53.5,54.8,80.3,,63.9,43.5,0,27,30.0,3,0,1,96.3,9,94,94,2,7,13,0,114,34,1.3,12.7
Benny Sapp III,83304,S,MINNESOTA,1,0,,,100.0,,,0,0,0,,225,63.2,63.4,72.7,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Jordan Howden,83305,S,MINNESOTA,12,3,11.2,51.2,99.0,16.2,8.3,0,1,5,11.6,225,63.0,65.9,88.5,56.2,71.2,70.2,1,40,12.0,3,3,1,71.0,22,377,381,3,19,43,1,291,97,0.8,13.2
Josh Aune,83307,LB,MINNESOTA,2,0,,,80.0,,,0,0,0,,225,62.8,51.8,72.7,55.1,44.7,,0,,,0,0,0,0.0,0,12,15,0,0,0,0,0,0,0.0,
Kam White,83309,S,OLE MISS,1,0,,,100.0,,,0,0,0,,226,65.2,64.8,69.0,,,76.2,0,,0.0,0,0,0,0.0,0,8,8,0,1,0,0,0,0,0.0,
Keidron Smith,83310,CB,OLE MISS,12,2,13.6,56.6,97.6,12.0,6.8,0,2,11,20.8,226,64.3,68.7,85.0,64.9,85.1,59.6,1,61,17.9,7,7,2,109.2,30,373,382,10,30,53,5,463,164,1.3,15.4
Jakorey Hawkins,83311,CB,OLE MISS,10,0,9.3,75.0,97.2,11.3,8.5,0,0,0,0.0,226,66.5,62.9,80.0,60.0,47.7,,0,13,,0,0,0,94.8,3,35,36,0,0,4,0,29,20,0.9,9.7
Jarvis Ware,83314,CB,MISSOURI,11,0,13.6,53.3,97.0,8.9,4.7,1,0,7,15.6,229,59.6,62.3,0.0,47.7,86.0,76.7,0,41,8.7,2,5,6,92.3,24,227,234,7,21,45,2,334,79,1.6,13.9
Chris Mills,83315,S,MISSOURI,1,1,,,100.0,,,0,0,0,,229,63.7,64.7,65.8,,,74.2,0,,0.0,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Braxton Clark,83319,CB,NEBRASKA,6,0,8.6,75.0,98.5,11.0,8.3,0,0,1,12.5,238,74.6,76.2,79.3,58.3,77.5,70.4,1,10,12.5,1,0,0,45.3,6,66,67,4,7,8,0,39,20,0.6,6.5
Cam Jones,83321,S,SMU,4,0,,,100.0,,,0,0,0,,287,58.3,60.4,74.1,,63.3,49.5,0,,100.0,1,0,0,0.0,0,17,17,0,0,0,0,0,0,0.0,
Isaiah Stalbird,83325,CB,NEBRASKA,2,0,14.5,0.0,100.0,,5.5,0,0,1,50.0,238,86.5,84.1,73.2,,61.4,73.4,0,,0.0,0,1,0,39.6,0,11,11,0,1,2,0,0,0,0.0,
Cam Taylor-Britt,83326,S,NEBRASKA,11,2,13.7,67.6,96.4,11.2,7.6,0,0,2,5.9,238,51.0,51.8,88.6,73.6,48.8,29.2,3,96,26.9,7,2,1,78.9,23,264,274,4,17,34,1,387,182,1.5,16.8
Deontai Williams,83327,S,NEBRASKA,1,0,,,100.0,,,0,0,0,,238,72.4,58.6,0.0,,54.4,47.1,0,,0.0,0,0,1,0.0,0,7,7,1,1,0,0,0,0,0.0,
Jordan Lee,83328,CB,NEVADA,11,2,6.9,80.0,89.4,10.8,8.7,0,0,0,0.0,239,63.8,68.8,88.4,59.3,80.4,77.1,1,23,15.4,2,0,0,94.2,16,177,198,5,9,20,1,152,78,0.9,9.5
Jaden Dedman,83329,CB,NEVADA,3,0,16.0,0.0,100.0,,7.0,0,0,0,0.0,239,54.6,63.0,72.4,,73.5,78.4,0,,,0,0,0,39.6,0,7,7,0,0,1,0,0,0,0.0,
Emany Johnson,83331,CB,NEVADA,7,3,10.5,65.5,94.2,9.1,6.0,0,0,2,6.9,239,58.0,62.3,89.1,60.8,74.4,73.5,0,38,10.0,2,2,0,134.6,19,179,190,6,15,29,4,267,78,1.5,14.1
JoJo Claiborne,83333,S,NEVADA,8,0,16.5,50.0,100.0,18.0,9.0,0,0,0,0.0,239,61.2,53.8,0.0,,53.5,49.1,0,14,0.0,0,0,1,112.5,1,19,19,0,2,2,1,14,0,0.8,14.0
De'John Rogers,83334,CB,NEW MEXICO,12,1,14.0,60.0,98.3,9.1,5.5,2,0,8,11.4,241,58.5,59.2,23.6,57.5,68.3,82.1,1,41,7.3,3,7,9,92.9,42,405,412,6,37,70,2,626,223,1.6,14.9
Keelan Crosby,83337,S,N TEXAS,3,0,,,92.3,,,0,0,0,,251,63.6,61.2,79.8,63.7,54.4,29.8,0,,,0,0,0,0.0,0,12,13,0,0,0,0,0,0,0.0,
AJ Hampton,83339,CB,NWESTERN,10,3,12.1,71.0,100.0,7.8,5.5,2,0,1,3.2,256,58.1,57.7,81.8,,54.3,45.5,1,32,20.0,4,0,3,106.0,22,183,183,3,13,31,2,273,82,1.6,12.4
Greg Newsome II,83341,CB,NWESTERN,8,3,12.0,57.4,99.6,8.7,5.0,1,0,7,14.9,256,59.4,62.9,84.0,59.7,77.0,68.5,0,41,10.3,3,5,6,87.4,27,248,249,4,23,47,1,342,96,1.5,12.7
Houston Griffith,83342,S,NOTRE DAME,7,0,11.5,25.0,100.0,29.0,7.3,0,0,1,25.0,258,68.1,65.3,78.3,,59.5,83.6,0,8,,0,1,0,39.6,1,31,31,0,0,4,0,8,9,0.3,8.0
TaRiq Bracy,83344,CB,NOTRE DAME,12,1,12.4,62.9,100.0,10.5,6.6,0,1,6,17.1,258,72.4,75.1,83.9,,81.6,90.7,0,41,0.0,0,6,0,107.0,22,240,240,7,21,35,2,281,28,1.2,12.8
DJ Brown,83345,S,NOTRE DAME,6,1,12.8,50.0,100.0,9.5,4.8,0,0,1,25.0,258,60.6,48.4,78.4,,37.5,25.1,0,26,33.3,1,0,0,118.8,2,20,20,0,1,4,1,34,19,1.8,17.0
Paul Moala,83346,LB,NOTRE DAME,7,0,2.7,33.3,65.5,19.0,6.3,0,0,0,0.0,258,60.3,72.8,80.4,73.5,74.6,84.5,0,6,50.0,1,0,0,81.9,1,19,29,2,1,3,1,6,0,0.3,6.0
Kitan Oladapo,83349,LB,OREGON ST,1,0,,,100.0,,,0,0,0,,265,60.0,61.7,63.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Jordan Rucker,83350,CB,PURDUE,1,0,,,100.0,,,0,0,0,,273,62.6,64.3,73.8,,63.2,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Kadin Smith,83351,S,PURDUE,1,0,,,100.0,,,0,0,0,,273,64.1,64.2,68.9,,60.0,76.2,0,,0.0,0,0,0,0.0,0,5,5,0,1,0,0,0,0,0.0,
Cory Trice Jr.,83353,CB,PURDUE,9,2,12.5,58.6,99.1,12.5,7.3,0,1,2,6.9,273,66.6,69.9,35.4,58.7,82.9,91.0,3,32,0.0,0,2,2,61.6,17,223,225,5,19,29,1,270,67,1.3,15.9
Kessawn Abraham,83359,CB,RUTGERS,3,0,,,100.0,,,0,0,0,,278,65.8,59.7,75.1,,46.0,,0,,,0,0,0,0.0,0,11,11,0,0,0,0,0,0,0.0,
Christian Izien,83360,S,RUTGERS,12,0,11.6,90.9,99.6,22.5,20.5,0,0,0,0.0,278,60.4,56.0,0.0,60.0,53.8,58.9,0,44,4.2,1,0,2,158.3,10,238,239,7,23,11,3,182,56,0.8,18.2
Jarrett Paul,83363,CB,RUTGERS,9,4,13.1,68.3,98.4,6.1,4.2,0,0,2,4.9,278,31.2,41.4,84.9,59.4,68.7,56.7,0,80,24.1,7,2,0,131.3,28,183,186,4,18,41,3,471,191,2.7,16.8
Avery Young,83364,CB,RUTGERS,12,2,15.5,48.6,99.1,16.9,8.2,2,0,7,18.9,278,61.5,66.0,14.5,54.5,86.1,80.0,1,58,9.1,1,4,8,110.5,18,331,334,2,8,37,5,351,151,1.2,19.5
Jaycee Horn,83375,CB,S CAROLINA,12,2,12.7,51.0,97.4,15.7,8.0,1,3,11,22.4,289,63.8,69.0,86.8,95.7,66.1,39.7,0,42,18.5,5,8,4,86.5,25,415,426,3,20,49,2,333,151,0.8,13.3
R.J. Roderick,83376,S,S CAROLINA,12,1,7.0,64.3,98.0,13.8,8.9,0,0,2,4.8,289,64.5,65.9,55.0,70.2,67.5,61.8,2,27,11.5,3,1,1,90.8,27,395,403,6,22,42,4,234,127,0.6,8.7
Israel Mukuamu,83377,CB,S CAROLINA,12,4,12.9,51.0,99.8,16.2,8.2,0,1,9,17.6,289,72.1,73.1,25.4,60.0,78.3,89.4,4,55,5.0,2,7,8,68.7,26,446,447,7,34,51,3,455,140,1.1,17.5
Dawson Hoffman,83380,S,S CAROLINA,1,0,,,100.0,,,0,0,0,,289,61.1,61.6,69.6,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Ty Williams,83382,CB,SO MISS,12,5,12.7,54.7,95.5,10.9,6.0,1,2,12,18.8,296,71.5,69.6,87.5,72.6,51.0,46.0,0,70,20.0,8,10,3,110.2,35,401,420,11,27,64,5,561,218,1.5,16.0
Malik Shorts,83383,S,SO MISS,4,0,9.0,25.0,98.7,73.0,18.3,0,0,1,25.0,296,64.5,56.4,80.6,59.2,37.9,32.1,1,2,33.3,1,1,0,0.0,1,75,76,0,2,4,0,2,6,0.0,2.0
D.Q. Thomas,83384,S,SO MISS,12,3,7.6,73.1,87.7,9.5,6.9,0,0,3,5.8,296,81.0,81.0,86.9,76.5,77.6,88.2,3,56,3.4,1,2,1,86.5,38,378,431,17,25,52,3,353,177,1.0,9.3
Shannon Showers,83385,S,SO MISS,11,3,16.1,74.1,100.0,15.2,11.2,1,0,2,7.4,296,50.2,57.5,32.9,,81.8,76.7,2,74,10.3,3,2,4,124.6,20,318,318,4,23,27,4,462,164,1.5,23.1
Ky'El Hemby,83387,S,SO MISS,12,4,13.0,75.9,98.8,18.5,14.0,0,1,3,10.3,296,70.8,71.2,87.8,66.8,67.8,68.6,2,75,11.6,5,3,0,126.6,22,424,429,9,34,29,4,351,112,0.9,16.0
Tre Davis,83388,CB,SO MISS,1,0,10.0,0.0,100.0,,4.0,0,0,0,0.0,296,70.7,72.4,69.0,,60.0,,0,,,0,0,0,39.6,0,4,4,0,0,1,0,0,0,0.0,
Curry Benn,83389,CB,SO MISS,1,0,33.0,100.0,100.0,1.0,1.0,0,0,0,0.0,296,47.4,40.3,63.8,,,73.5,0,37,0.0,0,0,0,118.8,1,1,1,0,1,1,0,37,4,37.0,37.0
Bryce Thompson,83392,CB,TENNESSEE,9,4,11.5,67.6,95.8,11.4,7.7,0,0,1,2.9,307,66.9,66.7,84.5,74.4,54.9,53.3,3,48,10.3,3,1,2,63.5,23,276,288,7,22,34,0,341,103,1.3,14.8
Trevon Flowers,83393,S,TENNESSEE,6,0,7.4,62.5,95.4,20.2,12.6,0,0,3,37.5,307,73.6,69.8,0.0,54.4,66.7,79.9,1,17,0.0,0,0,1,43.2,5,104,109,1,7,8,0,55,39,0.5,11.0
Brandon Davis,83394,CB,TENNESSEE,1,0,,,100.0,,,0,0,0,,307,60.0,60.3,65.9,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kenneth George Jr.,83396,CB,TENNESSEE,10,0,12.3,50.0,96.9,13.6,6.8,0,1,3,13.6,307,69.8,66.5,82.4,66.2,49.1,32.9,1,19,16.7,2,3,0,50.4,11,154,159,2,10,22,0,135,25,0.9,12.3
Leon O'Neal Jr.,83397,S,TEXAS A&M,12,3,12.5,50.0,95.7,26.9,13.4,1,1,3,18.8,312,42.3,38.8,32.7,60.1,36.0,27.7,1,38,34.5,10,3,1,92.4,8,225,235,6,16,16,2,135,73,0.6,16.9
Jordan Moore,83399,S,HOUSTON,8,0,9.0,75.0,89.7,6.8,5.1,0,0,2,12.5,182,64.4,66.8,83.9,74.7,63.7,82.8,0,36,0.0,0,2,0,107.0,12,87,97,3,9,16,0,163,102,2.0,13.6
Alvin Pacheco,83401,S,TEXAS ST,12,2,9.7,58.3,97.3,24.6,14.3,0,1,1,8.3,314,59.3,58.0,85.5,58.4,54.7,67.2,0,51,8.3,1,1,0,126.4,7,181,186,0,9,12,1,138,96,0.8,19.7
Jarron Morris,83402,CB,TEXAS ST,12,2,10.6,65.1,99.2,8.7,5.7,2,0,6,9.5,314,68.4,66.3,86.1,54.4,56.6,49.5,2,38,14.3,6,4,8,112.5,41,372,375,9,34,63,9,451,87,1.3,11.0
Jaylen Key,83413,S,UAB,2,0,4.0,100.0,100.0,9.0,9.0,0,0,0,0.0,321,71.7,72.1,70.0,,62.2,77.8,0,4,0.0,0,0,0,83.3,1,9,9,1,1,1,0,4,0,0.4,4.0
Rayshad Williams,83416,CB,UCLA,10,0,12.2,80.0,99.2,7.9,6.3,0,0,2,5.0,324,46.6,50.5,84.2,54.7,75.0,62.0,0,58,16.1,5,0,2,158.3,32,262,264,6,26,40,7,538,222,2.1,16.8
Stephan Blaylock,83417,S,UCLA,12,6,9.2,80.6,99.6,15.8,12.7,0,1,3,8.3,324,56.1,61.8,88.5,59.1,70.4,70.7,0,75,15.7,8,1,0,130.9,29,485,487,8,37,36,2,395,200,0.9,13.6
Alex Johnson,83418,S,UCLA,2,0,22.0,100.0,90.9,4.5,4.5,0,0,0,0.0,324,45.4,45.9,77.6,59.2,60.0,,0,35,,0,0,0,118.8,2,10,11,0,0,2,0,46,2,5.1,23.0
Kenny Churchwell III,83419,S,UCLA,5,1,9.0,50.0,100.0,16.5,8.3,0,0,0,0.0,324,56.3,50.4,0.0,,47.7,63.0,0,10,16.7,1,0,2,97.9,2,38,38,1,4,4,1,14,6,0.4,7.0
Patrick Jolly Jr.,83420,CB,UCLA,2,0,0.0,100.0,100.0,4.0,4.0,0,0,0,0.0,324,55.9,50.1,72.6,,48.9,26.2,0,13,50.0,1,0,0,93.8,2,10,10,0,1,2,0,13,13,1.6,6.5
Elisha Guidry,83421,S,UCLA,12,2,4.7,69.7,97.0,16.0,11.2,0,0,1,3.0,324,61.3,61.9,87.5,51.4,63.7,66.0,0,45,16.0,4,1,0,104.2,23,384,396,4,19,33,1,269,235,0.7,11.7
Phillip Hill,83424,S,UNLV,1,0,7.0,100.0,100.0,7.0,7.0,0,0,0,0.0,325,55.0,58.9,70.4,,64.7,77.8,0,13,0.0,0,0,0,118.8,1,7,7,0,1,1,0,13,6,1.9,13.0
Myles Plummer,83425,CB,UNLV,9,1,17.0,65.5,99.0,10.4,6.8,0,0,3,10.3,325,56.1,55.4,83.2,59.0,51.4,64.5,0,50,0.0,0,0,0,138.3,19,207,209,6,17,29,3,328,77,1.7,17.3
Bryce Jackson,83428,S,UNLV,6,0,8.4,66.7,98.1,16.8,11.2,0,0,0,0.0,325,72.6,76.4,82.2,80.6,74.6,80.2,0,10,0.0,0,0,0,70.1,6,103,105,5,7,9,0,25,7,0.2,4.2
Vonte Davis,83429,S,UTAH,6,1,13.0,100.0,100.0,8.8,8.8,0,0,0,0.0,328,68.9,73.4,74.5,,78.1,69.1,0,74,16.7,1,0,0,158.3,4,36,36,3,4,4,1,114,62,3.3,28.5
R.J. Hubert,83431,S,UTAH,9,0,8.3,77.8,92.4,16.7,13.0,0,0,0,0.0,328,58.9,58.8,0.0,53.2,67.5,60.5,0,17,21.4,3,0,1,106.9,7,121,131,0,11,9,0,87,71,0.7,12.4
Tareke Lewis,83432,CB,UTAH,12,4,15.1,54.5,100.0,13.1,7.2,0,1,9,27.3,328,79.7,80.6,83.7,,76.5,74.4,1,77,7.7,1,6,0,93.8,18,246,246,1,8,33,2,306,78,1.3,17.0
Malone Mataele,83433,CB,UTAH,3,0,7.3,75.0,100.0,5.7,4.3,0,0,0,0.0,328,67.5,67.9,75.4,,61.8,79.3,0,8,0.0,0,0,0,81.3,3,18,18,1,3,4,0,16,5,0.9,5.3
Tyson Wilson,83438,S,UTEP,3,0,3.0,100.0,100.0,4.0,4.0,0,0,0,0.0,330,28.2,27.1,68.2,,60.0,,0,15,,0,0,0,118.8,1,5,5,0,0,1,0,15,12,3.8,15.0
Ray Walters,83440,CB,UTEP,3,0,11.0,100.0,100.0,5.0,5.0,0,0,0,0.0,330,47.1,47.3,70.9,,60.0,,0,19,,0,0,0,158.3,1,5,5,0,0,1,1,19,8,3.8,19.0
Justin Prince,83441,S,UTEP,4,1,5.0,58.3,97.6,17.0,9.9,1,0,1,8.3,330,67.1,65.7,0.0,56.4,65.1,65.9,0,17,18.8,3,1,1,70.1,7,124,127,4,12,12,0,56,43,0.5,8.0
Josh Caldwell,83442,CB,UTEP,12,0,13.6,50.9,99.0,10.5,5.4,0,0,12,22.6,330,60.3,63.0,11.0,57.0,78.8,74.5,0,45,12.9,4,9,4,97.6,27,295,298,5,27,53,5,275,72,1.0,10.2
Nathan Logoleo,83443,ED,UTEP,10,0,,,5.0,,,0,0,0,,330,63.5,68.4,84.1,58.6,69.6,53.5,0,,0.0,0,0,0,0.0,0,6,120,1,3,0,0,0,0,0.0,
Brendon Harris,83446,S,VANDERBILT,10,0,9.3,81.8,94.5,14.3,11.7,0,1,2,18.2,333,69.2,63.5,84.9,54.6,55.2,33.6,0,55,28.6,6,2,0,149.1,9,138,146,4,15,11,1,147,71,1.1,16.3
Maxwell Worship,83447,S,VANDERBILT,8,0,5.6,85.7,93.5,8.0,6.9,1,0,0,0.0,333,42.2,45.3,79.1,46.6,57.4,45.8,0,20,33.3,2,0,3,140.2,6,58,62,2,4,7,1,57,33,1.2,9.5
BJ Anderson,83448,CB,VANDERBILT,12,0,12.1,70.4,99.0,9.4,6.6,0,0,3,11.1,333,62.8,64.7,29.0,55.5,75.6,74.6,0,63,10.0,2,3,3,135.4,19,192,194,6,18,27,2,324,143,1.8,17.1
Tre' Douglas III,83449,CB,VANDERBILT,2,0,-4.0,100.0,100.0,4.0,4.0,0,0,0,0.0,333,72.8,73.3,72.6,,62.8,76.6,0,-4,0.0,0,0,0,79.2,1,4,4,1,2,1,0,-4,0,-1.0,-4.0
Dashaun Jerkins,83450,S,VANDERBILT,11,2,6.7,68.8,97.5,26.5,18.2,0,0,2,12.5,333,49.2,55.3,86.8,70.1,63.1,63.0,0,23,18.2,4,2,0,95.8,11,307,315,2,16,16,0,140,87,0.5,12.7
Kyler Gordon,83451,CB,WASHINGTON,12,2,8.6,68.0,99.6,15.1,10.2,0,0,4,16.0,340,71.4,72.3,21.2,58.3,79.7,64.1,0,31,17.4,4,3,4,86.6,17,265,266,4,17,25,0,167,52,0.7,9.8
Dominique Hampton,83452,CB,WASHINGTON,5,0,15.3,66.7,100.0,7.7,5.1,0,1,1,11.1,340,51.6,53.0,78.2,,63.8,77.8,0,41,0.0,0,1,0,104.9,6,47,47,0,3,9,0,102,14,2.2,17.0
Dustin Bush,83455,CB,WASHINGTON,2,0,,,100.0,,,0,0,0,,340,63.7,64.6,70.6,,60.0,,0,,,0,0,0,0.0,0,4,4,0,0,0,0,0,0,0.0,
Pat Nunn,83457,S,WASH STATE,9,1,8.0,75.0,91.6,12.0,9.0,0,0,1,12.5,341,68.9,68.9,83.2,56.2,68.2,70.2,0,47,0.0,0,1,0,156.3,6,76,83,3,5,8,1,104,49,1.4,17.3
Beanie Bishop Jr.,83459,CB,W KENTUCKY,10,0,12.9,63.6,99.0,12.9,8.2,0,0,1,9.1,346,62.0,64.6,80.2,60.0,73.7,85.6,0,33,0.0,0,1,0,121.8,7,95,96,2,9,11,1,96,14,1.1,13.7
A.J. Brathwaite Jr.,83460,S,W KENTUCKY,5,1,11.0,0.0,96.4,,25.0,0,0,0,0.0,346,73.7,73.3,84.7,59.7,66.4,80.2,0,,0.0,0,0,0,39.6,0,27,28,1,1,1,0,0,0,0.0,
Cardavion Myers,83463,CB,W KENTUCKY,2,0,8.0,0.0,100.0,,7.0,0,0,0,0.0,346,65.0,66.2,76.6,,60.0,,0,,,0,0,0,39.6,0,7,7,0,0,1,0,0,0,0.0,
Alontae Taylor,83469,CB,TENNESSEE,12,2,13.5,61.1,97.8,13.4,8.2,0,2,1,2.8,307,57.1,59.1,85.6,66.6,63.2,54.2,1,64,17.4,4,1,1,102.1,22,314,321,6,17,36,3,284,91,1.0,12.9
Michael Matus,83473,ED,ARIZONA ST,11,0,11.0,0.0,7.1,,7.0,0,0,0,0.0,110,55.6,55.3,80.1,53.7,72.4,74.5,0,,100.0,1,0,0,39.6,0,7,99,0,0,1,0,0,0,0.0,
Noel Iwuchukwu,83474,ED,ARK STATE,11,0,,,3.5,,,0,0,0,,113,59.6,65.8,82.6,64.8,63.7,82.3,0,,0.0,0,0,0,0.0,0,3,86,2,1,0,0,0,0,0.0,
Demitri Washington,83476,ED,BOISE ST,12,1,3.4,80.0,49.2,28.0,22.4,0,0,0,0.0,120,68.3,71.2,88.5,65.9,72.4,56.3,0,14,25.0,2,0,0,88.3,4,118,240,6,5,5,0,26,9,0.2,6.5
Dylan Herberg,83477,ED,BOISE ST,2,0,,,44.4,,,0,0,0,,120,61.6,53.9,76.8,65.3,46.2,73.0,0,,,0,0,0,0.0,0,4,9,1,0,0,0,0,0,0.0,
Shawn Lawson,83496,CB,KENTUCKY,1,0,,,80.0,,,0,0,0,,202,64.4,65.4,73.5,60.0,60.0,74.8,0,,0.0,0,0,0,0.0,0,4,5,0,1,0,0,0,0,0.0,
Myles Cole,83500,ED,LA MONROE,5,0,,,9.5,,,0,0,0,,209,60.5,62.0,79.8,53.2,64.9,77.0,0,,,0,0,0,0.0,0,2,21,0,0,0,0,0,0,0.0,
Travez Moore,83501,ED,LSU,2,0,,,8.3,,,0,0,0,,211,61.8,69.0,81.0,66.0,66.5,45.3,0,,100.0,1,0,0,0.0,0,4,48,0,0,0,0,0,0,0.0,
Fabien Lovett,83506,DI,MISS STATE,12,1,,,1.9,,,0,0,0,,227,59.5,60.3,68.0,64.9,56.7,48.8,0,,50.0,1,0,1,0.0,0,4,216,1,0,0,0,0,0,0.0,
Jaden Crumedy,83508,DI,MISS STATE,11,0,,,1.1,,,0,0,0,,227,56.4,63.9,84.7,59.3,65.4,49.2,0,,33.3,1,0,0,0.0,0,2,184,2,2,0,0,0,0,0.0,
Zak Mahannah,83510,DI,NEVADA,4,0,,,3.2,,,0,0,0,,239,60.0,57.3,78.0,59.7,56.2,75.4,0,,,0,0,0,0.0,0,1,31,0,0,0,0,0,0,0.0,
Tyreke Smith,83513,ED,OHIO STATE,9,0,3.0,100.0,4.3,5.0,5.0,0,0,0,0.0,260,56.9,77.2,83.3,78.1,72.3,62.7,0,13,100.0,1,0,0,118.8,1,5,115,2,0,1,0,13,10,2.6,13.0
Javontae Jean-Baptiste,83514,ED,OHIO STATE,12,1,4.0,0.0,4.0,,4.0,0,0,0,0.0,260,60.9,65.7,83.5,66.1,61.3,37.7,0,,0.0,0,0,0,39.6,0,4,101,3,1,1,0,0,0,0.0,
Jack Colletto,83540,LB,OREGON ST,2,0,4.0,0.0,81.3,,12.0,0,0,0,0.0,265,55.0,64.0,74.4,70.0,68.0,75.6,0,,,0,0,0,39.6,0,13,16,0,0,1,0,0,0,0.0,
Tyler Allgeier,83639,LB,BYU,7,0,5.7,66.7,92.8,15.3,10.2,0,1,1,16.7,128,50.4,58.7,79.0,62.4,67.0,65.1,0,19,33.3,1,1,0,127.8,4,64,69,1,2,6,1,44,17,0.7,11.0
Jeremy Banks,83769,LB,TENNESSEE,3,1,6.3,66.7,94.4,8.5,5.7,0,0,0,0.0,307,68.6,58.3,74.2,60.0,47.7,71.0,2,8,0.0,0,0,0,77.1,2,17,18,0,0,3,1,14,15,0.8,7.0
Marquez Johnson,83776,CB,TEXAS A&M,1,0,15.7,66.7,100.0,2.5,1.7,0,0,0,0.0,312,54.8,54.6,70.5,,60.0,74.8,0,20,0.0,0,0,0,93.8,2,5,5,0,1,3,0,26,12,5.2,13.0
Gino Appleberry,83803,HB,W KENTUCKY,1,0,,,100.0,,,0,0,0,,346,60.0,62.4,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Amari Burney,83811,LB,FLORIDA,7,0,7.3,66.7,93.1,8.2,5.5,0,0,1,4.2,163,63.5,62.5,82.1,51.2,61.8,70.3,1,40,0.0,0,1,0,78.8,16,135,145,7,15,24,1,142,113,1.1,8.9
