player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Rex Van Wyhe,173123,LB,KANSAS ST,3,0,6.3,66.7,75.0,11.5,7.7,0,1,2,66.7,199,80.7,70.5,75.5,55.1,56.3,64.7,0,14,0.0,0,2,0,88.2,2,24,32,1,1,3,0,22,5,1.0,11.0
Jonathan Bax,173128,LB,TCU,2,0,,,85.7,,,0,0,0,,305,62.6,59.3,71.8,59.1,56.6,,0,,,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Randon Fontenette,173136,S,TCU,7,0,13.0,100.0,100.0,43.0,43.0,0,0,0,0.0,305,60.3,69.3,77.1,,82.6,88.0,0,14,0.0,0,0,1,118.8,1,45,45,0,5,1,0,14,1,0.3,14.0
Vernon Glover,173137,CB,TCU,5,2,6.9,50.0,100.0,5.5,2.8,0,0,1,12.5,305,60.8,61.9,73.4,,63.5,29.5,1,26,40.0,2,1,0,24.0,4,22,22,0,1,8,0,38,20,1.7,9.5
Jamel Johnson,173140,S,TCU,7,1,16.2,80.0,100.0,22.3,17.8,0,0,0,0.0,305,57.2,67.3,79.4,,85.0,74.4,0,43,28.6,2,0,0,118.8,4,95,95,0,4,5,0,88,18,1.0,22.0
Jordan Lester,173142,CB,TCU,2,0,11.3,66.7,100.0,5.5,3.7,0,0,0,0.0,305,51.9,52.6,74.8,,60.0,72.5,0,34,0.0,0,0,0,103.5,2,11,11,1,1,3,0,33,6,3.0,16.5
Anthony Hill Jr.,173158,LB,TEXAS,12,3,1.3,85.7,71.3,8.6,7.4,0,1,0,0.0,311,60.8,58.7,0.0,69.7,53.2,74.0,0,22,9.4,3,0,3,89.4,24,214,300,21,26,28,0,153,140,0.7,6.4
Liona Lefau,173161,LB,TEXAS,6,0,-5.0,100.0,86.2,11.5,11.5,0,0,0,0.0,311,46.9,46.2,73.1,56.8,52.6,26.3,0,18,,0,0,0,118.8,2,25,29,0,0,2,0,31,41,1.3,15.5
Malik Muhammad,173165,CB,TEXAS,12,2,10.4,67.9,99.6,11.9,8.1,0,1,6,21.4,311,76.3,74.6,83.1,47.0,62.9,59.2,1,29,16.7,4,3,0,72.8,19,238,239,7,18,28,0,195,69,0.9,10.3
Ben Cutter,173173,LB,W VIRGINIA,10,5,4.5,95.0,82.9,10.3,9.8,0,1,1,5.0,343,59.3,47.3,0.0,58.1,39.9,50.6,0,23,26.1,6,1,2,129.0,19,203,245,10,12,20,2,139,83,0.7,7.3
Jayven Anderson,173196,S,N TEXAS,7,1,7.0,85.7,97.8,14.7,12.6,0,0,1,14.3,251,56.0,60.2,0.0,69.6,70.1,72.7,0,80,10.0,1,1,3,158.3,6,90,92,2,8,7,2,135,99,1.5,22.5
Chavez Brown,173197,LB,N TEXAS,1,0,20.0,0.0,55.6,,5.0,0,0,0,0.0,251,61.5,76.3,72.5,64.9,70.3,75.6,0,,,0,0,0,39.6,0,5,9,1,0,1,0,0,0,0.0,
Evan Jackson,173204,S,N TEXAS,12,0,14.2,42.1,100.0,17.8,7.5,0,0,4,21.1,251,70.5,65.0,84.8,,50.2,44.3,1,28,21.4,3,4,0,56.5,8,149,149,2,11,19,1,108,22,0.8,13.5
Brian Nelson II,173211,CB,N TEXAS,2,0,27.9,25.0,100.0,15.0,3.8,0,0,2,25.0,251,72.2,72.9,77.7,,69.9,61.8,0,37,0.0,0,2,0,54.7,2,31,31,0,1,8,0,53,6,1.8,26.5
Taylor Starling,173218,CB,N TEXAS,2,0,21.0,50.0,85.7,28.0,14.0,0,0,0,0.0,251,61.6,61.5,78.8,63.9,57.1,73.5,0,23,,0,0,0,131.3,1,30,35,0,0,2,1,23,0,0.8,23.0
Max Ahoia,173223,CB,RICE,4,0,16.0,100.0,100.0,2.5,2.5,0,0,0,0.0,275,43.5,46.2,74.4,,61.6,73.5,0,21,0.0,0,0,0,118.8,2,5,5,0,1,2,0,38,6,7.6,19.0
Ty Anthony Morris,173225,LB,RICE,7,1,14.0,0.0,56.5,,24.0,0,0,0,0.0,275,53.4,58.6,77.8,72.9,54.1,50.4,0,,50.0,1,0,0,39.6,0,26,46,0,0,1,0,0,0,0.0,
Jordan Campbell,173229,ED,RICE,9,0,,,5.6,,,0,0,0,,275,60.1,60.3,81.8,58.6,61.4,60.7,0,,100.0,1,0,0,0.0,0,4,71,0,0,0,0,0,0,0.0,
Jordan Montgomery,173277,LB,TEMPLE,1,0,,,100.0,,,0,0,0,,306,61.1,69.0,70.5,,68.7,77.6,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Ben Osueke,173278,CB,TEMPLE,11,4,17.5,57.6,98.4,9.2,5.3,0,0,1,3.0,306,62.5,62.1,82.7,51.8,60.4,62.0,0,61,12.5,2,0,1,135.4,19,188,191,3,10,33,5,362,96,2.1,19.1
Zyil Powell,173279,S,TEMPLE,1,1,,,100.0,,,0,0,0,,306,74.4,73.7,74.0,,64.8,79.4,0,,0.0,0,0,0,0.0,0,6,6,1,1,0,0,0,0,0.0,
Darrell Sweeting,173284,CB,TEMPLE,3,0,19.7,33.3,100.0,13.0,4.3,0,0,0,0.0,306,45.5,50.5,74.9,,65.8,73.5,0,25,0.0,0,0,0,64.6,1,15,15,0,1,3,0,25,2,1.9,25.0
C.J. Turner,173318,S,TULSA,3,0,4.0,66.7,73.3,5.5,3.7,0,0,0,0.0,320,37.0,31.0,75.2,55.9,38.9,27.7,0,15,50.0,1,0,0,92.4,2,11,15,1,1,3,0,25,30,2.3,12.5
Elijah Wilson,173319,LB,TULSA,2,0,-1.0,0.0,90.0,,9.0,0,0,0,0.0,320,53.6,52.1,69.3,60.0,60.0,20.1,0,,100.0,1,0,0,39.6,0,9,10,0,0,1,0,0,0,0.0,
Chris Bracy,173324,S,UAB,7,0,12.5,100.0,98.1,24.0,24.0,0,0,0,0.0,321,71.6,78.7,79.1,60.0,85.9,86.3,1,47,0.0,0,0,0,118.8,2,52,53,1,5,2,1,56,31,1.2,28.0
Ricky Lee III,173333,S,UAB,9,4,14.8,47.1,100.0,18.1,8.5,0,0,3,17.6,321,82.5,78.4,7.4,,65.0,72.1,2,25,6.7,1,3,1,24.8,8,155,155,2,10,17,0,94,26,0.6,11.8
Everett Roussaw Jr.,173344,LB,UAB,12,3,3.3,81.5,88.2,10.4,8.4,0,0,2,7.4,321,37.5,49.9,82.7,68.2,56.8,59.9,0,71,23.8,5,2,1,131.2,22,239,271,7,13,27,2,258,208,1.1,11.7
Tyler Thomas,173350,ED,UAB,3,0,,,7.1,,,0,0,0,,321,60.0,55.9,77.2,59.7,53.3,45.6,0,,,0,0,0,0.0,0,1,14,0,0,0,0,0,0,0.0,
Emmanuel Waller,173352,ED,UAB,8,0,,,1.5,,,0,0,0,,321,60.0,62.7,30.0,65.5,61.0,73.7,0,,,0,0,1,0.0,0,1,66,0,0,0,0,0,0,0.0,
Shamoun Duncan-Niusulu,173367,S,BOWL GREEN,11,0,12.4,60.0,100.0,12.5,7.5,0,0,2,20.0,122,44.8,50.1,86.6,,65.1,33.8,0,37,40.0,2,1,1,87.1,6,78,78,1,3,10,0,84,22,1.1,14.0
Amare Ferrell,173381,S,INDIANA,9,0,5.2,100.0,88.2,5.8,5.8,0,0,0,0.0,190,68.5,66.8,81.3,54.7,64.9,60.2,0,8,0.0,0,0,0,124.6,5,30,34,2,5,5,1,22,5,0.8,4.4
Kerry Brown,173399,S,MINNESOTA,1,0,,,100.0,,,0,0,0,,225,60.0,63.5,67.3,,61.0,74.3,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Za'Quan Bryan,173400,CB,MINNESOTA,1,0,13.5,50.0,100.0,9.0,4.5,0,0,0,0.0,225,40.8,40.8,71.7,,60.0,74.2,0,11,0.0,0,0,1,66.7,1,10,10,0,1,2,0,11,-1,1.2,11.0
Matt Kingsbury,173407,LB,MINNESOTA,1,1,18.7,100.0,88.9,2.7,2.7,0,0,0,0.0,225,33.0,31.2,72.9,60.0,41.1,81.2,0,52,0.0,0,0,0,158.3,3,8,9,0,1,3,1,79,23,9.9,26.3
Koron Hayward,173436,ED,W KENTUCKY,7,0,4.9,64.3,60.3,4.9,3.1,0,0,0,0.0,346,39.2,46.4,84.3,56.9,56.2,29.7,0,20,20.0,1,0,0,79.2,9,44,73,1,4,14,0,79,49,1.8,8.8
Rashion Hodge,173438,LB,W KENTUCKY,8,2,2.6,85.7,84.2,9.8,8.4,0,0,1,14.3,346,59.3,56.1,79.6,52.4,55.1,71.7,0,17,12.5,1,1,0,95.2,6,64,76,2,5,7,0,48,28,0.8,8.0
Devon Lynch,173443,LB,W KENTUCKY,7,1,10.7,71.4,93.0,12.8,9.1,0,0,0,0.0,346,60.7,68.2,80.7,56.2,72.8,52.0,0,44,40.0,4,0,0,103.9,5,66,71,3,5,7,0,71,24,1.1,14.2
Nazir Ward,173447,CB,W KENTUCKY,5,0,16.6,75.0,100.0,8.0,6.0,0,0,1,12.5,346,48.7,44.8,77.5,,38.9,29.9,0,29,20.0,1,0,0,156.3,6,49,49,2,4,8,3,121,17,2.5,20.2
A'Marion McCoy,173448,CB,BOISE ST,12,2,16.0,44.4,100.0,14.2,6.3,0,0,6,13.3,120,70.4,71.7,84.6,68.8,69.6,46.8,2,59,25.0,7,1,0,45.3,20,292,292,7,19,45,0,267,97,0.9,13.4
Milo Lopez,173450,S,BOISE ST,4,0,,,87.5,,,0,0,0,,120,51.9,49.0,69.1,59.8,52.8,73.1,0,,,0,0,0,0.0,0,7,8,0,0,0,0,0,0,0.0,
TJ Crandall,173463,CB,COLO STATE,8,2,17.7,60.0,100.0,14.7,8.8,0,1,2,13.3,144,76.9,76.1,83.0,,67.5,61.2,1,37,20.0,3,2,0,88.7,9,137,137,5,10,15,1,152,30,1.2,16.9
Jaylen Gardner,173474,S,COLO STATE,11,1,16.2,50.0,94.9,17.3,8.7,0,0,2,33.3,144,58.0,56.2,82.8,46.7,57.0,63.5,0,20,33.3,2,1,0,72.9,3,56,59,1,3,6,0,42,28,0.8,14.0
Drew Rodriguez,173485,LB,COLO STATE,2,0,1.0,100.0,100.0,5.0,5.0,0,0,0,0.0,144,49.7,31.3,70.7,,36.0,26.5,0,4,100.0,1,0,0,83.3,1,5,5,0,0,1,0,4,3,0.8,4.0
Buom Jock,173486,LB,COLO STATE,12,3,-1.4,100.0,97.5,14.4,14.4,0,0,0,0.0,144,73.7,57.5,79.3,57.1,44.4,74.6,0,11,0.0,0,0,0,98.3,5,78,80,2,6,5,0,38,45,0.5,7.6
Camryn Bracha,173509,S,FRESNO ST,10,2,15.7,66.7,96.2,72.5,48.3,0,0,1,33.3,169,69.5,72.6,84.6,83.6,69.8,69.8,0,16,18.2,2,1,0,86.8,2,152,158,3,7,3,0,21,1,0.1,10.5
Ezra Christensen,173523,DI,FRESNO ST,10,0,,,1.9,,,0,0,0,,169,59.3,50.5,25.1,57.7,51.2,44.8,0,,100.0,1,0,1,0.0,0,1,54,1,0,0,0,0,0,0.0,
A.J. Harris,173534,CB,GEORGIA,4,2,14.1,55.6,98.1,10.4,5.8,0,0,1,11.1,173,66.8,66.2,78.3,58.9,61.0,73.1,0,32,0.0,0,0,0,107.2,5,53,54,1,3,9,1,47,15,0.9,9.4
Justyn Rhett,173535,S,GEORGIA,2,0,,,100.0,,,0,0,0,,173,62.6,64.7,71.8,,63.0,76.4,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Joenel Aguero,173536,CB,GEORGIA,6,0,4.4,75.0,92.0,7.6,5.7,1,0,0,0.0,173,54.0,53.7,81.6,53.9,55.9,57.8,0,21,28.6,2,0,1,91.0,9,69,75,3,5,12,0,76,64,1.1,8.4
C.J. Allen,173539,LB,GEORGIA,11,1,2.9,70.6,86.1,11.5,8.1,0,0,2,11.8,173,76.1,67.8,82.2,61.4,56.8,68.7,0,33,9.1,1,0,0,85.9,12,142,165,8,9,17,0,102,94,0.7,8.5
Raylen Wilson,173541,LB,GEORGIA,8,1,2.4,71.4,67.6,8.8,6.3,0,0,0,0.0,173,54.9,60.4,80.1,62.8,63.3,59.1,0,57,66.7,2,0,0,113.7,5,46,68,0,0,7,0,100,90,2.3,20.0
Damon Wilson Jr.,173543,ED,GEORGIA,11,0,7.0,100.0,14.9,7.0,7.0,0,0,0,0.0,173,62.1,73.6,81.7,80.4,55.3,50.9,0,7,100.0,1,0,0,95.8,1,7,47,1,0,1,0,7,0,1.0,7.0
Samuel M'Pemba,173546,ED,GEORGIA,5,1,7.0,100.0,29.6,4.0,4.0,0,0,0,0.0,173,49.8,41.4,80.6,62.1,33.8,80.3,0,21,0.0,0,0,0,118.8,2,8,27,0,3,2,0,29,15,3.6,14.5
Gabe Harris,173547,ED,GEORGIA,6,0,,,1.8,,,0,0,0,,173,59.3,68.5,80.4,79.1,54.3,77.4,0,,0.0,0,0,0,0.0,0,1,57,0,1,0,0,0,0,0.0,
Jaden Yates,173560,LB,MARSHALL,2,1,2.0,100.0,94.1,14.0,14.0,0,0,0,0.0,214,62.5,62.7,73.4,58.8,61.4,79.5,0,8,0.0,0,0,0,139.6,1,16,17,0,0,1,1,8,6,0.6,8.0
Chris Thomas,173563,DI,MARSHALL,8,0,,,1.5,,,0,0,0,,214,60.0,62.7,80.3,56.6,65.4,78.1,0,,0.0,0,0,0,0.0,0,1,66,1,1,0,0,0,0,0.0,
Ques McNeal,173565,CB,SO MISS,6,0,19.6,62.5,100.0,10.4,6.5,0,0,2,12.5,296,56.3,55.8,82.7,,53.0,77.5,0,40,10.0,1,2,1,127.1,10,110,110,1,9,16,1,207,36,2.0,20.7
Miquel Dingle,173635,LB,TEXAS TECH,4,2,1.8,88.9,90.5,4.3,3.8,0,0,0,0.0,315,58.8,45.8,78.1,56.0,33.5,71.5,0,49,0.0,0,0,0,144.0,8,38,42,2,4,9,1,87,74,2.6,10.9
Chapman Lewis,173640,S,TEXAS TECH,4,1,6.7,33.3,100.0,73.0,24.3,0,0,0,0.0,315,66.5,63.4,0.0,49.0,64.8,67.8,0,10,25.0,1,0,1,43.8,1,78,78,0,2,3,0,10,0,0.1,10.0
Jordan Sanford,173646,S,TEXAS TECH,7,0,12.0,71.4,98.6,13.0,9.3,0,0,0,0.0,315,52.5,56.6,81.3,59.7,65.3,78.0,0,33,0.0,0,0,0,100.9,5,70,71,0,3,7,0,66,22,1.0,13.2
Dylan Spencer,173649,ED,TEXAS TECH,7,0,2.5,100.0,20.5,4.5,4.5,0,0,0,0.0,315,65.5,61.8,82.4,62.2,56.4,78.9,0,6,0.0,0,0,0,79.2,2,9,44,2,2,2,0,6,1,0.7,3.0
Jeremiah Moses,173677,CB,LA LAFAYET,1,0,44.0,100.0,100.0,6.0,6.0,0,0,0,0.0,207,37.5,36.4,70.6,,60.0,,0,39,,0,0,0,158.3,1,7,7,0,0,1,1,39,0,6.5,39.0
Adepoju Adebawore,173683,ED,OKLAHOMA,12,0,3.0,100.0,7.3,7.0,7.0,0,0,0,0.0,261,62.0,61.8,42.8,67.2,54.7,58.2,0,4,50.0,1,0,1,83.3,1,8,110,2,1,1,0,4,1,0.6,4.0
Peyton Bowen,173687,S,OKLAHOMA,12,2,10.2,46.2,96.8,29.0,13.4,0,2,5,38.5,261,76.3,77.2,85.1,66.9,76.6,85.1,0,39,0.0,0,5,1,89.9,6,183,189,3,13,13,1,74,25,0.4,12.3
Lewis Carter,173689,LB,OKLAHOMA,3,0,1.5,50.0,71.4,10.0,5.0,0,0,0,0.0,261,52.0,59.9,74.0,66.9,63.4,79.7,0,7,,0,0,0,58.3,1,10,14,0,0,2,0,7,6,0.7,7.0
Reed DeQuasie,173693,S,OKLAHOMA,1,0,,,100.0,,,0,0,0,,261,60.0,61.2,70.7,,60.3,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Kendel Dolby,173694,CB,OKLAHOMA,11,3,6.5,65.9,90.7,8.5,5.6,0,0,3,7.3,261,65.0,65.3,1.3,66.4,68.6,68.8,2,39,12.9,4,3,4,62.0,27,245,270,8,24,41,0,250,164,1.1,9.3
Jacobe Johnson,173703,CB,OKLAHOMA,6,0,4.0,100.0,100.0,45.0,45.0,0,0,0,0.0,261,80.8,78.4,78.2,,61.2,57.1,1,5,0.0,0,0,0,47.9,1,46,46,0,2,1,0,5,1,0.1,5.0
Daeh McCullough,173707,S,OKLAHOMA,1,0,,,100.0,,,0,0,0,,261,60.0,60.6,69.5,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Konnor Near,173713,LB,OKLAHOMA,3,1,6.3,66.7,92.9,6.5,4.3,0,0,0,0.0,261,78.4,84.6,71.8,59.1,74.9,78.8,0,4,0.0,0,0,0,70.1,2,13,14,1,1,3,0,8,4,0.6,4.0
Samuel Omosigho,173714,S,OKLAHOMA,6,1,3.6,60.0,92.6,8.0,4.8,0,0,0,0.0,261,71.6,72.5,78.9,56.9,71.0,81.5,0,10,0.0,0,0,0,64.6,3,25,27,1,3,5,0,15,15,0.6,5.0
Makari Vickers,173721,CB,OKLAHOMA,6,0,7.8,50.0,96.4,13.0,6.5,0,0,1,25.0,261,53.1,61.4,77.5,60.0,78.9,83.8,0,19,0.0,0,1,1,122.9,2,27,28,1,3,4,1,38,12,1.5,19.0
Jasiah Wagoner,173722,CB,OKLAHOMA,7,0,9.7,42.9,100.0,15.3,6.6,0,0,2,28.6,261,57.2,58.7,77.9,,64.8,35.1,0,31,50.0,1,1,0,74.1,3,48,48,0,1,7,0,61,31,1.3,20.3
Zachary Card,173726,WR,OREGON ST,1,0,,,100.0,,,0,0,0,,265,60.0,62.4,60.0,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Nikko Taylor,173735,ED,OREGON ST,3,0,,,28.6,,,0,0,0,,265,64.1,65.0,79.1,62.3,61.2,33.9,0,,50.0,1,0,0,0.0,0,8,28,1,1,0,0,0,0,0.0,
Levi Brown,173846,S,AIR FORCE,5,0,8.8,75.0,91.7,7.0,5.3,0,0,0,0.0,101,62.4,60.2,76.2,52.9,59.1,78.1,0,18,0.0,0,0,0,97.9,3,22,24,0,1,4,0,32,14,1.5,10.7
Zach Juckel,173870,LB,AIR FORCE,5,0,2.7,71.4,84.0,4.2,3.0,0,1,1,14.3,101,71.3,69.7,76.5,55.0,65.1,61.5,0,23,0.0,0,1,0,89.6,5,21,25,1,3,7,0,47,32,2.2,9.4
Jakobi McGowan,173873,S,AIR FORCE,1,0,32.0,0.0,100.0,,3.0,0,0,0,0.0,101,70.5,70.0,68.6,,,,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Grant Uyl,173886,LB,AIR FORCE,1,0,-2.0,100.0,100.0,4.0,4.0,0,0,0,0.0,101,49.4,46.7,66.3,,60.0,,0,30,,0,0,0,118.8,1,4,4,0,0,1,0,30,32,7.5,30.0
Kanye Clark,173969,CB,UCLA,1,0,21.0,0.0,100.0,,7.5,0,0,0,0.0,324,60.2,63.7,74.5,,70.5,74.2,0,,,0,0,0,39.6,0,15,15,0,0,2,0,0,0,0.0,
R.J. Jones,173977,CB,UCLA,2,0,,,100.0,,,0,0,0,,324,62.6,63.8,70.6,,60.5,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Ty Lee,173978,LB,UCLA,1,0,,,100.0,,,0,0,0,,324,60.0,64.7,69.4,,62.8,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Mone Malafu,173980,LB,UCLA,1,0,,,50.0,,,0,0,0,,324,60.0,32.4,68.9,60.0,34.4,25.6,0,,,0,0,0,0.0,0,1,2,0,0,0,0,0,0,0.0,
Wyatt Mosier,173984,LB,UCLA,1,0,,,100.0,,,0,0,0,,324,60.0,69.7,68.1,,67.5,73.2,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Donavyn Pellot,173985,LB,UCLA,1,0,,,53.3,,,0,0,0,,324,64.1,74.4,76.2,63.6,74.7,79.1,0,,0.0,0,0,0,0.0,0,8,15,1,1,0,0,0,0,0.0,
Zeke Thomas,173989,S,UCLA,1,0,,,100.0,,,0,0,0,,324,60.0,61.9,70.4,,60.2,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Marquise Villahermosa,173991,CB,UCLA,1,0,5.0,100.0,100.0,1.0,1.0,0,0,0,0.0,324,52.9,53.9,68.9,,63.2,77.9,0,11,0.0,0,0,0,112.5,1,1,1,0,1,1,0,11,6,11.0,11.0
Carter Davis,174003,CB,BOSTON COL,1,0,,,100.0,,,0,0,0,,121,60.0,62.1,70.2,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
KP Price,174005,S,BOSTON COL,3,0,11.8,25.0,93.5,27.0,6.8,1,0,1,25.0,121,78.9,66.9,0.0,58.9,58.2,54.7,0,11,0.0,0,1,1,39.6,1,29,31,0,2,4,0,11,13,0.4,11.0
Lesterlaisene Lagafuaina,174015,ED,HAWAII,1,0,,,33.3,,,0,0,0,,180,60.0,62.3,72.5,58.8,61.4,72.2,0,,,0,0,0,0.0,0,1,3,0,0,0,0,0,0,0.0,
Makana Meyer,174017,S,HAWAII,5,0,26.5,50.0,100.0,14.0,7.0,0,0,0,0.0,180,47.0,54.7,72.9,,69.8,79.8,0,28,,0,0,0,135.4,1,14,14,0,0,2,1,28,0,2.0,28.0
Kaleb Patterson,174031,CB,ILLINOIS,1,0,10.0,0.0,100.0,,5.0,0,0,0,0.0,187,48.3,49.1,71.5,,60.4,,0,,,0,0,1,39.6,0,6,6,0,0,1,0,0,0,0.0,
Zachary Tobe,174034,CB,ILLINOIS,10,1,14.5,63.3,99.5,9.9,6.3,0,0,5,16.7,187,62.1,65.6,83.5,58.7,83.7,73.9,0,42,10.5,2,3,1,102.6,19,198,199,2,16,30,1,264,69,1.4,13.9
Cameron Calhoun,174037,CB,MICHIGAN,2,0,,,100.0,,,0,0,0,,222,62.5,53.3,71.0,,46.9,20.7,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Jyaire Hill,174040,CB,MICHIGAN,4,1,9.9,42.9,100.0,11.0,4.7,0,0,0,0.0,222,63.5,65.0,76.3,,67.1,63.8,0,8,0.0,0,0,0,50.3,3,33,33,1,4,7,0,18,10,0.5,6.0
Jordan Hall,174047,LB,MICH STATE,12,3,5.8,64.9,87.2,9.3,6.0,0,1,2,5.4,223,50.7,55.6,81.8,73.9,54.8,59.5,0,25,20.8,5,2,0,109.5,24,231,265,12,16,37,3,234,119,1.1,9.8
Chance Rucker,174052,CB,MICH STATE,12,3,11.4,47.1,97.6,17.0,8.0,0,0,4,11.8,223,61.2,59.6,43.4,52.5,56.6,37.0,1,60,15.8,3,4,1,69.2,16,284,291,1,13,34,1,248,92,0.9,15.5
Blesyng Alualu-Tuiolemotu,174061,LB,UNLV,4,0,,,75.0,,,0,0,0,,325,63.9,66.0,76.2,56.6,66.4,42.2,0,,100.0,1,0,0,0.0,0,9,12,0,0,0,0,0,0,0.0,
Thomas Anderson,174062,CB,UNLV,9,1,16.1,73.7,97.9,9.6,7.1,0,0,2,10.5,325,59.2,53.0,10.9,71.1,32.1,41.6,1,48,15.8,3,1,2,102.5,14,141,144,5,15,19,1,198,20,1.5,14.1
Cameren Jenkins,174076,S,UNLV,11,2,13.9,50.0,96.7,20.2,10.1,0,0,1,5.0,325,47.4,51.6,85.2,51.5,61.2,77.2,0,51,11.1,1,0,0,98.3,10,208,215,3,6,20,1,182,31,0.9,18.2
Jakevian Rodgers,174107,CB,UTSA,1,1,22.0,100.0,100.0,4.0,4.0,0,0,0,0.0,331,48.0,46.3,68.2,,,73.5,0,22,0.0,0,0,0,158.3,1,4,4,0,0,1,1,22,0,5.5,22.0
Jerry Mixon,174117,LB,OREGON,4,1,3.0,100.0,80.0,16.0,16.0,0,0,0,0.0,264,77.4,75.5,74.1,72.0,55.8,81.3,0,3,0.0,0,0,0,79.2,1,16,20,2,1,1,0,3,0,0.2,3.0
Teitum Tuioti,174118,ED,OREGON,11,1,2.0,100.0,14.6,5.0,5.0,0,0,0,0.0,264,72.6,57.5,46.2,60.0,46.3,77.9,0,7,0.0,0,0,1,89.6,4,21,144,5,9,4,0,22,14,1.1,5.5
Kodi DeCambra,174120,S,OREGON,1,0,,,100.0,,,0,0,0,,264,60.7,61.3,67.4,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Solomon Davis,174121,CB,OREGON,2,0,7.0,100.0,90.9,9.0,9.0,0,0,0,0.0,264,46.2,39.1,72.2,58.3,47.2,21.4,0,1,,0,0,1,118.8,1,10,11,0,0,1,1,1,0,0.1,1.0
Cole Martin,174122,S,OREGON,7,1,8.5,70.0,94.7,12.1,8.5,0,0,1,10.0,264,67.6,68.2,81.3,56.1,68.7,67.3,1,20,22.2,2,1,0,50.8,7,89,94,3,6,10,0,72,33,0.8,10.3
Tyler Turner,174123,S,OREGON,1,0,5.0,0.0,100.0,,6.0,0,0,0,0.0,264,63.4,64.0,71.2,,60.0,,0,,,0,0,0,39.6,0,6,6,0,0,1,0,0,0,0.0,
Matayo Uiagalelei,174124,ED,OREGON,11,1,5.5,100.0,10.6,8.5,8.5,0,0,0,0.0,264,58.7,67.5,56.0,63.7,72.5,62.5,0,6,75.0,3,0,1,89.6,2,19,180,2,0,2,0,11,0,0.6,5.5
Ayden Jackson,174147,S,GA SOUTHRN,6,0,11.5,75.0,100.0,7.3,5.5,0,0,0,0.0,174,54.5,50.5,76.7,,46.2,26.3,0,20,33.3,1,0,0,103.1,3,22,22,1,2,4,0,37,27,1.7,12.3
Matthew Littlejohn,174148,CB,CAL,10,1,9.8,71.8,95.8,9.5,6.8,2,0,1,2.6,130,58.7,63.3,86.9,55.3,78.8,65.8,1,31,17.4,4,1,2,89.4,28,277,289,7,18,39,1,277,81,1.0,9.9
Makai Lemon,174150,WR,USC,2,0,7.0,100.0,100.0,5.5,5.5,0,0,0,0.0,326,61.7,62.2,73.1,,60.0,77.9,0,10,0.0,0,0,0,102.1,2,11,11,0,3,2,0,17,3,1.5,8.5
Jamorri Colson,174155,CB,WASH STATE,6,1,12.4,50.0,99.0,12.6,6.3,0,1,2,14.3,341,67.5,63.9,81.9,59.9,46.7,29.9,1,45,33.3,2,1,1,67.0,7,95,96,1,3,14,1,98,34,1.1,14.0
Kapena Gushiken,174157,CB,WASH STATE,12,4,5.3,63.4,97.0,10.5,6.6,0,1,3,7.3,341,68.1,64.7,87.2,69.7,44.6,51.9,1,26,17.9,5,3,2,70.5,26,290,299,7,19,41,1,173,144,0.6,6.7
Johnathan Hall,174160,S,UTAH,4,1,2.0,100.0,93.9,15.5,15.5,0,0,0,0.0,328,73.3,74.6,76.8,66.9,68.6,59.6,0,5,20.0,1,0,0,81.3,2,31,33,3,3,2,0,7,3,0.2,3.5
Stephen Hall,174161,CB,WASH STATE,8,4,14.2,61.1,100.0,8.6,5.3,1,0,2,11.1,341,54.8,50.2,0.0,,47.6,57.8,0,36,17.6,3,1,6,87.0,11,105,105,3,10,18,0,147,47,1.5,13.4
