player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Michael Divinity Jr.,27046,ED,LSU,11,3,1.3,80.0,37.3,17.9,14.3,1,0,0,0.0,211,83.9,77.9,48.7,79.1,68.2,54.3,1,17,18.2,2,0,3,51.3,8,154,413,9,6,10,0,58,49,0.4,7.3
Michael Shelton,27049,CB,BYU,12,2,13.4,55.9,99.5,11.3,6.3,0,0,4,6.8,128,70.7,70.4,85.1,56.7,65.3,63.2,1,42,8.7,2,2,0,86.3,33,390,392,9,19,59,4,312,94,0.8,9.5
Clint Stephens,27056,CB,BOWL GREEN,12,1,17.3,37.0,97.7,16.5,6.1,1,1,5,10.9,122,63.6,61.6,4.6,52.2,63.5,67.1,2,40,13.3,2,2,8,72.9,17,302,309,3,12,46,5,242,105,0.9,14.2
Nnamdi Egbuaba,27059,ED,MARYLAND,10,0,1.0,100.0,22.5,7.0,7.0,0,0,0,0.0,215,51.6,62.9,83.1,57.2,69.0,59.7,0,11,50.0,1,0,0,112.5,1,9,40,0,1,1,0,11,10,1.6,11.0
Isaiah Rodgers,27069,CB,UMASS,10,2,11.3,66.7,99.2,8.1,5.4,0,1,5,11.9,216,61.8,64.6,86.4,57.1,71.8,78.3,2,51,10.3,3,4,2,93.5,28,239,241,6,24,42,2,401,130,1.8,14.3
Jonathan Wilson,27127,ED,MEMPHIS,12,0,,,0.3,,,0,0,0,,218,71.0,72.8,85.1,58.6,78.8,65.4,0,,40.0,2,0,0,0.0,0,1,312,7,3,0,0,0,0,0.0,
Bryce Huff,27128,ED,MEMPHIS,12,1,0.0,62.5,20.4,14.8,9.3,1,0,0,0.0,218,61.5,75.8,76.2,79.5,69.9,74.9,0,10,30.0,3,0,1,66.7,5,75,367,12,6,8,0,17,32,0.2,3.4
Austin Hall,27129,LB,MEMPHIS,12,4,7.9,61.2,79.3,10.8,6.6,0,0,4,8.2,218,60.7,68.1,66.5,57.6,82.2,76.5,0,57,16.0,4,3,2,85.8,30,338,426,6,17,49,0,384,219,1.2,12.8
Jack Walz III,27151,LB,BOWL GREEN,1,0,1.0,100.0,66.7,2.0,2.0,0,0,0,0.0,122,60.7,57.4,69.0,60.0,55.3,41.7,0,7,,0,0,0,95.8,1,2,3,0,0,1,0,7,6,3.5,7.0
Joeal Williams,27165,S,HOUSTON,11,1,13.5,70.8,92.8,10.6,7.5,0,0,2,8.3,182,49.5,55.1,84.4,58.7,76.9,83.8,0,36,0.0,0,2,1,119.8,17,192,207,2,15,24,1,258,50,1.4,15.2
Roman Brown,27228,LB,HOUSTON,12,6,4.2,84.2,79.2,17.8,15.0,0,0,1,5.3,182,64.5,53.1,83.1,52.3,48.5,89.5,1,22,5.0,1,1,0,112.1,16,301,380,4,13,19,2,147,89,0.5,9.2
Montez Sweat,27271,ED,MISS STATE,12,1,2.7,100.0,4.1,3.7,3.7,0,0,0,0.0,227,69.0,87.2,16.9,85.2,84.2,77.8,0,8,12.5,1,0,4,90.3,3,11,270,13,6,3,0,17,9,1.5,5.7
Jon Reschke,27292,LB,MICH STATE,12,1,1.9,66.7,80.6,15.5,10.3,0,0,0,0.0,223,50.7,59.4,78.2,53.0,69.0,61.1,0,25,0.0,0,0,0,97.9,8,133,165,1,6,12,0,116,94,0.9,14.5
Matt Morrissey,27297,S,MICH STATE,12,5,9.3,73.3,95.1,15.3,11.2,0,0,1,6.7,223,75.7,73.5,81.6,52.4,70.8,58.5,2,29,16.7,3,1,0,57.5,11,174,183,2,10,15,0,122,44,0.7,11.1
Lavert Hill,27374,CB,MICHIGAN,12,1,11.7,41.2,100.0,18.6,7.6,1,1,5,14.7,222,72.1,72.4,86.1,,68.2,51.5,1,33,33.3,3,4,6,61.5,14,286,286,2,5,34,2,145,91,0.6,10.4
Devin Bush,27375,LB,MICHIGAN,12,1,1.6,64.7,80.8,12.4,8.0,1,0,5,14.7,222,87.6,84.6,0.0,84.4,74.1,69.6,0,33,15.0,3,5,5,74.9,22,299,370,14,16,34,0,154,161,0.6,7.0
David Long Jr.,27377,CB,MICHIGAN,12,1,12.0,30.0,99.7,30.9,9.3,0,1,10,33.3,222,82.7,80.7,85.1,59.6,59.7,76.4,1,12,0.0,0,5,2,36.8,9,305,306,3,11,30,1,42,9,0.2,4.7
Josh Uche,27379,ED,MICHIGAN,11,0,6.7,66.7,10.4,4.5,3.0,1,0,1,33.3,222,82.9,84.2,0.0,85.1,63.6,70.1,0,3,0.0,0,0,2,70.1,2,10,96,8,2,3,0,2,8,0.2,1.0
Tyree Kinnel,27380,S,MICHIGAN,12,2,12.1,81.5,95.6,13.5,11.0,0,1,3,11.1,222,51.5,61.5,0.0,61.1,84.0,86.6,0,43,9.1,3,2,4,152.2,22,324,339,6,28,27,3,314,90,1.1,14.3
Damon Moore,27393,DI,S DIEGO ST,11,1,,,4.3,,,0,0,0,,284,61.4,67.1,83.5,58.7,70.0,81.0,0,,0.0,0,0,0,0.0,0,5,116,2,1,0,0,0,0,0.0,
Ronnell Perkins,27441,S,MISSOURI,9,0,8.8,63.6,94.4,11.3,7.2,0,0,1,9.1,229,62.7,68.8,79.1,73.1,73.3,86.3,0,24,0.0,0,0,0,81.3,7,84,89,3,3,11,0,69,26,0.9,9.9
DeMarkus Acy,27442,CB,MISSOURI,12,0,14.2,44.3,100.0,13.3,5.9,1,2,9,14.8,229,83.5,83.8,17.1,,83.2,51.3,3,61,15.0,3,8,4,67.6,27,387,387,6,17,61,4,399,136,1.1,14.8
Jarius McDade,27498,DI,NEVADA,11,0,,,3.4,,,0,0,0,,239,53.5,68.1,85.0,58.4,71.6,55.3,0,,0.0,0,0,0,0.0,0,4,119,0,1,0,0,0,0,0.0,
Brandon Simmons,27529,S,STANFORD,1,0,,,100.0,,,0,0,0,,300,60.0,60.0,63.7,,,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Lamont Simmons,27565,CB,GA TECH,9,1,13.9,70.6,97.4,7.6,5.4,0,0,2,5.9,176,57.4,55.0,83.0,52.4,45.0,62.0,1,60,9.1,2,2,0,119.1,24,184,189,4,19,34,2,415,116,2.3,17.3
Hudson Sullivan,27577,LB,NAVY,13,8,3.2,83.3,84.7,11.3,9.4,0,0,0,0.0,237,53.3,60.0,57.4,57.7,64.6,76.6,0,38,18.2,4,0,1,101.3,25,288,340,7,10,30,0,249,211,0.9,10.0
Josh Webb,27578,ED,NAVY,11,0,3.0,100.0,1.5,3.0,3.0,0,0,0,0.0,237,69.6,59.7,58.0,53.0,64.4,29.7,0,8,0.0,0,0,1,100.0,1,3,198,2,2,1,0,8,5,2.7,8.0
Mazzi Wilkins,27582,CB,USF,11,1,13.2,45.8,98.8,13.9,6.4,1,2,9,18.8,327,66.3,66.7,47.4,50.7,70.2,75.1,0,53,8.0,2,7,4,72.0,22,323,327,7,22,48,1,286,90,0.9,13.0
Kenny Bigelow Jr.,27603,DI,W VIRGINIA,11,1,,,0.9,,,0,0,0,,343,71.3,69.9,87.4,70.8,64.3,49.3,0,,40.0,2,0,0,0.0,0,2,219,3,2,0,0,0,0,0.0,
George Helmuth,27616,LB,FRESNO ST,12,4,2.8,70.0,79.7,19.9,14.0,0,1,2,10.0,169,78.4,71.6,84.1,66.9,62.3,47.6,0,73,12.5,2,2,0,104.2,14,295,370,14,10,20,1,130,128,0.5,9.3
Lucas Weber,27625,LB,NEVADA,11,2,0.7,80.0,65.9,13.3,10.6,0,0,1,6.7,239,70.3,71.6,51.6,72.9,68.3,72.5,0,53,11.1,2,1,1,124.4,12,166,252,9,14,15,1,128,121,0.8,10.7
Alex Hart,27631,LB,NEW MEXICO,3,1,4.7,100.0,82.3,15.7,15.7,0,0,0,0.0,241,60.5,44.5,79.8,58.8,34.2,53.2,0,17,40.0,2,0,0,95.8,3,51,62,1,2,3,0,21,7,0.4,7.0
Everett Powell,27632,ED,NEW MEXICO,6,0,6.0,100.0,18.2,3.0,3.0,0,0,0,0.0,241,49.1,54.1,81.9,55.0,57.8,30.7,0,7,,0,0,0,95.8,1,4,22,0,0,1,0,7,1,2.3,7.0
Tre' Jackson,27639,LB,GA TECH,2,0,22.0,0.0,100.0,,12.0,0,0,0,0.0,176,55.2,63.7,73.0,,74.5,73.2,0,,,0,0,0,39.6,0,12,12,0,0,1,0,0,0,0.0,
Jalen Johnson,27641,LB,GA TECH,12,3,3.1,92.9,67.3,7.7,7.1,0,0,0,0.0,176,68.2,66.8,88.3,65.2,63.1,51.4,0,22,16.1,5,0,0,93.8,26,202,300,11,23,28,0,182,100,0.9,7.0
Terrence Alexander,27710,CB,LSU,9,2,11.9,53.3,98.3,10.4,5.6,1,0,7,23.3,211,72.9,71.9,16.0,52.6,71.1,77.3,0,35,11.1,2,6,2,88.7,16,178,181,3,14,30,1,224,56,1.3,14.0
Lui Fa'amasino,27730,LB,NEW MEX ST,1,0,,,87.5,,,0,0,0,,242,72.5,57.5,75.0,55.4,42.8,47.2,0,,0.0,0,0,0,0.0,0,21,24,2,3,0,0,0,0,0.0,
D'Angelo Ross,27732,CB,NEW MEXICO,12,1,13.3,50.7,97.2,10.7,5.4,1,0,8,11.9,241,69.2,74.1,86.2,58.6,86.1,87.6,1,44,6.5,2,7,4,83.3,34,386,397,4,28,67,3,486,110,1.3,14.3
Jarius Morehead,27752,S,NC STATE,12,4,13.2,62.9,97.9,20.6,13.0,0,2,6,17.1,248,81.8,81.5,87.6,67.4,77.3,77.3,3,48,6.1,2,4,1,62.8,22,470,480,7,27,35,1,290,105,0.6,13.2
Jordan Perez,27761,LB,STANFORD,1,0,9.0,100.0,100.0,7.0,7.0,0,0,0,0.0,300,43.9,44.5,71.0,,64.1,,0,6,,0,0,0,131.3,1,7,7,0,0,1,1,6,0,0.9,6.0
Taylor Robinson,27804,S,N TEXAS,11,4,14.8,50.0,98.5,38.7,19.4,0,1,3,13.6,251,70.9,72.1,87.5,60.1,72.9,69.6,2,27,9.1,2,2,3,44.5,11,445,452,4,16,22,1,124,31,0.3,11.3
Detric Bing-Dukes,27807,LB,OLE MISS,7,0,1.8,100.0,91.4,10.4,10.4,0,0,0,0.0,226,57.8,55.0,77.1,53.9,54.2,55.3,0,14,0.0,0,0,0,96.7,5,53,58,2,3,5,0,36,27,0.7,7.2
Quintin Wynne,27823,ED,N ILLINOIS,12,0,,,1.8,,,0,0,0,,254,61.9,69.9,0.8,68.4,74.5,71.6,0,,25.0,1,0,4,0.0,0,3,171,3,3,0,0,0,0,0.0,
Trayshon Foster,27831,S,N ILLINOIS,10,4,12.0,64.9,100.0,11.0,7.1,0,0,3,8.1,254,57.3,61.7,0.0,,87.7,63.2,1,48,20.6,7,2,6,94.1,24,282,282,8,23,37,1,357,134,1.4,14.9
Sutton Smith,27832,ED,N ILLINOIS,12,0,,,0.2,,,1,0,0,,254,74.8,91.4,40.3,90.5,89.1,72.9,0,,42.9,3,0,4,0.0,0,1,433,15,4,0,0,0,0,0.0,
Trequan Smith,27833,S,N ILLINOIS,11,1,9.1,52.9,100.0,21.1,11.2,0,0,2,11.8,254,76.0,71.6,21.8,,61.3,50.9,0,70,23.5,4,1,2,87.9,9,198,198,5,12,17,0,170,112,0.9,18.9
Joe Gaziano,27949,ED,NWESTERN,12,0,4.6,50.0,18.1,18.3,9.1,0,0,2,25.0,256,70.9,85.4,89.1,80.3,79.8,50.2,0,9,12.5,1,2,0,56.8,4,75,414,10,7,8,0,25,8,0.3,6.3
Trent Goens,27950,ED,NWESTERN,12,1,7.0,100.0,10.1,9.0,9.0,0,0,0,0.0,256,54.8,63.3,54.6,67.4,61.4,28.8,0,14,50.0,2,0,1,108.3,2,18,179,5,1,2,0,20,6,1.1,10.0
Fred Wyatt,27951,DI,NWESTERN,12,1,,,0.9,,,0,0,0,,256,59.5,65.3,84.6,52.0,71.4,80.5,0,,0.0,0,0,0,0.0,0,2,222,0,0,0,0,0,0,0.0,
Alonzo Mayo,27952,CB,NWESTERN,4,2,13.3,63.2,99.1,8.7,5.5,0,0,3,15.8,256,61.0,61.7,81.1,59.2,63.9,87.5,0,28,0.0,0,2,0,121.8,12,113,114,3,11,19,2,146,15,1.4,12.2
Nathan Fox,27953,LB,NWESTERN,1,0,-1.0,100.0,85.7,6.0,6.0,0,0,0,0.0,256,62.4,71.4,70.9,63.1,62.7,,0,9,,0,0,0,104.2,1,6,7,0,0,1,0,9,10,1.5,9.0
Trae Williams,27962,CB,NWESTERN,9,2,12.0,69.2,97.4,13.6,9.4,0,0,2,7.7,256,65.9,66.2,84.2,72.6,59.9,58.9,0,43,18.2,4,0,1,100.6,18,258,265,6,16,26,0,255,76,1.0,14.2
Austin Exford,27965,S,APP STATE,11,2,7.4,61.1,98.5,16.5,10.1,0,0,1,5.6,108,78.4,81.8,84.0,55.4,84.3,82.9,1,20,0.0,0,1,0,52.8,11,191,194,5,13,18,0,99,76,0.5,9.0
K.J. Hill,28025,WR,OHIO STATE,1,0,,,100.0,,,0,0,0,,260,60.0,62.4,60.0,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
DaVon Hamilton,28072,DI,OHIO STATE,12,1,,,0.6,,,0,0,0,,260,64.8,81.5,35.2,68.6,86.8,78.1,0,,0.0,0,0,2,0.0,0,1,164,1,1,0,0,0,0,0.0,
Jashon Cornell,28074,ED,OHIO STATE,12,0,,,1.6,,,0,0,0,,260,59.7,59.9,50.1,53.8,66.9,80.7,0,,0.0,0,0,1,0.0,0,2,122,1,1,0,0,0,0,0.0,
Josh Norwood,28076,CB,W VIRGINIA,11,5,13.7,66.7,98.2,7.8,5.2,0,2,12,20.0,343,66.7,62.1,0.0,57.0,51.6,57.3,0,48,8.1,3,9,5,110.5,40,327,333,7,29,60,3,521,109,1.7,13.0
Rodjay Burns,28078,CB,LOUISVILLE,10,2,10.0,81.0,96.1,11.4,9.2,0,0,0,0.0,210,65.4,64.6,84.7,54.2,62.1,60.9,1,49,23.1,3,0,0,120.6,17,198,206,4,8,21,2,212,63,1.1,12.5
Justin Hilliard,28079,LB,OHIO STATE,6,0,8.3,100.0,90.4,14.0,14.0,0,0,0,0.0,260,35.3,51.5,77.9,71.5,64.8,65.3,0,41,,0,0,0,118.8,3,47,52,0,0,3,0,69,44,1.6,23.0
Damon Arnette,28080,CB,OHIO STATE,11,0,11.6,64.9,97.1,10.3,6.7,0,0,7,18.9,260,72.2,71.2,85.6,53.7,64.7,77.5,0,60,7.4,2,6,5,106.0,24,265,273,4,25,37,1,363,122,1.5,15.1
Malik Harrison,28081,LB,OHIO STATE,11,6,6.4,51.6,84.6,20.6,10.6,0,1,4,12.9,260,62.3,70.0,59.5,69.4,73.9,63.5,1,21,18.5,5,1,1,53.3,16,351,415,11,16,31,0,161,93,0.5,10.1
Keandre Jones,28092,LB,OHIO STATE,3,0,,,72.2,,,0,0,0,,260,64.9,68.2,75.0,64.6,66.8,82.3,0,,,0,0,0,0.0,0,13,18,1,0,0,0,0,0,0.0,
Mark Jackson Jr.,28095,ED,OKLAHOMA,10,0,6.4,84.6,39.7,9.8,8.3,0,0,1,7.7,261,53.8,71.9,90.4,85.4,65.6,65.0,0,28,37.5,3,1,0,146.6,11,116,292,5,5,13,3,126,62,1.2,11.5
Jamey Mosley,28100,ED,ALABAMA,10,0,,,9.8,,,0,0,0,,103,61.7,66.1,82.9,65.4,62.7,79.0,0,,,0,0,0,0.0,0,5,51,2,0,0,0,0,0,0.0,
Jamez Brickhouse,28145,CB,DOMINION,10,2,10.6,69.2,99.4,8.9,6.2,0,0,1,3.8,263,43.9,50.1,82.4,60.0,72.7,64.0,0,47,18.2,2,0,5,131.6,18,173,174,1,7,26,3,208,81,1.3,11.6
Kevin Bletzer,28156,LB,BOSTON COL,10,0,3.7,42.9,77.9,22.3,9.6,0,0,1,14.3,121,75.6,77.3,4.6,69.8,76.0,76.2,1,17,0.0,0,1,1,15.5,3,67,86,0,1,7,0,29,21,0.4,9.7
Kane Miskel,28163,CB,DOMINION,9,0,6.1,69.6,95.9,9.6,6.7,0,0,1,4.3,263,61.7,56.9,28.5,64.5,47.4,43.1,0,35,21.4,3,1,1,106.8,16,164,171,5,11,23,1,178,144,1.2,11.1
Quentin Tartabull,28215,S,CAL,9,4,1.8,100.0,93.9,14.6,14.6,0,0,0,0.0,130,64.3,61.3,82.1,55.6,54.5,79.1,0,16,0.0,0,0,0,110.0,5,77,82,1,7,5,0,52,43,0.7,10.4
A.J. Hotchkins,28250,LB,UTEP,12,6,2.9,71.8,77.1,10.1,7.2,0,0,2,5.1,330,54.5,66.1,64.8,68.7,70.0,81.3,0,22,13.3,4,2,1,89.5,28,297,385,16,20,39,0,258,184,0.9,9.2
Troy Dye,28251,LB,OREGON,12,2,5.9,72.5,85.6,13.1,9.5,0,1,6,15.0,264,69.6,80.3,35.5,69.2,85.3,73.9,1,63,15.2,5,3,2,109.4,29,398,465,11,26,40,3,310,185,0.8,10.7
Keith Simms,28255,LB,OREGON,6,0,3.7,100.0,59.1,12.3,12.3,0,0,0,0.0,264,54.8,60.6,83.4,56.7,65.7,63.5,0,19,20.0,1,0,0,118.8,3,39,66,0,4,3,0,39,28,1.1,13.0
Shareef Miller,28307,ED,PENN STATE,12,2,-4.0,100.0,4.9,16.0,16.0,2,0,0,0.0,266,76.5,71.8,22.3,71.2,69.9,39.9,0,0,0.0,0,0,6,79.2,1,17,349,8,3,1,0,0,4,0.0,0.0
Garrett Taylor,28311,S,PENN STATE,12,1,10.9,37.5,97.5,54.7,20.5,0,1,4,25.0,266,84.0,76.3,48.6,60.0,64.5,60.8,3,30,30.0,6,4,1,11.2,6,346,355,4,13,16,0,67,37,0.2,11.2
Shane Roy,28366,DI,PITTSBURGH,12,1,,,1.0,,,0,0,0,,268,62.7,67.6,65.1,60.9,69.5,68.8,0,,0.0,0,0,1,0.0,0,2,199,1,2,0,0,0,0,0.0,
Roe Wilkins,28429,ED,RICE,13,0,-7.0,100.0,1.2,3.0,3.0,0,0,0,0.0,275,64.5,75.6,86.8,66.2,76.5,48.2,0,-5,33.3,1,0,0,79.2,1,4,333,3,2,1,0,-5,2,-1.7,-5.0
Myles Adams,28430,DI,RICE,13,0,,,1.3,,,0,0,0,,275,63.5,75.6,85.1,65.2,77.6,40.7,0,,33.3,1,0,0,0.0,0,3,232,5,2,0,0,0,0,0.0,
Najee Clayton,28437,ED,W MICHIGAN,11,2,,,12.0,,,1,0,0,,347,91.4,76.4,48.2,64.7,73.5,74.8,0,,33.3,2,0,2,0.0,0,30,249,5,2,0,0,0,0,0.0,
A.J. Turner,28484,HB,S CAROLINA,1,0,,,100.0,,,0,0,0,,289,60.5,62.2,95.2,,60.6,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Bryan Edwards,28486,WR,S CAROLINA,1,0,54.0,0.0,100.0,,1.0,0,0,1,100.0,289,60.0,73.4,61.8,,60.0,,0,,,0,1,3,39.6,0,1,1,0,0,1,0,0,0,0.0,
Kobe Smith,28488,DI,S CAROLINA,12,0,,,0.6,,,0,0,0,,289,54.2,74.9,84.2,64.2,78.0,70.3,0,,50.0,1,0,0,0.0,0,1,165,1,1,0,0,0,0,0.0,
Kris Harris,28493,LB,FAU,3,1,16.0,0.0,92.3,,11.0,0,0,0,0.0,165,53.5,58.5,71.9,60.0,68.3,79.6,0,,0.0,0,0,0,39.6,0,12,13,0,0,1,0,0,0,0.0,
Markel Winters,28516,ED,OLE MISS,6,0,,,4.8,,,0,0,0,,226,54.9,57.4,82.1,61.3,54.7,25.7,0,,100.0,2,0,0,0.0,0,4,84,5,0,0,0,0,0,0.0,
Erik Simpson,28539,S,KENT STATE,1,0,10.0,100.0,100.0,3.0,3.0,0,0,0,0.0,201,42.8,35.2,70.6,,45.8,,0,2,,0,0,0,118.8,1,4,4,0,0,1,1,2,0,0.7,2.0
Matt Bahr,28617,LB,KENT STATE,11,4,2.9,73.1,88.2,13.2,9.7,0,1,2,7.7,201,66.2,71.8,50.6,68.2,73.6,70.2,1,24,14.8,4,2,1,72.8,19,268,304,10,19,26,0,161,173,0.6,8.5
Darius West,28638,S,KENTUCKY,12,4,8.5,60.0,98.9,19.4,11.6,0,1,4,13.3,202,54.9,54.7,16.2,58.0,57.9,44.8,3,32,25.0,7,4,3,70.7,18,372,376,3,17,30,3,179,121,0.5,9.9
De'Monte Ruth,28640,CB,IOWA STATE,9,4,13.3,61.5,95.6,13.0,8.0,0,1,1,7.7,193,57.1,56.7,0.0,57.7,69.0,72.8,0,35,0.0,0,1,2,135.9,8,109,114,1,5,13,2,134,32,1.3,16.8
Sam Sizelove,28642,LB,KANSAS ST,7,1,5.1,85.7,93.0,17.0,14.6,0,0,0,0.0,199,57.6,46.1,82.9,62.0,36.2,33.9,0,16,20.0,1,0,0,94.6,6,106,114,2,3,7,0,47,26,0.5,7.8
Will Dawkins,28645,S,UAB,10,0,23.3,87.5,97.9,12.6,11.0,0,0,1,12.5,321,38.0,42.5,81.0,57.7,49.6,57.4,0,44,0.0,0,0,0,158.3,7,92,94,1,2,8,2,167,25,1.9,23.9
Quan Robinson Jr.,28741,CB,KENT STATE,6,0,14.8,58.3,100.0,8.1,4.8,0,0,4,33.3,201,59.9,60.8,79.4,,63.4,60.5,0,25,12.5,1,1,2,109.7,7,61,61,1,7,12,1,90,36,1.6,12.9
Cornelius Sturghill,28784,CB,LOUISVILLE,12,1,14.5,60.7,98.3,12.7,7.7,0,1,2,7.1,210,64.9,66.2,84.9,65.8,66.4,67.0,1,55,9.1,2,2,0,116.4,17,226,230,4,19,28,4,262,68,1.2,15.4
Sean Barton,28847,LB,STANFORD,12,3,5.4,76.7,83.1,12.5,9.6,1,0,0,0.0,300,63.2,76.4,51.4,62.7,85.1,80.1,1,66,10.0,3,0,1,118.1,23,295,355,12,24,30,2,315,198,1.1,13.7
Richard Moore,28853,LB,SMU,12,2,5.9,74.4,70.2,8.8,6.6,0,0,2,5.1,287,51.4,65.2,7.4,62.7,74.6,60.5,0,27,17.2,5,1,4,106.6,29,264,376,19,22,39,1,318,183,1.2,11.0
Bryan London II,28856,LB,TEXAS ST,12,5,2.7,83.9,87.9,11.9,10.0,0,1,3,9.7,314,85.6,87.3,57.1,71.3,83.2,68.2,0,41,17.6,6,3,1,95.6,26,319,363,13,23,31,0,215,177,0.7,8.3
Diamon Cannon,28863,LB,TULSA,11,3,3.2,75.9,77.9,10.5,8.0,0,1,3,10.3,320,67.9,65.5,59.2,53.8,66.4,54.3,0,46,13.0,3,3,1,110.7,22,247,317,10,17,29,1,236,215,1.0,10.7
Nevelle Clarke,28931,CB,UCF,11,4,11.2,44.6,99.5,14.8,6.6,0,1,14,25.0,323,76.7,76.4,55.7,68.6,71.6,50.8,2,31,12.9,4,8,3,54.8,25,389,391,4,23,56,1,328,112,0.9,13.1
Brendon Hayes,28933,ED,UCF,11,0,5.0,100.0,2.5,6.0,6.0,0,0,0,0.0,323,43.2,65.9,38.4,66.9,69.1,34.2,0,9,75.0,3,0,3,104.2,1,6,241,3,1,1,0,9,4,1.5,9.0
Taivon Jacobs,28967,WR,MARYLAND,1,0,,,100.0,,,0,0,0,,215,60.0,62.4,60.0,,,,0,,,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0.0,
Evan Austrie,28985,S,UNLV,11,0,13.5,53.8,97.1,16.9,9.1,0,0,3,7.7,325,57.8,59.1,85.8,52.3,60.9,74.7,0,69,0.0,0,2,0,125.4,21,367,378,6,23,39,5,364,166,1.0,17.3
Soli Afalava,28986,S,UNLV,5,0,,,81.1,,,0,0,0,,325,66.3,61.9,79.4,55.3,58.1,80.5,0,,,0,0,0,0.0,0,30,37,0,0,0,0,0,0,0.0,
Javin White,28987,LB,UNLV,12,5,8.1,65.2,90.3,11.7,7.6,0,2,5,10.9,325,81.9,74.7,65.3,60.1,69.4,72.9,4,74,20.8,5,5,1,64.2,30,364,403,7,14,46,1,406,253,1.2,13.5
Jericho Flowers,28988,CB,UNLV,10,1,12.8,57.8,98.8,8.3,4.8,1,0,8,12.5,325,58.3,63.1,84.6,54.5,78.0,59.4,1,43,17.9,7,3,2,109.7,37,318,322,6,31,64,6,533,114,1.7,14.4
Michael McGinnis,29020,LB,INDIANA,1,0,5.0,100.0,62.5,5.0,5.0,0,0,0,0.0,190,65.3,65.3,70.0,67.7,55.1,76.2,0,6,0.0,0,0,0,91.7,1,5,8,0,1,1,0,6,1,1.2,6.0
Manu Hudson-Rasmussen,29046,CB,HAWAII,13,2,11.7,65.0,95.7,13.1,8.5,1,0,2,5.0,180,57.4,59.2,88.5,53.5,65.3,30.5,0,76,20.7,6,1,2,104.4,26,356,372,7,21,40,1,382,168,1.1,14.7
Kirk Livingstone,29052,ED,USF,12,1,,,2.0,,,1,0,0,,327,70.2,81.1,56.3,66.6,84.4,69.7,0,,40.0,2,0,2,0.0,0,5,245,6,2,0,0,0,0,0.0,
Gaje Ferguson,29055,S,UTAH ST,12,1,11.9,43.2,95.1,21.3,9.2,0,1,5,13.5,329,73.8,79.7,53.6,74.5,82.8,76.7,2,51,27.3,6,3,2,60.3,16,367,386,7,15,37,2,237,94,0.7,14.8
Demonte King,29071,S,ARIZONA ST,11,1,6.9,61.9,92.8,26.5,16.4,1,0,1,4.8,110,64.6,61.5,56.7,57.4,57.7,64.4,0,22,23.5,4,1,2,99.1,13,360,388,4,12,21,1,149,120,0.4,11.5
Jahmal Jones,29099,ED,MIDDLE TN,12,0,-1.0,100.0,0.7,1.0,1.0,0,0,0,0.0,224,61.7,65.2,72.1,60.9,66.5,54.0,0,-2,50.0,1,0,1,79.2,1,2,279,2,1,1,0,-2,-1,-2.0,-2.0
Joejuan Williams,29113,CB,VANDERBILT,12,4,13.6,48.5,98.1,12.3,6.0,1,1,12,17.6,333,80.2,80.4,86.5,54.6,76.9,72.8,4,75,12.5,5,10,5,67.5,33,423,431,12,31,68,5,408,133,1.0,12.4
Andrew Rector,29114,LB,VANDERBILT,1,0,6.0,0.0,60.0,,3.0,0,0,0,0.0,333,61.3,43.1,77.6,57.8,35.6,25.6,0,,,0,0,0,39.6,0,3,5,0,0,1,0,0,0,0.0,
Donovan Sheffield,29115,CB,VANDERBILT,10,0,11.8,63.9,99.6,9.8,6.3,0,1,6,16.7,333,72.2,73.0,84.1,60.0,70.9,50.4,0,84,26.9,7,5,0,102.3,23,235,236,7,19,36,1,326,176,1.4,14.2
Darryl Randolph,29121,CB,MIDDLE TN,12,2,12.9,47.9,99.1,12.6,6.0,1,0,8,11.3,224,72.8,71.4,0.0,78.8,66.4,68.0,1,37,12.1,4,5,8,68.6,34,449,453,8,27,71,2,394,117,0.9,11.6
Finis Stribling IV,29170,CB,MISSOURI,1,0,13.0,100.0,100.0,1.0,1.0,0,0,0,0.0,229,52.9,59.0,66.4,,64.9,76.4,0,13,0.0,0,0,0,118.8,1,1,1,0,1,1,0,13,0,13.0,13.0
Darius Harris,29188,LB,MIDDLE TN,12,3,1.4,89.5,65.0,14.5,12.9,0,1,0,0.0,224,70.3,69.7,39.4,72.5,62.8,67.0,0,20,12.5,3,0,2,89.5,17,258,397,14,18,19,0,104,79,0.4,6.1
Darrius Liggins,29231,ED,MIDDLE TN,12,0,,,1.9,,,0,0,0,,224,58.5,63.4,84.4,55.4,70.1,74.5,0,,50.0,1,0,0,0.0,0,3,158,0,1,0,0,0,0,0.0,
