player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
KJ Edwards,173462,HB,COLO STATE,1,2,4,0,0.0,0,0,18,0,0,4,11,1.1e3,1,2,144,0,0,65.5,75.7,71.3,,,56.5,77.1,,12,0,0,0,8,2,0,0,0,2,0,18,11,5.5,9.0,0.0,2
Caleb McMillan,100866,WR,MARSHALL,10,2,0,1,84.0,21,1,25,1,3,0,3,28.1,1,1,214,0,0,70.7,61.5,0.0,,,61.9,60.8,70.8,21,5,232,14,180,142,0,0,30,16,1,25,3,1.5,12.5,1.29,0
Dylan Morris,100570,QB,WASHINGTON,4,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,340,0,0,68.2,91.0,75.8,91.1,,,60.1,60.0,-1,0,0,0,0,36,0,0,0,2,0,-2,0,0.0,-1.0,,0
Tayvion Robinson,99693,WR,KENTUCKY,12,1,0,0,0.0,0,0,6,4,4,0,1,10.5,0,0,202,0,0,82.9,73.9,86.1,,,74.1,60.4,60.9,6,0,507,37,265,147,6,1,59,38,0,12,1,0.5,6.0,1.91,0
Kaden Cloud,173852,HB,AIR FORCE,2,2,0,0,0.0,0,0,11,0,0,0,8,0.0,1,1,101,0,1,65.5,62.3,70.0,,,,61.8,59.1,11,0,0,0,0,6,0,0,0,2,0,11,8,4.0,5.5,,0
Cole Cabana,174036,HB,MICHIGAN,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,222,0,2,65.5,64.1,66.4,,,,63.0,,5,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,0
David Amador,174085,WR,UTSA,11,2,0,2,100.0,43,0,43,1,1,0,2,8.3,2,2,331,0,2,69.5,56.8,81.4,,,55.7,77.4,39.5,23,0,83,10,94,61,0,0,15,12,0,43,2,1.0,21.5,0.88,0
John Randle Jr.,176659,HB,UTAH,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,328,0,0,65.5,54.9,66.4,,,,56.3,,2,0,0,0,0,2,0,0,0,2,0,3,4,2.0,1.5,,2
Amari Johnson,98551,WR,UCF,2,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,323,0,0,65.5,50.2,67.7,,,,54.0,60.0,2,0,0,0,0,4,0,0,0,2,0,3,3,1.5,1.5,,0
Grant Gunnell,98367,QB,SM HOUSTON,1,1,0,0,0.0,0,0,-1,0,0,0,3,0.0,0,1,281,0,1,68.6,60.6,16.8,61.8,62.2,,60.5,60.0,5,1,0,0,0,22,5,1,0,1,0,4,6,3.0,2.0,,0
Marshawn Kneeland,98344,ED,W MICHIGAN,2,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,347,0,1,65.5,60.0,68.0,,,,60.0,60.0,1,2,0,0,0,3,0,0,0,2,1,1,0,0.0,0.5,,0
Oscar Cardenas,98291,TE,UTSA,12,2,0,0,0.0,0,1,5,2,3,0,4,17.6,0,1,331,1,1,36.5,54.9,88.7,27.4,40.4,59.2,62.2,54.2,3,1,280,32,268,299,0,0,41,34,0,5,4,2.0,2.5,1.04,0
A'Marion Peterson,174165,HB,USC,2,2,0,0,0.0,0,0,14,0,0,0,4,0.0,0,1,326,0,1,65.5,71.8,70.2,,,56.3,71.3,,9,0,0,0,5,2,0,0,0,2,0,14,4,2.0,7.0,0.0,1
Tiger Bachmeier,174177,WR,STANFORD,12,2,1,1,51.7,15,0,29,5,5,1,12,94.7,2,2,300,0,0,73.4,60.1,87.9,53.7,88.7,60.1,67.6,51.5,15,1,409,36,382,191,0,0,61,38,1,29,12,6.0,14.5,1.07,0
Cornelius Johnson,97996,WR,MICHIGAN,12,2,0,1,65.0,26,0,40,4,4,0,6,34.3,2,2,222,0,0,72.8,71.5,87.3,,,70.8,67.6,63.8,26,0,503,33,260,267,0,0,47,35,0,40,6,3.0,20.0,1.93,0
Dino Tomlin,97422,WR,BOSTON COL,12,2,1,0,0.0,0,0,6,3,5,1,10,115.4,1,1,121,0,2,71.8,59.0,85.6,,,58.6,60.2,58.2,11,0,312,24,210,138,0,0,42,26,0,6,10,5.0,3.0,1.49,0
Tanner Hughes,174671,QB,IOWA STATE,1,2,0,0,0.0,0,0,4,0,0,0,0,0.0,0,0,193,0,2,65.5,53.5,65.5,,,,56.5,,3,0,0,0,0,2,0,0,0,2,0,4,0,0.0,2.0,,0
Jordan Yates,97416,HB,SM HOUSTON,2,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,281,0,1,13.6,61.2,70.8,,71.9,69.3,58.0,,1,0,0,0,6,2,0,0,0,2,0,-1,0,0.0,-0.5,0.0,1
Dante Wright,97188,WR,TEMPLE,11,2,1,0,0.0,0,0,5,6,4,1,4,23.8,0,0,306,0,0,83.3,61.3,65.5,,,62.2,55.2,54.6,4,1,515,40,369,186,0,0,77,42,0,5,4,2.0,2.5,1.4,0
Dashaun Davis,97178,WR,APP STATE,12,2,0,0,0.0,0,0,10,4,3,0,0,0.0,1,1,108,0,1,72.0,69.3,83.7,,62.1,69.8,63.1,51.8,10,1,375,29,187,116,0,0,52,31,0,10,0,0.0,5.0,2.01,0
Jeremiah Hixon,87662,WR,NEW MEXICO,11,2,0,0,0.0,0,0,10,2,3,0,6,22.0,0,1,241,0,0,78.3,73.6,85.1,,,73.5,64.2,61.1,7,0,482,39,249,191,0,0,61,41,0,10,6,3.0,5.0,1.94,0
Amad Anderson Jr.,84380,WR,TEMPLE,11,2,0,0,0.0,0,0,-6,3,8,0,1,10.3,0,0,306,1,1,46.8,67.9,25.1,,,69.7,54.2,53.7,-1,2,647,37,267,115,0,0,61,39,0,-6,1,0.5,-3.0,2.42,0
Tyler Bradley,175219,WR,NAVY,10,2,0,0,0.0,0,0,16,1,0,0,3,0.0,1,1,237,0,0,74.2,60.0,80.0,,,55.4,61.5,71.8,13,0,22,3,39,67,0,0,5,5,0,16,3,1.5,8.0,0.56,2
Nico Ragaini,84232,WR,IOWA,12,2,0,0,0.0,0,0,-9,7,3,0,0,0.0,0,0,192,0,0,72.1,55.5,85.8,,,54.5,57.4,64.0,-4,1,227,26,250,211,0,0,61,28,0,-9,0,0.0,-4.5,0.91,0
Keldric Luster,175287,QB,SMU,2,2,0,0,0.0,0,0,12,0,0,0,6,0.0,1,1,287,0,1,67.0,54.1,71.6,50.5,,,61.8,60.0,10,0,0,0,0,10,0,0,0,2,0,12,6,3.0,6.0,,1
Stefan Cobbs,84143,WR,BOISE ST,9,2,2,0,0.0,0,0,-10,3,6,2,4,64.0,0,0,120,0,0,78.9,61.6,84.2,,,62.7,56.1,51.2,-2,0,240,23,217,147,0,0,43,25,0,-10,4,2.0,-5.0,1.11,0
Kavosiey Smoke,83691,HB,COLORADO,3,2,1,0,0.0,0,0,-2,0,0,1,1,25.0,0,0,143,0,0,65.5,50.6,69.4,,0.0,54.9,58.5,60.0,0,0,0,0,5,3,0,0,0,2,0,-2,1,0.5,-1.0,0.0,2
Blake Boda,175800,QB,COAST CAR,3,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,141,1,1,64.4,64.9,71.0,69.4,,,57.8,60.0,-1,0,0,0,0,11,0,0,0,2,0,-4,0,0.0,-2.0,,0
Cam'Ron McCoy,157481,QB,E MICHIGAN,2,2,0,0,0.0,0,0,-10,0,0,0,0,0.0,0,0,160,0,2,65.9,28.0,66.6,34.2,,,57.5,,-3,0,0,0,0,2,0,0,0,2,0,-10,0,0.0,-5.0,,0
Mudia Reuben,157258,WR,STANFORD,11,2,0,0,0.0,0,0,11,1,5,0,5,73.5,1,1,300,0,0,70.5,60.9,7.2,,,61.7,61.1,60.7,13,2,199,15,164,91,0,0,34,17,0,11,5,2.5,5.5,1.21,0
Brett Griffis,157527,QB,JAMES MAD,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,197,0,1,66.4,49.7,70.1,53.3,,,55.6,60.0,4,0,0,0,0,7,0,0,0,2,0,5,4,2.0,2.5,,1
Kaiya Sheron,62530,QB,KENTUCKY,5,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,202,1,0,63.8,49.8,73.4,50.2,,,57.3,60.0,2,0,0,0,0,21,2,1,0,1,0,-5,1,0.5,-2.5,,0
Darren Lloyd,175811,HB,COAST CAR,1,2,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,141,0,0,65.5,57.8,65.2,,,,58.4,,4,0,0,0,0,2,0,0,0,2,0,6,4,2.0,3.0,,2
Holden Geriner,157045,QB,AUBURN,4,2,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,115,0,0,67.6,71.9,74.2,71.2,,,60.1,60.0,-2,0,0,0,0,22,0,0,0,2,0,-5,0,0.0,-2.5,,0
Steve Angeli,156966,QB,NOTRE DAME,7,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,258,1,0,68.4,88.1,77.2,88.1,,,60.0,60.0,-1,0,0,0,0,48,0,0,0,2,0,-3,0,0.0,-1.5,,0
A.J. Turner,156791,HB,MARSHALL,2,2,0,0,0.0,0,0,10,0,0,0,5,0.0,0,0,214,0,1,69.2,67.9,70.2,,,60.3,68.0,59.4,5,0,5,1,4,5,0,0,1,3,0,10,5,2.5,5.0,1.25,1
Bryce Archie,156667,QB,USF,6,1,1,0,0.0,0,0,2,0,0,1,4,400.0,1,1,327,0,0,67.5,70.3,73.5,63.2,,,70.1,60.0,12,0,0,0,0,11,12,1,0,1,0,14,4,2.0,7.0,,1
La'James White,157765,HB,KANSAS ST,2,2,0,0,0.0,0,0,14,0,0,0,6,0.0,0,0,199,0,1,65.5,70.1,69.7,,,56.2,69.6,,9,0,0,0,3,2,0,0,1,2,0,14,6,3.0,7.0,0.0,1
Mike Jackson,156544,WR,FIU,6,2,1,0,0.0,0,0,-1,2,0,1,3,75.0,0,0,166,0,1,65.5,42.2,76.6,,,41.2,58.2,61.4,2,0,0,0,14,18,0,0,2,2,0,-1,3,1.5,-0.5,0.0,0
Robert Armes,156515,HB,FAU,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,165,0,0,65.5,52.8,67.3,,45.7,59.6,56.8,,2,0,0,0,1,2,0,0,0,2,0,4,2,1.0,2.0,0.0,2
Kayden Collins,157836,HB,S JOSE ST,1,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,285,0,0,65.5,54.8,65.2,,,,56.1,,6,0,0,0,0,2,0,0,0,2,0,9,5,2.5,4.5,,2
Cooper Allan,163171,P,ARMY,1,1,0,0,0.0,0,0,-13,0,0,0,-1,0.0,0,0,114,0,0,62.5,60.0,70.3,,,,60.0,,-13,0,0,0,0,1,0,0,0,1,0,-13,-1,-1.0,-13.0,,0
Sam Roush,157270,TE,STANFORD,12,1,0,0,0.0,0,0,1,3,5,0,3,51.7,0,0,300,0,0,72.0,57.8,89.0,,68.6,63.5,57.5,41.1,1,3,289,28,252,256,0,0,43,29,0,1,3,3.0,1.0,1.15,0
Chamon Metayer,144230,TE,CINCINNATI,11,1,0,1,100.0,27,0,27,2,3,0,9,112.5,1,1,138,0,0,71.8,61.1,87.2,,64.2,65.6,62.7,44.1,27,0,258,23,222,179,0,0,30,24,0,27,9,9.0,27.0,1.16,0
Brady Hodges,144159,P,LOUISVILLE,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,210,1,0,11.1,60.0,60.0,,,,60.0,,-4,0,0,0,0,1,0,0,0,1,0,-4,0,0.0,-4.0,,0
KD Dorsey,174166,WR,GA SOUTHRN,5,1,1,0,,0,0,0,0,3,1,1,66.7,0,0,174,0,0,67.0,61.5,0.0,,,65.5,59.0,61.7,0,2,31,5,36,23,0,0,7,6,0,0,1,1.0,0.0,0.86,0
Wise Segars Jr.,144137,HB,CLEMSON,1,1,1,0,0.0,0,0,3,0,0,1,3,300.0,0,1,140,0,0,62.5,65.4,63.5,,,,63.1,,3,0,0,0,0,1,0,0,0,1,0,3,3,3.0,3.0,,1
Mikey Matthews,174168,WR,UTAH,12,1,0,0,0.0,0,0,4,1,2,0,0,0.0,0,0,328,0,0,85.1,65.4,84.6,,,65.9,59.6,58.2,4,1,261,29,177,160,0,0,45,30,0,4,0,0.0,4.0,1.47,0
Arlen Harris Jr.,157265,HB,IOWA STATE,3,1,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,193,0,0,62.5,56.7,69.5,,,57.0,60.0,59.5,6,0,0,0,4,3,0,0,0,1,0,6,6,6.0,6.0,0.0,1
Justin Holaday,163350,QB,NEW MEXICO,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,241,0,0,62.5,58.3,67.4,,,,59.3,60.0,0,0,0,0,0,4,0,0,0,1,0,0,0,0.0,0.0,,1
Kevin McNeal,144126,HB,CLEMSON,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,140,0,0,62.5,59.5,62.7,,,,59.8,,0,0,0,0,0,1,0,0,0,1,0,0,2,2.0,0.0,,1
Cole Nelson,144096,ED,VA TECH,1,1,0,1,100.0,18,0,18,0,0,0,4,0.0,1,1,337,0,0,62.5,64.5,60.0,,,,62.7,,18,0,0,0,0,1,0,0,0,1,0,18,4,4.0,18.0,,0
Nick Gardinera,163370,FB,S DIEGO ST,7,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,284,0,0,62.5,45.9,75.1,,67.9,57.9,59.0,46.0,0,0,0,0,2,38,0,0,0,1,0,0,0,0.0,0.0,0.0,0
Alex Smith,174218,P,GA SOUTHRN,1,1,0,1,100.0,18,0,18,0,0,0,0,0.0,1,1,174,0,0,62.5,64.7,70.3,,,,62.7,,18,0,0,0,0,1,0,0,0,1,0,18,0,0.0,18.0,,0
Owen McGowan,143832,FB,BOSTON COL,5,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,121,0,1,66.4,75.8,77.0,,72.6,82.9,57.9,78.4,4,0,11,2,6,29,0,0,2,3,0,4,1,1.0,4.0,1.83,0
Ahmarian Granger,163529,WR,DOMINION,12,0,0,0,0.0,0,1,0,2,1,0,,7.1,1,1,263,0,0,69.7,62.9,0.0,61.0,,63.5,64.3,65.8,15,3,210,14,152,112,15,1,29,14,0,15,0,0.0,15.0,1.38,0
Jonathon Carter,163546,HB,S ALABAMA,1,1,0,0,0.0,0,0,8,0,0,0,3,0.0,0,0,288,0,1,62.5,66.0,63.8,,,,63.4,,8,0,0,0,0,1,0,0,0,1,0,8,3,3.0,8.0,,0
Lewis Bond,143817,WR,BOSTON COL,12,1,0,0,0.0,0,2,2,4,21,0,2,85.7,0,0,121,1,0,53.8,68.5,50.5,,61.0,70.0,,58.7,2,4,611,48,325,341,0,0,71,49,0,2,2,2.0,2.0,1.88,0
Isaiah Sategna,163642,WR,ARKANSAS,11,1,0,1,100.0,28,0,28,1,2,0,5,62.5,1,1,111,0,1,55.1,59.4,82.9,,,59.9,69.4,46.1,28,1,129,15,133,106,0,0,20,16,0,28,5,5.0,28.0,0.97,0
Jacari Carter,142525,WR,GA STATE,12,1,0,0,0.0,0,0,-8,3,2,0,1,5.7,0,0,175,0,0,82.7,61.1,84.7,,,62.2,57.5,53.5,-8,0,227,34,187,170,0,0,47,35,0,-8,1,1.0,-8.0,1.21,0
Cyrus Allen,156582,WR,LA TECH,11,1,0,0,0.0,0,0,-3,7,4,0,0,0.0,0,0,208,1,1,49.5,67.6,29.4,,,68.4,57.9,64.3,-3,3,782,46,387,239,0,0,75,47,0,-3,0,0.0,-3.0,2.02,0
Xavier Guillory,141590,WR,ARIZONA ST,8,1,0,0,,0,0,0,2,3,0,2,27.3,0,0,110,0,0,71.1,50.7,56.9,,,52.0,56.8,46.5,0,3,226,21,268,139,0,0,40,22,0,0,2,2.0,0.0,0.84,0
Todd Justice,97863,TE,S ALABAMA,7,1,0,1,100.0,19,0,19,0,0,0,1,0.0,1,0,288,1,0,13.1,50.6,76.1,,,66.3,49.8,59.0,19,0,9,2,9,26,0,0,3,3,0,19,1,1.0,19.0,1.0,0
Kris Mitchell,97659,WR,FIU,12,1,0,0,,0,0,0,3,10,0,3,46.2,0,0,166,3,0,23.5,77.5,86.8,,,77.5,59.6,64.4,0,1,1118,64,423,275,0,0,100,65,0,0,3,3.0,0.0,2.64,1
Joey Hobert,131934,WR,TEXAS ST,10,1,0,0,0.0,0,0,-1,4,14,0,1,19.4,0,0,314,1,1,63.6,81.0,85.5,,,82.1,59.6,60.8,-1,0,847,71,328,241,0,0,91,72,0,-1,1,1.0,-1.0,2.58,0
Dylan Rizk,174360,QB,UCF,1,1,0,0,0.0,0,0,8,0,0,0,4,0.0,0,1,323,0,0,65.7,84.3,72.0,80.9,,,63.6,60.0,8,0,0,0,0,12,0,0,0,1,0,8,4,4.0,8.0,,0
Tyler Davis,97610,DI,CLEMSON,3,1,0,0,0.0,0,0,-6,0,0,0,-3,0.0,0,0,140,1,0,11.1,36.1,64.5,,,,60.0,57.6,-6,0,0,0,0,4,0,0,0,1,0,-6,-3,-3.0,-6.0,,0
Matt Colombo,131822,HB,USC,2,1,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,326,0,0,62.5,66.7,67.9,,70.0,60.0,63.5,60.0,7,0,0,0,1,2,0,0,0,1,0,7,4,4.0,7.0,0.0,1
Jordan Anthony,163790,WR,TEXAS A&M,4,1,0,0,0.0,0,0,2,1,0,0,4,0.0,0,0,312,0,0,66.0,57.4,74.9,,,57.8,59.5,60.4,2,0,14,3,11,8,0,0,4,4,0,2,4,4.0,2.0,1.27,0
Brian Kowall,131797,HB,UCLA,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,324,0,0,62.5,59.5,63.5,,,,59.8,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,1
Beau Nelson,131774,QB,STANFORD,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,300,1,0,63.8,43.5,69.1,46.3,,,57.3,60.0,6,0,0,0,0,1,6,1,0,0,0,6,5,5.0,6.0,,0
Dante Jackson,131737,P,AKRON,1,1,0,1,100.0,22,0,22,0,0,0,2,0.0,1,1,102,0,0,62.5,64.7,70.3,,,,62.7,,22,0,0,0,0,1,0,0,0,1,0,22,2,2.0,22.0,,0
Justin Holmes,156914,TE,KENT STATE,12,1,0,1,100.0,30,0,30,1,4,0,9,171.4,1,1,201,0,0,72.1,61.4,69.6,,63.8,65.3,68.0,49.4,30,1,188,20,189,228,0,0,28,21,0,30,9,9.0,30.0,0.99,0
Josh Green,131733,P,OREGON ST,2,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,265,0,0,62.5,59.9,69.8,,,,60.0,60.0,0,1,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Palmer Williams,174650,P,BAYLOR,1,1,0,0,0.0,0,0,-16,0,0,0,0,0.0,0,0,118,0,0,62.5,60.2,69.8,,63.8,,60.0,,-16,0,0,0,0,1,0,0,0,1,0,-16,0,0.0,-16.0,,0
Grant Tisdale,97419,QB,TCU,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,305,0,1,63.7,60.6,68.1,61.0,,,59.7,60.0,2,0,0,0,0,4,0,0,0,1,0,2,1,1.0,2.0,,0
Jaedon Wilson,131244,WR,ARKANSAS,12,1,0,0,0.0,0,0,4,3,2,0,3,37.5,0,0,111,0,1,70.1,56.2,83.9,,,57.6,59.6,46.5,4,0,199,15,169,157,0,0,26,16,0,4,3,3.0,4.0,1.18,0
Dee Wiggins,78016,WR,CINCINNATI,12,1,1,0,0.0,0,0,13,1,1,1,4,36.4,1,1,138,0,0,70.4,56.5,64.8,,,56.1,,59.7,13,1,252,21,294,249,0,0,40,22,0,13,4,4.0,13.0,0.86,0
Anthony Sambucci,130663,WR,W MICHIGAN,9,1,0,0,0.0,0,0,9,0,3,0,2,27.3,0,1,347,0,0,76.0,67.4,53.0,60.0,,68.8,63.0,55.9,9,1,318,21,186,167,0,0,36,22,0,9,2,2.0,9.0,1.71,0
Bryson Graves,175806,WR,COAST CAR,7,1,0,0,,0,0,0,0,0,0,3,0.0,0,0,141,0,0,70.7,54.5,75.7,,,53.8,59.6,60.2,0,0,0,0,9,23,0,0,1,1,0,0,3,3.0,0.0,0.0,1
J.C. Davis,157231,T,NEW MEXICO,12,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,241,1,0,,84.5,47.2,,82.1,,60.0,84.7,0,6,0,0,0,393,0,0,0,1,0,0,0,0.0,0.0,,0
Tyler Harrell,77969,WR,MIAMI FL,9,1,0,0,0.0,0,0,7,0,1,0,0,0.0,0,1,220,0,0,67.3,62.7,81.0,,,62.8,63.0,48.5,7,0,45,4,46,31,0,0,10,5,0,7,0,0.0,7.0,0.98,0
Luke Floriea,130491,WR,KENT STATE,12,0,0,0,0.0,0,0,0,4,4,0,,10.3,1,1,201,0,0,84.2,64.5,85.8,,,65.0,64.3,53.8,13,0,414,39,334,297,13,1,68,39,1,13,3,3.0,13.0,1.24,0
Jamari Thrash,97399,WR,LOUISVILLE,11,1,0,0,0.0,0,0,12,7,17,0,0,0.0,1,1,210,1,0,49.3,78.9,90.0,,,79.1,63.2,62.4,12,1,791,55,317,278,0,0,84,56,1,12,0,0.0,12.0,2.5,0
Jhaylin Embry,130361,WR,BOWL GREEN,11,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,122,0,0,82.9,52.2,77.7,,,52.9,57.5,58.1,0,0,2,1,17,34,0,0,2,2,0,0,0,0.0,0.0,0.12,0
Mario Agyen,174694,HB,LOUISVILLE,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,210,0,0,62.5,59.2,63.8,,,,59.6,,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,,1
Corey Stewart,130349,T,BALL ST,12,1,0,0,0.0,0,1,-4,0,0,0,1,0.0,0,0,117,0,0,,66.8,80.2,,80.7,62.3,,57.6,-4,3,0,0,1,398,0,0,0,1,0,-4,1,1.0,-4.0,0.0,0
Gavin Meyers,129926,P,WISCONSIN,1,1,0,0,0.0,0,0,-9,0,0,0,0,0.0,0,0,349,0,0,62.5,60.0,60.0,,,,60.0,,-9,0,0,0,0,1,0,0,0,1,0,-9,0,0.0,-9.0,,0
Tyler Brown,170003,WR,CLEMSON,12,1,0,1,100.0,23,0,23,3,5,0,1,9.6,1,1,140,0,0,78.9,69.9,42.3,,,71.1,63.2,57.1,23,2,519,51,345,262,0,0,66,52,0,23,1,1.0,23.0,1.5,0
Trent Pennix,77726,TE,NC STATE,11,1,0,0,0.0,0,0,7,1,0,0,4,0.0,0,0,248,0,0,70.4,61.2,46.6,,76.8,70.3,63.1,47.9,7,1,179,14,78,124,0,0,18,15,0,7,4,4.0,7.0,2.29,1
KeAndre Lambert-Smith,129789,WR,PENN STATE,12,1,0,0,0.0,0,0,2,4,6,0,0,0.0,0,1,266,0,0,74.4,73.7,45.7,47.6,,75.6,57.6,62.7,2,2,673,53,338,280,0,0,84,54,0,2,0,0.0,2.0,1.99,0
Cody Simon,129757,LB,OHIO STATE,2,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,260,0,0,62.5,60.1,60.0,,,,60.0,60.0,-3,0,0,0,0,2,0,0,0,1,0,-3,1,1.0,-3.0,,0
Mookie Cooper,129742,WR,MISSOURI,12,1,0,0,0.0,0,0,3,2,9,0,2,51.4,0,0,229,0,0,72.6,59.6,69.4,,,61.2,57.7,50.3,3,1,429,34,351,325,0,0,42,35,0,3,2,2.0,3.0,1.22,0
Chase Contreraz,129682,K,IOWA STATE,1,1,0,0,0.0,0,0,6,0,0,0,11,0.0,0,1,193,0,0,62.5,70.8,60.0,,,,62.7,,6,0,0,0,0,1,0,0,0,1,0,6,11,11.0,6.0,,0
Nate Boerkircher,129676,TE,NEBRASKA,12,1,0,0,0.0,0,0,11,0,0,0,5,0.0,1,1,238,0,0,67.7,62.3,56.8,,52.1,60.9,62.7,62.1,11,2,51,5,53,187,0,0,7,6,0,11,5,5.0,11.0,0.96,0
Eric Singleton Jr.,170078,WR,GA TECH,11,1,0,0,0.0,0,0,9,4,1,0,3,6.2,0,0,176,0,1,73.9,73.0,39.3,60.6,63.8,74.7,63.4,53.6,9,2,706,47,287,225,0,0,82,48,0,9,3,3.0,9.0,2.46,0
Payton Wilson,77127,LB,NC STATE,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,248,0,0,62.5,64.5,60.0,,,,62.7,,3,0,0,0,0,1,0,0,0,1,0,3,2,2.0,3.0,,0
Daniel Jackson,129654,WR,MINNESOTA,12,1,0,0,0.0,0,0,-5,6,4,0,2,13.8,0,0,225,1,0,49.4,78.6,88.2,,,79.5,59.4,61.9,-5,0,831,57,332,354,0,0,101,58,0,-5,2,2.0,-5.0,2.5,0
Ricky White,129639,WR,UNLV,12,1,0,0,0.0,0,0,1,5,9,0,2,23.7,0,0,325,0,1,75.8,90.1,87.8,,,90.0,59.7,68.9,1,0,1304,75,322,350,0,0,115,76,0,1,2,2.0,1.0,4.05,0
Terry Lockett Jr.,129625,WR,E MICHIGAN,7,0,0,0,0.0,0,0,0,1,0,0,,0.0,0,0,160,0,0,62.4,45.2,78.6,,,45.3,57.3,60.7,6,0,5,1,35,35,6,1,5,1,0,6,1,1.0,6.0,0.14,0
Josiah Johnson,75883,TE,OKLA STATE,12,1,0,0,,0,0,0,1,0,0,0,0.0,0,0,262,1,0,27.9,38.1,58.2,,55.5,45.2,60.0,36.8,0,3,163,21,252,263,0,0,29,22,0,0,0,0.0,0.0,0.65,0
Roman Wilson,129604,WR,MICHIGAN,12,1,0,0,0.0,0,0,10,1,2,0,0,0.0,1,1,222,0,0,73.2,84.5,85.6,,,85.9,63.0,58.2,10,0,648,40,218,194,0,0,55,41,0,10,0,0.0,10.0,2.97,0
Diante Vines,129483,WR,IOWA,9,1,0,0,0.0,0,0,4,3,1,0,4,30.8,0,0,192,0,0,69.2,55.5,47.7,,,55.0,57.5,66.2,4,1,134,12,176,130,0,0,23,13,0,4,4,4.0,4.0,0.76,0
Ajani Sheppard,170317,QB,RUTGERS,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,278,0,0,63.3,79.7,71.0,74.1,,,64.1,60.0,10,0,0,0,0,9,10,1,0,0,0,10,0,0.0,10.0,,0
Enoch Nawahine,97303,HB,BYU,1,1,0,0,0.0,0,0,1,0,0,0,4,0.0,0,0,128,0,0,62.5,59.1,68.3,,,,59.8,60.0,1,0,0,0,0,5,0,0,0,1,0,1,4,4.0,1.0,,1
Matthew Shipley,128212,K,HAWAII,1,1,0,1,100.0,17,0,17,0,0,0,0,0.0,1,1,180,0,0,62.5,64.7,70.3,,,,62.7,,17,0,0,0,0,1,0,0,0,1,0,17,0,0.0,17.0,,0
Tamatoa Mokiao-Atimalala,128204,WR,HAWAII,10,1,1,0,0.0,0,0,8,1,1,1,2,80.0,0,1,180,0,0,66.5,45.4,0.0,,,47.4,63.2,39.2,8,1,24,4,78,27,0,0,9,5,1,8,2,2.0,8.0,0.31,0
Pierce Clarkson,174699,QB,LOUISVILLE,1,0,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,210,0,0,62.7,52.8,69.5,57.9,,,57.0,60.0,3,0,0,0,0,5,3,1,0,0,0,3,4,4.0,3.0,,0
