player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Gabriel Rubio,147499,DI,NOTRE DAME,10,0,0,258,60.0,3,4,75,100.0,6.7,5,0,4.7,0,84,84,7,0,60.4,1,0,14,100.0,7.1,1,3.6,0,14,14,1
Hunter Greer,147508,DI,BYU,7,0,0,128,51.6,0,0,52,100.0,0.0,0,0,0.0,0,57,57,0,0,54.1,0,0,14,100.0,0.0,0,0.0,0,14,14,0
Josh Larsen,147514,DI,BYU,3,0,0,128,55.6,0,0,21,100.0,0.0,0,1,0.0,0,25,25,0,0,56.8,0,0,6,100.0,0.0,0,0.0,0,6,6,0
Tyler Little,147516,DI,BYU,2,0,0,128,68.3,0,0,8,100.0,12.5,1,0,0.0,0,9,9,0,0,58.6,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Blake Mangelson,147517,ED,BYU,8,1,0,128,68.1,0,9,89,100.0,16.9,15,0,5.1,0,93,93,9,1,70.4,0,0,19,100.0,21.1,4,0.0,0,21,21,0
John Nelson,147520,ED,BYU,12,3,0,128,71.7,5,16,208,99.6,13.5,28,1,6.0,2,224,223,23,0,68.2,4,6,60,100.0,18.3,11,11.7,2,62,62,12
Joshua Singh,147531,DI,BYU,8,0,0,128,57.4,0,2,30,100.0,6.7,2,1,3.3,0,34,34,2,0,56.0,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Daijahn Anthony,147537,CB,LIBERTY,11,0,1,206,51.8,0,0,4,2.3,0.0,0,3,0.0,0,177,4,0,0,53.8,0,0,2,3.1,0.0,0,0.0,0,64,2,0
Chris Boti,147540,DI,LIBERTY,2,0,0,206,72.5,0,0,4,100.0,25.0,1,0,0.0,0,5,5,0,0,62.0,0,0,1,100.0,100.0,1,0.0,0,1,1,0
Marquise Brunson,147542,ED,LIBERTY,2,0,0,206,57.1,0,1,4,100.0,0.0,0,0,12.5,0,5,5,1,0,59.8,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Ahmad Walker,147555,LB,LIBERTY,12,1,0,206,68.2,1,5,42,14.2,4.8,2,4,19.0,5,318,45,11,0,69.8,1,1,16,13.0,12.5,2,18.8,2,131,17,4
Khristian Zachary,147556,ED,LIBERTY,11,0,0,206,55.8,2,6,135,98.0,5.2,7,0,3.7,1,148,145,9,0,58.1,0,4,43,97.9,7.0,3,7.0,1,48,47,5
Kye Holmes,148357,S,JAMES MAD,2,0,0,197,60.0,0,1,1,5.6,0.0,0,0,50.0,0,18,1,1,0,,0,0,0,0.0,,0,,0,8,0,0
Skylar Martin,148359,LB,JAMES MAD,2,0,0,197,55.7,0,0,4,45.5,0.0,0,0,0.0,0,11,5,0,0,57.6,0,0,2,66.7,0.0,0,0.0,0,3,2,0
Jailin Walker,148369,LB,JAMES MAD,10,0,0,197,73.6,1,8,42,13.2,14.3,6,0,13.1,1,317,42,10,0,67.3,1,4,18,18.8,11.1,2,19.4,1,96,18,6
Jordan Oladokun,149952,CB,BOWL GREEN,12,1,0,122,64.3,0,1,2,0.6,0.0,0,3,25.0,0,347,2,1,0,,0,0,0,0.0,,0,,0,124,0,0
VJ Bronson,150383,DI,ARK STATE,7,0,0,113,60.3,0,3,77,100.0,5.2,4,0,1.9,0,85,85,3,0,66.5,0,2,19,100.0,15.8,3,5.3,0,19,19,2
Marcel Walker-Burgess,150625,ED,NEVADA,8,0,0,239,54.7,2,7,111,76.8,5.4,6,0,5.0,1,151,116,10,0,54.4,0,6,48,89.1,8.3,4,6.3,0,55,49,6
Wrook Brown,150691,CB,WYOMING,7,0,0,351,69.6,1,0,3,1.6,33.3,1,1,16.7,0,251,4,1,0,58.9,1,0,1,0.9,0.0,0,50.0,0,112,1,1
Doug Blue Eli,150975,DI,TCU,3,0,0,305,57.6,0,0,7,100.0,0.0,0,0,0.0,0,7,7,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Julius Wood,151039,S,E CAROLINA,12,0,0,156,60.1,0,1,9,2.5,11.1,1,2,5.6,0,357,9,1,0,64.5,0,0,3,3.6,33.3,1,0.0,0,84,3,0
Bryce Carter,151075,ED,VIRGINIA,1,0,0,335,56.7,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,57.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Michael Diatta,151079,DI,VIRGINIA,5,0,0,335,61.8,0,1,27,100.0,3.7,1,0,5.6,1,28,28,2,0,66.9,0,1,10,100.0,10.0,1,15.0,1,10,10,2
James Jackson,151086,LB,VIRGINIA,10,0,1,335,56.0,0,9,41,17.7,2.4,1,1,13.4,1,265,47,10,0,57.0,0,6,16,16.8,6.3,1,18.8,0,119,20,6
Langston Long,151091,S,VIRGINIA,8,0,0,335,48.2,0,3,7,4.2,0.0,0,0,21.4,0,191,8,3,0,47.4,0,1,2,2.0,0.0,0,25.0,0,102,2,1
Jacob Rodriguez,151095,LB,TEXAS TECH,10,0,0,315,73.3,1,4,20,30.4,20.0,4,0,12.5,0,69,21,5,0,62.3,0,1,10,37.9,10.0,1,5.0,0,29,11,1
Jonas Sanker,151097,S,VIRGINIA,10,1,0,335,67.1,0,0,6,2.0,0.0,0,1,0.0,0,352,7,0,0,,0,0,0,0.0,,0,,0,172,0,0
West Weeks,151101,LB,LSU,9,0,0,211,70.9,0,1,6,11.3,0.0,0,0,41.7,2,53,6,3,0,74.9,0,0,3,17.6,0.0,0,66.7,2,17,3,2
Tyriece Thomas,151111,DI,NEW MEX ST,9,0,0,242,62.8,1,4,51,100.0,7.8,4,2,6.9,1,54,54,6,0,69.4,0,2,16,100.0,18.8,3,12.5,1,18,18,3
Devin Aupiu,151116,DI,UCLA,7,0,0,324,57.5,0,3,46,96.2,4.3,2,0,3.3,0,52,50,3,0,57.3,0,1,16,100.0,6.3,1,3.1,0,20,20,1
Robert Rahimi,151364,S,LIBERTY,12,0,0,206,57.8,1,2,8,2.3,0.0,0,3,18.8,0,351,8,3,0,55.1,0,1,3,2.2,0.0,0,16.7,0,138,3,1
Jonathan Ross,153402,ED,USF,10,0,0,327,63.6,1,4,61,91.2,9.8,6,0,7.4,2,68,62,7,0,70.9,1,3,10,90.9,40.0,4,40.0,2,11,10,6
Ben Finneseth,154599,S,COLORADO,3,0,0,143,59.4,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,59.4,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Tim Grant-Randall,154699,DI,E MICHIGAN,9,0,0,160,65.7,3,3,87,100.0,9.2,8,1,5.7,2,94,94,8,0,72.0,3,3,34,100.0,17.6,6,14.7,2,34,34,8
Fitzroy Gardner,154711,ED,LA MONROE,7,0,0,209,64.4,5,2,47,100.0,8.5,4,0,9.6,1,47,47,8,0,65.5,3,1,25,100.0,8.0,2,12.0,1,25,25,5
Lu Tillery,154713,CB,LA MONROE,12,0,1,209,78.5,1,1,14,5.0,14.3,2,2,28.6,3,299,15,5,0,79.3,1,1,13,13.1,15.4,2,30.8,3,107,14,5
Melique Straker,155192,LB,ARK STATE,10,1,0,113,77.7,0,3,19,8.1,10.5,2,0,18.4,2,234,19,5,0,81.1,0,1,5,9.1,40.0,2,30.0,1,55,5,2
EJ Green,155196,LB,DOMINION,8,0,0,263,58.6,1,1,26,50.9,11.5,3,0,3.8,0,53,27,2,0,74.7,0,0,6,53.8,33.3,2,0.0,0,13,7,0
Caden Biser,155289,LB,W VIRGINIA,3,0,0,343,54.7,0,0,3,19.0,0.0,0,0,0.0,0,21,4,0,0,56.5,0,0,1,40.0,0.0,0,0.0,0,5,2,0
Blake Boenisch,155566,DI,RICE,12,0,0,275,65.1,0,9,165,98.9,6.7,11,3,3.9,2,174,172,11,0,66.1,0,6,46,100.0,13.0,6,8.7,1,47,47,7
Jabriel Robinson,155965,DI,CLEMSON,1,0,0,140,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Mazin Richards,156142,ED,N TEXAS,12,0,0,251,76.7,14,10,211,60.4,12.8,27,1,9.0,7,356,215,31,0,72.0,3,4,45,88.5,22.2,10,14.4,3,52,46,10
Nadame Tucker,156169,ED,HOUSTON,3,0,0,182,73.1,0,3,17,94.7,29.4,5,0,8.8,0,19,18,3,0,67.4,0,0,7,100.0,28.6,2,0.0,0,7,7,0
Amipeleasi Langi Jr,156172,DI,HOUSTON,1,0,0,182,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Brenyen Scott,156181,CB,TEMPLE,12,0,0,306,63.4,0,0,6,6.4,0.0,0,0,16.7,1,94,6,1,0,57.5,0,0,2,5.1,0.0,0,0.0,0,39,2,0
Jhalyn Shuler,156212,LB,USF,7,0,0,327,54.0,0,1,8,38.1,0.0,0,1,6.3,0,21,8,1,0,54.4,0,1,4,44.4,0.0,0,12.5,0,9,4,1
Aamaris Brown,156213,CB,USF,11,0,0,327,69.4,1,1,9,3.1,22.2,2,1,11.1,0,292,9,2,0,51.2,0,0,2,2.8,0.0,0,0.0,0,71,2,0
Jacquez Williams,156216,DI,USF,2,0,0,327,65.6,0,0,5,100.0,20.0,1,0,0.0,0,5,5,0,0,58.7,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jhalin Hobbs,156217,DI,USF,2,0,0,327,58.7,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Bayron Matos,156218,DI,USF,1,0,0,327,56.8,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,58.0,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Edwin Kolenge,156222,ED,BOSTON COL,3,0,0,121,62.4,2,1,27,100.0,3.7,1,0,9.3,1,29,29,4,0,57.8,2,0,12,100.0,8.3,1,8.3,0,12,12,2
Caden Story,156229,DI,CLEMSON,1,0,0,140,59.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Wade Woodaz,156237,S,CLEMSON,5,1,0,140,86.7,1,2,10,25.0,0.0,0,0,35.0,2,40,10,5,0,72.8,0,1,2,16.7,0.0,0,75.0,1,12,2,2
T.J. Dudley,156243,LB,CLEMSON,1,0,0,140,59.6,1,0,1,50.0,0.0,0,0,50.0,0,2,1,1,0,59.6,1,0,1,100.0,0.0,0,50.0,0,1,1,1
Toriano Pride Jr.,156245,CB,CLEMSON,10,0,0,140,73.8,0,0,2,1.2,0.0,0,2,50.0,1,162,2,1,0,76.1,0,0,1,1.6,0.0,0,100.0,1,64,1,1
Vincent Anthony Jr.,156256,ED,DUKE,12,2,0,154,52.7,1,15,238,91.5,3.8,9,1,3.4,0,272,249,16,0,50.7,1,10,82,95.7,3.7,3,6.7,0,93,89,11
Chandler Rivers,156257,CB,DUKE,12,0,0,154,74.4,2,1,6,1.7,16.7,1,6,41.7,1,354,6,4,0,76.7,2,1,5,4.1,20.0,1,50.0,1,121,5,4
Dante Anderson,156265,ED,FLORIDA ST,1,0,0,167,68.9,0,1,6,100.0,33.3,2,0,8.3,0,7,7,1,0,70.0,0,1,5,100.0,40.0,2,10.0,0,6,6,1
Daniel Lyons,156266,DI,FLORIDA ST,2,0,0,167,65.4,0,1,12,100.0,16.7,2,0,4.2,0,13,13,1,0,68.0,0,1,7,100.0,28.6,2,7.1,0,8,8,1
Aaron Hester,156269,ED,FLORIDA ST,2,0,0,167,62.1,0,0,9,100.0,11.1,1,0,0.0,0,9,9,0,0,63.6,0,0,6,100.0,16.7,1,0.0,0,6,6,0
Azareye'h Thomas,156277,CB,FLORIDA ST,10,0,0,167,51.7,0,0,3,2.4,0.0,0,1,0.0,0,126,3,0,0,55.4,0,0,1,1.8,0.0,0,0.0,0,57,1,0
Rodney Shelley,156300,CB,GA TECH,2,0,0,176,60.0,0,0,1,9.1,0.0,0,0,0.0,0,11,1,0,0,,0,0,0,0.0,,0,,0,6,0,0
Horace Lockett,156304,DI,GA TECH,2,0,0,176,75.3,0,1,6,100.0,33.3,2,0,8.3,0,6,6,1,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Clayton Powell-Lee,156305,S,GA TECH,12,0,0,176,57.0,0,0,7,2.8,0.0,0,1,0.0,0,288,8,0,0,57.4,0,0,2,1.6,0.0,0,0.0,0,129,2,0
Tawfiq Thomas,156312,DI,LOUISVILLE,9,0,0,210,66.3,0,1,41,100.0,4.9,2,0,1.2,0,44,44,1,0,63.8,0,1,6,100.0,16.7,1,8.3,0,7,7,1
Selah Brown,156314,DI,LOUISVILLE,3,0,0,210,56.2,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,56.6,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Popeye Williams,156317,ED,LOUISVILLE,4,0,0,210,61.2,0,0,13,68.4,7.7,1,0,0.0,0,19,13,0,0,57.8,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Nyjalik Kelly,156339,ED,MIAMI FL,12,0,0,220,65.4,0,10,111,95.2,12.6,14,2,9.0,5,124,118,15,0,68.7,0,9,55,100.0,20.0,11,13.6,3,61,61,12
Cyrus Moss,156340,ED,MIAMI FL,2,0,0,220,62.6,2,0,13,100.0,7.7,1,0,7.7,0,15,15,2,0,68.4,2,0,6,100.0,16.7,1,16.7,0,7,7,2
Wesley Bissainthe,156341,LB,MIAMI FL,12,0,0,220,52.4,0,1,19,14.4,0.0,0,4,2.6,0,139,20,1,0,54.3,0,0,6,15.9,0.0,0,0.0,0,44,7,0
Travis Shaw,156345,DI,N CAROLINA,11,2,0,245,62.0,0,1,53,100.0,3.8,2,0,0.9,0,57,57,1,1,61.6,0,1,16,100.0,6.3,1,3.1,0,18,18,1
Malaki Hamrick,156347,ED,N CAROLINA,7,0,0,245,66.1,1,3,20,40.0,15.0,3,1,10.0,0,60,24,4,0,69.8,1,2,10,68.4,20.0,2,15.0,0,19,13,3
Sean FitzSimmons,156358,DI,PITTSBURGH,2,0,0,268,80.4,0,2,15,100.0,40.0,6,0,13.3,1,15,15,3,0,83.3,0,2,12,100.0,50.0,6,16.7,1,12,12,3
Samuel Okunlola,156361,ED,PITTSBURGH,2,0,0,268,61.0,1,0,8,100.0,12.5,1,0,6.3,0,8,8,1,0,62.3,1,0,5,100.0,20.0,1,10.0,0,5,5,1
Ryan Baer,156362,T,PITTSBURGH,1,0,0,268,60.0,0,0,0,100.0,,0,0,,0,1,1,0,0,60.0,0,0,0,100.0,,0,,0,1,1,0
Terrell Jones,156391,DI,VIRGINIA,1,0,0,335,58.6,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,58.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Dasan McCullough,156403,ED,INDIANA,12,2,0,190,57.0,2,14,144,64.2,4.2,6,0,8.3,4,240,154,20,1,53.7,0,8,71,77.0,2.8,2,8.5,2,100,77,10
Kaiden Turner,156405,LB,INDIANA,4,0,0,190,55.0,0,1,13,31.3,0.0,0,0,3.8,0,48,15,1,0,55.1,0,1,3,26.7,0.0,0,16.7,0,15,4,1
Nick James,156413,DI,INDIANA,4,0,0,190,71.0,0,2,21,100.0,9.5,2,0,4.8,0,21,21,2,0,56.2,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Louis Moore,156415,CB,INDIANA,6,0,0,190,90.3,0,1,3,10.0,33.3,1,0,50.0,1,30,3,2,0,90.3,0,1,3,15.8,33.3,1,50.0,1,19,3,2
Aaron Graves,156445,DI,IOWA,11,0,0,192,60.8,0,3,92,100.0,4.3,4,0,3.8,2,97,97,5,0,60.9,0,1,32,100.0,6.3,2,7.8,2,36,36,3
Jaishawn Barham,156452,LB,MARYLAND,11,0,1,215,74.0,5,10,66,24.1,15.2,10,3,17.4,4,311,75,19,0,79.4,5,5,34,39.4,23.5,8,26.5,4,104,41,14
Gavin Gibson,156453,CB,MARYLAND,10,0,0,215,73.6,0,1,5,4.3,20.0,1,1,30.0,1,115,5,2,0,78.3,0,1,3,7.3,33.3,1,50.0,1,41,3,2
Caleb Wheatland,156454,LB,MARYLAND,9,0,0,215,69.1,1,2,8,11.8,12.5,1,0,18.8,0,76,9,3,0,76.2,1,2,5,23.8,20.0,1,30.0,0,21,5,3
Ernest Hausmann,156458,LB,NEBRASKA,10,0,0,238,59.5,1,1,21,10.0,0.0,0,0,9.5,1,221,22,3,0,59.4,0,0,7,13.8,0.0,0,14.3,1,58,8,1
Malcolm Hartzog,156462,CB,NEBRASKA,8,0,0,238,52.6,0,0,3,1.4,0.0,0,0,0.0,0,220,3,0,0,59.3,0,0,1,1.2,0.0,0,0.0,0,81,1,0
Ryan Turner,156485,CB,OHIO STATE,3,0,0,260,71.2,0,0,1,14.3,0.0,0,0,100.0,1,7,1,1,0,,0,0,0,0.0,,0,,0,3,0,0
Caden Curry,156488,ED,OHIO STATE,7,0,0,260,68.4,0,2,31,94.1,12.9,4,1,6.5,1,34,32,3,0,55.4,0,1,12,86.7,16.7,2,4.2,0,15,13,1
Mo Omonode,156497,DI,PURDUE,10,0,0,273,55.2,0,0,49,100.0,0.0,0,0,2.0,1,50,50,1,0,57.0,0,0,26,100.0,0.0,0,3.8,1,26,26,1
Bryce Hampton,156500,S,PURDUE,10,0,0,273,52.5,1,2,5,3.4,0.0,0,0,30.0,0,174,6,3,0,47.1,0,1,1,2.4,0.0,0,50.0,0,85,2,1
Kenny Fletcher,156506,ED,RUTGERS,11,0,0,278,59.3,1,10,66,87.2,15.2,10,1,11.4,2,78,68,13,0,63.0,1,8,44,92.0,18.2,8,14.8,2,50,46,11
Daedae Hill,156527,CB,FAU,10,0,1,165,69.7,0,0,4,1.8,25.0,1,3,0.0,0,226,4,0,0,59.2,0,0,1,1.8,0.0,0,0.0,0,56,1,0
Jaylen Wester,156530,LB,FAU,12,1,0,165,68.1,3,5,36,21.3,5.6,2,2,13.9,1,183,39,9,0,61.8,1,2,10,27.8,10.0,1,15.0,0,36,10,3
D'Verick Daniel,156539,S,FIU,9,0,0,166,60.2,0,1,3,2.6,0.0,0,0,50.0,1,195,5,2,0,71.7,0,0,1,2.7,0.0,0,100.0,1,37,1,1
Will Prendergast,156541,DI,FIU,12,0,0,166,53.2,1,3,132,100.0,2.3,3,0,1.5,0,140,140,4,0,52.6,0,2,43,100.0,2.3,1,2.3,0,44,44,2
Hezekiah Masses,156555,CB,FIU,12,0,0,166,54.3,1,0,4,2.0,0.0,0,3,12.5,0,249,5,1,0,,0,0,0,0.0,,0,,0,57,0,0
Percy Courtney Jr.,156556,ED,FIU,1,0,0,166,58.6,0,0,1,50.0,0.0,0,0,0.0,0,4,2,0,0,,0,0,0,,,0,,0,0,0,0
CJ Christian,156558,S,FIU,4,0,0,166,55.6,0,2,2,3.4,50.0,1,0,50.0,0,118,4,2,0,63.0,0,1,1,2.4,100.0,1,50.0,0,41,1,1
Steven Shannon,156560,ED,FIU,1,0,0,166,59.6,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Cam Robertson,156623,ED,N TEXAS,12,1,0,251,65.9,2,10,103,100.0,9.7,10,0,6.8,1,108,108,13,0,56.0,0,4,16,100.0,6.3,1,12.5,0,16,16,4
Codey Martin,156631,CB,UAB,2,0,0,321,60.0,0,0,1,7.1,0.0,0,0,0.0,0,14,1,0,0,,0,0,0,0.0,,0,,0,3,0,0
Reise Collier,156632,LB,UAB,1,0,0,321,68.8,0,0,2,28.6,0.0,0,0,50.0,1,7,2,1,0,70.5,0,0,1,50.0,0.0,0,100.0,1,2,1,1
Joker Gill,156634,ED,UAB,1,0,0,321,55.8,0,1,7,100.0,0.0,0,0,7.1,0,7,7,1,0,58.1,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Dareon Goodrum,156640,DI,W KENTUCKY,11,0,0,346,58.0,0,5,63,100.0,1.6,1,0,4.0,0,67,67,5,0,55.1,0,1,11,100.0,0.0,0,4.5,0,13,13,1
Keyron Crawford,156660,ED,ARK STATE,10,0,0,113,61.9,1,3,54,100.0,7.4,4,0,5.6,1,57,57,5,0,65.6,0,2,14,100.0,14.3,2,14.3,1,15,15,3
Javante Mackey,156661,LB,ARK STATE,4,0,0,113,50.9,0,1,26,86.7,3.8,1,0,1.9,0,30,26,1,0,53.5,0,1,16,94.1,6.3,1,3.1,0,17,16,1
Ashtin Rustemeyer,156662,DI,ARK STATE,3,0,0,113,57.4,0,0,6,100.0,0.0,0,0,0.0,0,6,6,0,0,59.9,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Josiah Robinson,156669,S,COAST CAR,4,0,0,141,66.8,1,1,4,8.5,0.0,0,0,25.0,0,47,4,2,0,,0,0,0,0.0,,0,,0,15,0,0
Joshua Madison,156688,S,COAST CAR,10,0,0,141,82.8,0,2,7,4.0,28.6,2,0,28.6,1,176,7,3,0,80.7,0,2,4,10.0,25.0,1,50.0,1,40,4,3
Allen Henry,156689,DI,COAST CAR,11,0,0,141,65.4,2,10,111,100.0,8.1,9,1,6.3,1,113,113,13,0,74.4,1,8,31,100.0,22.6,7,17.7,1,32,32,10
Michai Hill,156699,DI,GA STATE,1,0,0,175,59.1,0,1,2,100.0,0.0,0,0,25.0,0,2,2,1,0,60.0,0,1,1,100.0,0.0,0,50.0,0,1,1,1
Joseph Harper,156703,ED,GA STATE,2,0,0,175,59.5,1,0,24,100.0,4.2,1,0,2.1,0,26,26,1,0,55.7,0,0,7,100.0,0.0,0,0.0,0,7,7,0
Amar Thomas,156719,ED,JAMES MAD,1,0,0,197,56.4,0,0,4,100.0,0.0,0,0,0.0,0,4,4,0,0,57.1,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Chauncey Logan,156720,CB,JAMES MAD,10,0,1,197,52.3,1,0,5,1.8,0.0,0,2,10.0,0,274,5,1,0,58.3,0,0,1,1.1,0.0,0,0.0,0,91,1,0
Trent Hendrick,156721,LB,JAMES MAD,3,0,0,197,56.2,0,1,14,25.5,14.3,2,0,3.6,0,55,14,1,0,59.3,0,1,6,33.3,33.3,2,8.3,0,18,6,1
Brent Austin,156723,CB,JAMES MAD,5,0,1,197,58.0,0,1,1,1.1,0.0,0,2,50.0,0,87,1,1,0,,0,0,0,0.0,,0,,0,25,0,0
Aiden Fisher,156725,LB,JAMES MAD,2,0,0,197,55.1,0,0,2,23.1,0.0,0,0,0.0,0,13,3,0,0,55.1,0,0,2,33.3,0.0,0,0.0,0,9,3,0
Kailep Edwards,156745,LB,LA LAFAYET,2,0,0,207,71.7,0,0,1,20.0,0.0,0,1,0.0,0,10,2,0,0,72.4,0,0,0,25.0,,0,,0,4,1,0
Marcus Wiser,156758,DI,LA LAFAYET,4,1,0,207,72.2,1,4,66,98.6,9.1,6,2,6.8,2,72,71,7,1,75.3,1,0,16,100.0,18.8,3,15.6,2,18,18,3
RJ Oliver,156760,ED,LA LAFAYET,1,0,0,207,59.9,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Tristan Driggers,156766,LB,LA MONROE,11,0,0,209,61.1,0,2,27,10.3,7.4,2,1,7.4,1,281,29,3,0,54.0,0,0,6,7.5,0.0,0,0.0,0,93,7,0
Carl Glass Jr.,156769,LB,LA MONROE,5,0,0,209,56.4,1,1,15,23.4,13.3,2,0,6.7,0,64,15,2,0,53.2,0,1,6,46.2,16.7,1,8.3,0,13,6,1
Caymen Mills,156776,CB,LA MONROE,4,0,0,209,60.0,0,1,1,3.1,0.0,0,0,50.0,0,32,1,1,0,,0,0,0,0.0,,0,,0,7,0,0
Kenard Snyder,156781,ED,LA MONROE,12,0,1,209,59.9,1,12,217,97.8,6.9,15,3,3.5,1,231,226,14,0,54.5,0,4,79,98.8,3.8,3,3.8,1,84,83,5
Garrett Guirlando,156783,DI,LA MONROE,2,0,0,209,55.8,1,0,7,100.0,0.0,0,0,7.1,0,7,7,1,0,59.5,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Micheal Caraway Jr.,156841,CB,SO MISS,12,0,0,296,62.2,0,1,5,5.2,0.0,0,1,10.0,0,116,6,1,0,66.6,0,1,3,6.5,0.0,0,16.7,0,46,3,1
Brodarius Lewis,156845,ED,SO MISS,12,1,0,296,57.4,1,11,155,98.2,7.7,12,0,5.2,2,166,163,14,0,60.5,1,7,74,98.7,10.8,8,8.1,2,77,76,10
Jordyn Mahaffey,156847,ED,SO MISS,8,0,0,296,72.1,2,3,32,87.2,18.8,6,1,10.9,1,39,34,6,0,69.0,1,0,11,91.7,18.2,2,13.6,1,12,11,2
Trace White,156851,DI,SO MISS,1,0,0,296,58.0,0,0,4,100.0,0.0,0,0,0.0,0,5,5,0,0,58.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Alonzo Edwards Jr.,156859,CB,TEXAS ST,12,0,1,314,69.6,1,0,3,0.9,0.0,0,2,16.7,0,331,3,1,0,66.9,1,0,1,1.0,0.0,0,50.0,0,105,1,1
CJ Williams,156860,LB,TEXAS ST,1,0,0,314,54.7,0,0,3,23.5,0.0,0,0,0.0,0,17,4,0,0,59.8,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Bryan McCoy,156889,LB,AKRON,10,0,0,102,64.5,1,1,3,7.6,0.0,0,0,33.3,0,66,5,2,0,59.1,1,0,1,4.0,0.0,0,50.0,0,25,1,1
Sidney Houston Jr.,156893,ED,BALL ST,12,1,0,117,68.3,6,17,324,98.3,11.1,36,2,5.1,5,345,339,28,0,69.0,6,8,94,100.0,18.1,17,9.6,2,99,99,16
Loren Strickland,156894,S,BALL ST,3,0,0,117,55.5,0,0,4,13.8,0.0,0,0,0.0,0,29,4,0,0,58.3,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Malachi McLean,156929,CB,NEW MEX ST,9,0,0,242,64.2,0,1,1,1.1,100.0,1,0,50.0,0,88,1,1,0,64.2,0,1,1,4.5,100.0,1,50.0,0,22,1,1
Sterling Webb,156932,DI,NEW MEX ST,11,0,0,242,69.9,2,16,163,100.0,9.8,16,0,6.7,2,169,169,20,0,78.2,1,8,45,100.0,17.8,8,14.4,2,48,48,11
Buddha Peleti,156933,ED,NEW MEX ST,7,0,0,242,60.3,1,1,34,97.1,5.9,2,0,5.9,1,35,34,3,0,71.8,1,0,8,100.0,25.0,2,18.8,1,8,8,2
Jaden Robinson,156934,ED,NEW MEX ST,2,0,0,242,53.1,0,1,10,84.6,0.0,0,0,5.0,0,13,11,1,0,56.4,0,0,3,100.0,0.0,0,0.0,0,3,3,0
Keyshaun Elliott,156945,LB,NEW MEX ST,12,0,0,242,50.0,3,2,33,23.2,3.0,1,1,7.6,0,142,33,5,0,51.0,2,0,10,28.6,0.0,0,10.0,0,35,10,2
Gabe Peterson,156950,ED,NEW MEX ST,11,0,0,242,56.6,1,5,82,75.7,2.4,2,0,6.1,2,111,84,8,0,53.9,0,2,26,87.1,3.8,1,3.8,0,31,27,2
Deven Dyer,156953,DI,NEW MEX ST,1,0,0,242,55.6,0,2,7,100.0,0.0,0,0,14.3,0,8,8,2,0,59.2,0,0,1,100.0,0.0,0,0.0,0,1,1,0
