player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Henry Belin IV,162693,QB,DUKE,1,3,0,0,0.0,0,0,-8,0,0,0,1,0.0,0,0,154,1,1,20.1,52.8,72.4,68.6,,,43.3,60.0,-1,0,0,0,0,12,0,0,0,3,0,-8,1,0.33,-2.7,,1
George Hart III,146269,HB,ARIZONA ST,1,3,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,110,0,3,67.3,55.0,68.0,,,59.8,55.7,60.0,3,0,0,0,1,4,0,0,1,3,0,6,6,2.0,2.0,0.0,0
Key'Shawn Smith,143950,WR,MIAMI FL,8,3,1,0,0.0,0,0,14,0,6,1,12,175.0,0,0,220,0,0,43.5,66.5,84.7,,,65.0,64.4,68.3,7,0,199,13,158,123,0,0,28,16,0,14,12,4.0,4.7,1.26,0
Xavier Worthy,144718,WR,TEXAS,12,3,1,0,0.0,0,0,26,4,4,1,3,9.1,1,2,311,1,0,66.8,71.0,69.1,75.7,60.9,71.5,,57.6,12,1,673,52,348,303,0,0,99,55,1,26,3,1.0,8.7,1.93,0
Lee Beebe,163009,HB,UAB,1,3,2,1,56.3,18,0,32,0,0,2,20,444.4,1,1,321,0,2,67.3,78.4,68.0,,,,74.0,,18,0,0,0,0,3,0,0,0,3,0,32,20,6.67,10.7,,1
Ari Patu,146360,QB,STANFORD,4,2,1,0,0.0,0,0,6,0,0,0,3,0.0,0,1,300,0,0,67.5,82.6,73.4,85.0,,,60.8,60.0,3,0,0,0,0,16,2,1,0,2,0,8,3,1.0,2.7,,0
Tommy Ulatowski,163150,QB,KENT STATE,2,2,0,0,0.0,0,0,19,0,0,0,7,0.0,1,2,201,0,2,68.2,66.4,74.0,58.6,,,71.7,60.0,11,0,0,0,0,16,9,1,0,2,0,28,7,2.33,9.3,,0
Alec Sinkfield,57476,HB,BOSTON COL,4,3,0,0,0.0,0,0,4,0,0,0,6,0.0,0,0,121,0,2,69.1,65.6,75.7,,79.9,67.3,65.1,60.0,5,0,22,5,26,5,0,0,6,8,0,4,6,2.0,1.3,0.85,1
Camden Sirmon,146466,HB,WASHINGTON,1,3,1,0,0.0,0,0,12,0,0,1,10,83.3,0,1,340,0,1,67.8,69.2,68.9,,,78.1,64.9,,7,0,14,1,2,3,0,0,1,4,0,12,10,3.33,4.0,7.0,2
Charlie Norman,123489,HB,LA MONROE,2,3,0,0,0.0,0,0,8,0,0,0,5,0.0,0,0,209,0,2,67.8,66.5,67.9,,70.0,79.5,61.8,,5,0,13,1,1,3,0,0,1,4,0,8,5,1.67,2.7,13.0,1
Chimere Dike,129918,WR,WISCONSIN,12,3,0,0,0.0,0,0,16,5,4,0,3,8.5,0,1,349,0,0,74.9,74.6,64.6,,,76.2,61.2,58.7,9,3,653,44,276,296,0,0,70,47,1,16,3,1.0,5.3,2.37,0
Blake Hester,130295,HB,AKRON,2,3,0,0,0.0,0,0,10,0,0,0,7,0.0,0,0,102,0,1,74.8,61.3,70.2,,21.2,58.9,62.7,60.0,5,0,0,0,2,4,0,0,0,3,0,10,7,2.33,3.3,0.0,2
Donny Marcus,130340,HB,BALL ST,2,3,0,0,0.0,0,0,1,0,0,0,4,0.0,0,0,117,0,1,67.3,54.3,71.0,,,57.1,55.7,60.0,3,0,0,0,5,4,0,0,1,3,0,1,4,1.33,0.3,0.0,2
Jhaylin Embry,130361,WR,BOWL GREEN,6,3,3,1,73.1,19,0,26,0,0,3,11,220.0,1,1,122,0,0,75.1,83.8,75.3,,,70.6,81.7,61.4,19,0,42,2,10,18,0,0,3,5,0,26,11,3.67,8.7,4.2,0
A.J. Henning,129580,WR,MICHIGAN,11,3,0,0,0.0,0,0,9,1,2,0,3,20.0,0,0,222,0,1,63.7,61.8,81.4,,,59.9,59.8,71.5,6,0,63,7,57,51,0,0,9,10,0,9,3,1.0,3.0,1.11,0
Kai Puailoa-Rojas,121867,HB,NAVY,12,3,1,1,64.0,16,0,25,1,0,1,21,100.0,1,2,237,0,1,69.4,53.5,83.5,46.4,73.7,54.3,74.2,44.7,16,0,37,4,59,206,0,0,9,7,0,25,21,7.0,8.3,0.63,0
Brock Vandagriff,146713,QB,GEORGIA,3,3,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,173,0,0,67.6,67.1,70.4,70.7,,,58.6,60.0,7,0,0,0,0,9,0,0,0,3,0,3,0,0.0,1.0,,0
Garrett Nussmeier,146757,QB,LSU,5,3,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,211,0,0,70.5,56.1,78.2,54.1,,,60.8,60.0,-1,0,0,0,0,52,0,0,0,3,0,-5,0,0.0,-1.7,,0
Nate Yarnell,144037,QB,PITTSBURGH,1,3,0,0,0.0,0,0,-3,0,0,0,2,0.0,0,0,268,0,0,68.7,79.5,22.9,85.5,,,57.4,60.0,-1,1,0,0,0,51,0,0,0,3,0,-3,2,0.67,-1.0,,1
Matt Jones,146805,HB,OLE MISS,1,3,1,0,0.0,0,0,3,0,0,1,7,77.8,0,2,226,0,0,68.1,67.5,66.8,,,,65.7,,3,0,0,0,0,3,0,0,0,3,1,3,7,2.33,1.0,,3
Jalen Montgomery,121815,HB,MIDDLE TN,1,3,0,0,0.0,0,0,10,0,0,0,2,0.0,0,0,224,0,0,67.3,61.1,70.6,,,,61.3,58.3,8,0,0,0,0,8,0,0,0,3,0,10,2,0.67,3.3,,3
Jaylin Lane,121811,WR,MIDDLE TN,10,3,0,0,0.0,0,0,4,2,13,0,8,55.9,0,1,224,0,1,70.1,76.3,90.3,,,77.4,62.3,51.0,3,1,829,59,359,233,0,0,78,62,0,4,8,2.67,1.3,2.31,0
Garrett Hable,123480,QB,LA MONROE,3,2,1,0,0.0,0,0,1,0,0,0,3,0.0,0,1,209,0,1,67.4,55.5,74.1,52.1,,,60.3,60.0,3,0,0,0,0,24,3,1,0,2,0,4,5,1.67,1.3,,1
Terron Dixon II,147113,HB,GA SOUTHRN,2,3,0,0,0.0,0,0,11,0,0,0,8,0.0,0,1,174,0,1,67.3,61.3,66.6,,,,61.0,60.0,5,0,0,0,0,4,0,0,0,3,0,11,8,2.67,3.7,,1
Tiquan Gilmore,158483,WR,UTAH,2,2,0,0,,0,0,0,0,0,0,0,0.0,0,0,328,0,0,71.5,61.2,66.9,,,,60.6,60.0,6,0,0,0,0,3,0,0,0,2,0,0,0,0.0,0.0,,2
Walker Howard,157112,QB,LSU,1,2,0,0,0.0,0,0,21,0,0,0,3,0.0,1,1,211,0,0,65.9,63.6,69.5,60.0,,,63.0,60.0,13,0,0,0,0,7,0,0,0,2,0,21,3,1.5,10.5,,1
Charles Schibler,144434,HB,TULANE,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,1,319,0,0,65.5,63.9,64.5,,,,62.8,,5,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,2
Gi'Bran Payne,156963,HB,NOTRE DAME,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,258,0,1,66.7,53.6,66.2,,,,55.6,,3,0,0,0,0,2,0,0,0,2,0,5,3,1.5,2.5,,1
Braylon Stewart,156952,HB,NEW MEX ST,1,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,242,0,0,65.5,58.6,67.6,,74.6,,58.4,,5,0,0,0,0,2,0,0,0,2,0,4,1,0.5,2.0,,2
Romello Brinson,143936,WR,MIAMI FL,9,2,1,0,0.0,0,0,-8,1,3,1,2,50.0,0,0,220,0,0,67.6,54.3,82.2,60.0,61.0,56.0,57.5,46.2,0,0,99,6,110,74,0,0,12,8,0,-8,2,1.0,-4.0,0.9,0
Henry Donohue,158534,HB,MICHIGAN,1,2,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,222,0,0,65.5,65.6,65.4,,,,64.1,,5,0,0,0,0,2,0,0,0,2,0,6,5,2.5,3.0,,2
Eddie Battle,134719,HB,FLORIDA,1,2,2,1,81.3,26,0,32,0,0,2,24,1.2e3,1,1,163,0,1,65.5,73.1,66.4,,,,69.6,,26,0,0,0,0,2,0,0,0,2,0,32,24,12.0,16.0,,1
Giles Pooler,146019,QB,COLO STATE,2,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,144,1,0,43.9,33.1,77.4,33.3,,54.3,53.8,60.0,4,0,0,0,1,34,4,2,0,0,0,4,6,3.0,2.0,0.0,0
Corey Crooms,97276,WR,W MICHIGAN,12,2,0,0,0.0,0,0,-5,3,9,0,1,7.6,0,0,347,0,0,75.0,75.1,86.4,,,75.8,53.9,64.4,-2,1,818,57,397,377,0,0,115,59,0,-5,1,0.5,-2.5,2.06,1
Marvin Mims Jr.,122937,WR,OKLAHOMA,12,2,0,0,0.0,0,0,3,4,7,0,3,19.4,0,0,261,1,0,71.7,74.6,68.3,,61.0,75.7,57.7,63.5,4,1,1005,52,371,352,0,0,84,54,0,3,3,1.5,1.5,2.71,0
Tyson Mobley,122350,WR,COAST CAR,11,2,1,0,0.0,0,0,1,0,4,1,12,96.8,0,0,141,0,0,80.4,63.2,48.2,,,64.1,57.7,59.6,5,2,369,29,321,320,0,0,41,31,0,1,12,6.0,0.5,1.15,0
Jaylen Henderson,146054,QB,FRESNO ST,2,2,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,169,0,0,65.5,57.8,68.6,,,,58.5,60.0,2,0,0,0,0,6,0,0,0,2,0,-2,1,0.5,-1.0,,2
Peyton Rutherford,138465,HB,JAMES MAD,2,2,0,0,,0,0,0,0,0,0,3,0.0,0,0,197,0,0,65.5,55.9,65.2,,,,57.0,,0,0,0,0,0,2,0,0,0,2,0,0,3,1.5,0.0,,2
Jamarye Joiner,82071,WR,ARIZONA,3,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,109,0,1,73.7,53.5,68.2,60.0,,59.9,57.7,,2,0,0,0,1,2,0,0,0,2,0,3,3,1.5,1.5,0.0,1
Sevaughn Clark,99159,HB,GEORGIA,3,2,0,0,0.0,0,0,9,0,1,0,3,50.0,0,0,173,0,0,66.3,63.5,69.1,,72.6,65.7,61.8,60.0,6,0,4,1,1,3,0,0,1,3,0,9,3,1.5,4.5,4.0,2
AJ Williams,147311,FB,ARMY,1,2,1,1,78.8,26,0,33,0,0,1,29,725.0,1,1,114,0,1,65.5,80.0,71.9,,,59.8,77.0,59.5,26,0,0,0,1,4,0,0,0,2,0,33,29,14.5,16.5,0.0,0
Cody Brown,143937,HB,VIRGINIA,1,2,0,0,0.0,0,0,4,0,0,0,5,0.0,0,0,335,0,1,65.5,58.2,65.4,,,,58.7,,2,0,0,0,0,2,0,0,0,2,0,4,5,2.5,2.0,,1
Tanner Knue,52961,WR,E MICHIGAN,11,2,0,0,0.0,0,0,16,1,2,0,9,20.0,1,1,160,0,2,74.1,76.3,67.7,,,75.1,68.2,74.1,11,2,598,43,333,278,0,0,64,45,0,16,9,4.5,8.0,1.8,0
Charles Kellom,156890,HB,AKRON,1,2,2,0,0.0,0,0,27,0,0,2,19,950.0,2,1,102,0,2,65.5,86.4,68.2,,,60.0,78.3,60.0,14,0,0,0,1,3,0,0,0,2,0,27,19,9.5,13.5,0.0,0
Todd Justice,97863,TE,S ALABAMA,11,2,0,1,88.2,30,0,34,0,0,0,4,0.0,1,1,288,0,0,68.0,63.1,79.8,,66.0,67.2,60.6,59.7,30,0,15,1,4,57,0,0,1,3,0,34,4,2.0,17.0,3.75,0
Will Choloh,82509,DI,TROY,2,2,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,318,0,0,65.5,59.3,68.5,,,,56.4,67.1,1,3,0,0,0,5,0,0,0,2,0,1,1,0.5,0.5,,0
Braydon Johnson,61576,WR,OKLA STATE,9,2,0,1,100.0,17,1,17,7,6,0,1,9.1,1,1,262,0,0,72.6,61.4,65.0,,,61.2,62.7,60.6,17,1,567,31,293,203,0,0,62,33,0,17,1,0.5,8.5,1.94,0
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,10,2,0,0,0.0,0,0,10,4,6,0,5,25.0,0,0,174,0,1,74.9,64.9,52.7,,,65.1,63.2,60.5,6,4,717,58,436,242,0,0,101,60,0,10,5,2.5,5.0,1.64,0
T.Y. Harding,158763,WR,UMASS,4,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,216,0,2,66.3,52.1,79.6,,,52.3,63.4,42.3,5,0,-3,1,23,45,0,0,4,3,0,5,4,2.0,2.5,-0.13,0
Ahmari Huggins-Bruce,144160,WR,LOUISVILLE,11,2,0,0,0.0,0,2,3,0,9,0,4,56.3,0,0,210,0,0,72.3,63.8,35.2,,,65.1,57.7,58.6,5,2,363,30,259,209,0,0,44,32,0,3,4,2.0,1.5,1.4,1
Hunter Smith,155556,HB,LA MONROE,2,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,209,0,0,65.5,55.5,68.2,,,,56.7,60.0,9,0,0,0,0,4,0,0,0,2,0,9,5,2.5,4.5,,2
Sheldon Canley II,158782,HB,S DIEGO ST,1,2,0,0,0.0,0,0,4,0,0,0,6,0.0,0,0,284,0,1,66.3,59.6,66.9,,,65.7,58.6,,3,0,2,1,1,2,0,0,1,3,0,4,6,3.0,2.0,2.0,1
Donald Chaney Jr.,122207,HB,MIAMI FL,1,2,0,0,0.0,0,0,8,0,0,0,4,0.0,0,0,220,0,0,65.5,61.1,71.7,,76.1,55.2,61.7,60.0,5,0,0,0,8,3,0,0,0,2,0,8,4,2.0,4.0,0.0,2
Lucky Sutton,158807,HB,S DIEGO ST,1,2,0,0,0.0,0,0,8,0,0,0,3,0.0,0,0,284,0,1,67.3,63.9,67.8,,,,62.9,,4,0,0,0,0,3,0,0,0,2,0,8,3,1.5,4.0,,1
Isaiah Spencer,83536,TE,DOMINION,12,2,0,0,0.0,0,0,7,1,1,0,3,7.1,0,1,263,0,1,72.2,54.8,32.3,,36.2,59.7,56.0,50.0,6,2,184,19,190,111,0,0,31,21,0,7,3,1.5,3.5,0.97,0
Cash Jones,155211,HB,GEORGIA,6,2,1,1,81.8,36,0,44,1,0,1,1,12.5,1,2,173,0,1,66.9,65.0,73.7,,20.6,49.0,75.2,60.2,36,0,11,2,9,9,0,0,4,4,1,44,1,0.5,22.0,1.22,1
Chris Jackson,122062,WR,BYU,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,128,0,0,65.5,52.0,67.6,,,,55.4,60.0,7,0,0,0,0,3,0,0,0,2,0,4,3,1.5,2.0,,0
Eric Najarian,101624,QB,MARYLAND,3,2,0,0,0.0,0,0,-5,0,0,0,2,0.0,0,0,215,0,1,67.6,43.0,72.0,42.2,,,59.3,60.0,-2,0,0,0,0,7,0,0,0,2,0,-5,2,1.0,-2.5,,0
NyNy Davis,146223,WR,UTAH ST,12,2,0,0,0.0,0,0,15,3,2,0,0,0.0,0,0,329,0,0,70.5,52.7,40.3,,,52.2,62.2,60.0,9,1,97,14,137,124,0,0,27,16,0,15,0,0.0,7.5,0.71,0
Anthony Simpson,146244,WR,ARIZONA,12,2,0,0,0.0,0,0,8,0,3,0,4,100.0,1,1,109,0,0,73.6,62.6,79.2,,,62.4,60.8,58.6,11,0,56,4,44,29,0,0,5,6,0,8,4,2.0,4.0,1.27,0
Cammon Cooper,83591,QB,HAWAII,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,180,0,0,65.5,46.4,67.4,,,,52.4,60.0,2,0,0,0,0,4,0,0,0,2,0,2,1,0.5,1.0,,2
Harold Joiner III,83635,HB,MICH STATE,6,2,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,223,0,0,66.3,58.1,73.2,,80.6,56.4,56.9,60.2,1,0,-4,1,16,5,0,0,2,3,0,1,3,1.5,0.5,-0.25,2
Jalen Johnson,154714,HB,AIR FORCE,7,2,1,2,100.0,102,0,102,0,0,1,55,1375.0,2,1,101,1,1,12.0,79.3,75.8,,,58.1,76.0,69.9,80,0,0,0,3,36,0,0,0,2,1,102,55,27.5,51.0,0.0,0
Cayden Saunders,145058,HB,OHIO STATE,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,260,0,0,65.5,65.1,65.2,,,,63.7,,5,0,0,0,0,2,0,0,0,2,0,6,3,1.5,3.0,,2
Marvin Harrison Jr.,145056,WR,OHIO STATE,12,2,1,1,56.3,18,0,32,1,7,1,6,32.4,2,2,260,0,0,75.9,90.2,69.5,,,90.0,67.6,69.9,18,1,1157,72,367,316,0,0,108,74,0,32,6,3.0,16.0,3.15,0
Charles Hall,111283,WR,ARIZONA ST,11,2,2,2,100.0,37,0,37,0,3,2,29,659.1,2,2,110,0,0,69.7,65.5,13.2,,,63.9,75.2,57.1,20,1,104,9,79,60,0,0,14,11,0,37,29,14.5,18.5,1.32,0
EJ Horton,121734,WR,MARSHALL,9,2,0,0,0.0,0,0,15,1,0,0,5,0.0,1,1,214,0,0,70.1,59.4,84.3,,,60.2,60.8,48.7,12,0,188,13,122,109,0,0,26,15,0,15,5,2.5,7.5,1.54,0
Kai Millner,146286,QB,CAL,3,1,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,130,0,0,67.4,82.9,73.3,80.8,,,64.2,60.0,13,0,0,0,0,10,13,1,0,1,0,12,10,5.0,6.0,,0
J.Michael Sturdivant,146288,WR,CAL,12,2,0,0,0.0,0,0,-8,11,6,0,0,0.0,0,0,130,0,0,75.4,69.8,69.5,,,70.6,56.3,56.3,2,1,755,65,434,205,0,0,102,67,0,-8,0,0.0,-4.0,1.74,0
Brady Russell,60876,TE,COLORADO,11,2,1,0,,0,0,0,5,3,1,8,72.7,0,0,143,0,0,71.4,52.1,39.9,,74.0,42.7,55.5,70.2,1,3,153,20,231,251,0,0,41,22,0,0,8,4.0,0.0,0.66,0
Zeon Chriss,156733,QB,LA LAFAYET,3,2,0,0,0.0,0,0,7,0,0,0,8,0.0,0,0,207,0,0,67.4,66.6,72.5,61.8,,,65.4,60.0,5,0,0,0,0,11,0,0,0,2,0,7,8,4.0,3.5,,2
KZ Adams,156690,HB,GA STATE,2,2,1,0,0.0,0,0,5,0,0,1,7,175.0,0,0,175,0,0,68.9,70.2,67.3,,,58.7,68.5,,5,0,0,0,2,2,0,0,0,2,0,5,7,3.5,2.5,0.0,2
Latrell Caples,128119,WR,BOISE ST,12,2,0,0,0.0,0,0,6,0,3,0,3,10.5,0,0,120,0,0,81.2,68.7,85.6,,,69.0,61.1,61.6,5,0,438,41,261,231,0,0,59,43,0,6,3,1.5,3.0,1.68,0
Ryan Jones,60728,TE,E CAROLINA,12,2,0,0,0.0,0,0,7,3,14,0,5,79.5,0,0,156,1,1,44.0,58.6,23.7,,73.5,63.3,56.2,42.0,6,3,406,42,339,213,0,0,59,44,0,7,5,2.5,3.5,1.2,0
Bryce Archie,156667,QB,COAST CAR,1,2,0,0,0.0,0,0,12,0,0,0,15,0.0,1,1,141,0,2,66.2,49.2,69.5,39.2,,,63.9,60.0,11,0,0,0,0,6,0,0,0,2,0,12,15,7.5,6.0,,0
Daniel Barker,83982,TE,MICH STATE,12,2,0,0,0.0,0,0,1,4,2,0,3,13.0,0,1,223,0,0,71.4,65.8,15.5,,46.2,69.2,60.6,62.1,4,3,239,21,170,149,0,0,39,23,0,1,3,1.5,0.5,1.41,1
Sam Vidlak,146333,QB,BOISE ST,3,2,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,120,1,0,68.2,67.3,6.9,69.7,,,60.1,60.0,-2,2,0,0,0,21,0,0,0,2,0,-4,0,0.0,-2.0,,0
Austin Upshaw,60528,WR,SMU,12,2,1,0,,0,0,0,2,2,1,4,35.3,0,0,287,1,0,26.8,52.3,84.0,46.4,,55.0,60.0,51.4,5,0,157,15,204,183,0,0,24,17,0,0,4,2.0,0.0,0.77,0
Barion Brown,163779,WR,KENTUCKY,12,2,1,0,0.0,0,0,2,3,10,1,4,46.8,0,0,202,0,0,78.3,74.3,30.2,,,75.4,56.1,66.0,3,3,604,45,238,181,0,0,64,47,0,2,4,2.0,1.0,2.54,0
Geordon Porter,84112,WR,NEW MEXICO,8,2,0,0,0.0,0,0,7,0,6,0,5,62.5,0,0,241,0,2,71.7,70.1,84.5,,,71.1,56.7,58.0,5,0,312,22,148,135,0,0,36,24,0,7,5,2.5,3.5,2.11,0
Cooper Jewett,101654,HB,NEBRASKA,1,2,1,0,0.0,0,0,6,0,0,1,2,50.0,0,0,238,0,2,65.5,63.5,66.4,,,,62.5,,4,0,0,0,0,2,0,0,0,2,0,6,2,1.0,3.0,,0
Isiah Paige,145348,WR,DOMINION,11,2,0,0,0.0,0,0,16,1,1,0,2,5.6,1,1,263,1,0,66.2,52.4,20.2,,62.1,53.2,72.3,42.4,11,2,151,16,243,113,0,0,29,18,0,16,2,1.0,8.0,0.62,0
Jamaal Bell,128222,WR,NEVADA,11,2,1,0,0.0,0,0,4,5,5,1,6,60.0,0,0,239,1,1,45.1,61.3,85.3,,54.4,59.1,56.0,77.6,5,0,285,28,253,190,0,0,59,30,0,4,6,3.0,2.0,1.13,0
Da'Wain Lofton,144089,WR,VA TECH,11,2,1,0,0.0,0,0,-10,5,5,1,0,0.0,0,0,337,1,1,71.2,54.2,64.5,,,52.3,56.2,73.9,-3,1,254,22,299,234,0,0,43,24,0,-10,0,0.0,-5.0,0.85,1
Lance LeGendre,97779,QB,LA LAFAYET,8,2,2,0,0.0,0,0,13,0,3,2,6,150.0,1,1,207,0,0,69.1,73.3,0.0,60.0,,75.5,60.5,69.0,11,1,104,8,30,62,0,0,9,10,0,13,6,3.0,6.5,3.47,2
Stephen Kotsanlee,128385,P,UTAH ST,3,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,329,0,0,65.9,62.5,76.7,60.6,,55.3,63.9,60.0,10,0,0,0,0,3,0,0,0,2,0,-3,0,0.0,-1.5,,0
Blake Bedwell,121915,HB,TEXAS TECH,2,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,315,0,0,65.5,57.6,69.4,,,58.3,58.4,60.0,2,0,0,0,2,5,0,0,0,2,0,4,2,1.0,2.0,0.0,2
Earnest Crownover,124312,FB,TEXAS A&M,11,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,312,1,0,13.2,61.4,76.8,,65.5,30.0,58.5,70.3,2,0,22,1,6,53,0,0,2,3,0,2,3,1.5,1.0,3.67,2
Raymond James,55993,WR,KENT STATE,10,2,2,0,0.0,0,0,2,3,3,2,3,50.0,0,0,201,0,2,79.9,52.1,85.1,,63.4,51.2,54.5,59.4,2,1,97,13,176,203,0,0,20,15,0,2,3,1.5,1.0,0.55,0
Damarius Good,98554,HB,TEXAS ST,1,2,0,0,0.0,0,0,6,0,1,0,-1,-16.7,0,0,314,1,0,11.5,36.8,67.8,,67.5,65.2,38.2,,4,0,6,1,2,2,0,0,1,3,0,6,-1,-0.5,3.0,3.0,1
Louis Brown IV,163319,WR,COLO STATE,10,2,4,0,0.0,0,0,10,0,0,4,18,257.1,0,1,144,0,0,70.1,49.5,47.3,,,50.4,67.6,42.3,6,3,98,12,208,121,0,0,17,14,0,10,18,9.0,5.0,0.47,0
Jack Hestera,154600,WR,COLORADO,11,2,0,0,0.0,0,0,8,0,5,0,-1,-15.6,0,0,143,0,0,70.3,59.0,0.0,,,61.4,54.0,60.3,6,2,157,14,105,79,0,0,28,16,0,8,-1,-0.5,4.0,1.5,0
Robert Armes,156515,HB,FAU,1,2,1,0,0.0,0,0,16,0,0,1,12,200.0,1,1,165,0,0,67.8,63.2,68.8,,,60.8,62.2,60.0,13,0,-5,1,1,5,0,0,1,3,0,16,12,6.0,8.0,-5.0,2
Jah'Mar Sanders,163358,WR,NEW MEXICO,3,2,1,1,60.0,15,0,25,0,0,1,2,25.0,2,1,241,1,0,12.6,51.1,75.8,,,47.2,63.1,60.4,15,0,5,2,18,13,0,0,2,4,1,25,2,1.0,12.5,0.28,1
Zach Vigil,163361,HB,NEW MEXICO,3,2,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,1,241,0,2,66.7,62.1,74.6,,47.2,55.3,62.9,67.3,3,0,0,0,10,6,0,0,0,2,0,-2,1,0.5,-1.0,0.0,0
Michael Jackson III,146412,WR,USC,7,2,0,2,100.0,72,0,72,0,2,0,4,26.7,2,2,326,0,0,79.2,68.3,25.8,,,68.8,68.1,52.8,53,1,205,13,98,72,0,0,17,15,0,72,4,2.0,36.0,2.09,0
Connor Riddle,84145,WR,BOISE ST,1,2,0,0,0.0,0,0,-29,0,0,0,-2,0.0,0,0,120,2,0,11.1,25.0,71.0,,,58.2,60.0,58.8,-9,0,0,0,2,13,0,0,0,2,0,-29,-2,-1.0,-14.5,0.0,0
Jay Woolfolk,151104,QB,VIRGINIA,4,1,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,335,0,0,65.5,56.0,73.8,51.8,,56.8,62.4,59.7,31,0,0,0,3,7,31,1,0,1,0,32,1,0.5,16.0,0.0,1
Parker Washington,129799,WR,PENN STATE,10,2,1,0,0.0,0,0,8,3,15,1,4,66.7,0,0,266,0,0,66.3,76.4,86.2,,61.0,76.7,64.6,59.6,4,0,611,46,280,196,0,0,66,48,0,8,4,2.0,4.0,2.18,0
Michael Alaimo,129802,QB,PURDUE,2,1,0,0,0.0,0,0,7,0,0,0,1,0.0,0,1,273,0,1,66.2,71.0,72.7,64.1,,,67.8,60.0,7,0,0,0,0,14,6,1,0,1,0,13,2,1.0,6.5,,0
T.J. Jones,101706,WR,UAB,12,2,0,1,54.8,17,0,31,0,12,0,7,135.5,2,2,321,1,0,33.2,73.9,81.9,,,73.1,67.6,61.7,17,0,231,29,68,90,0,0,31,31,0,31,7,3.5,15.5,3.4,0
Dior Scott,128211,WR,HAWAII,10,2,0,0,0.0,0,0,-5,4,4,0,0,0.0,0,0,180,0,1,79.8,57.2,84.6,57.7,,57.5,55.9,59.7,1,0,204,25,210,135,0,0,47,27,0,-5,0,0.0,-2.5,0.97,0
Talik Keaton,84282,WR,MARSHALL,8,1,0,0,0.0,0,0,2,0,4,0,3,57.1,1,1,214,0,0,84.3,63.6,85.2,,,62.5,70.7,57.9,30,0,185,20,172,177,30,1,34,21,0,32,4,2.0,16.0,1.08,0
Brian Cobbs,84285,WR,UTAH ST,12,0,2,0,0.0,0,0,0,4,7,0,,10.0,0,0,329,0,0,75.4,73.3,76.0,62.7,67.8,74.4,53.1,60.3,3,1,844,70,402,417,6,2,108,70,0,6,5,2.5,3.0,2.1,0
DJ England-Chisolm,97068,WR,MIDDLE TN,8,2,0,0,0.0,0,0,12,3,4,0,4,33.3,0,0,224,0,0,72.3,67.8,83.0,,,66.1,67.6,67.3,7,0,359,22,161,109,0,0,34,24,0,12,4,2.0,6.0,2.23,0
Dante Cephas,97665,WR,KENT STATE,9,2,0,0,0.0,0,1,12,5,19,0,4,76.0,0,1,201,1,2,47.2,82.1,65.9,,,82.7,63.4,67.6,8,2,746,48,239,280,0,0,76,50,0,12,4,2.0,6.0,3.12,0
Ronnie Bell,84288,WR,MICHIGAN,12,2,3,1,61.5,16,0,26,3,8,3,14,145.3,2,2,222,2,0,28.2,74.3,87.6,47.5,,74.2,63.2,68.6,16,0,690,51,289,344,0,0,80,53,1,26,14,7.0,13.0,2.39,0
