player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Christian Masterson,144198,S,WAKE,2,0,11.0,100.0,100.0,2.5,2.5,0,0,0,0.0,339,33.7,40.9,71.2,,61.6,76.2,0,27,0.0,0,0,0,158.3,2,5,5,0,1,2,1,34,12,6.8,17.0
Evan Slocum,144208,S,WAKE,11,1,9.5,73.3,97.9,9.9,7.2,0,0,1,3.3,339,42.6,48.8,87.0,54.9,69.2,70.3,0,25,14.3,3,0,3,128.1,22,229,234,2,17,30,3,227,72,1.0,10.3
BJ Williams,144214,ED,WAKE,2,0,,,25.0,,,0,0,0,,339,60.6,67.6,75.9,64.3,65.1,49.4,0,,,0,0,0,0.0,0,2,8,0,0,0,0,0,0,0.0,
Jack Dingle,144217,LB,CINCINNATI,3,1,,,85.7,,,0,0,0,,138,63.7,74.2,76.1,59.5,74.5,81.5,0,,0.0,0,0,0,0.0,0,6,7,0,0,0,0,0,0,0.0,
Armorion Smith,144238,S,CINCINNATI,7,0,16.5,100.0,100.0,33.0,33.0,0,0,0,0.0,138,54.3,53.0,0.0,,56.5,60.3,0,22,0.0,0,0,1,118.8,2,73,73,1,7,2,0,34,1,0.5,17.0
Bryon Threats,144240,S,CINCINNATI,12,4,8.9,61.9,99.7,23.2,14.3,1,1,2,9.5,138,71.3,68.2,0.0,78.0,67.0,78.7,2,13,13.0,3,1,4,31.0,13,315,316,5,16,21,0,85,24,0.3,6.5
Jalen Emery,144247,CB,HOUSTON,8,0,13.8,54.5,100.0,10.2,5.5,1,0,8,18.2,182,63.1,62.8,25.2,,63.7,73.8,0,38,8.0,2,7,6,88.5,24,259,259,6,23,44,2,273,86,1.1,11.4
Jalen Garner,144248,LB,HOUSTON,4,0,,,87.5,,,0,0,0,,182,65.5,69.8,74.2,55.6,72.7,77.8,0,,,0,0,0,0.0,0,21,24,0,0,0,0,0,0,0.0,
Demarcus Griffin-Taylor,144249,CB,HOUSTON,6,2,15.6,75.0,100.0,7.6,5.7,0,0,2,16.7,182,58.7,58.9,0.0,,70.5,86.6,0,44,0.0,0,1,2,144.4,9,76,76,1,9,12,1,172,36,2.5,19.1
Andrew Jones,144268,LB,MEMPHIS,2,1,-2.3,83.3,82.1,6.2,5.2,0,0,0,0.0,218,65.6,61.4,79.4,62.3,48.7,31.2,0,17,25.0,1,0,0,90.3,5,32,39,1,2,6,0,34,45,1.1,6.8
Eric Randall III,144278,S,LA TECH,3,0,-3.0,100.0,100.0,13.0,13.0,0,0,0,0.0,208,62.6,62.5,76.1,,60.9,81.4,0,1,0.0,0,0,0,79.2,1,13,13,1,2,1,0,1,4,0.1,1.0
Greg Rubin,144280,CB,MEMPHIS,11,4,11.7,59.2,97.5,11.8,7.0,0,0,5,10.2,218,67.5,72.3,85.7,75.6,85.1,63.9,0,78,16.1,5,4,4,104.8,29,358,367,5,22,49,3,388,200,1.1,13.4
Cameron Smith,144281,CB,MEMPHIS,6,0,21.8,54.5,99.3,22.3,12.2,0,0,2,18.2,218,67.7,62.9,83.3,60.0,45.3,51.8,0,35,0.0,0,2,1,139.0,6,146,147,1,10,11,2,137,16,1.0,22.8
William Whitlow Jr.,144288,ED,MEMPHIS,11,1,,,1.4,,,0,0,0,,218,60.2,67.7,85.2,62.0,69.0,77.9,0,,0.0,0,0,0,0.0,0,3,207,1,1,0,0,0,0,0.0,
Nolan Barber,144290,DI,NAVY,11,0,,,1.2,,,0,0,0,,237,60.0,62.9,82.1,52.6,69.0,74.5,0,,,0,0,0,0.0,0,1,83,0,0,0,0,0,0,0.0,
Tyler Fletcher,144304,LB,NAVY,11,4,3.9,87.5,56.0,15.7,13.8,0,1,1,12.5,237,69.9,59.6,88.3,55.2,51.3,59.3,1,37,25.0,3,1,0,70.8,7,117,209,5,5,8,0,84,67,0.8,12.0
Joe Hutson,144317,S,NAVY,10,0,14.9,50.0,93.4,17.6,8.8,0,0,0,0.0,237,50.7,54.4,83.3,60.5,66.3,64.1,0,33,12.5,1,0,0,114.0,7,127,136,4,7,14,2,103,54,0.8,14.7
Kyle Jacob,144318,LB,NAVY,3,0,8.0,0.0,100.0,,3.0,0,0,0,0.0,237,49.0,53.7,68.6,,65.7,76.0,0,,,0,0,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
Rayuan Lane III,144326,S,NAVY,12,6,15.0,66.7,98.3,12.9,8.6,1,1,2,4.4,237,41.1,43.6,0.0,83.7,53.4,29.5,0,67,31.0,13,2,5,147.0,30,404,411,4,23,45,6,538,200,1.4,17.9
Elias Larry,144327,CB,NAVY,11,1,14.2,62.5,99.3,13.5,8.4,0,0,1,3.1,237,55.3,54.2,83.8,80.3,40.3,27.8,2,68,28.6,6,1,0,88.4,20,281,283,2,14,32,1,383,194,1.4,19.2
Dashaun Peele,144335,CB,NAVY,5,2,9.9,53.8,85.9,10.1,5.5,0,0,1,7.7,237,62.9,64.8,78.8,58.8,71.7,68.2,1,79,12.5,1,1,0,74.5,7,73,85,5,5,13,1,106,47,1.5,15.1
Colin Ramos,144338,LB,NAVY,12,1,6.5,88.9,73.8,12.9,11.5,0,0,0,0.0,237,60.5,74.6,53.8,88.0,71.3,65.3,1,44,16.0,4,0,1,86.3,16,211,286,13,20,18,0,185,83,0.9,11.6
Justin Reed,144339,ED,NAVY,12,0,,,1.3,,,1,0,0,,237,59.7,67.8,82.4,53.2,75.5,60.9,0,,,0,0,1,0.0,0,1,76,0,0,0,0,0,0,0.0,
Nazir Rogers,144341,ED,NAVY,1,0,5.5,100.0,60.0,1.5,1.5,0,0,0,0.0,237,59.5,58.8,74.0,68.3,55.4,73.0,0,8,0.0,0,0,0,91.7,2,3,5,1,1,2,0,12,1,4.0,6.0
Jordan Sanders,144342,ED,NAVY,5,0,,,21.1,,,0,0,0,,237,61.4,60.1,78.6,62.9,54.0,,0,,,0,0,0,0.0,0,4,19,0,0,0,0,0,0,0.0,
Patrick Turner,144349,LB,NC STATE,1,0,,,100.0,,,0,1,1,,248,77.0,72.4,65.8,,55.8,,0,,,0,1,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Mbiti Williams Jr.,144352,CB,NAVY,12,2,15.0,59.6,98.2,9.5,5.7,0,1,5,8.8,237,56.4,56.3,44.2,68.3,54.9,58.8,1,67,10.3,4,4,2,118.8,34,336,342,9,33,57,6,536,137,1.7,15.8
Jianni Woodson-Brooks,144353,LB,NAVY,12,2,4.2,93.3,66.7,11.6,10.8,0,0,1,6.7,237,49.0,60.3,0.0,66.5,71.1,89.3,0,15,8.3,1,1,3,124.7,14,168,252,4,9,15,1,129,63,0.8,9.2
Isaiah Nwokobia,144373,S,SMU,3,2,8.0,100.0,100.0,27.5,27.5,0,0,0,0.0,287,71.9,66.6,79.6,,55.4,58.4,0,15,0.0,0,0,0,102.1,2,56,56,2,2,2,0,17,1,0.3,8.5
Je'lin Samuels,144376,ED,SMU,8,0,17.5,100.0,10.9,7.0,7.0,0,0,0,0.0,287,56.2,51.3,0.0,63.1,45.1,28.8,0,23,33.3,1,0,3,118.8,2,14,129,5,2,2,0,41,6,2.9,20.5
Trevion Sneed,144379,ED,SMU,2,0,4.5,50.0,25.0,2.0,1.0,0,0,0,0.0,287,53.0,41.8,0.0,56.0,64.5,,0,9,,0,0,1,62.5,1,2,8,0,0,2,0,9,8,4.5,9.0
Corey Cuascut-Palmer,144385,CB,TEMPLE,4,0,17.0,75.0,100.0,8.0,6.0,0,0,1,25.0,306,65.2,66.6,76.0,,67.0,76.2,0,64,0.0,0,1,0,156.3,3,24,24,1,1,4,1,75,22,3.1,25.0
Balansama Kamara,144390,ED,TEMPLE,6,1,11.5,50.0,23.5,17.0,8.5,1,0,0,0.0,306,55.8,56.0,39.6,59.8,56.3,38.9,0,15,50.0,3,0,1,75.0,1,19,81,0,2,2,0,15,5,0.9,15.0
Jalen McMurray,144393,CB,TEMPLE,12,4,11.2,64.2,98.8,9.4,6.0,0,1,6,11.3,306,80.6,80.6,85.3,66.0,72.0,84.8,1,26,0.0,0,5,1,85.7,34,332,336,12,34,53,2,324,76,1.0,9.5
Jadon Canady,144405,CB,TULANE,8,2,7.8,55.2,99.6,13.7,7.6,0,0,3,10.3,319,67.2,70.7,83.6,59.4,82.8,52.7,0,23,20.0,4,2,0,93.8,16,223,224,5,14,29,2,158,50,0.7,9.9
Devean Deal,144411,ED,TULANE,12,1,4.3,77.8,23.6,5.4,4.2,0,0,1,11.1,319,58.7,67.5,88.5,76.4,59.3,66.1,0,20,16.7,2,0,0,97.7,7,39,165,2,9,9,0,67,41,1.8,9.6
Bailey Despanie,144413,S,TULANE,9,0,6.0,33.3,100.0,61.0,20.3,0,1,0,0.0,319,70.2,69.8,0.0,63.8,72.0,72.5,0,1,33.3,1,0,1,42.4,1,62,62,3,2,3,0,1,2,0.0,1.0
Mandel Eugene Jr.,144416,LB,TULANE,2,0,,,100.0,,,0,0,0,,319,62.1,54.8,73.5,,50.8,75.8,0,,,0,0,0,0.0,0,6,6,0,0,0,0,0,0,0.0,
Jean-Jacques Hunter,144420,S,TULANE,1,0,,,100.0,,,0,0,0,,319,61.9,62.6,70.4,,60.2,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Michael Lunz,144426,ED,TULANE,1,0,,,33.3,,,0,0,0,,319,60.0,68.6,72.8,58.6,67.6,74.7,0,,,0,0,0,0.0,0,1,3,0,0,0,0,0,0,0.0,
Corey Platt Jr.,144431,LB,TULANE,11,2,3.5,100.0,93.3,9.7,9.7,0,0,0,0.0,319,81.3,79.4,79.4,74.7,67.4,89.1,1,18,0.0,0,0,0,52.1,10,98,105,5,10,10,0,60,25,0.6,6.0
Tyree Carlisle,144443,CB,TULSA,10,1,10.7,72.7,98.3,11.2,8.2,0,0,2,6.1,320,63.1,64.2,84.9,52.6,67.3,72.8,0,48,8.0,2,1,2,144.9,24,281,286,6,22,33,4,338,128,1.3,14.1
Zion Hopes,144447,S,TULSA,1,0,,,100.0,,,0,0,0,,320,61.1,65.3,66.5,,66.1,78.7,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Brandon Adams,144452,CB,UCF,12,1,11.9,65.6,98.2,9.6,6.3,0,0,5,15.6,323,67.5,69.2,83.3,51.0,75.0,78.2,0,32,8.3,2,3,5,97.7,21,217,221,5,21,32,1,234,63,1.2,11.1
Matthew Alexander,144453,DI,UCF,11,0,,,0.7,,,0,0,0,,323,59.5,74.3,49.0,58.9,85.7,54.2,0,,,0,0,1,0.0,0,1,146,0,0,0,0,0,0,0.0,
Cole Joyce,144459,LB,UTAH ST,1,0,-3.0,100.0,50.0,3.0,3.0,0,0,0,0.0,329,58.9,62.9,71.1,55.2,68.5,21.8,0,6,100.0,1,0,0,91.7,1,3,6,0,0,1,0,6,9,2.0,6.0
William Wells,144470,S,UCF,4,1,,,92.6,,,0,0,0,,323,58.0,58.8,74.8,65.6,56.2,54.9,0,,0.0,0,0,0,0.0,0,25,27,0,2,0,0,0,0,0.0,
Davon Hicks,144482,LB,USF,8,1,2.5,81.8,81.4,7.4,6.1,0,0,0,0.0,327,49.8,59.8,77.8,70.8,63.9,70.3,0,34,0.0,0,0,0,107.2,9,70,86,2,5,11,0,107,97,1.6,11.9
Jaelen Stokes,144498,S,USF,2,0,7.5,100.0,81.8,4.0,4.0,0,0,0,0.0,327,90.9,90.5,71.8,68.4,59.9,82.1,0,15,0.0,0,0,0,114.6,2,9,11,2,2,2,0,23,8,2.9,11.5
Devin Lemear,144522,S,BAYLOR,12,1,10.1,75.0,99.5,27.5,20.6,0,2,3,15.0,118,78.4,78.6,89.2,61.3,73.1,72.7,2,77,17.4,4,3,0,109.0,15,428,430,4,18,20,2,243,102,0.6,16.2
Tevin Williams III,144524,CB,BAYLOR,8,1,11.3,33.3,100.0,21.5,7.2,0,0,1,16.7,118,69.2,67.9,78.3,,57.8,66.8,1,22,16.7,1,1,0,10.4,2,45,45,1,4,6,0,29,11,0.7,14.5
Romario Noel,144525,CB,BAYLOR,1,0,,,66.7,,,0,0,0,,118,62.3,70.0,76.5,59.6,72.5,75.1,0,,,0,0,0,0.0,0,4,6,0,0,0,0,0,0,0.0,
Tyrone Brown,144526,LB,BAYLOR,11,0,3.4,63.6,94.4,13.7,8.7,0,0,1,9.1,118,64.9,51.6,81.6,54.0,38.5,62.9,0,20,14.3,1,1,0,72.9,7,102,108,5,6,11,0,47,33,0.5,6.7
Cooper Lanz,144530,ED,BAYLOR,4,0,,,4.5,,,0,0,0,,118,60.0,72.7,76.4,62.9,74.1,76.4,0,,,0,0,0,0.0,0,1,22,1,0,0,0,0,0,0.0,
Myles Purchase,144548,CB,IOWA STATE,12,2,12.9,51.2,99.1,13.8,7.1,0,1,3,7.0,193,63.2,63.6,85.4,57.8,62.5,49.1,0,40,26.7,8,0,3,73.1,22,324,327,4,20,43,1,213,46,0.7,9.7
Beau Freyler,144549,S,IOWA STATE,11,3,13.5,62.5,98.8,22.9,14.3,0,0,2,12.5,193,74.7,77.9,27.0,66.0,81.3,84.0,1,41,5.0,1,1,2,103.9,10,245,248,1,16,16,2,139,47,0.6,13.9
Malik Verdon,144550,S,IOWA STATE,3,0,10.1,75.0,100.0,9.0,6.8,0,0,1,12.5,193,62.8,67.1,78.6,,74.4,49.1,0,38,20.0,1,0,0,138.0,6,58,58,1,4,8,1,65,14,1.2,10.8
Carston Marshall,144551,CB,IOWA STATE,3,1,0.1,85.7,78.1,3.8,3.3,0,0,0,0.0,193,64.2,65.7,79.5,54.9,70.2,38.7,0,30,25.0,1,0,0,91.1,6,25,32,1,2,7,0,41,45,1.8,6.8
Myles Mendeszoon,144552,LB,IOWA STATE,5,0,,,46.2,,,0,0,0,,193,41.7,54.8,77.3,68.0,62.5,79.6,0,,0.0,0,0,1,0.0,0,12,26,2,1,0,0,0,0,0.0,
Kwinton Lassiter,144557,CB,KANSAS,7,0,,,100.0,,,0,0,0,,198,67.3,69.1,74.6,,68.8,77.1,0,,,0,0,0,0.0,0,22,22,0,0,0,0,0,0,0.0,
Shaad Dabney,144573,CB,KANSAS,6,0,6.0,60.0,100.0,6.0,3.6,0,0,0,0.0,198,51.8,49.6,76.2,,48.3,24.9,0,14,66.7,2,0,1,72.1,3,21,21,0,1,5,0,24,10,1.3,8.0
Cobee Bryant,144575,CB,KANSAS,11,4,11.9,57.1,100.0,9.3,5.3,1,1,7,11.1,198,69.8,68.1,44.7,,60.7,67.6,3,49,8.8,3,7,3,75.3,36,349,349,7,27,63,2,527,140,1.6,14.6
D'Marion Alexander,144580,ED,KANSAS,1,1,,,12.5,,,0,0,0,,198,56.3,59.0,73.7,55.8,66.8,43.0,0,,50.0,1,0,0,0.0,0,1,8,0,0,0,0,0,0,0.0,
O.J. Burroughs,144581,S,KANSAS,12,3,8.0,74.1,100.0,15.9,11.8,0,0,3,11.1,198,73.2,69.4,88.2,,55.7,52.1,1,59,15.2,5,3,0,111.5,20,333,333,10,25,27,2,249,122,0.8,12.5
Edwin White-Schultz,144583,S,KANSAS,1,0,-3.0,0.0,100.0,,9.0,0,0,0,0.0,198,68.1,60.6,73.9,,57.6,79.6,0,,0.0,0,0,0,39.6,0,11,11,0,2,1,0,0,0,0.0,
Omar Daniels,144605,CB,KANSAS ST,9,0,20.7,42.9,97.1,22.0,9.4,0,0,1,14.3,199,63.2,64.5,79.3,58.0,69.9,47.0,0,50,25.0,1,1,0,117.3,3,68,70,3,3,7,1,67,27,1.0,22.3
Marvin Martin,144606,S,S ALABAMA,5,3,11.5,46.2,98.4,9.2,4.2,0,0,1,7.7,288,66.1,64.5,78.3,59.6,58.8,63.0,0,21,14.3,1,1,0,56.9,6,61,62,3,3,13,0,51,45,0.9,8.5
Trey Krause,144609,S,KANSAS ST,1,0,,,100.0,,,0,0,0,,199,63.0,72.9,71.7,,76.0,83.1,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Desmond Purnell,144611,LB,KANSAS ST,12,2,2.9,86.7,75.2,8.5,7.3,0,0,0,0.0,199,51.8,57.0,29.9,57.2,67.3,45.8,0,25,33.3,4,0,1,104.2,13,112,149,2,6,15,0,135,111,1.2,10.4
Krew Jackson,144612,LB,KANSAS ST,2,1,6.3,75.0,92.3,4.0,3.0,0,0,0,0.0,199,90.1,90.2,75.1,59.9,69.7,80.7,1,22,0.0,0,0,0,64.6,3,12,13,0,1,4,0,38,22,3.2,12.7
Isaiah Coe,144619,DI,OKLAHOMA,11,1,,,0.7,,,0,0,0,,261,69.2,65.0,12.4,63.9,66.7,38.3,0,,25.0,1,0,3,0.0,0,1,144,2,2,0,0,0,0,0.0,
Damond Harmon,144630,S,OKLAHOMA,8,2,4.7,100.0,98.9,12.9,12.9,0,0,0,0.0,261,54.0,52.8,82.7,58.8,50.2,50.1,0,32,0.0,0,0,1,147.3,7,94,95,2,7,7,1,69,39,0.8,9.9
Clayton Smith,144631,ED,OKLAHOMA,3,0,,,3.4,,,0,0,0,,261,65.6,68.6,79.2,66.6,61.1,45.9,0,,0.0,0,0,0,0.0,0,1,29,2,2,0,0,0,0,0.0,
Danny Stutsman,144632,LB,OKLAHOMA,12,6,5.6,72.1,76.1,12.0,8.6,0,2,4,9.3,261,49.7,57.5,87.1,58.4,62.3,62.7,2,38,15.4,6,4,1,83.4,31,391,514,12,27,43,1,339,198,0.9,10.9
Nathan Rawlins-Kibonge,144635,ED,S ALABAMA,7,0,,,33.3,,,0,0,0,,288,71.6,75.1,78.4,68.3,67.8,75.9,0,,0.0,0,0,0,0.0,0,7,21,1,1,0,0,0,0,0.0,
Ethan Downs,144636,ED,OKLAHOMA,12,1,-2.0,100.0,14.3,20.5,20.5,0,1,2,100.0,261,77.8,78.2,88.1,68.6,75.8,56.0,0,6,16.7,1,2,0,89.6,2,43,300,8,4,2,0,11,15,0.3,5.5
Kelvin Gilliam Jr.,144637,DI,OKLAHOMA,9,0,,,2.0,,,0,0,0,,261,60.0,61.8,79.4,59.2,61.8,50.0,0,,100.0,1,0,0,0.0,0,1,51,0,0,0,0,0,0,0.0,
Billy Bowman Jr.,144638,S,OKLAHOMA,10,2,11.3,59.5,98.6,15.2,9.0,0,0,4,10.8,261,77.9,70.5,48.5,52.9,53.4,46.5,2,44,17.9,7,4,1,75.5,22,348,353,6,30,37,2,252,103,0.8,11.5
Latrell McCutchin,144639,CB,USC,10,2,5.9,72.7,93.2,8.9,6.5,0,0,0,0.0,326,60.7,63.9,86.0,61.6,73.4,45.5,0,55,33.3,4,0,0,117.2,16,151,162,2,6,22,1,208,135,1.5,13.0
Ty Williams,144660,S,OKLA STATE,1,0,,,100.0,,,0,0,0,,262,58.6,57.6,74.5,,57.1,27.6,0,,100.0,1,0,0,0.0,0,15,15,0,0,0,0,0,0,0.0,
Lyrik Rawls,144661,S,OKLA STATE,6,2,7.0,16.7,97.9,47.0,7.8,0,0,1,16.7,262,57.5,67.7,79.8,59.9,77.9,71.0,0,21,0.0,0,0,0,41.7,1,47,48,0,1,6,0,21,4,0.4,21.0
Raymond Gay II,144662,CB,OKLA STATE,3,1,7.3,85.7,100.0,5.3,4.6,0,0,0,0.0,262,49.3,51.3,78.4,,64.6,79.1,0,21,0.0,0,0,0,147.9,6,37,37,0,1,7,1,70,29,2.2,11.7
De'kelvion Beamon,144663,CB,OKLA STATE,1,0,18.0,100.0,100.0,2.0,2.0,0,0,0,0.0,262,52.4,50.9,67.8,,60.0,74.2,0,25,0.0,0,0,0,118.8,1,2,2,0,1,1,0,25,7,12.5,25.0
Collin Oliver,144664,ED,OKLA STATE,12,1,-1.4,100.0,11.6,6.6,6.6,0,0,0,0.0,262,63.9,72.9,90.1,76.1,60.7,29.7,0,53,54.5,6,0,0,118.8,5,33,285,9,4,5,0,87,94,2.6,17.4
Carter Barnard,144665,S,OKLA STATE,1,0,,,100.0,,,0,0,0,,262,60.5,68.0,69.7,,67.9,75.3,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Donovan Stephens,144666,LB,OKLA STATE,2,0,,,100.0,,,0,0,0,,262,63.6,66.1,70.3,,64.3,,0,,,0,0,0,0.0,0,12,12,0,0,0,0,0,0,0.0,
Nickolas Martin,144667,LB,OKLA STATE,5,1,1.4,80.0,90.1,15.3,12.2,0,0,0,0.0,262,61.1,67.2,75.4,63.2,77.8,64.3,0,15,16.7,1,0,0,95.0,4,64,71,3,4,5,0,34,32,0.6,8.5
Kendal Daniels,144668,S,OKLA STATE,12,2,6.4,48.3,89.0,21.1,10.2,0,0,3,10.3,262,70.5,67.0,41.4,66.9,60.1,41.7,3,41,18.2,4,2,1,44.8,14,309,347,7,16,29,2,133,98,0.4,9.5
Cam Smith,144672,CB,OKLA STATE,9,3,12.2,54.2,100.0,16.2,8.8,0,1,2,8.3,262,60.3,59.1,83.6,60.0,48.5,46.3,0,54,13.3,2,1,2,111.3,13,228,228,3,10,24,2,209,126,1.0,16.1
Abe Camara,144678,CB,TCU,12,1,13.4,47.1,100.0,14.6,6.9,0,1,6,17.6,305,71.0,73.2,36.0,,79.9,53.5,1,52,26.7,8,6,2,65.2,16,245,245,5,21,34,1,215,103,0.9,13.4
D'Arco Perkins-McAllister,144701,CB,TCU,4,1,5.0,100.0,100.0,10.5,10.5,0,0,1,50.0,305,55.7,57.1,78.3,,62.3,75.1,0,45,0.0,0,1,0,118.8,2,21,21,0,0,2,0,49,39,2.3,24.5
Shadrach Banks Jr.,144702,LB,TCU,10,0,3.9,87.5,78.8,14.6,12.8,0,0,0,0.0,305,67.8,62.8,83.3,78.7,48.2,51.8,0,17,16.7,1,0,0,94.3,7,104,132,5,5,8,0,53,23,0.5,7.6
Jayvhion Gipson,144704,LB,NEW MEX ST,5,0,,,47.6,,,0,0,0,,242,62.4,56.1,74.8,56.6,53.9,37.4,0,,,0,0,0,0.0,0,10,21,0,0,0,0,0,0,0.0,
Matthew Kerr,144706,LB,TCU,1,0,1.0,100.0,100.0,1.0,1.0,0,0,0,0.0,305,60.0,41.1,62.1,,,,0,4,,0,0,0,83.3,1,1,1,0,0,1,0,4,3,4.0,4.0
Luke Lingard,144707,LB,TCU,2,0,5.0,50.0,100.0,8.0,4.0,0,0,0,0.0,305,46.5,39.8,72.7,,50.1,76.3,0,5,0.0,0,0,0,56.3,1,8,8,0,1,2,0,5,0,0.6,5.0
Blake Baldwin,144709,LB,TCU,1,0,,,100.0,,,0,0,0,,305,61.1,62.1,64.2,,,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Jake Boozer,144712,LB,TCU,1,0,,,100.0,,,0,0,0,,305,62.1,63.8,69.2,,,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Ja'Tavion Sanders,144717,TE,TEXAS,1,0,,,100.0,,,0,0,0,,311,60.0,64.6,60.2,,,,0,,,0,0,7,0.0,0,1,1,0,0,0,0,0,0,0.0,
Ishmael Ibraheem,144728,CB,TEXAS,1,0,31.0,0.0,100.0,,3.0,0,0,1,100.0,311,76.3,79.9,68.7,,60.0,,0,,,0,1,0,39.6,0,3,3,0,0,1,0,0,0,0.0,
JD Coffey III,144729,S,TEXAS,3,0,23.0,0.0,100.0,,20.0,0,0,0,0.0,311,58.8,63.8,76.9,,70.6,84.7,0,,0.0,0,0,0,39.6,0,20,20,0,3,1,0,0,0,0.0,
Jamier Johnson,144730,CB,TEXAS,7,1,15.6,75.0,99.1,8.9,6.7,0,0,1,6.3,311,59.0,59.7,80.1,60.0,62.2,82.3,0,35,0.0,0,0,1,151.0,12,116,117,2,6,16,2,180,17,1.7,15.0
Michael Taaffe,144732,S,TEXAS,9,1,8.4,42.9,97.4,37.0,15.9,0,1,0,0.0,311,46.1,54.3,82.7,66.7,72.2,67.4,0,14,13.3,2,0,0,96.4,3,114,117,1,12,7,1,32,8,0.3,10.7
Morice Blackwell Jr.,144733,S,TEXAS,5,1,3.8,75.0,78.3,5.0,3.8,0,0,0,0.0,311,49.8,62.5,80.8,76.0,67.5,43.4,0,14,0.0,0,0,0,87.5,3,18,23,0,0,4,0,22,8,1.5,7.3
Barryn Sorrell,144739,ED,TEXAS,12,3,2.5,100.0,4.8,8.5,8.5,0,0,0,0.0,311,70.7,64.6,41.6,59.5,69.3,60.2,0,6,33.3,3,0,3,89.6,2,18,374,7,3,2,0,11,6,0.6,5.5
Chief Collins,144767,S,TEXAS TECH,1,0,,,100.0,,,0,0,0,,315,60.0,60.0,66.9,,60.0,,0,,,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,
Charles Esters III,144768,ED,TEXAS TECH,1,0,,,16.7,,,0,0,0,,315,60.0,69.5,74.0,64.3,66.1,72.2,0,,,0,0,0,0.0,0,1,6,0,0,0,0,0,0,0.0,
Isaac Smith,144769,ED,TEXAS TECH,5,0,-3.0,100.0,31.5,16.0,16.0,0,0,0,0.0,315,69.8,71.9,83.8,60.9,72.4,72.1,0,0,50.0,1,0,0,79.2,1,17,54,1,1,1,0,0,3,0.0,0.0
Caleb Coleman,144774,S,W VIRGINIA,4,1,17.0,0.0,100.0,,28.0,0,0,0,0.0,343,53.1,52.6,80.8,,52.9,29.7,0,,0.0,0,0,1,39.6,0,33,33,0,0,1,0,0,0,0.0,
Avery Wilcox,144778,S,W VIRGINIA,1,0,19.0,100.0,100.0,2.0,2.0,0,0,0,0.0,343,38.5,31.6,65.7,,60.0,,0,25,,0,0,0,118.8,1,2,2,0,0,1,0,25,6,12.5,25.0
Andrew Wilson-Lamp,144788,CB,W VIRGINIA,6,1,14.6,28.6,100.0,36.0,10.3,0,0,2,28.6,343,70.9,67.1,0.0,,60.1,48.5,0,9,0.0,0,2,1,79.2,2,78,78,0,2,7,1,11,2,0.2,5.5
Aubrey Burks,144791,S,W VIRGINIA,11,4,9.7,63.3,99.5,18.9,12.0,0,2,4,13.3,343,87.5,84.9,87.9,68.3,75.2,76.6,1,45,12.2,5,2,0,80.7,19,372,374,13,32,30,1,206,79,0.6,10.8
Davis Mallinger,144792,CB,W VIRGINIA,8,3,7.5,78.9,95.9,10.3,8.2,0,0,1,5.3,343,48.7,56.7,22.2,78.0,71.9,63.2,0,27,26.7,4,1,2,132.5,15,162,169,3,8,19,1,220,151,1.4,14.7
Kionte Curry,144810,S,ILLINOIS,1,0,-2.0,100.0,100.0,7.0,7.0,0,0,0,0.0,187,53.1,59.9,72.8,,67.8,50.2,0,0,50.0,1,0,0,79.2,1,7,7,0,1,1,0,0,2,0.0,0.0
Joriell Washington,144811,CB,LA TECH,2,0,18.0,50.0,100.0,5.0,2.5,0,0,0,0.0,208,53.0,57.6,73.9,,66.0,76.3,0,17,,0,0,0,79.2,1,5,5,0,0,2,0,17,1,3.4,17.0
Tyler Strain,144814,CB,ILLINOIS,5,1,12.7,50.0,100.0,9.5,4.8,0,1,2,16.7,187,86.1,84.8,78.9,,66.7,59.4,2,17,14.3,1,2,0,53.5,6,60,60,1,5,12,1,62,29,1.1,10.3
Dylan Rosiek,144816,LB,ILLINOIS,4,0,,,72.0,,,0,0,0,,187,62.7,70.0,77.3,78.2,63.1,29.3,0,,50.0,1,0,0,0.0,0,18,25,1,1,0,0,0,0,0.0,
